Date,Price,Change,% Change,EPS,PER,8X,9.8X,11.6X,13.4X,15.2X,17X
25W01,685,-5,-0.72%,18.57,36.89,222.8,289.7,356.5,423.4,490.2,557.1
24W52,690,+39,+5.99%,18.57,37.16,222.8,289.7,356.5,423.4,490.2,557.1
24W51,651,-39,-5.65%,18.49,35.21,221.8,288.4,355,421.5,488.1,554.6
24W50,690,-24,-3.36%,18.4,37.49,220.9,287.1,353.4,419.6,485.9,552.2
24W49,714,+32,+4.69%,18.32,38.97,219.9,285.8,351.8,417.8,483.7,549.7
24W48,682,-11,-1.59%,18.24,37.39,218.9,284.5,350.2,415.9,481.5,547.2
24W47,693,+30,+4.52%,18.16,38.17,217.9,283.3,348.6,414,479.4,544.7
24W46,663,-18,-2.64%,18.08,36.68,216.9,282,347,412.1,477.2,542.2
24W45,681,+68,+11.1%,17.99,37.85,215.9,280.7,345.5,410.2,475,539.8
24W44,613,-82,-11.8%,17.91,34.23,214.9,279.4,343.9,408.3,472.8,537.3
24W43,695,-45,-6.08%,17.83,38.98,213.9,278.1,342.3,406.5,470.6,534.8
24W42,740,+8,+1.09%,17.74,41.7,212.9,276.8,340.7,404.6,468.5,532.4
24W41,732,+26,+3.68%,17.66,41.44,212,275.5,339.1,402.7,466.3,529.9
24W40,706,+13,+1.88%,17.58,40.16,211,274.2,337.5,400.8,464.1,527.4
24W39,693,+59,+9.31%,17.5,39.61,210,273,336,398.9,461.9,524.9
24W38,634,+19,+3.09%,17.42,36.41,209,271.7,334.4,397.1,459.8,522.4
24W37,615,+50,+8.85%,17.33,35.48,208,270.4,332.8,395.2,457.6,520
24W36,565,-50,-8.13%,17.25,32.75,207,269.1,331.2,393.3,455.4,517.5
24W35,615,-13,-2.07%,17.17,35.82,206,267.8,329.6,391.4,453.2,515
24W34,628,+11,+1.78%,17.08,36.76,205,266.5,328,389.5,451,512.6
24W33,617,+85,+16%,17,36.29,204,265.2,326.4,387.7,448.9,510.1
24W32,532,-70,-11.6%,16.92,31.44,203,264,324.9,385.8,446.7,507.6
24W31,602,-106,-15%,16.84,35.75,202,262.7,323.3,383.9,444.5,505.1
24W30,708,-47,-6.23%,16.76,42.26,201.1,261.4,321.7,382,442.3,502.6
24W29,755,-8,-1.05%,16.67,45.28,200.1,260.1,320.1,380.1,440.2,500.2
24W28,763,-127,-14.3%,16.59,45.99,199.1,258.8,318.5,378.3,438,497.7
24W27,890,+83,+10.3%,16.51,53.91,198.1,257.5,316.9,376.4,435.8,495.2
24W26,807,+44,+5.77%,16.42,49.13,197.1,256.2,315.4,374.5,433.6,492.8
24W25,763,-36,-4.51%,16.34,46.69,196.1,254.9,313.8,372.6,431.4,490.3
24W24,799,+68,+9.3%,16.26,49.14,195.1,253.7,312.2,370.7,429.3,487.8
24W23,731,-155,-17.5%,16.18,45.19,194.1,252.4,310.6,368.8,427.1,485.3
24W22,886,+32,+3.75%,16.1,55.05,193.1,251.1,309,367,424.9,482.8
24W21,854,-6,-0.7%,16.01,53.33,192.1,249.8,307.4,365.1,422.7,480.4
24W20,860,+50,+6.17%,15.93,53.99,191.2,248.5,305.9,363.2,420.6,477.9
24W19,810,-7,-0.86%,15.85,51.11,190.2,247.2,304.3,361.3,418.4,475.4
24W18,817,-9,-1.09%,15.76,51.82,189.2,245.9,302.7,359.4,416.2,473
24W17,826,+49,+6.31%,15.68,52.67,188.2,244.6,301.1,357.6,414,470.5
24W16,777,+5,+0.65%,15.6,49.81,187.2,243.4,299.5,355.7,411.8,468
24W15,772,-24,-3.02%,15.52,49.75,186.2,242.1,297.9,353.8,409.7,465.5
24W14,796,+107,+15.5%,15.43,51.57,185.2,240.8,296.4,351.9,407.5,463
24W13,689,-13,-1.85%,15.35,44.88,184.2,239.5,294.8,350,405.3,460.6
24W12,702,+32,+4.78%,15.27,45.97,183.2,238.2,293.2,348.2,403.1,458.1
24W11,670,+99,+17.3%,15.19,44.12,182.2,236.9,291.6,346.3,401,455.6
24W10,571,+12,+2.15%,15.1,37.8,181.3,235.6,290,344.4,398.8,453.2
24W09,559,+101.5,+22.2%,15.02,37.21,180.3,234.4,288.4,342.5,396.6,450.7
