Date,Price,Change,% Change,EPS,PER,8X,9.8X,11.6X,13.4X,15.2X,17X
25W01,73.4,-1.6,-2.13%,0.97,75.67,14.55,17.46,20.37,23.28,26.19,29.1
24W52,75,+2.5,+3.45%,0.97,77.32,14.55,17.46,20.37,23.28,26.19,29.1
24W51,72.5,-8.5,-10.5%,0.96,75.52,14.4,17.28,20.16,23.04,25.92,28.8
24W50,81,+1.1,+1.38%,0.95,85.26,14.25,17.1,19.95,22.8,25.65,28.5
24W49,79.9,+0.8,+1.01%,0.94,85,14.1,16.92,19.74,22.56,25.38,28.2
24W48,79.1,-1.8,-2.22%,0.93,85.05,13.95,16.74,19.53,22.32,25.11,27.9
24W47,80.9,+0.9,+1.13%,0.92,87.93,13.8,16.56,19.32,22.08,24.84,27.6
24W46,80,-3.4,-4.08%,0.91,87.91,13.65,16.38,19.11,21.84,24.57,27.3
24W45,83.4,-2.8,-3.25%,0.9,92.67,13.5,16.2,18.9,21.6,24.3,27
24W44,86.2,-5.4,-5.9%,0.89,96.85,13.35,16.02,18.69,21.36,24.03,26.7
24W43,91.6,-2.3,-2.45%,0.88,104.1,13.2,15.84,18.48,21.12,23.76,26.4
24W42,93.9,-2.1,-2.19%,0.87,107.9,13.05,15.66,18.27,20.88,23.49,26.1
24W41,96,+4.7,+5.15%,0.86,111.6,12.9,15.48,18.06,20.64,23.22,25.8
24W40,91.3,-3.8,-4%,0.85,107.4,12.75,15.3,17.85,20.4,22.95,25.5
24W39,95.1,+4.7,+5.2%,0.84,113.2,12.6,15.12,17.64,20.16,22.68,25.2
24W38,90.4,+8.3,+10.1%,0.83,108.9,12.45,14.94,17.43,19.92,22.41,24.9
24W37,82.1,+1.4,+1.73%,0.82,100.1,12.3,14.76,17.22,19.68,22.14,24.6
24W36,80.7,-9.6,-10.6%,0.81,99.63,12.15,14.58,17.01,19.44,21.87,24.3
24W35,90.3,+2,+2.27%,0.8,112.9,12,14.4,16.8,19.2,21.6,24
24W34,88.3,+1.5,+1.73%,0.79,111.8,11.85,14.22,16.59,18.96,21.33,23.7
