Date,Price,Change,% Change,EPS,PER,8X,9.8X,11.6X,13.4X,15.2X,17X
25W01,16.4,-0.7,-4.09%,-1.1,,-,-,-,-,-,-
24W52,17.1,-0.85,-4.74%,-1.1,,-,-,-,-,-,-
24W51,17.95,+1.15,+6.85%,-1.12,,-,-,-,-,-,-
24W50,16.8,-1.5,-8.2%,-1.14,,-,-,-,-,-,-
24W49,18.3,-0.45,-2.4%,-1.16,,-,-,-,-,-,-
24W48,18.75,-0.45,-2.34%,-1.19,,-,-,-,-,-,-
24W47,19.2,-0.4,-2.04%,-1.21,,-,-,-,-,-,-
24W46,19.6,-2,-9.26%,-1.23,,-,-,-,-,-,-
24W45,21.6,+1.3,+6.4%,-1.25,,-,-,-,-,-,-
24W44,20.3,-1.8,-8.14%,-1.27,,-,-,-,-,-,-
24W43,22.1,-1.2,-5.15%,-1.29,,-,-,-,-,-,-
24W42,23.3,-1.9,-7.54%,-1.31,,-,-,-,-,-,-
24W41,25.2,-2.55,-9.19%,-1.33,,-,-,-,-,-,-
24W40,27.75,+1.5,+5.71%,-1.36,,-,-,-,-,-,-
24W39,26.25,-0.15,-0.57%,-1.38,,-,-,-,-,-,-
24W38,26.4,+3.15,+13.5%,-1.4,,-,-,-,-,-,-
24W37,23.25,+0.85,+3.79%,-1.42,,-,-,-,-,-,-
24W36,22.4,-1.1,-4.68%,-1.44,,-,-,-,-,-,-
24W35,23.5,-2.3,-8.91%,-1.46,,-,-,-,-,-,-
24W34,25.8,-2.45,-8.67%,-1.48,,-,-,-,-,-,-
24W33,28.25,+0.85,+3.1%,-1.51,,-,-,-,-,-,-
24W32,27.4,-1.65,-5.68%,-1.53,,-,-,-,-,-,-
24W31,29.05,+0.5,+1.75%,-1.55,,-,-,-,-,-,-
24W30,28.55,-2.8,-8.93%,-1.57,,-,-,-,-,-,-
24W29,31.35,+6.05,+23.9%,-1.59,,-,-,-,-,-,-
24W28,25.3,+6.9,+37.5%,-1.61,,-,-,-,-,-,-
24W27,18.4,+0.05,+0.27%,-1.63,,-,-,-,-,-,-
24W26,18.35,-0.4,-2.13%,-1.66,,-,-,-,-,-,-
24W25,18.75,-0.3,-1.57%,-1.68,,-,-,-,-,-,-
24W24,19.05,-1,-4.99%,-1.7,,-,-,-,-,-,-
24W23,20.05,+1.3,+6.93%,-1.72,,-,-,-,-,-,-
24W22,18.75,+1.6,+9.33%,-1.74,,-,-,-,-,-,-
24W21,17.15,-1.2,-6.54%,-1.76,,-,-,-,-,-,-
24W20,18.35,+3.85,+26.6%,-1.78,,-,-,-,-,-,-
24W19,14.5,+0.65,+4.69%,-1.8,,-,-,-,-,-,-
24W18,13.85,+0.05,+0.36%,-1.83,,-,-,-,-,-,-
24W17,13.8,+0.15,+1.1%,-1.85,,-,-,-,-,-,-
24W16,13.65,-0.4,-2.85%,-1.87,,-,-,-,-,-,-
24W15,14.05,-0.1,-0.71%,-1.89,,-,-,-,-,-,-
24W14,14.15,-0.9,-5.98%,-1.91,,-,-,-,-,-,-
24W13,15.05,-0.35,-2.27%,-1.93,,-,-,-,-,-,-
24W12,15.4,+0.15,+0.98%,-1.95,,-,-,-,-,-,-
24W11,15.25,-1,-6.15%,-1.98,,-,-,-,-,-,-
24W10,16.25,-0.35,-2.11%,-2,,-,-,-,-,-,-
24W09,16.6,+0.15,+0.91%,-2.02,,-,-,-,-,-,-
24W08,16.45,-0.4,-2.37%,-2.04,,-,-,-,-,-,-
24W07,16.85,-2.25,-11.8%,-2.06,,-,-,-,-,-,-
24W06,19.1,-0.25,-1.29%,-2.08,,-,-,-,-,-,-
24W05,19.35,-0.15,-0.77%,-2.1,,-,-,-,-,-,-
24W04,19.5,-0.45,-2.26%,-2.12,,-,-,-,-,-,-
24W03,19.95,+1.25,+6.68%,-2.15,,-,-,-,-,-,-
24W02,18.7,+0.25,+1.36%,-2.17,,-,-,-,-,-,-
24W01,18.45,-0.05,-0.27%,-2.19,,-,-,-,-,-,-
23W52,18.5,-0.85,-4.39%,-2.21,,-,-,-,-,-,-
23W51,19.35,+0.65,+3.48%,-2.18,,-,-,-,-,-,-
23W50,18.7,+0.15,+0.81%,-2.15,,-,-,-,-,-,-
23W49,18.55,-0.05,-0.27%,-2.12,,-,-,-,-,-,-
23W48,18.6,+0.5,+2.76%,-2.09,,-,-,-,-,-,-
23W47,18.1,-0.95,-4.99%,-2.06,,-,-,-,-,-,-
23W46,19.05,+2.8,+17.2%,-2.03,,-,-,-,-,-,-
23W45,16.25,-0.25,-1.52%,-2,,-,-,-,-,-,-
23W44,16.5,-0.1,-0.6%,-1.97,,-,-,-,-,-,-
23W43,16.6,0,0%,-1.93,,-,-,-,-,-,-
23W42,16.6,+0.4,+2.47%,-1.9,,-,-,-,-,-,-
23W41,16.2,+1.15,+7.64%,-1.87,,-,-,-,-,-,-
23W40,15.05,-0.1,-0.66%,-1.84,,-,-,-,-,-,-
23W39,15.15,-0.3,-1.94%,-1.81,,-,-,-,-,-,-
23W38,15.45,0,0%,-1.78,,-,-,-,-,-,-
23W37,15.45,+0.25,+1.64%,-1.75,,-,-,-,-,-,-
23W36,15.2,-0.85,-5.3%,-1.72,,-,-,-,-,-,-
23W35,16.05,+1.3,+8.81%,-1.69,,-,-,-,-,-,-
23W34,14.75,-0.2,-1.34%,-1.66,,-,-,-,-,-,-
23W33,14.95,+0.65,+4.55%,-1.63,,-,-,-,-,-,-
23W32,14.3,-1.4,-8.92%,-1.6,,-,-,-,-,-,-
23W31,15.7,-0.45,-2.79%,-1.57,,-,-,-,-,-,-
23W30,16.15,-0.5,-3%,-1.54,,-,-,-,-,-,-
23W29,16.65,-0.45,-2.63%,-1.51,,-,-,-,-,-,-
23W28,17.1,+0.35,+2.09%,-1.48,,-,-,-,-,-,-
23W27,16.75,-1.25,-6.94%,-1.45,,-,-,-,-,-,-
23W26,18,-1,-5.26%,-1.41,,-,-,-,-,-,-
23W25,19,-0.15,-0.78%,-1.38,,-,-,-,-,-,-
23W24,19.15,-0.55,-2.79%,-1.35,,-,-,-,-,-,-
23W23,19.7,+1.2,+6.49%,-1.32,,-,-,-,-,-,-
23W22,18.5,+0.3,+1.65%,-1.29,,-,-,-,-,-,-
23W21,18.2,-0.6,-3.19%,-1.26,,-,-,-,-,-,-
23W20,18.8,+0.55,+3.01%,-1.23,,-,-,-,-,-,-
23W19,18.25,-1.4,-7.12%,-1.2,,-,-,-,-,-,-
23W18,19.65,-1.35,-6.43%,-1.17,,-,-,-,-,-,-
23W17,21,+0.4,+1.94%,-1.14,,-,-,-,-,-,-
23W16,20.6,-1.35,-6.15%,-1.11,,-,-,-,-,-,-
23W15,21.95,+0.9,+4.28%,-1.08,,-,-,-,-,-,-
23W14,21.05,-0.65,-3%,-1.05,,-,-,-,-,-,-
23W13,21.7,-1,-4.41%,-1.02,,-,-,-,-,-,-
23W12,22.7,-1.8,-7.35%,-0.99,,-,-,-,-,-,-
23W11,24.5,+2.5,+11.4%,-0.96,,-,-,-,-,-,-
23W10,22,+3.1,+16.4%,-0.93,,-,-,-,-,-,-
23W09,18.9,-0.8,-4.06%,-0.89,,-,-,-,-,-,-
