Date,Price,Change,% Change,EPS,PER,8X,9.8X,11.6X,13.4X,15.2X,17X
25W01,117.5,+14,+13.5%,9.66,12.16,96.6,112.1,127.5,143,158.4,173.9
24W52,103.5,+1.5,+1.47%,9.66,10.71,96.6,112.1,127.5,143,158.4,173.9
24W51,102,-9,-8.11%,9.69,10.53,96.87,112.4,127.9,143.4,158.9,174.4
24W50,111,-5,-4.31%,9.71,11.43,97.14,112.7,128.2,143.8,159.3,174.9
24W49,116,-1.5,-1.28%,9.74,11.91,97.41,113,128.6,144.2,159.8,175.3
24W48,117.5,-1,-0.84%,9.77,12.03,97.68,113.3,128.9,144.6,160.2,175.8
24W47,118.5,+1,+0.85%,9.8,12.1,97.96,113.6,129.3,145,160.6,176.3
24W46,117.5,-21,-15.2%,9.82,11.96,98.23,113.9,129.7,145.4,161.1,176.8
24W45,138.5,-1.5,-1.07%,9.85,14.06,98.5,114.3,130,145.8,161.5,177.3
24W44,140,-0.5,-0.36%,9.88,14.17,98.77,114.6,130.4,146.2,162,177.8
24W43,140.5,-1,-0.71%,9.9,14.19,99.04,114.9,130.7,146.6,162.4,178.3
24W42,141.5,+1.5,+1.07%,9.93,14.25,99.31,115.2,131.1,147,162.9,178.8
24W41,140,-10,-6.67%,9.96,14.06,99.58,115.5,131.4,147.4,163.3,179.2
24W40,150,-1.5,-0.99%,9.99,15.02,99.85,115.8,131.8,147.8,163.8,179.7
24W39,151.5,+8.5,+5.94%,10.01,15.13,100.1,116.1,132.2,148.2,164.2,180.2
24W38,143,+8.5,+6.32%,10.04,14.24,100.4,116.5,132.5,148.6,164.6,180.7
24W37,134.5,0,0%,10.07,13.36,100.7,116.8,132.9,149,165.1,181.2
24W36,134.5,-9.5,-6.6%,10.09,13.32,100.9,117.1,133.2,149.4,165.5,181.7
24W35,144,-4,-2.7%,10.12,14.23,101.2,117.4,133.6,149.8,166,182.2
24W34,148,-2.5,-1.66%,10.15,14.58,101.5,117.7,134,150.2,166.4,182.7
24W33,150.5,-0.5,-0.33%,10.18,14.79,101.8,118,134.3,150.6,166.9,183.2
