Date,Price,Change,% Change,EPS,PER,8X,9.8X,11.6X,13.4X,15.2X,17X
25W01,33.9,-0.75,-2.16%,-0.43,,-,-,-,-,-,-
24W52,34.65,+1.05,+3.12%,-0.43,,-,-,-,-,-,-
24W51,33.6,-0.7,-2.04%,-0.41,,-,-,-,-,-,-
24W50,34.3,-4.25,-11%,-0.39,,-,-,-,-,-,-
24W49,38.55,+0.45,+1.18%,-0.37,,-,-,-,-,-,-
24W48,38.1,-4.75,-11.1%,-0.35,,-,-,-,-,-,-
24W47,42.85,-4.35,-9.22%,-0.33,,-,-,-,-,-,-
24W46,47.2,+4.6,+10.8%,-0.31,,-,-,-,-,-,-
24W45,42.6,+1.85,+4.54%,-0.29,,-,-,-,-,-,-
24W44,40.75,-1.15,-2.74%,-0.27,,-,-,-,-,-,-
24W43,41.9,-0.9,-2.1%,-0.25,,-,-,-,-,-,-
24W42,42.8,+1,+2.39%,-0.23,,-,-,-,-,-,-
24W41,41.8,-0.25,-0.59%,-0.21,,-,-,-,-,-,-
24W40,42.05,-3.75,-8.19%,-0.19,,-,-,-,-,-,-
24W39,45.8,+3.1,+7.26%,-0.17,,-,-,-,-,-,-
24W38,42.7,-0.7,-1.61%,-0.15,,-,-,-,-,-,-
24W37,43.4,-1.45,-3.23%,-0.13,,-,-,-,-,-,-
24W36,44.85,-5.55,-11%,-0.11,,-,-,-,-,-,-
24W35,50.4,-0.2,-0.4%,-0.09,,-,-,-,-,-,-
24W34,50.6,-2.1,-3.98%,-0.07,,-,-,-,-,-,-
24W33,52.7,+5.4,+11.4%,-0.05,,-,-,-,-,-,-
24W32,47.3,-3.3,-6.52%,-0.03,,-,-,-,-,-,-
24W31,50.6,+0.2,+0.4%,-0.01,,-,-,-,-,-,-
24W30,50.4,-3,-5.62%,0.01,5040,0.15,0.18,0.21,0.24,0.27,0.3
24W29,53.4,-1.9,-3.44%,0.03,1780,0.45,0.54,0.63,0.72,0.81,0.9
24W28,55.3,-6.1,-9.93%,0.05,1106,0.75,0.9,1.05,1.2,1.35,1.5
24W27,61.4,-4.7,-7.11%,0.07,877.1,1.05,1.26,1.47,1.68,1.89,2.1
24W26,66.1,+4.5,+7.31%,0.09,734.4,1.35,1.62,1.89,2.16,2.43,2.7
24W25,61.6,-6.2,-9.14%,0.11,560,1.65,1.98,2.31,2.64,2.97,3.3
24W24,67.8,+10.2,+17.7%,0.13,521.5,1.95,2.34,2.73,3.12,3.51,3.9
24W23,57.6,-7.2,-11.1%,0.15,384,2.25,2.7,3.15,3.6,4.05,4.5
24W22,64.8,-11.4,-15%,0.17,381.2,2.55,3.06,3.57,4.08,4.59,5.1
24W21,76.2,-1.3,-1.68%,0.19,401,2.85,3.42,3.99,4.56,5.13,5.7
24W20,77.5,+8.1,+11.7%,0.21,369,3.15,3.78,4.41,5.04,5.67,6.3
24W19,69.4,+3.2,+4.83%,0.23,301.7,3.45,4.14,4.83,5.52,6.21,6.9
24W18,66.2,+3.9,+6.26%,0.25,264.8,3.75,4.5,5.25,6,6.75,7.5
24W17,62.3,+14.9,+31.4%,0.27,230.7,4.05,4.86,5.67,6.48,7.29,8.1
24W16,47.4,+2.6,+5.8%,0.29,163.4,4.35,5.22,6.09,6.96,7.83,8.7
24W15,44.8,+5.15,+13%,0.31,144.5,4.65,5.58,6.51,7.44,8.37,9.3
24W14,39.65,+8.95,+29.2%,0.33,120.2,4.95,5.94,6.93,7.92,8.91,9.9
24W13,30.7,+3.45,+12.7%,0.35,87.71,5.25,6.3,7.35,8.4,9.45,10.5
24W12,27.25,+2.3,+9.22%,0.37,73.65,5.55,6.66,7.77,8.88,9.99,11.1
24W11,24.95,+0.5,+2.04%,0.39,63.97,5.85,7.02,8.19,9.36,10.53,11.7
24W10,24.45,+1.1,+4.71%,0.41,59.63,6.15,7.38,8.61,9.84,11.07,12.3
24W09,23.35,-0.1,-0.43%,0.43,54.3,6.45,7.74,9.03,10.32,11.61,12.9
24W08,23.45,-0.4,-1.68%,0.45,52.11,6.75,8.1,9.45,10.8,12.15,13.5
24W07,23.85,+0.5,+2.14%,0.47,50.74,7.05,8.46,9.87,11.28,12.69,14.1
24W06,23.35,+0.15,+0.65%,0.49,47.65,7.35,8.82,10.29,11.76,13.23,14.7
24W05,23.2,+0.45,+1.98%,0.51,45.49,7.65,9.18,10.71,12.24,13.77,15.3
24W04,22.75,+0.1,+0.44%,0.53,42.92,7.95,9.54,11.13,12.72,14.31,15.9
24W03,22.65,0,0%,0.55,41.18,8.25,9.9,11.55,13.2,14.85,16.5
24W02,22.65,+0.05,+0.22%,0.57,39.74,8.55,10.26,11.97,13.68,15.39,17.1
24W01,22.6,-0.35,-1.53%,0.59,38.31,8.85,10.62,12.39,14.16,15.93,17.7
23W52,22.95,+0.1,+0.44%,0.61,37.62,9.15,10.98,12.81,14.64,16.47,18.3
23W51,22.85,-0.05,-0.22%,0.64,35.86,9.559,11.47,13.38,15.29,17.21,19.12
23W50,22.9,-0.45,-1.93%,0.66,34.46,9.968,11.96,13.95,15.95,17.94,19.94
23W49,23.35,+0.6,+2.64%,0.69,33.75,10.38,12.45,14.53,16.6,18.68,20.75
