Date,Price,Change,% Change,EPS,PER,8X,9.8X,11.6X,13.4X,15.2X,17X
25W01,397,+3.5,+0.89%,27.6,14.38,276,380.9,485.8,590.6,695.5,800.4
24W52,393.5,+11.5,+3.01%,27.6,14.26,276,380.9,485.8,590.6,695.5,800.4
24W51,382,+14,+3.8%,27.44,13.92,274.4,378.6,482.9,587.1,691.4,795.6
24W50,368,-17.5,-4.54%,27.27,13.49,272.7,376.3,480,583.6,687.2,790.8
24W49,385.5,+15.5,+4.19%,27.1,14.22,271,374,477,580,683,786
24W48,370,+5,+1.37%,26.94,13.73,269.4,371.8,474.1,576.5,678.9,781.3
24W47,365,+26,+7.67%,26.78,13.63,267.8,369.5,471.2,573,674.7,776.5
24W46,339,-3,-0.88%,26.61,12.74,266.1,367.2,468.3,569.5,670.6,771.7
24W45,342,+4,+1.18%,26.44,12.93,264.4,364.9,465.4,565.9,666.4,766.9
24W44,338,-18.5,-5.19%,26.28,12.86,262.8,362.7,462.5,562.4,662.3,762.1
24W43,356.5,+0.5,+0.14%,26.12,13.65,261.2,360.4,459.6,558.9,658.1,757.3
24W42,356,+4,+1.14%,25.95,13.72,259.5,358.1,456.7,555.3,653.9,752.6
24W41,352,+10,+2.92%,25.78,13.65,257.8,355.8,453.8,551.8,649.8,747.8
24W40,342,-2.5,-0.73%,25.62,13.35,256.2,353.6,450.9,548.3,645.6,743
24W39,344.5,+17,+5.19%,25.46,13.53,254.6,351.3,448,544.7,641.5,738.2
24W38,327.5,-8.5,-2.53%,25.29,12.95,252.9,349,445.1,541.2,637.3,733.4
24W37,336,+7,+2.13%,25.12,13.37,251.2,346.7,442.2,537.7,633.2,728.6
24W36,329,-26.5,-7.45%,24.96,13.18,249.6,344.4,439.3,534.1,629,723.8
24W35,355.5,+3,+0.85%,24.8,14.34,248,342.2,436.4,530.6,624.8,719.1
24W34,352.5,-2.5,-0.7%,24.63,14.31,246.3,339.9,433.5,527.1,620.7,714.3
24W33,355,+13.5,+3.95%,24.46,14.51,244.6,337.6,430.6,523.6,616.5,709.5
24W32,341.5,-25.5,-6.95%,24.3,14.05,243,335.3,427.7,520,612.4,704.7
24W31,367,-11.5,-3.04%,24.14,15.21,241.4,333.1,424.8,516.5,608.2,699.9
24W30,378.5,-1.5,-0.39%,23.97,15.79,239.7,330.8,421.9,513,604,695.1
24W29,380,-21.5,-5.35%,23.8,15.96,238,328.5,419,509.4,599.9,690.3
24W28,401.5,-2,-0.5%,23.64,16.98,236.4,326.2,416.1,505.9,595.7,685.6
24W27,403.5,-7.5,-1.82%,23.48,17.19,234.8,324,413.2,502.4,591.6,680.8
24W26,411,-9,-2.14%,23.31,17.63,233.1,321.7,410.3,498.8,587.4,676
24W25,420,-7,-1.64%,23.14,18.15,231.4,319.4,407.4,495.3,583.3,671.2
24W24,427,+8.5,+2.03%,22.98,18.58,229.8,317.1,404.4,491.8,579.1,666.4
24W23,418.5,+5.5,+1.33%,22.82,18.34,228.2,314.8,401.5,488.2,574.9,661.6
24W22,413,+10.5,+2.61%,22.65,18.23,226.5,312.6,398.6,484.7,570.8,656.8
24W21,402.5,-9.5,-2.31%,22.48,17.9,224.8,310.3,395.7,481.2,566.6,652.1
24W20,412,-4.5,-1.08%,22.32,18.46,223.2,308,392.8,477.6,562.5,647.3
24W19,416.5,-12.5,-2.91%,22.16,18.8,221.6,305.7,389.9,474.1,558.3,642.5
24W18,429,+1,+0.23%,21.99,19.51,219.9,303.5,387,470.6,554.1,637.7
24W17,428,+8,+1.9%,21.82,19.61,218.2,301.2,384.1,467.1,550,632.9
24W16,420,-33,-7.28%,21.66,19.39,216.6,298.9,381.2,463.5,545.8,628.1
24W15,453,-27,-5.62%,21.5,21.07,215,296.6,378.3,460,541.7,623.4
