Date,Price,Change,% Change,EPS,PER,8X,9.8X,11.6X,13.4X,15.2X,17X
25W01,19.85,+0.15,+0.76%,-0.05,,-,-,-,-,-,-
24W52,19.7,+0.6,+3.14%,-0.05,,-,-,-,-,-,-
24W51,19.1,-0.9,-4.5%,-0.06,,-,-,-,-,-,-
24W50,20,-1.1,-5.21%,-0.06,,-,-,-,-,-,-
24W49,21.1,+0.55,+2.68%,-0.07,,-,-,-,-,-,-
24W48,20.55,-0.85,-3.97%,-0.08,,-,-,-,-,-,-
24W47,21.4,-0.4,-1.83%,-0.08,,-,-,-,-,-,-
24W46,21.8,+0.2,+0.93%,-0.09,,-,-,-,-,-,-
24W45,21.6,-2.15,-9.05%,-0.09,,-,-,-,-,-,-
24W44,23.75,+2.2,+10.2%,-0.1,,-,-,-,-,-,-
24W43,21.55,+0.3,+1.41%,-0.11,,-,-,-,-,-,-
24W42,21.25,-0.3,-1.39%,-0.11,,-,-,-,-,-,-
24W41,21.55,-1.55,-6.71%,-0.12,,-,-,-,-,-,-
24W40,23.1,-1.3,-5.33%,-0.13,,-,-,-,-,-,-
24W39,24.4,+0.7,+2.95%,-0.13,,-,-,-,-,-,-
24W38,23.7,-0.15,-0.63%,-0.14,,-,-,-,-,-,-
24W37,23.85,-1.15,-4.6%,-0.15,,-,-,-,-,-,-
24W36,25,-2.75,-9.91%,-0.15,,-,-,-,-,-,-
24W35,27.75,-2.35,-7.81%,-0.16,,-,-,-,-,-,-
24W34,30.1,+4.05,+15.5%,-0.16,,-,-,-,-,-,-
24W33,26.05,-1.2,-4.4%,-0.17,,-,-,-,-,-,-
24W32,27.25,-2.55,-8.56%,-0.18,,-,-,-,-,-,-
24W31,29.8,+1.55,+5.49%,-0.18,,-,-,-,-,-,-
24W30,28.25,-1.85,-6.15%,-0.19,,-,-,-,-,-,-
24W29,30.1,-2.4,-7.38%,-0.2,,-,-,-,-,-,-
24W28,32.5,+2.45,+8.15%,-0.2,,-,-,-,-,-,-
24W27,30.05,+3.9,+14.9%,-0.21,,-,-,-,-,-,-
24W26,26.15,+6,+29.8%,-0.22,,-,-,-,-,-,-
24W25,20.15,+1,+5.22%,-0.22,,-,-,-,-,-,-
24W24,19.15,-0.1,-0.52%,-0.23,,-,-,-,-,-,-
24W23,19.25,-0.75,-3.75%,-0.23,,-,-,-,-,-,-
24W22,20,+0.25,+1.27%,-0.24,,-,-,-,-,-,-
24W21,19.75,-0.8,-3.89%,-0.25,,-,-,-,-,-,-
24W20,20.55,+0.95,+4.85%,-0.25,,-,-,-,-,-,-
24W19,19.6,+0.8,+4.26%,-0.26,,-,-,-,-,-,-
24W18,18.8,-1.35,-6.7%,-0.27,,-,-,-,-,-,-
24W17,20.15,+3.45,+20.7%,-0.27,,-,-,-,-,-,-
24W16,16.7,+0.55,+3.41%,-0.28,,-,-,-,-,-,-
24W15,16.15,+1.95,+13.7%,-0.28,,-,-,-,-,-,-
24W14,14.2,-0.65,-4.38%,-0.29,,-,-,-,-,-,-
24W13,14.85,+0.8,+5.69%,-0.3,,-,-,-,-,-,-
24W12,14.05,+0.4,+2.93%,-0.3,,-,-,-,-,-,-
24W11,13.65,+0.15,+1.11%,-0.31,,-,-,-,-,-,-
24W10,13.5,-0.1,-0.74%,-0.32,,-,-,-,-,-,-
24W09,13.6,-0.2,-1.45%,-0.32,,-,-,-,-,-,-
24W08,13.8,+0.2,+1.47%,-0.33,,-,-,-,-,-,-
24W07,13.6,+0.4,+3.03%,-0.34,,-,-,-,-,-,-
24W06,13.2,+0.05,+0.38%,-0.34,,-,-,-,-,-,-
24W05,13.15,-0.2,-1.5%,-0.35,,-,-,-,-,-,-
24W04,13.35,0,0%,-0.35,,-,-,-,-,-,-
24W03,13.35,-0.15,-1.11%,-0.36,,-,-,-,-,-,-
24W02,13.5,0,0%,-0.37,,-,-,-,-,-,-
24W01,13.5,-0.05,-0.37%,-0.37,,-,-,-,-,-,-
23W52,13.55,-0.2,-1.45%,-0.38,,-,-,-,-,-,-
23W51,13.75,-0.05,-0.36%,-0.38,,-,-,-,-,-,-
23W50,13.8,+0.25,+1.85%,-0.38,,-,-,-,-,-,-
23W49,13.55,+0.05,+0.37%,-0.38,,-,-,-,-,-,-
23W48,13.5,-0.05,-0.37%,-0.38,,-,-,-,-,-,-
23W47,13.55,-0.05,-0.37%,-0.38,,-,-,-,-,-,-
23W46,13.6,+0.1,+0.74%,-0.38,,-,-,-,-,-,-
23W45,13.5,-0.1,-0.74%,-0.38,,-,-,-,-,-,-
23W44,13.6,+0.65,+5.02%,-0.38,,-,-,-,-,-,-
23W43,12.95,+0.4,+3.19%,-0.38,,-,-,-,-,-,-
23W42,12.55,-0.15,-1.18%,-0.38,,-,-,-,-,-,-
23W41,12.7,-0.15,-1.17%,-0.38,,-,-,-,-,-,-
23W40,12.85,-0.35,-2.65%,-0.38,,-,-,-,-,-,-
23W39,13.2,-0.05,-0.38%,-0.39,,-,-,-,-,-,-
23W38,13.25,+0.1,+0.76%,-0.39,,-,-,-,-,-,-
23W37,13.15,-0.25,-1.87%,-0.39,,-,-,-,-,-,-
23W36,13.4,-0.35,-2.55%,-0.39,,-,-,-,-,-,-
23W35,13.75,-0.15,-1.08%,-0.39,,-,-,-,-,-,-
23W34,13.9,+1.1,+8.59%,-0.39,,-,-,-,-,-,-
23W33,12.8,-0.1,-0.78%,-0.39,,-,-,-,-,-,-
23W32,12.9,-0.8,-5.84%,-0.39,,-,-,-,-,-,-
23W31,13.7,+0.35,+2.62%,-0.39,,-,-,-,-,-,-
23W30,13.35,-0.95,-6.64%,-0.39,,-,-,-,-,-,-
23W29,14.3,-0.5,-3.38%,-0.39,,-,-,-,-,-,-
23W28,14.8,-0.15,-1%,-0.39,,-,-,-,-,-,-
23W27,14.95,-0.1,-0.66%,-0.39,,-,-,-,-,-,-
23W26,15.05,-0.15,-0.99%,-0.39,,-,-,-,-,-,-
23W25,15.2,0,0%,-0.39,,-,-,-,-,-,-
23W24,15.2,-0.15,-0.98%,-0.39,,-,-,-,-,-,-
23W23,15.35,+0.25,+1.66%,-0.39,,-,-,-,-,-,-
