Date,Price,Change,% Change,EPS,PER,8X,9.8X,11.6X,13.4X,15.2X,17X
25W01,205.5,+25,+13.9%,3.81,53.94,57.15,68.58,80.01,91.44,102.9,114.3
24W52,180.5,+9,+5.25%,3.81,47.38,57.15,68.58,80.01,91.44,102.9,114.3
24W51,171.5,+1,+0.59%,3.8,45.12,57.01,68.42,79.82,91.22,102.6,114
24W50,170.5,-39.5,-18.8%,3.79,44.96,56.88,68.25,79.63,91.01,102.4,113.8
24W49,210,+25,+13.5%,3.78,55.51,56.74,68.09,79.44,90.79,102.1,113.5
24W48,185,+32,+20.9%,3.77,49.02,56.61,67.93,79.25,90.57,101.9,113.2
24W47,153,+7,+4.79%,3.76,40.64,56.47,67.77,79.06,90.36,101.6,112.9
24W46,146,-13,-8.18%,3.76,38.87,56.34,67.6,78.87,90.14,101.4,112.7
24W45,159,+16.5,+11.6%,3.75,42.44,56.2,67.44,78.68,89.92,101.2,112.4
24W44,142.5,+0.5,+0.35%,3.74,38.13,56.07,67.28,78.49,89.7,100.9,112.1
24W43,142,-3,-2.07%,3.73,38.08,55.93,67.12,78.3,89.49,100.7,111.9
24W42,145,-9,-5.84%,3.72,38.98,55.79,66.95,78.11,89.27,100.4,111.6
24W41,154,-1,-0.65%,3.71,41.5,55.66,66.79,77.92,89.05,100.2,111.3
24W40,155,+13,+9.15%,3.7,41.87,55.52,66.63,77.73,88.84,99.94,111
24W39,142,+0.5,+0.35%,3.69,38.46,55.39,66.46,77.54,88.62,99.7,110.8
24W38,141.5,+9,+6.79%,3.68,38.41,55.25,66.3,77.35,88.4,99.45,110.5
24W37,132.5,+29,+28%,3.67,36.06,55.12,66.14,77.16,88.19,99.21,110.2
24W36,103.5,-13,-11.2%,3.67,28.24,54.98,65.98,76.97,87.97,98.97,110
24W35,116.5,+1.5,+1.3%,3.66,31.86,54.85,65.81,76.78,87.75,98.72,109.7
24W34,115,+13,+12.7%,3.65,31.53,54.71,65.65,76.59,87.54,98.48,109.4
24W33,102,+11,+12.1%,3.64,28.04,54.57,65.49,76.4,87.32,98.23,109.1
24W32,91,-8.3,-8.36%,3.63,25.07,54.44,65.33,76.21,87.1,97.99,108.9
