Date,Price,Change,% Change,EPS,PER,8X,9.8X,11.6X,13.4X,15.2X,17X
25W01,7.98,-0.4,-4.77%,-1.97,,-,-,-,-,-,-
24W52,8.38,+0.52,+6.62%,-1.97,,-,-,-,-,-,-
24W51,7.86,-0.52,-6.21%,-1.96,,-,-,-,-,-,-
24W50,8.38,-0.57,-6.37%,-1.96,,-,-,-,-,-,-
24W49,8.95,+0.18,+2.05%,-1.95,,-,-,-,-,-,-
24W48,8.77,-0.11,-1.24%,-1.94,,-,-,-,-,-,-
24W47,8.88,-0.2,-2.2%,-1.94,,-,-,-,-,-,-
24W46,9.08,-0.11,-1.2%,-1.93,,-,-,-,-,-,-
24W45,9.19,-0.13,-1.39%,-1.92,,-,-,-,-,-,-
24W44,9.32,+0.09,+0.98%,-1.92,,-,-,-,-,-,-
24W43,9.23,-0.06,-0.65%,-1.91,,-,-,-,-,-,-
24W42,9.29,+0.15,+1.64%,-1.9,,-,-,-,-,-,-
24W41,9.14,-0.14,-1.51%,-1.9,,-,-,-,-,-,-
24W40,9.28,-0.11,-1.17%,-1.89,,-,-,-,-,-,-
24W39,9.39,+0.04,+0.43%,-1.88,,-,-,-,-,-,-
24W38,9.35,+0.51,+5.77%,-1.88,,-,-,-,-,-,-
24W37,8.84,+0.22,+2.55%,-1.87,,-,-,-,-,-,-
24W36,8.62,-0.54,-5.9%,-1.87,,-,-,-,-,-,-
24W35,9.16,+0.06,+0.66%,-1.86,,-,-,-,-,-,-
24W34,9.1,+0.23,+2.59%,-1.85,,-,-,-,-,-,-
24W33,8.87,+0.34,+3.99%,-1.85,,-,-,-,-,-,-
24W32,8.53,-0.55,-6.06%,-1.84,,-,-,-,-,-,-
24W31,9.08,-0.14,-1.52%,-1.83,,-,-,-,-,-,-
24W30,9.22,-0.42,-4.36%,-1.83,,-,-,-,-,-,-
24W29,9.64,-0.3,-3.02%,-1.82,,-,-,-,-,-,-
24W28,9.94,-0.16,-1.58%,-1.81,,-,-,-,-,-,-
24W27,10.1,+0.28,+2.85%,-1.81,,-,-,-,-,-,-
