Date,Price,Change,% Change,EPS,PER,8X,9.8X,11.6X,13.4X,15.2X,17X
25W01,44.4,-1.15,-2.52%,2.6,17.08,36.4,42.12,47.84,53.56,59.28,65
24W52,45.55,-0.5,-1.09%,2.6,17.52,36.4,42.12,47.84,53.56,59.28,65
24W51,46.05,-0.8,-1.71%,2.6,17.7,36.43,42.15,47.88,53.6,59.33,65.05
24W50,46.85,-2.25,-4.58%,2.6,17.99,36.46,42.19,47.92,53.65,59.38,65.11
24W49,49.1,+4.5,+10.1%,2.61,18.84,36.49,42.22,47.96,53.69,59.42,65.16
24W48,44.6,-1.1,-2.41%,2.61,17.1,36.52,42.26,48,53.73,59.47,65.21
24W47,45.7,+1.6,+3.63%,2.61,17.51,36.55,42.29,48.03,53.78,59.52,65.26
24W46,44.1,-3.55,-7.45%,2.61,16.88,36.58,42.33,48.07,53.82,59.57,65.32
24W45,47.65,+0.6,+1.28%,2.61,18.22,36.61,42.36,48.11,53.87,59.62,65.37
24W44,47.05,+0.1,+0.21%,2.62,17.98,36.64,42.39,48.15,53.91,59.67,65.42
24W43,46.95,+4,+9.31%,2.62,17.93,36.67,42.43,48.19,53.95,59.71,65.48
24W42,42.95,-0.4,-0.92%,2.62,16.39,36.7,42.46,48.23,54,59.76,65.53
24W41,43.35,+0.35,+0.81%,2.62,16.53,36.73,42.5,48.27,54.04,59.81,65.58
24W40,43,-0.4,-0.92%,2.63,16.38,36.76,42.53,48.31,54.08,59.86,65.63
24W39,43.4,-0.2,-0.46%,2.63,16.52,36.78,42.57,48.35,54.13,59.91,65.69
24W38,43.6,+0.75,+1.75%,2.63,16.58,36.81,42.6,48.38,54.17,59.96,65.74
24W37,42.85,+0.05,+0.12%,2.63,16.28,36.84,42.63,48.42,54.21,60,65.79
24W36,42.8,-2.1,-4.68%,2.63,16.25,36.87,42.67,48.46,54.26,60.05,65.85
24W35,44.9,+1.15,+2.63%,2.64,17.03,36.9,42.7,48.5,54.3,60.1,65.9
24W34,43.75,+0.95,+2.22%,2.64,16.58,36.93,42.74,48.54,54.34,60.15,65.95
24W33,42.8,+1.05,+2.51%,2.64,16.21,36.96,42.77,48.58,54.39,60.2,66
24W32,41.75,-3.7,-8.14%,2.64,15.8,36.99,42.81,48.62,54.43,60.24,66.06
24W31,45.45,-2.55,-5.31%,2.64,17.19,37.02,42.84,48.66,54.48,60.29,66.11
24W30,48,-0.4,-0.83%,2.65,18.14,37.05,42.87,48.7,54.52,60.34,66.16
