Date,Price,Change,% Change,EPS,PER,8X,9.8X,11.6X,13.4X,15.2X,17X
25W01,292,+7.5,+2.64%,9.93,29.41,119.2,154.9,190.7,226.4,262.2,297.9
24W52,284.5,-26.5,-8.52%,9.93,28.65,119.2,154.9,190.7,226.4,262.2,297.9
24W51,311,-1,-0.32%,9.89,31.46,118.6,154.2,189.8,225.4,261,296.6
24W50,312,+1,+0.32%,9.84,31.69,118.1,153.6,189,224.4,259.9,295.3
24W49,311,+39.5,+14.5%,9.8,31.73,117.6,152.9,188.2,223.5,258.7,294
24W48,271.5,+3,+1.12%,9.76,27.82,117.1,152.2,187.3,222.5,257.6,292.7
24W47,268.5,+17,+6.76%,9.71,27.64,116.6,151.5,186.5,221.5,256.5,291.4
24W46,251.5,-9,-3.45%,9.67,26,116.1,150.9,185.7,220.5,255.3,290.1
24W45,260.5,+1.5,+0.58%,9.63,27.06,115.5,150.2,184.9,219.5,254.2,288.9
24W44,259,-13.5,-4.95%,9.59,27.02,115,149.5,184,218.5,253.1,287.6
24W43,272.5,+31.5,+13.1%,9.54,28.56,114.5,148.9,183.2,217.6,251.9,286.3
24W42,241,-2,-0.82%,9.5,25.37,114,148.2,182.4,216.6,250.8,285
24W41,243,-11,-4.33%,9.46,25.7,113.5,147.5,181.6,215.6,249.6,283.7
24W40,254,-18,-6.62%,9.41,26.98,113,146.8,180.7,214.6,248.5,282.4
24W39,272,+10,+3.82%,9.37,29.03,112.4,146.2,179.9,213.6,247.4,281.1
24W38,262,-1.5,-0.57%,9.33,28.09,111.9,145.5,179.1,212.7,246.2,279.8
24W37,263.5,-6,-2.23%,9.28,28.38,111.4,144.8,178.2,211.7,245.1,278.5
24W36,269.5,+46.5,+20.9%,9.24,29.16,110.9,144.2,177.4,210.7,244,277.2
24W35,223,+6,+2.76%,9.2,24.25,110.4,143.5,176.6,209.7,242.8,275.9
24W34,217,-9,-3.98%,9.15,23.7,109.9,142.8,175.8,208.7,241.7,274.6
24W33,226,+22,+10.8%,9.11,24.8,109.3,142.1,174.9,207.7,240.5,273.3
24W32,204,-37,-15.4%,9.07,22.5,108.8,141.5,174.1,206.8,239.4,272.1
24W31,241,+30,+14.2%,9.03,26.7,108.3,140.8,173.3,205.8,238.3,270.8
24W30,211,-18,-7.86%,8.98,23.49,107.8,140.1,172.5,204.8,237.1,269.5
24W29,229,+32,+16.2%,8.94,25.62,107.3,139.5,171.6,203.8,236,268.2
24W28,197,+10.5,+5.63%,8.9,22.14,106.8,138.8,170.8,202.8,234.9,266.9
24W27,186.5,+11,+6.27%,8.85,21.07,106.2,138.1,170,201.9,233.7,265.6
24W26,175.5,-5.5,-3.04%,8.81,19.92,105.7,137.4,169.2,200.9,232.6,264.3
24W25,181,+4.5,+2.55%,8.77,20.65,105.2,136.8,168.3,199.9,231.4,263
24W24,176.5,+7,+4.13%,8.72,20.23,104.7,136.1,167.5,198.9,230.3,261.7
24W23,169.5,+1,+0.59%,8.68,19.53,104.2,135.4,166.7,197.9,229.2,260.4
24W22,168.5,-16,-8.67%,8.64,19.51,103.7,134.7,165.8,196.9,228,259.1
