Date,Price,Change,% Change,EPS,PER,8X,9.8X,11.6X,13.4X,15.2X,17X
25W01,57.5,-0.3,-0.52%,1.75,32.86,22.75,28,33.25,38.5,43.75,49
24W52,57.8,+0.8,+1.4%,1.75,33.03,22.75,28,33.25,38.5,43.75,49
24W51,57,-2,-3.39%,1.74,32.76,22.62,27.84,33.06,38.28,43.5,48.73
24W50,59,-6.4,-9.79%,1.73,34.1,22.5,27.69,32.88,38.07,43.26,48.45
24W49,65.4,+3.4,+5.48%,1.72,38.01,22.37,27.53,32.69,37.85,43.01,48.18
24W48,62,-1.7,-2.67%,1.71,36.24,22.24,27.37,32.5,37.64,42.77,47.9
24W47,63.7,+1.8,+2.91%,1.7,37.45,22.11,27.22,32.32,37.42,42.52,47.63
24W46,61.9,-6.6,-9.64%,1.69,36.6,21.98,27.06,32.13,37.21,42.28,47.35
24W45,68.5,-0.3,-0.44%,1.68,40.74,21.86,26.9,31.95,36.99,42.03,47.08
24W44,68.8,-8.1,-10.5%,1.67,41.16,21.73,26.74,31.76,36.77,41.79,46.8
24W43,76.9,+3.1,+4.2%,1.66,46.28,21.6,26.59,31.57,36.56,41.54,46.53
24W42,73.8,-2.1,-2.77%,1.65,44.68,21.48,26.43,31.39,36.34,41.3,46.25
24W41,75.9,+9.4,+14.1%,1.64,46.22,21.35,26.27,31.2,36.13,41.05,45.98
24W40,66.5,-4.7,-6.6%,1.63,40.74,21.22,26.12,31.01,35.91,40.81,45.7
24W39,71.2,+4.5,+6.75%,1.62,43.88,21.09,25.96,30.83,35.7,40.56,45.43
24W38,66.7,+1.7,+2.62%,1.61,41.36,20.96,25.8,30.64,35.48,40.32,45.16
24W37,65,+7,+12.1%,1.6,40.55,20.84,25.65,30.45,35.26,40.07,44.88
24W36,58,-4.8,-7.64%,1.59,36.41,20.71,25.49,30.27,35.05,39.83,44.61
24W35,62.8,-3.4,-5.14%,1.58,39.66,20.58,25.33,30.08,34.83,39.58,44.33
24W34,66.2,+2.7,+4.25%,1.57,42.07,20.45,25.18,29.9,34.62,39.34,44.06
24W33,63.5,+7.4,+13.2%,1.56,40.61,20.33,25.02,29.71,34.4,39.09,43.78
24W32,56.1,+1.8,+3.31%,1.55,36.1,20.2,24.86,29.52,34.18,38.85,43.51
24W31,54.3,-2.7,-4.74%,1.54,35.17,20.07,24.7,29.34,33.97,38.6,43.23
24W30,57,-0.9,-1.55%,1.53,37.15,19.94,24.55,29.15,33.75,38.36,42.96
24W29,57.9,+1,+1.76%,1.52,37.98,19.82,24.39,28.96,33.54,38.11,42.68
24W28,56.9,+2.2,+4.02%,1.51,37.57,19.69,24.23,28.78,33.32,37.87,42.41
24W27,54.7,+2.1,+3.99%,1.5,36.35,19.56,24.08,28.59,33.11,37.62,42.13
24W26,52.6,-0.6,-1.13%,1.5,35.18,19.44,23.92,28.4,32.89,37.38,41.86
24W25,53.2,-0.4,-0.75%,1.49,35.82,19.31,23.76,28.22,32.67,37.13,41.59
24W24,53.6,-0.7,-1.29%,1.48,36.33,19.18,23.61,28.03,32.46,36.88,41.31
24W23,54.3,-1.1,-1.99%,1.47,37.05,19.05,23.45,27.85,32.24,36.64,41.04
24W22,55.4,+2.2,+4.14%,1.46,38.06,18.92,23.29,27.66,32.03,36.39,40.76
