Date,Price,Change,% Change,EPS,PER,8X,9.8X,11.6X,13.4X,15.2X,17X
25W01,20.2,+0.2,+1%,-0.34,,-,-,-,-,-,-
24W52,20,-0.1,-0.5%,-0.34,,-,-,-,-,-,-
24W51,20.1,0,0%,-0.33,,-,-,-,-,-,-
24W50,20.1,0,0%,-0.33,,-,-,-,-,-,-
24W49,20.1,+0.1,+0.5%,-0.32,,-,-,-,-,-,-
24W48,20,-0.05,-0.25%,-0.31,,-,-,-,-,-,-
24W47,20.05,-0.05,-0.25%,-0.31,,-,-,-,-,-,-
24W46,20.1,-0.1,-0.5%,-0.3,,-,-,-,-,-,-
24W45,20.2,-0.15,-0.74%,-0.29,,-,-,-,-,-,-
24W44,20.35,+0.4,+2.01%,-0.29,,-,-,-,-,-,-
24W43,19.95,0,0%,-0.28,,-,-,-,-,-,-
24W42,19.95,-0.15,-0.75%,-0.27,,-,-,-,-,-,-
24W41,20.1,-0.3,-1.47%,-0.27,,-,-,-,-,-,-
24W40,20.4,+0.25,+1.24%,-0.26,,-,-,-,-,-,-
24W39,20.15,-0.15,-0.74%,-0.25,,-,-,-,-,-,-
24W38,20.3,0,0%,-0.25,,-,-,-,-,-,-
24W37,20.3,-0.2,-0.98%,-0.24,,-,-,-,-,-,-
24W36,20.5,-0.45,-2.15%,-0.23,,-,-,-,-,-,-
24W35,20.95,0,0%,-0.23,,-,-,-,-,-,-
24W34,20.95,+0.15,+0.72%,-0.22,,-,-,-,-,-,-
24W33,20.8,+0.3,+1.46%,-0.21,,-,-,-,-,-,-
24W32,20.5,-0.5,-2.38%,-0.21,,-,-,-,-,-,-
24W31,21,-0.7,-3.23%,-0.2,,-,-,-,-,-,-
24W30,21.7,+0.2,+0.93%,-0.19,,-,-,-,-,-,-
24W29,21.5,-0.3,-1.38%,-0.19,,-,-,-,-,-,-
24W28,21.8,-0.3,-1.36%,-0.18,,-,-,-,-,-,-
24W27,22.1,-0.05,-0.23%,-0.17,,-,-,-,-,-,-
24W26,22.15,+0.3,+1.37%,-0.16,,-,-,-,-,-,-
24W25,21.85,+0.4,+1.86%,-0.16,,-,-,-,-,-,-
24W24,21.45,-0.1,-0.46%,-0.15,,-,-,-,-,-,-
24W23,21.55,+0.05,+0.23%,-0.14,,-,-,-,-,-,-
24W22,21.5,+0.35,+1.65%,-0.14,,-,-,-,-,-,-
24W21,21.15,-1.25,-5.58%,-0.13,,-,-,-,-,-,-
24W20,22.4,+0.6,+2.75%,-0.12,,-,-,-,-,-,-
24W19,21.8,-0.75,-3.33%,-0.12,,-,-,-,-,-,-
24W18,22.55,+0.95,+4.4%,-0.11,,-,-,-,-,-,-
24W17,21.6,+0.9,+4.35%,-0.1,,-,-,-,-,-,-
24W16,20.7,-0.1,-0.48%,-0.1,,-,-,-,-,-,-
24W15,20.8,+0.2,+0.97%,-0.09,,-,-,-,-,-,-
24W14,20.6,0,0%,-0.08,,-,-,-,-,-,-
24W13,20.6,-0.1,-0.48%,-0.08,,-,-,-,-,-,-
24W12,20.7,+0.7,+3.5%,-0.07,,-,-,-,-,-,-
24W11,20,-0.1,-0.5%,-0.06,,-,-,-,-,-,-
24W10,20.1,-0.7,-3.37%,-0.06,,-,-,-,-,-,-
24W09,20.8,+0.15,+0.73%,-0.05,,-,-,-,-,-,-
24W08,20.65,+0.25,+1.23%,-0.04,,-,-,-,-,-,-
24W07,20.4,-0.6,-2.86%,-0.04,,-,-,-,-,-,-
