Date,Price,Change,% Change,EPS,PER,8X,9.8X,11.6X,13.4X,15.2X,17X
25W01,36.5,-1.5,-3.95%,2.27,16.08,22.7,25.42,28.15,30.87,33.6,36.32
24W52,38,+0.6,+1.6%,2.27,16.74,22.7,25.42,28.15,30.87,33.6,36.32
24W51,37.4,0,0%,2.26,16.55,22.6,25.31,28.03,30.74,33.45,36.16
24W50,37.4,-1.3,-3.36%,2.25,16.62,22.5,25.2,27.9,30.61,33.31,36.01
24W49,38.7,+1.85,+5.02%,2.24,17.27,22.41,25.09,27.78,30.47,33.16,35.85
24W48,36.85,-0.35,-0.94%,2.23,16.52,22.31,24.98,27.66,30.34,33.02,35.69
24W47,37.2,-0.3,-0.8%,2.22,16.75,22.21,24.87,27.54,30.21,32.87,35.54
24W46,37.5,-0.05,-0.13%,2.21,16.96,22.11,24.76,27.42,30.07,32.73,35.38
24W45,37.55,+1.45,+4.02%,2.2,17.06,22.01,24.66,27.3,29.94,32.58,35.22
24W44,36.1,-0.1,-0.28%,2.19,16.47,21.92,24.55,27.18,29.8,32.43,35.06
24W43,36.2,+0.7,+1.97%,2.18,16.59,21.82,24.44,27.05,29.67,32.29,34.91
24W42,35.5,+0.6,+1.72%,2.17,16.34,21.72,24.33,26.93,29.54,32.14,34.75
24W41,34.9,+0.95,+2.8%,2.16,16.14,21.62,24.22,26.81,29.4,32,34.59
24W40,33.95,+0.45,+1.34%,2.15,15.77,21.52,24.11,26.69,29.27,31.85,34.44
24W39,33.5,0,0%,2.14,15.64,21.42,24,26.57,29.14,31.71,34.28
24W38,33.5,-0.35,-1.03%,2.13,15.71,21.33,23.89,26.45,29,31.56,34.12
24W37,33.85,+1.1,+3.36%,2.12,15.95,21.23,23.78,26.32,28.87,31.42,33.97
24W36,32.75,-0.45,-1.36%,2.11,15.5,21.13,23.67,26.2,28.74,31.27,33.81
24W35,33.2,+0.35,+1.07%,2.1,15.78,21.03,23.56,26.08,28.6,31.13,33.65
24W34,32.85,+0.55,+1.7%,2.09,15.69,20.93,23.45,25.96,28.47,30.98,33.5
24W33,32.3,+1.45,+4.7%,2.08,15.5,20.84,23.34,25.84,28.34,30.84,33.34
24W32,30.85,-0.8,-2.53%,2.07,14.88,20.74,23.23,25.72,28.2,30.69,33.18
24W31,31.65,-0.95,-2.91%,2.06,15.33,20.64,23.12,25.59,28.07,30.55,33.02
24W30,32.6,-1,-2.98%,2.05,15.87,20.54,23.01,25.47,27.94,30.4,32.87
24W29,33.6,-1.9,-5.35%,2.04,16.43,20.44,22.9,25.35,27.8,30.26,32.71
24W28,35.5,+0.7,+2.01%,2.03,17.45,20.35,22.79,25.23,27.67,30.11,32.55
24W27,34.8,+0.1,+0.29%,2.02,17.19,20.25,22.68,25.11,27.54,29.97,32.4
24W26,34.7,-1.15,-3.21%,2.02,17.22,20.15,22.57,24.99,27.4,29.82,32.24
24W25,35.85,+0.1,+0.28%,2.01,17.88,20.05,22.46,24.86,27.27,29.68,32.08
24W24,35.75,-0.35,-0.97%,2,17.92,19.95,22.35,24.74,27.14,29.53,31.93
24W23,36.1,-0.95,-2.56%,1.99,18.18,19.86,22.24,24.62,27,29.39,31.77
24W22,37.05,-1.45,-3.77%,1.98,18.75,19.76,22.13,24.5,26.87,29.24,31.61
24W21,38.5,+1.4,+3.77%,1.97,19.58,19.66,22.02,24.38,26.74,29.1,31.46
24W20,37.1,+0.7,+1.92%,1.96,18.97,19.56,21.91,24.26,26.6,28.95,31.3
24W19,36.4,+1.3,+3.7%,1.95,18.7,19.46,21.8,24.13,26.47,28.81,31.14
24W18,35.1,-0.9,-2.5%,1.94,18.13,19.37,21.69,24.01,26.34,28.66,30.98
