Date,Price,Change,% Change,EPS,PER,8X,9.8X,11.6X,13.4X,15.2X,17X
25W01,23.15,-0.15,-0.64%,0.21,110.2,3.15,3.738,4.326,4.914,5.502,6.09
24W52,23.3,+3.15,+15.6%,0.21,111,3.15,3.738,4.326,4.914,5.502,6.09
24W51,20.15,-0.2,-0.98%,0.21,95.43,3.167,3.759,4.35,4.941,5.532,6.123
24W50,20.35,-0.05,-0.25%,0.21,95.85,3.185,3.779,4.374,4.968,5.562,6.157
24W49,20.4,+0.15,+0.74%,0.21,95.57,3.202,3.8,4.397,4.995,5.593,6.19
24W48,20.25,-0.45,-2.17%,0.21,94.35,3.219,3.82,4.421,5.022,5.623,6.224
24W47,20.7,+0.15,+0.73%,0.22,95.94,3.237,3.841,4.445,5.049,5.653,6.257
24W46,20.55,+0.1,+0.49%,0.22,94.73,3.254,3.861,4.469,5.076,5.683,6.291
24W45,20.45,+0.1,+0.49%,0.22,93.77,3.271,3.882,4.492,5.103,5.714,6.324
24W44,20.35,-0.75,-3.55%,0.22,92.82,3.288,3.902,4.516,5.13,5.744,6.358
24W43,21.1,-0.55,-2.54%,0.22,95.74,3.306,3.923,4.54,5.157,5.774,6.391
24W42,21.65,-0.4,-1.81%,0.22,97.73,3.323,3.943,4.564,5.184,5.804,6.425
24W41,22.05,-0.7,-3.08%,0.22,99.02,3.34,3.964,4.587,5.211,5.835,6.458
24W40,22.75,-0.3,-1.3%,0.22,101.6,3.358,3.984,4.611,5.238,5.865,6.492
24W39,23.05,-0.4,-1.71%,0.22,102.4,3.375,4.005,4.635,5.265,5.895,6.525
24W38,23.45,-0.45,-1.88%,0.23,103.7,3.392,4.026,4.659,5.292,5.925,6.558
24W37,23.9,0,0%,0.23,105.1,3.41,4.046,4.683,5.319,5.955,6.592
24W36,23.9,+0.45,+1.92%,0.23,104.6,3.427,4.067,4.706,5.346,5.986,6.625
24W35,23.45,+0.05,+0.21%,0.23,102.1,3.444,4.087,4.73,5.373,6.016,6.659
24W34,23.4,+0.45,+1.96%,0.23,101.4,3.462,4.108,4.754,5.4,6.046,6.692
24W33,22.95,+1.05,+4.79%,0.23,98.96,3.479,4.128,4.778,5.427,6.076,6.726
