Date,Price,Change,% Change,EPS,PER,8X,9.8X,11.6X,13.4X,15.2X,17X
25W01,30.9,-0.55,-1.75%,0.82,37.68,12.3,14.27,16.24,18.2,20.17,22.14
24W52,31.45,+0.1,+0.32%,0.82,38.35,12.3,14.27,16.24,18.2,20.17,22.14
24W51,31.35,-0.3,-0.95%,0.81,38.92,12.08,14.02,15.95,17.88,19.82,21.75
24W50,31.65,-1.85,-5.52%,0.79,40,11.87,13.77,15.66,17.56,19.46,21.36
24W49,33.5,+0.15,+0.45%,0.78,43.13,11.65,13.52,15.38,17.24,19.11,20.97
24W48,33.35,-0.15,-0.45%,0.76,43.75,11.43,13.26,15.09,16.92,18.75,20.58
24W47,33.5,+1.1,+3.4%,0.75,44.79,11.22,13.01,14.81,16.6,18.4,20.19
24W46,32.4,-1.4,-4.14%,0.73,44.17,11,12.76,14.52,16.28,18.04,19.8
24W45,33.8,+2.85,+9.21%,0.72,47.01,10.79,12.51,14.24,15.96,17.69,19.41
24W44,30.95,+0.7,+2.31%,0.7,43.92,10.57,12.26,13.95,15.64,17.33,19.02
24W43,30.25,+0.45,+1.51%,0.69,43.83,10.35,12.01,13.67,15.32,16.98,18.64
24W42,29.8,-0.55,-1.81%,0.68,44.1,10.14,11.76,13.38,15,16.62,18.25
24W41,30.35,-0.4,-1.3%,0.66,45.89,9.92,11.51,13.09,14.68,16.27,17.86
24W40,30.75,-0.05,-0.16%,0.65,47.53,9.704,11.26,12.81,14.36,15.91,17.47
24W39,30.8,+0.35,+1.15%,0.63,48.7,9.488,11.01,12.52,14.04,15.56,17.08
24W38,30.45,-0.25,-0.81%,0.62,49.27,9.271,10.75,12.24,13.72,15.2,16.69
24W37,30.7,-0.95,-3%,0.6,50.86,9.055,10.5,11.95,13.4,14.85,16.3
24W36,31.65,-0.05,-0.16%,0.59,53.71,8.838,10.25,11.67,13.08,14.5,15.91
24W35,31.7,-0.65,-2.01%,0.57,55.15,8.622,10,11.38,12.76,14.14,15.52
24W34,32.35,-1.15,-3.43%,0.56,57.73,8.406,9.751,11.1,12.44,13.79,15.13
