Date,Price,Change,% Change,EPS,PER,8X,9.8X,11.6X,13.4X,15.2X,17X
25W01,16.15,-0.05,-0.31%,-1.09,,-,-,-,-,-,-
24W52,16.2,+0.15,+0.93%,-1.09,,-,-,-,-,-,-
24W51,16.05,-0.55,-3.31%,-1.09,,-,-,-,-,-,-
24W50,16.6,-0.25,-1.48%,-1.09,,-,-,-,-,-,-
24W49,16.85,-0.4,-2.32%,-1.09,,-,-,-,-,-,-
24W48,17.25,-0.45,-2.54%,-1.09,,-,-,-,-,-,-
24W47,17.7,+0.4,+2.31%,-1.09,,-,-,-,-,-,-
24W46,17.3,-0.5,-2.81%,-1.1,,-,-,-,-,-,-
24W45,17.8,+0.1,+0.56%,-1.1,,-,-,-,-,-,-
24W44,17.7,-1,-5.35%,-1.1,,-,-,-,-,-,-
24W43,18.7,+0.15,+0.81%,-1.1,,-,-,-,-,-,-
24W42,18.55,-0.2,-1.07%,-1.1,,-,-,-,-,-,-
24W41,18.75,-0.6,-3.1%,-1.1,,-,-,-,-,-,-
24W40,19.35,+1.65,+9.32%,-1.1,,-,-,-,-,-,-
24W39,17.7,-0.25,-1.39%,-1.1,,-,-,-,-,-,-
24W38,17.95,+1.05,+6.21%,-1.1,,-,-,-,-,-,-
24W37,16.9,+0.15,+0.9%,-1.1,,-,-,-,-,-,-
24W36,16.75,-0.6,-3.46%,-1.11,,-,-,-,-,-,-
24W35,17.35,+0.25,+1.46%,-1.11,,-,-,-,-,-,-
24W34,17.1,-0.15,-0.87%,-1.11,,-,-,-,-,-,-
24W33,17.25,+0.85,+5.18%,-1.11,,-,-,-,-,-,-
24W32,16.4,-2.35,-12.5%,-1.11,,-,-,-,-,-,-
24W31,18.75,+0.3,+1.63%,-1.11,,-,-,-,-,-,-
24W30,18.45,+0.1,+0.54%,-1.11,,-,-,-,-,-,-
24W29,18.35,-0.5,-2.65%,-1.11,,-,-,-,-,-,-
24W28,18.85,0,0%,-1.11,,-,-,-,-,-,-
24W27,18.85,+0.5,+2.72%,-1.11,,-,-,-,-,-,-
24W26,18.35,-0.75,-3.93%,-1.12,,-,-,-,-,-,-
24W25,19.1,+0.55,+2.96%,-1.12,,-,-,-,-,-,-
24W24,18.55,-0.25,-1.33%,-1.12,,-,-,-,-,-,-
24W23,18.8,+0.6,+3.3%,-1.12,,-,-,-,-,-,-
24W22,18.2,+0.25,+1.39%,-1.12,,-,-,-,-,-,-
24W21,17.95,+0.05,+0.28%,-1.12,,-,-,-,-,-,-
24W20,17.9,-0.2,-1.1%,-1.12,,-,-,-,-,-,-
24W19,18.1,+0.1,+0.56%,-1.12,,-,-,-,-,-,-
24W18,18,+0.2,+1.12%,-1.12,,-,-,-,-,-,-
24W17,17.8,+0.3,+1.71%,-1.12,,-,-,-,-,-,-
24W16,17.5,-1.15,-6.17%,-1.12,,-,-,-,-,-,-
24W15,18.65,-0.75,-3.87%,-1.13,,-,-,-,-,-,-
24W14,19.4,-0.6,-3%,-1.13,,-,-,-,-,-,-
24W13,20,+0.2,+1.01%,-1.13,,-,-,-,-,-,-
24W12,19.8,+2.5,+14.5%,-1.13,,-,-,-,-,-,-
24W11,17.3,-1.3,-6.99%,-1.13,,-,-,-,-,-,-
24W10,18.6,-0.1,-0.53%,-1.13,,-,-,-,-,-,-
24W09,18.7,-0.35,-1.84%,-1.13,,-,-,-,-,-,-
24W08,19.05,-1.25,-6.16%,-1.13,,-,-,-,-,-,-
24W07,20.3,+1.25,+6.56%,-1.13,,-,-,-,-,-,-
24W06,19.05,-0.65,-3.3%,-1.13,,-,-,-,-,-,-
24W05,19.7,-0.25,-1.25%,-1.14,,-,-,-,-,-,-
24W04,19.95,+0.45,+2.31%,-1.14,,-,-,-,-,-,-
24W03,19.5,-0.45,-2.26%,-1.14,,-,-,-,-,-,-
24W02,19.95,+2.3,+13%,-1.14,,-,-,-,-,-,-
24W01,17.65,-0.45,-2.49%,-1.14,,-,-,-,-,-,-
23W52,18.1,-1.15,-5.97%,-1.14,,-,-,-,-,-,-
23W51,19.25,-0.75,-3.75%,-1.14,,-,-,-,-,-,-
