Date,Price,Change,% Change,EPS,PER,8X,9.8X,11.6X,13.4X,15.2X,17X
25W01,29,-0.9,-3.01%,-0.73,,-,-,-,-,-,-
24W52,29.9,+0.95,+3.28%,-0.73,,-,-,-,-,-,-
24W51,28.95,+0.45,+1.58%,-0.73,,-,-,-,-,-,-
24W50,28.5,0,0%,-0.74,,-,-,-,-,-,-
24W49,28.5,-1,-3.39%,-0.74,,-,-,-,-,-,-
24W48,29.5,-0.5,-1.67%,-0.75,,-,-,-,-,-,-
24W47,30,+0.6,+2.04%,-0.75,,-,-,-,-,-,-
24W46,29.4,-0.1,-0.34%,-0.76,,-,-,-,-,-,-
24W45,29.5,-0.4,-1.34%,-0.76,,-,-,-,-,-,-
24W44,29.9,-0.1,-0.33%,-0.77,,-,-,-,-,-,-
24W43,30,+0.05,+0.17%,-0.77,,-,-,-,-,-,-
24W42,29.95,0,0%,-0.77,,-,-,-,-,-,-
24W41,29.95,0,0%,-0.78,,-,-,-,-,-,-
24W40,29.95,+0.15,+0.5%,-0.78,,-,-,-,-,-,-
24W39,29.8,-0.2,-0.67%,-0.79,,-,-,-,-,-,-
24W38,30,0,0%,-0.79,,-,-,-,-,-,-
24W37,30,+0.55,+1.87%,-0.8,,-,-,-,-,-,-
24W36,29.45,-1.7,-5.46%,-0.8,,-,-,-,-,-,-
24W35,31.15,+0.7,+2.3%,-0.81,,-,-,-,-,-,-
24W34,30.45,-2.15,-6.6%,-0.81,,-,-,-,-,-,-
24W33,32.6,+1.1,+3.49%,-0.81,,-,-,-,-,-,-
24W32,31.5,-0.65,-2.02%,-0.82,,-,-,-,-,-,-
24W31,32.15,+0.4,+1.26%,-0.82,,-,-,-,-,-,-
24W30,31.75,+0.3,+0.95%,-0.83,,-,-,-,-,-,-
24W29,31.45,-2.05,-6.12%,-0.83,,-,-,-,-,-,-
24W28,33.5,+2.2,+7.03%,-0.84,,-,-,-,-,-,-
24W27,31.3,-2.1,-6.29%,-0.84,,-,-,-,-,-,-
24W26,33.4,-0.5,-1.47%,-0.84,,-,-,-,-,-,-
24W25,33.9,+0.6,+1.8%,-0.85,,-,-,-,-,-,-
24W24,33.3,-0.55,-1.62%,-0.85,,-,-,-,-,-,-
24W23,33.85,-1.05,-3.01%,-0.86,,-,-,-,-,-,-
24W22,34.9,+1,+2.95%,-0.86,,-,-,-,-,-,-
24W21,33.9,+1.05,+3.2%,-0.87,,-,-,-,-,-,-
24W20,32.85,-1.25,-3.67%,-0.87,,-,-,-,-,-,-
24W19,34.1,-0.85,-2.43%,-0.88,,-,-,-,-,-,-
24W18,34.95,0,0%,-0.88,,-,-,-,-,-,-
24W17,34.95,+1.05,+3.1%,-0.88,,-,-,-,-,-,-
24W16,33.9,+0.4,+1.19%,-0.89,,-,-,-,-,-,-
24W15,33.5,+1,+3.08%,-0.89,,-,-,-,-,-,-
24W14,32.5,-0.3,-0.91%,-0.9,,-,-,-,-,-,-
24W13,32.8,0,0%,-0.9,,-,-,-,-,-,-
24W12,32.8,+0.8,+2.5%,-0.91,,-,-,-,-,-,-
24W11,32,-1,-3.03%,-0.91,,-,-,-,-,-,-
24W10,33,+2,+6.45%,-0.92,,-,-,-,-,-,-
24W09,31,-1.4,-4.32%,-0.92,,-,-,-,-,-,-
24W08,32.4,+1.4,+4.52%,-0.92,,-,-,-,-,-,-
24W07,31,0,0%,-0.93,,-,-,-,-,-,-
24W06,31,0,0%,-0.93,,-,-,-,-,-,-
24W05,31,-2,-6.06%,-0.94,,-,-,-,-,-,-
24W04,33,0,0%,-0.94,,-,-,-,-,-,-
24W03,33,-0.9,-2.65%,-0.95,,-,-,-,-,-,-
24W02,33.9,-1.05,-3%,-0.95,,-,-,-,-,-,-
24W01,34.95,+0.5,+1.45%,-0.96,,-,-,-,-,-,-
23W52,34.45,+0.5,+1.47%,-0.96,,-,-,-,-,-,-
23W51,33.95,-2.05,-5.69%,-0.96,,-,-,-,-,-,-
23W50,36,-1,-2.7%,-0.95,,-,-,-,-,-,-
23W49,37,+0.5,+1.37%,-0.95,,-,-,-,-,-,-
23W48,36.5,+6.5,+21.7%,-0.94,,-,-,-,-,-,-
23W47,30,+1.5,+5.26%,-0.94,,-,-,-,-,-,-
23W46,28.5,0,0%,-0.93,,-,-,-,-,-,-
23W45,28.5,+0.5,+1.79%,-0.93,,-,-,-,-,-,-
23W44,28,-0.5,-1.75%,-0.92,,-,-,-,-,-,-
23W43,28.5,0,0%,-0.92,,-,-,-,-,-,-
23W42,28.5,-0.5,-1.72%,-0.91,,-,-,-,-,-,-
23W41,29,-0.85,-2.85%,-0.91,,-,-,-,-,-,-
23W40,29.85,-0.05,-0.17%,-0.91,,-,-,-,-,-,-
23W39,29.9,+0.1,+0.34%,-0.9,,-,-,-,-,-,-
23W38,29.8,+1.3,+4.56%,-0.9,,-,-,-,-,-,-
23W37,28.5,-1.65,-5.47%,-0.89,,-,-,-,-,-,-
