Date,Price,Change,% Change,EPS,PER,8X,9.8X,11.6X,13.4X,15.2X,17X
25W01,46.4,+0.35,+0.76%,3.32,13.98,49.8,59.76,69.72,79.68,89.64,99.6
24W52,46.05,+0.15,+0.33%,3.32,13.87,49.8,59.76,69.72,79.68,89.64,99.6
24W51,45.9,-0.75,-1.61%,3.3,13.91,49.51,59.41,69.32,79.22,89.12,99.02
24W50,46.65,-0.45,-0.96%,3.28,14.22,49.22,59.07,68.91,78.76,88.6,98.45
24W49,47.1,+0.5,+1.07%,3.26,14.44,48.93,58.72,68.51,78.3,88.08,97.87
24W48,46.6,-1.35,-2.82%,3.24,14.37,48.65,58.38,68.1,77.83,87.56,97.29
24W47,47.95,+0.1,+0.21%,3.22,14.87,48.36,58.03,67.7,77.37,87.04,96.72
24W46,47.85,-2.15,-4.3%,3.2,14.93,48.07,57.68,67.3,76.91,86.52,96.14
24W45,50,-0.4,-0.79%,3.19,15.7,47.78,57.34,66.89,76.45,86.01,95.56
24W44,50.4,+0.4,+0.8%,3.17,15.92,47.49,56.99,66.49,75.99,85.49,94.98
24W43,50,-0.3,-0.6%,3.15,15.89,47.2,56.64,66.09,75.53,84.97,94.41
24W42,50.3,-1.3,-2.52%,3.13,16.08,46.92,56.3,65.68,75.06,84.45,93.83
24W41,51.6,-1.5,-2.82%,3.11,16.6,46.63,55.95,65.28,74.6,83.93,93.25
24W40,53.1,-0.9,-1.67%,3.09,17.19,46.34,55.61,64.87,74.14,83.41,92.68
24W39,54,+0.2,+0.37%,3.07,17.59,46.05,55.26,64.47,73.68,82.89,92.1
24W38,53.8,+0.7,+1.32%,3.05,17.63,45.76,54.91,64.07,73.22,82.37,91.52
24W37,53.1,-1.4,-2.57%,3.03,17.52,45.47,54.57,63.66,72.76,81.85,90.95
24W36,54.5,-3.1,-5.38%,3.01,18.09,45.18,54.22,63.26,72.3,81.33,90.37
24W35,57.6,-1.4,-2.37%,2.99,19.24,44.9,53.88,62.85,71.83,80.81,89.79
24W34,59,+1,+1.72%,2.97,19.84,44.61,53.53,62.45,71.37,80.29,89.22
24W33,58,+0.9,+1.58%,2.95,19.63,44.32,53.18,62.05,70.91,79.77,88.64
24W32,57.1,-1.8,-3.06%,2.94,19.45,44.03,52.84,61.64,70.45,79.26,88.06
24W31,58.9,+2.6,+4.62%,2.92,20.2,43.74,52.49,61.24,69.99,78.74,87.48
24W30,56.3,-3.4,-5.7%,2.9,19.43,43.45,52.14,60.84,69.53,78.22,86.91
24W29,59.7,0,0%,2.88,20.75,43.17,51.8,60.43,69.06,77.7,86.33
24W28,59.7,+1,+1.7%,2.86,20.89,42.88,51.45,60.03,68.6,77.18,85.75
24W27,58.7,+3.2,+5.77%,2.84,20.67,42.59,51.11,59.62,68.14,76.66,85.18
24W26,55.5,+1,+1.83%,2.82,19.68,42.3,50.76,59.22,67.68,76.14,84.6
24W25,54.5,+1.1,+2.06%,2.8,19.46,42.01,50.41,58.82,67.22,75.62,84.02
24W24,53.4,+2.9,+5.74%,2.78,19.2,41.72,50.07,58.41,66.76,75.1,83.45
24W23,50.5,+1.5,+3.06%,2.76,18.28,41.43,49.72,58.01,66.3,74.58,82.87
24W22,49,+1,+2.08%,2.74,17.86,41.15,49.38,57.6,65.83,74.06,82.29
24W21,48,-1.55,-3.13%,2.72,17.62,40.86,49.03,57.2,65.37,73.54,81.72
24W20,49.55,+3.3,+7.14%,2.7,18.32,40.57,48.68,56.8,64.91,73.02,81.14
24W19,46.25,-1.85,-3.85%,2.69,17.22,40.28,48.34,56.39,64.45,72.51,80.56
24W18,48.1,+2.5,+5.48%,2.67,18.04,39.99,47.99,55.99,63.99,71.99,79.98
24W17,45.6,+2.1,+4.83%,2.65,17.23,39.7,47.64,55.59,63.53,71.47,79.41
24W16,43.5,-1.5,-3.33%,2.63,16.55,39.42,47.3,55.18,63.06,70.95,78.83
24W15,45,-2.95,-6.15%,2.61,17.25,39.13,46.95,54.78,62.6,70.43,78.25
24W14,47.95,+0.45,+0.95%,2.59,18.52,38.84,46.61,54.37,62.14,69.91,77.68
24W13,47.5,+5.1,+12%,2.57,18.48,38.55,46.26,53.97,61.68,69.39,77.1
24W12,42.4,0,0%,2.55,16.62,38.26,45.91,53.57,61.22,68.87,76.52
24W11,42.4,-1.05,-2.42%,2.53,16.75,37.97,45.57,53.16,60.76,68.35,75.95
24W10,43.45,+0.4,+0.93%,2.51,17.29,37.68,45.22,52.76,60.3,67.83,75.37
24W09,43.05,+0.75,+1.77%,2.49,17.27,37.4,44.88,52.35,59.83,67.31,74.79
24W08,42.3,+0.3,+0.71%,2.47,17.1,37.11,44.53,51.95,59.37,66.79,74.22
24W07,42,-4.9,-10.4%,2.45,17.11,36.82,44.18,51.55,58.91,66.27,73.64
24W06,46.9,-1.8,-3.7%,2.44,19.26,36.53,43.84,51.14,58.45,65.76,73.06
24W05,48.7,+2.3,+4.96%,2.42,20.16,36.24,43.49,50.74,57.99,65.24,72.48
24W04,46.4,+5.45,+13.3%,2.4,19.36,35.95,43.14,50.34,57.53,64.72,71.91
24W03,40.95,+2.15,+5.54%,2.38,17.22,35.67,42.8,49.93,57.06,64.2,71.33
24W02,38.8,-0.9,-2.27%,2.36,16.45,35.38,42.45,49.53,56.6,63.68,70.75
24W01,39.7,-0.3,-0.75%,2.34,16.97,35.09,42.11,49.12,56.14,63.16,70.18
23W52,40,-2.5,-5.88%,2.32,17.24,34.8,41.76,48.72,55.68,62.64,69.6
23W51,42.5,-0.3,-0.7%,2.31,18.39,34.67,41.61,48.54,55.48,62.41,69.35
23W50,42.8,-0.8,-1.83%,2.3,18.58,34.55,41.46,48.37,55.28,62.18,69.09
23W49,43.6,+1.8,+4.31%,2.29,19,34.42,41.3,48.19,55.07,61.96,68.84
23W48,41.8,+0.45,+1.09%,2.29,18.28,34.29,41.15,48.01,54.87,61.73,68.59
23W47,41.35,-1.15,-2.71%,2.28,18.15,34.17,41,47.83,54.67,61.5,68.34
23W46,42.5,+1.25,+3.03%,2.27,18.73,34.04,40.85,47.66,54.47,61.27,68.08
23W45,41.25,+1.95,+4.96%,2.26,18.24,33.91,40.7,47.48,54.26,61.05,67.83
23W44,39.3,+0.2,+0.51%,2.25,17.45,33.79,40.55,47.3,54.06,60.82,67.58
23W43,39.1,0,0%,2.24,17.42,33.66,40.39,47.13,53.86,60.59,67.32
23W42,39.1,+3.6,+10.1%,2.24,17.49,33.54,40.24,46.95,53.66,60.36,67.07
23W41,35.5,0,0%,2.23,15.94,33.41,40.09,46.77,53.45,60.14,66.82
23W40,35.5,+0.5,+1.43%,2.22,16,33.28,39.94,46.6,53.25,59.91,66.56
23W39,35,+0.2,+0.57%,2.21,15.83,33.16,39.79,46.42,53.05,59.68,66.31
23W38,34.8,+0.05,+0.14%,2.2,15.8,33.03,39.64,46.24,52.85,59.45,66.06
23W37,34.75,+0.95,+2.81%,2.19,15.84,32.9,39.48,46.06,52.64,59.23,65.81
23W36,33.8,+0.3,+0.9%,2.19,15.47,32.78,39.33,45.89,52.44,59,65.55
23W35,33.5,+1.05,+3.24%,2.18,15.39,32.65,39.18,45.71,52.24,58.77,65.3
23W34,32.45,+0.4,+1.25%,2.17,14.97,32.52,39.03,45.53,52.04,58.54,65.05
23W33,32.05,-0.5,-1.54%,2.16,14.84,32.4,38.88,45.36,51.84,58.31,64.79
23W32,32.55,-1.7,-4.96%,2.15,15.13,32.27,38.72,45.18,51.63,58.09,64.54
23W31,34.25,-0.6,-1.72%,2.14,15.98,32.14,38.57,45,51.43,57.86,64.29
23W30,34.85,+1.05,+3.11%,2.13,16.33,32.02,38.42,44.82,51.23,57.63,64.04
23W29,33.8,+1.3,+4%,2.13,15.9,31.89,38.27,44.65,51.03,57.4,63.78
23W28,32.5,+0.9,+2.85%,2.12,15.35,31.76,38.12,44.47,50.82,57.18,63.53
23W27,31.6,-1.55,-4.68%,2.11,14.98,31.64,37.97,44.29,50.62,56.95,63.28
23W26,33.15,-0.5,-1.49%,2.1,15.78,31.51,37.81,44.12,50.42,56.72,63.02
23W25,33.65,-1.75,-4.94%,2.09,16.08,31.39,37.66,43.94,50.22,56.49,62.77
23W24,35.4,+0.7,+2.02%,2.08,16.99,31.26,37.51,43.76,50.01,56.27,62.52
23W23,34.7,+0.2,+0.58%,2.08,16.72,31.13,37.36,43.59,49.81,56.04,62.26
23W22,34.5,+1.3,+3.92%,2.07,16.69,31.01,37.21,43.41,49.61,55.81,62.01
23W21,33.2,+1.3,+4.08%,2.06,16.13,30.88,37.06,43.23,49.41,55.58,61.76
23W20,31.9,+2.45,+8.32%,2.05,15.56,30.75,36.9,43.05,49.2,55.36,61.51
23W19,29.45,-0.05,-0.17%,2.04,14.42,30.63,36.75,42.88,49,55.13,61.25
23W18,29.5,-0.05,-0.17%,2.03,14.51,30.5,36.6,42.7,48.8,54.9,61
23W17,29.55,+0.35,+1.2%,2.02,14.59,30.37,36.45,42.52,48.6,54.67,60.75
23W16,29.2,-0.35,-1.18%,2.02,14.48,30.25,36.3,42.35,48.4,54.44,60.49
23W15,29.55,+1.25,+4.42%,2.01,14.72,30.12,36.14,42.17,48.19,54.22,60.24
23W14,28.3,+0.15,+0.53%,2,14.15,29.99,35.99,41.99,47.99,53.99,59.99
23W13,28.15,-0.05,-0.18%,1.99,14.14,29.87,35.84,41.81,47.79,53.76,59.74
23W12,28.2,+0.45,+1.62%,1.98,14.22,29.74,35.69,41.64,47.59,53.53,59.48
23W11,27.75,+1.1,+4.13%,1.97,14.06,29.61,35.54,41.46,47.38,53.31,59.23
23W10,26.65,-0.05,-0.19%,1.97,13.56,29.49,35.39,41.28,47.18,53.08,58.98
23W09,26.7,+0.45,+1.71%,1.96,13.64,29.36,35.23,41.11,46.98,52.85,58.72
23W08,26.25,+0.95,+3.75%,1.95,13.47,29.24,35.08,40.93,46.78,52.62,58.47
23W07,25.3,+0.05,+0.2%,1.94,13.04,29.11,34.93,40.75,46.57,52.4,58.22
23W06,25.25,+0.15,+0.6%,1.93,13.07,28.98,34.78,40.58,46.37,52.17,57.96
23W05,25.1,+0.3,+1.21%,1.92,13.05,28.86,34.63,40.4,46.17,51.94,57.71
23W03,24.8,-0.05,-0.2%,1.92,12.95,28.73,34.48,40.22,45.97,51.71,57.46
23W02,24.85,-0.15,-0.6%,1.91,13.03,28.6,34.32,40.04,45.76,51.49,57.21
23W01,25,-0.05,-0.2%,1.9,13.17,28.48,34.17,39.87,45.56,51.26,56.95
22W53,25.05,-0.2,-0.79%,1.89,13.25,28.35,34.02,39.69,45.36,51.03,56.7
22W52,25.25,+0.4,+1.61%,1.87,13.48,28.1,33.73,39.35,44.97,50.59,56.21
22W51,24.85,+0.3,+1.22%,1.86,13.38,27.86,33.43,39,44.58,50.15,55.72
22W50,24.55,-0.05,-0.2%,1.84,13.34,27.61,33.14,38.66,44.18,49.71,55.23
22W49,24.6,+0.3,+1.23%,1.82,13.48,27.37,32.84,38.32,43.79,49.26,54.74
22W48,24.3,0,0%,1.81,13.44,27.12,32.55,37.97,43.4,48.82,54.25
22W47,24.3,-0.1,-0.41%,1.79,13.56,26.88,32.25,37.63,43.01,48.38,53.76
22W46,24.4,+0.1,+0.41%,1.78,13.74,26.63,31.96,37.29,42.61,47.94,53.27
22W45,24.3,+0.35,+1.46%,1.76,13.81,26.39,31.67,36.94,42.22,47.5,52.78
22W44,23.95,-0.25,-1.03%,1.74,13.74,26.14,31.37,36.6,41.83,47.06,52.29
22W43,24.2,+0.3,+1.26%,1.73,14.02,25.9,31.08,36.26,41.44,46.62,51.8
22W42,23.9,-0.5,-2.05%,1.71,13.98,25.65,30.78,35.91,41.04,46.18,51.31
22W41,24.4,+0.15,+0.62%,1.69,14.41,25.41,30.49,35.57,40.65,45.73,50.82
22W40,24.25,-0.85,-3.39%,1.68,14.46,25.16,30.19,35.23,40.26,45.29,50.32
22W39,25.1,+0.05,+0.2%,1.66,15.11,24.92,29.9,34.88,39.87,44.85,49.83
22W38,25.05,+0.1,+0.4%,1.64,15.23,24.67,29.61,34.54,39.48,44.41,49.34
22W37,24.95,-0.05,-0.2%,1.63,15.32,24.43,29.31,34.2,39.08,43.97,48.85
22W36,25,+0.35,+1.42%,1.61,15.51,24.18,29.02,33.85,38.69,43.53,48.36
22W35,24.65,+0.4,+1.65%,1.6,15.45,23.94,28.72,33.51,38.3,43.09,47.87
22W34,24.25,+0.15,+0.62%,1.58,15.35,23.69,28.43,33.17,37.91,42.64,47.38
22W33,24.1,+0.45,+1.9%,1.56,15.42,23.45,28.14,32.82,37.51,42.2,46.89
22W32,23.65,-0.65,-2.67%,1.55,15.29,23.2,27.84,32.48,37.12,41.76,46.4
22W31,24.3,-0.15,-0.61%,1.53,15.88,22.96,27.55,32.14,36.73,41.32,45.91
22W30,24.45,+0.15,+0.62%,1.51,16.15,22.71,27.25,31.79,36.34,40.88,45.42
22W29,24.3,+0.25,+1.04%,1.5,16.22,22.47,26.96,31.45,35.94,40.44,44.93
22W28,24.05,+0.15,+0.63%,1.48,16.24,22.22,26.66,31.11,35.55,40,44.44
22W27,23.9,-0.05,-0.21%,1.46,16.31,21.98,26.37,30.76,35.16,39.55,43.95
