Date,Price,Change,% Change,EPS,PER,8X,9.8X,11.6X,13.4X,15.2X,17X
25W01,26.55,-0.15,-0.56%,0.42,63.21,5.88,7.224,8.568,9.912,11.26,12.6
24W52,26.7,+1.95,+7.88%,0.42,63.57,5.88,7.224,8.568,9.912,11.26,12.6
24W51,24.75,-3.75,-13.2%,0.42,59.2,5.853,7.191,8.529,9.867,11.2,12.54
24W50,28.5,-2.8,-8.95%,0.42,68.48,5.826,7.158,8.49,9.821,11.15,12.48
24W49,31.3,+0.3,+0.97%,0.41,75.56,5.799,7.125,8.45,9.776,11.1,12.43
24W48,31,+2.55,+8.96%,0.41,75.19,5.772,7.092,8.411,9.73,11.05,12.37
24W47,28.45,+0.6,+2.15%,0.41,69.33,5.745,7.059,8.372,9.685,11,12.31
24W46,27.85,-2.4,-7.93%,0.41,68.18,5.718,7.026,8.333,9.64,10.95,12.25
24W45,30.25,-0.9,-2.89%,0.41,74.41,5.692,6.992,8.293,9.594,10.9,12.2
24W44,31.15,+0.55,+1.8%,0.4,76.99,5.665,6.959,8.254,9.549,10.84,12.14
24W43,30.6,-2.6,-7.83%,0.4,75.99,5.638,6.926,8.215,9.504,10.79,12.08
24W42,33.2,+2.25,+7.27%,0.4,82.84,5.611,6.893,8.176,9.458,10.74,12.02
24W41,30.95,-2.35,-7.06%,0.4,77.6,5.584,6.86,8.136,9.413,10.69,11.97
24W40,33.3,-3.6,-9.76%,0.4,83.9,5.557,6.827,8.097,9.367,10.64,11.91
24W39,36.9,+2.8,+8.21%,0.4,93.42,5.53,6.794,8.058,9.322,10.59,11.85
24W38,34.1,+6.7,+24.5%,0.39,86.75,5.503,6.761,8.019,9.277,10.53,11.79
24W37,27.4,-1.85,-6.32%,0.39,70.05,5.476,6.728,7.98,9.231,10.48,11.73
24W36,29.25,-6.05,-17.1%,0.39,75.15,5.449,6.695,7.94,9.186,10.43,11.68
24W35,35.3,+0.6,+1.73%,0.39,91.14,5.422,6.662,7.901,9.14,10.38,11.62
24W34,34.7,+2.8,+8.78%,0.39,90.04,5.395,6.629,7.862,9.095,10.33,11.56
24W33,31.9,+2.8,+9.62%,0.38,83.19,5.368,6.596,7.823,9.05,10.28,11.5
24W32,29.1,-2.75,-8.63%,0.38,76.27,5.342,6.562,7.783,9.004,10.23,11.45
24W31,31.85,+0.9,+2.91%,0.38,83.9,5.315,6.529,7.744,8.959,10.17,11.39
24W30,30.95,+2.5,+8.79%,0.38,81.95,5.288,6.496,7.705,8.914,10.12,11.33
24W29,28.45,-2.05,-6.72%,0.38,75.71,5.261,6.463,7.666,8.868,10.07,11.27
24W28,30.5,-1.4,-4.39%,0.37,81.58,5.234,6.43,7.626,8.823,10.02,11.22
24W27,31.9,-0.35,-1.09%,0.37,85.77,5.207,6.397,7.587,8.777,9.968,11.16
24W26,32.25,+0.25,+0.78%,0.37,87.16,5.18,6.364,7.548,8.732,9.916,11.1
24W25,32,+3.2,+11.1%,0.37,86.94,5.153,6.331,7.509,8.687,9.864,11.04
24W24,28.8,-0.8,-2.7%,0.37,78.66,5.126,6.298,7.47,8.641,9.813,10.98
24W23,29.6,-1.2,-3.9%,0.36,81.27,5.099,6.265,7.43,8.596,9.761,10.93
24W22,30.8,+0.6,+1.99%,0.36,85.01,5.072,6.232,7.391,8.55,9.71,10.87
24W21,30.2,-1.4,-4.43%,0.36,83.8,5.045,6.199,7.352,8.505,9.658,10.81
24W20,31.6,+5.05,+19%,0.36,88.15,5.018,6.166,7.313,8.46,9.607,10.75
24W19,26.55,+1.3,+5.15%,0.36,74.47,4.992,6.132,7.273,8.414,9.555,10.7
24W18,25.25,+0.25,+1%,0.35,71.2,4.965,6.099,7.234,8.369,9.504,10.64
24W17,25,+2.25,+9.89%,0.35,70.88,4.938,6.066,7.195,8.324,9.452,10.58
24W16,22.75,-1.9,-7.71%,0.35,64.86,4.911,6.033,7.156,8.278,9.401,10.52
24W15,24.65,-0.15,-0.6%,0.35,70.66,4.884,6,7.116,8.233,9.349,10.47
24W14,24.8,+0.5,+2.06%,0.35,71.49,4.857,5.967,7.077,8.187,9.298,10.41
24W13,24.3,+0.1,+0.41%,0.34,70.43,4.83,5.934,7.038,8.142,9.246,10.35
24W12,24.2,-0.7,-2.81%,0.34,70.54,4.803,5.901,6.999,8.097,9.194,10.29
