Date,Price,Change,% Change,EPS,PER,8X,9.8X,11.6X,13.4X,15.2X,17X
25W01,180,-2.5,-1.37%,5.85,30.77,87.75,105.3,122.8,140.4,158,175.5
24W52,182.5,+5,+2.82%,5.85,31.2,87.75,105.3,122.8,140.4,158,175.5
24W51,177.5,-4.5,-2.47%,5.82,30.52,87.24,104.7,122.1,139.6,157,174.5
24W50,182,+5,+2.82%,5.78,31.48,86.73,104.1,121.4,138.8,156.1,173.5
24W49,177,+8.5,+5.04%,5.75,30.79,86.23,103.5,120.7,138,155.2,172.5
24W48,168.5,+1.5,+0.9%,5.71,29.49,85.72,102.9,120,137.2,154.3,171.4
24W47,167,-1.5,-0.89%,5.68,29.4,85.21,102.3,119.3,136.3,153.4,170.4
24W46,168.5,+3.5,+2.12%,5.65,29.84,84.7,101.6,118.6,135.5,152.5,169.4
24W45,165,-3,-1.79%,5.61,29.4,84.2,101,117.9,134.7,151.6,168.4
24W44,168,-1,-0.59%,5.58,30.11,83.69,100.4,117.2,133.9,150.6,167.4
24W43,169,-2,-1.17%,5.55,30.48,83.18,99.82,116.5,133.1,149.7,166.4
24W42,171,-0.5,-0.29%,5.51,31.03,82.67,99.21,115.7,132.3,148.8,165.3
24W41,171.5,-1.5,-0.87%,5.48,31.31,82.17,98.6,115,131.5,147.9,164.3
24W40,173,-6.5,-3.62%,5.44,31.78,81.66,97.99,114.3,130.7,147,163.3
24W39,179.5,+8.5,+4.97%,5.41,33.18,81.15,97.38,113.6,129.8,146.1,162.3
24W38,171,+3,+1.79%,5.38,31.81,80.64,96.77,112.9,129,145.2,161.3
24W37,168,+4.5,+2.75%,5.34,31.45,80.13,96.16,112.2,128.2,144.2,160.3
24W36,163.5,-15,-8.4%,5.31,30.8,79.63,95.55,111.5,127.4,143.3,159.3
24W35,178.5,+8.5,+5%,5.27,33.84,79.12,94.94,110.8,126.6,142.4,158.2
24W34,170,-1.5,-0.87%,5.24,32.44,78.61,94.33,110.1,125.8,141.5,157.2
24W33,171.5,+8,+4.89%,5.21,32.94,78.1,93.72,109.3,125,140.6,156.2
24W32,163.5,-13,-7.37%,5.17,31.61,77.6,93.12,108.6,124.2,139.7,155.2
24W31,176.5,-10,-5.36%,5.14,34.34,77.09,92.51,107.9,123.3,138.8,154.2
24W30,186.5,-6.5,-3.37%,5.11,36.53,76.58,91.9,107.2,122.5,137.8,153.2
24W29,193,-6,-3.02%,5.07,38.06,76.07,91.29,106.5,121.7,136.9,152.1
24W28,199,-8.5,-4.1%,5.04,39.5,75.57,90.68,105.8,120.9,136,151.1
24W27,207.5,+1.5,+0.73%,5,41.47,75.06,90.07,105.1,120.1,135.1,150.1
24W26,206,-3,-1.44%,4.97,41.45,74.55,89.46,104.4,119.3,134.2,149.1
24W25,209,+4,+1.95%,4.94,42.34,74.04,88.85,103.7,118.5,133.3,148.1
24W24,205,-3.5,-1.68%,4.9,41.82,73.53,88.24,102.9,117.7,132.4,147.1
24W23,208.5,+0.5,+0.24%,4.87,42.83,73.03,87.63,102.2,116.8,131.4,146.1
24W22,208,-16,-7.14%,4.83,43.02,72.52,87.02,101.5,116,130.5,145
24W21,224,-2.5,-1.1%,4.8,46.66,72.01,86.41,100.8,115.2,129.6,144
24W20,226.5,+6,+2.72%,4.77,47.51,71.5,85.8,100.1,114.4,128.7,143
24W19,220.5,+1,+0.46%,4.73,46.59,71,85.2,99.39,113.6,127.8,142
24W18,219.5,+10,+4.77%,4.7,46.71,70.49,84.59,98.68,112.8,126.9,141
24W17,209.5,+6,+2.95%,4.67,44.91,69.98,83.98,97.97,112,126,140
24W16,203.5,-20,-8.95%,4.63,43.94,69.47,83.37,97.26,111.2,125.1,138.9
24W15,223.5,-14.5,-6.09%,4.6,48.61,68.97,82.76,96.55,110.3,124.1,137.9
24W14,238,+4,+1.71%,4.56,52.15,68.46,82.15,95.84,109.5,123.2,136.9
24W13,234,+0.5,+0.21%,4.53,51.66,67.95,81.54,95.13,108.7,122.3,135.9
24W12,233.5,+0.5,+0.21%,4.5,51.93,67.44,80.93,94.42,107.9,121.4,134.9
24W11,233,+7,+3.1%,4.46,52.22,66.93,80.32,93.71,107.1,120.5,133.9
24W10,226,0,0%,4.43,51.03,66.43,79.71,93,106.3,119.6,132.9
24W09,226,-5.5,-2.38%,4.39,51.43,65.92,79.1,92.29,105.5,118.7,131.8
24W08,231.5,+7,+3.12%,4.36,53.09,65.41,78.49,91.58,104.7,117.7,130.8
24W07,224.5,+10.5,+4.91%,4.33,51.88,64.9,77.88,90.87,103.8,116.8,129.8
24W06,214,+1,+0.47%,4.29,49.85,64.4,77.28,90.15,103,115.9,128.8
24W05,213,-3,-1.39%,4.26,50.01,63.89,76.67,89.44,102.2,115,127.8
24W04,216,+3,+1.41%,4.23,51.12,63.38,76.06,88.73,101.4,114.1,126.8
24W03,213,-7,-3.18%,4.19,50.82,62.87,75.45,88.02,100.6,113.2,125.7
24W02,220,-18,-7.56%,4.16,52.91,62.37,74.84,87.31,99.78,112.3,124.7
24W01,238,-7,-2.86%,4.12,57.71,61.86,74.23,86.6,98.97,111.3,123.7
23W52,245,+13,+5.6%,4.09,59.9,61.35,73.62,85.89,98.16,110.4,122.7
23W51,232,-15,-6.07%,4.09,56.75,61.32,73.58,85.85,98.11,110.4,122.6
23W50,247,-4,-1.59%,4.09,60.45,61.29,73.55,85.81,98.07,110.3,122.6
23W49,251,-9,-3.46%,4.08,61.46,61.26,73.51,85.77,98.02,110.3,122.5
23W48,260,-12,-4.41%,4.08,63.69,61.23,73.48,85.73,97.97,110.2,122.5
23W47,272,+52,+23.6%,4.08,66.66,61.2,73.44,85.68,97.92,110.2,122.4
23W46,220,+3,+1.38%,4.08,53.94,61.17,73.41,85.64,97.88,110.1,122.3
23W45,217,+2,+0.93%,4.08,53.23,61.14,73.37,85.6,97.83,110.1,122.3
23W44,215,+11.5,+5.65%,4.07,52.77,61.11,73.34,85.56,97.78,110,122.2
23W43,203.5,-7,-3.33%,4.07,49.97,61.09,73.3,85.52,97.74,110,122.2
23W42,210.5,+2,+0.96%,4.07,51.71,61.06,73.27,85.48,97.69,109.9,122.1
23W41,208.5,+2.5,+1.21%,4.07,51.25,61.03,73.23,85.44,97.64,109.8,122.1
23W40,206,-3,-1.44%,4.07,50.66,61,73.2,85.4,97.6,109.8,122
23W39,209,-7,-3.24%,4.06,51.42,60.97,73.16,85.35,97.55,109.7,121.9
23W38,216,-9,-4%,4.06,53.17,60.94,73.13,85.31,97.5,109.7,121.9
23W37,225,+10.5,+4.9%,4.06,55.41,60.91,73.09,85.27,97.45,109.6,121.8
23W36,214.5,+15.5,+7.79%,4.06,52.85,60.88,73.06,85.23,97.41,109.6,121.8
23W35,199,+15.5,+8.45%,4.06,49.06,60.85,73.02,85.19,97.36,109.5,121.7
23W34,183.5,-3.5,-1.87%,4.05,45.26,60.82,72.98,85.15,97.31,109.5,121.6
23W33,187,-4,-2.09%,4.05,46.14,60.79,72.95,85.11,97.27,109.4,121.6
23W32,191,-10,-4.98%,4.05,47.15,60.76,72.91,85.07,97.22,109.4,121.5
23W31,201,-6.5,-3.13%,4.05,49.64,60.73,72.88,85.03,97.17,109.3,121.5
23W30,207.5,+5,+2.47%,4.05,51.27,60.7,72.84,84.98,97.12,109.3,121.4
23W29,202.5,-23.5,-10.4%,4.04,50.06,60.67,72.81,84.94,97.08,109.2,121.3
23W28,226,+2.5,+1.12%,4.04,55.9,60.64,72.77,84.9,97.03,109.2,121.3
