Date,Price,Change,% Change,EPS,PER,8X,9.8X,11.6X,13.4X,15.2X,17X
25W01,44.2,-1.85,-4.02%,0.12,368.3,0.06,0.768,1.476,2.184,2.892,3.6
24W52,46.05,-0.85,-1.81%,0.12,383.8,0.06,0.768,1.476,2.184,2.892,3.6
24W51,46.9,-0.55,-1.16%,0.06,802.2,0.029,0.374,0.719,1.064,1.409,1.754
24W50,47.45,-9.35,-16.5%,0,,-,-,-,-,-,-
24W49,56.8,-0.6,-1.05%,-0.06,,-,-,-,-,-,-
24W48,57.4,+0.1,+0.17%,-0.13,,-,-,-,-,-,-
24W47,57.3,+8.75,+18%,-0.19,,-,-,-,-,-,-
24W46,48.55,+6.75,+16.1%,-0.25,,-,-,-,-,-,-
24W45,41.8,-2.2,-5%,-0.31,,-,-,-,-,-,-
24W44,44,-1.75,-3.83%,-0.37,,-,-,-,-,-,-
24W43,45.75,+0.5,+1.1%,-0.43,,-,-,-,-,-,-
24W42,45.25,-1.7,-3.62%,-0.5,,-,-,-,-,-,-
24W41,46.95,-2.45,-4.96%,-0.56,,-,-,-,-,-,-
24W40,49.4,+7.35,+17.5%,-0.62,,-,-,-,-,-,-
24W39,42.05,-1.35,-3.11%,-0.68,,-,-,-,-,-,-
24W38,43.4,-1,-2.25%,-0.74,,-,-,-,-,-,-
24W37,44.4,+4.7,+11.8%,-0.8,,-,-,-,-,-,-
24W36,39.7,-3.2,-7.46%,-0.86,,-,-,-,-,-,-
24W35,42.9,+0.55,+1.3%,-0.93,,-,-,-,-,-,-
24W34,42.35,+5.75,+15.7%,-0.99,,-,-,-,-,-,-
24W33,36.6,+1.95,+5.63%,-1.05,,-,-,-,-,-,-
24W32,34.65,-5.3,-13.3%,-1.11,,-,-,-,-,-,-
24W31,39.95,-5.8,-12.7%,-1.17,,-,-,-,-,-,-
24W30,45.75,-7.15,-13.5%,-1.23,,-,-,-,-,-,-
24W29,52.9,-0.1,-0.19%,-1.3,,-,-,-,-,-,-
24W28,53,-4.9,-8.46%,-1.36,,-,-,-,-,-,-
24W27,57.9,+16.4,+39.5%,-1.42,,-,-,-,-,-,-
24W26,41.5,+4.6,+12.5%,-1.48,,-,-,-,-,-,-
24W25,36.9,+2.05,+5.88%,-1.54,,-,-,-,-,-,-
24W24,34.85,-1.05,-2.92%,-1.6,,-,-,-,-,-,-
