Date,Price,Change,% Change,EPS,PER,8X,9.8X,11.6X,13.4X,15.2X,17X
25W01,29.95,-1.3,-4.16%,0.81,36.98,10.53,12.8,15.07,17.33,19.6,21.87
24W52,31.25,-0.1,-0.32%,0.81,38.58,10.53,12.8,15.07,17.33,19.6,21.87
24W51,31.35,+0.35,+1.13%,0.8,39.41,10.34,12.57,14.79,17.02,19.25,21.48
24W50,31,-0.55,-1.74%,0.78,39.7,10.15,12.34,14.52,16.71,18.89,21.08
24W49,31.55,+1.35,+4.47%,0.77,41.18,9.96,12.11,14.25,16.4,18.54,20.69
24W48,30.2,-1.15,-3.67%,0.75,40.18,9.77,11.87,13.98,16.08,18.19,20.29
24W47,31.35,-0.15,-0.48%,0.74,42.54,9.58,11.64,13.71,15.77,17.83,19.9
24W46,31.5,-2.95,-8.56%,0.72,43.61,9.39,11.41,13.43,15.46,17.48,19.5
24W45,34.45,-2.6,-7.02%,0.71,48.68,9.2,11.18,13.16,15.14,17.13,19.11
24W44,37.05,-0.35,-0.94%,0.69,53.46,9.01,10.95,12.89,14.83,16.77,18.71
24W43,37.4,+1.35,+3.74%,0.68,55.12,8.82,10.72,12.62,14.52,16.42,18.32
24W42,36.05,+1,+2.85%,0.66,54.3,8.63,10.49,12.35,14.21,16.07,17.92
24W41,35.05,+1.4,+4.16%,0.65,53.99,8.44,10.26,12.08,13.89,15.71,17.53
24W40,33.65,-0.9,-2.6%,0.63,53.02,8.25,10.03,11.8,13.58,15.36,17.13
24W39,34.55,+0.95,+2.83%,0.62,55.73,8.06,9.796,11.53,13.27,15,16.74
24W38,33.6,-0.2,-0.59%,0.61,55.5,7.87,9.565,11.26,12.96,14.65,16.35
24W37,33.8,+2.2,+6.96%,0.59,57.21,7.68,9.334,10.99,12.64,14.3,15.95
24W36,31.6,-2.95,-8.54%,0.58,54.85,7.49,9.103,10.72,12.33,13.94,15.56
24W35,34.55,-0.45,-1.29%,0.56,61.53,7.3,8.872,10.44,12.02,13.59,15.16
24W34,35,+0.8,+2.34%,0.55,63.99,7.11,8.641,10.17,11.7,13.24,14.77
24W33,34.2,+0.8,+2.4%,0.53,64.25,6.92,8.41,9.901,11.39,12.88,14.37
24W32,33.4,-2.1,-5.92%,0.52,64.52,6.73,8.18,9.629,11.08,12.53,13.98
24W31,35.5,-0.65,-1.8%,0.5,70.57,6.54,7.949,9.357,10.77,12.17,13.58
24W30,36.15,-0.9,-2.43%,0.49,74.01,6.35,7.718,9.085,10.45,11.82,13.19
24W29,37.05,-6.7,-15.3%,0.47,78.19,6.16,7.487,8.814,10.14,11.47,12.79
24W28,43.75,+0.9,+2.1%,0.46,95.27,5.97,7.256,8.542,9.828,11.11,12.4
24W27,42.85,-0.2,-0.46%,0.44,96.38,5.78,7.025,8.27,9.515,10.76,12
24W26,43.05,+0.9,+2.14%,0.43,100.1,5.59,6.794,7.998,9.202,10.41,11.61
24W25,42.15,+0.95,+2.31%,0.42,101.5,5.4,6.563,7.726,8.889,10.05,11.22
24W24,41.2,-0.6,-1.44%,0.4,102.8,5.21,6.332,7.454,8.576,9.699,10.82
24W23,41.8,-0.05,-0.12%,0.39,108.2,5.02,6.101,7.182,8.264,9.345,10.43
24W22,41.85,+1.7,+4.23%,0.37,112.6,4.83,5.87,6.911,7.951,8.991,10.03
24W21,40.15,+3.15,+8.51%,0.36,112.5,4.64,5.639,6.639,7.638,8.638,9.637
24W20,37,+5.8,+18.6%,0.34,108.1,4.45,5.408,6.367,7.325,8.284,9.242
24W19,31.2,-3.05,-8.91%,0.33,95.21,4.26,5.178,6.095,7.013,7.93,8.848
24W18,34.25,-0.05,-0.15%,0.31,109.4,4.07,4.947,5.823,6.7,7.576,8.453
24W17,34.3,+1.75,+5.38%,0.3,114.9,3.88,4.716,5.551,6.387,7.223,8.058
24W16,32.55,-5.85,-15.2%,0.28,114.7,3.69,4.485,5.28,6.074,6.869,7.664
24W15,38.4,+6.85,+21.7%,0.27,142.6,3.5,4.254,5.008,5.762,6.515,7.269
24W14,31.55,-0.05,-0.16%,0.25,123.9,3.31,4.023,4.736,5.449,6.162,6.875
24W13,31.6,-0.2,-0.63%,0.24,131.7,3.12,3.792,4.464,5.136,5.808,6.48
24W12,31.8,-0.2,-0.62%,0.23,141.1,2.93,3.561,4.192,4.823,5.454,6.085
24W11,32,-3.1,-8.83%,0.21,151.8,2.74,3.33,3.92,4.51,5.101,5.691
24W10,35.1,-8.5,-19.5%,0.2,178.9,2.55,3.099,3.648,4.198,4.747,5.296
24W09,43.6,+3.65,+9.14%,0.18,240.2,2.36,2.868,3.377,3.885,4.393,4.902
24W08,39.95,-0.35,-0.87%,0.17,239.3,2.17,2.637,3.105,3.572,4.04,4.507
24W07,40.3,+1.45,+3.73%,0.15,264.6,1.98,2.406,2.833,3.259,3.686,4.112
