Date,Price,Change,% Change,EPS,PER,8X,9.8X,11.6X,13.4X,15.2X,17X
25W01,35.15,-1.35,-3.7%,2.17,16.2,28.21,33.42,38.63,43.83,49.04,54.25
24W52,36.5,+1.75,+5.04%,2.17,16.82,28.21,33.42,38.63,43.83,49.04,54.25
24W51,34.75,-0.35,-1%,2.16,16.12,28.03,33.21,38.38,43.56,48.73,53.91
24W50,35.1,+0.15,+0.43%,2.14,16.38,27.85,33,38.14,43.28,48.42,53.57
24W49,34.95,+0.55,+1.6%,2.13,16.42,27.68,32.79,37.9,43.01,48.12,53.23
24W48,34.4,-0.75,-2.13%,2.12,16.26,27.5,32.58,37.65,42.73,47.81,52.88
24W47,35.15,+0.4,+1.15%,2.1,16.72,27.32,32.37,37.41,42.45,47.5,52.54
24W46,34.75,-1.35,-3.74%,2.09,16.64,27.14,32.16,37.17,42.18,47.19,52.2
24W45,36.1,-0.75,-2.04%,2.07,17.4,26.97,31.95,36.92,41.9,46.88,51.86
24W44,36.85,+0.35,+0.96%,2.06,17.88,26.79,31.74,36.68,41.63,46.57,51.52
24W43,36.5,-0.1,-0.27%,2.05,17.83,26.61,31.53,36.44,41.35,46.26,51.18
24W42,36.6,+1.3,+3.68%,2.03,18,26.44,31.32,36.2,41.08,45.96,50.84
24W41,35.3,+0.2,+0.57%,2.02,17.48,26.26,31.11,35.95,40.8,45.65,50.5
24W40,35.1,-1.6,-4.36%,2.01,17.5,26.08,30.89,35.71,40.52,45.34,50.15
24W39,36.7,-0.7,-1.87%,1.99,18.42,25.9,30.68,35.47,40.25,45.03,49.81
24W38,37.4,+0.15,+0.4%,1.98,18.9,25.72,30.47,35.22,39.97,44.72,49.47
24W37,37.25,-1.45,-3.75%,1.97,18.95,25.55,30.26,34.98,39.7,44.41,49.13
24W36,38.7,-0.9,-2.27%,1.95,19.83,25.37,30.05,34.74,39.42,44.1,48.79
24W35,39.6,+0.7,+1.8%,1.94,20.43,25.19,29.84,34.49,39.15,43.8,48.45
24W34,38.9,+1.45,+3.87%,1.92,20.22,25.02,29.63,34.25,38.87,43.49,48.11
24W33,37.45,+1.5,+4.17%,1.91,19.6,24.84,29.42,34.01,38.59,43.18,47.76
24W32,35.95,0,0%,1.9,18.95,24.66,29.21,33.77,38.32,42.87,47.42
24W31,35.95,-0.65,-1.78%,1.88,19.09,24.48,29,33.52,38.04,42.56,47.08
24W30,36.6,-1.85,-4.81%,1.87,19.58,24.3,28.79,33.28,37.77,42.25,46.74
24W29,38.45,-3.95,-9.32%,1.86,20.72,24.13,28.58,33.04,37.49,41.94,46.4
24W28,42.4,+1.05,+2.54%,1.84,23.01,23.95,28.37,32.79,37.21,41.64,46.06
24W27,41.35,+0.5,+1.22%,1.83,22.61,23.77,28.16,32.55,36.94,41.33,45.72
24W26,40.85,-0.8,-1.92%,1.82,22.51,23.6,27.95,32.31,36.66,41.02,45.38
24W25,41.65,-0.45,-1.07%,1.8,23.12,23.42,27.74,32.06,36.39,40.71,45.03
24W24,42.1,+0.5,+1.2%,1.79,23.55,23.24,27.53,31.82,36.11,40.4,44.69
24W23,41.6,+2.25,+5.72%,1.77,23.45,23.06,27.32,31.58,35.84,40.09,44.35
24W22,39.35,-3,-7.08%,1.76,22.35,22.88,27.11,31.33,35.56,39.78,44.01
24W21,42.35,+5.1,+13.7%,1.75,24.25,22.71,26.9,31.09,35.28,39.48,43.67
24W20,37.25,+1,+2.76%,1.73,21.49,22.53,26.69,30.85,35.01,39.17,43.33
24W19,36.25,-1.25,-3.33%,1.72,21.08,22.35,26.48,30.61,34.73,38.86,42.99
24W18,37.5,-1.2,-3.1%,1.71,21.98,22.18,26.27,30.36,34.46,38.55,42.64
24W17,38.7,+1.6,+4.31%,1.69,22.87,22,26.06,30.12,34.18,38.24,42.3
24W16,37.1,+0.45,+1.23%,1.68,22.1,21.82,25.85,29.88,33.9,37.93,41.96
24W15,36.65,+0.15,+0.41%,1.66,22.01,21.64,25.64,29.63,33.63,37.62,41.62
24W14,36.5,+1.15,+3.25%,1.65,22.11,21.46,25.43,29.39,33.35,37.32,41.28
24W13,35.35,+0.45,+1.29%,1.64,21.59,21.29,25.22,29.15,33.08,37.01,40.94
24W12,34.9,-0.55,-1.55%,1.62,21.49,21.11,25.01,28.9,32.8,36.7,40.6
24W11,35.45,+0.55,+1.58%,1.61,22.02,20.93,24.8,28.66,32.53,36.39,40.25
24W10,34.9,+2.9,+9.06%,1.6,21.86,20.76,24.59,28.42,32.25,36.08,39.91
24W09,32,+0.5,+1.59%,1.58,20.22,20.58,24.38,28.18,31.97,35.77,39.57
24W08,31.5,-0.05,-0.16%,1.57,20.07,20.4,24.17,27.93,31.7,35.46,39.23
24W07,31.55,+1.15,+3.78%,1.56,20.28,20.22,23.96,27.69,31.42,35.16,38.89
24W06,30.4,+0.15,+0.5%,1.54,19.72,20.05,23.75,27.45,31.15,34.85,38.55
24W05,30.25,-0.35,-1.14%,1.53,19.79,19.87,23.54,27.2,30.87,34.54,38.21
24W04,30.6,-0.9,-2.86%,1.51,20.2,19.69,23.33,26.96,30.6,34.23,37.87
24W03,31.5,+1.5,+5%,1.5,20.99,19.51,23.11,26.72,30.32,33.92,37.52
24W02,30,-0.6,-1.96%,1.49,20.17,19.33,22.9,26.47,30.04,33.61,37.18
24W01,30.6,-0.1,-0.33%,1.47,20.76,19.16,22.69,26.23,29.77,33.3,36.84
23W52,30.7,+0.4,+1.32%,1.46,21.03,18.98,22.48,25.99,29.49,33,36.5
23W51,30.3,-0.9,-2.88%,1.49,20.32,19.38,22.96,26.54,30.12,33.7,37.27
23W50,31.2,-0.1,-0.32%,1.52,20.5,19.79,23.44,27.09,30.74,34.4,38.05
23W49,31.3,-0.25,-0.79%,1.55,20.16,20.19,23.92,27.64,31.37,35.1,38.82
23W48,31.55,+1.05,+3.44%,1.58,19.92,20.59,24.39,28.19,32,35.8,39.6
23W47,30.5,+0.3,+0.99%,1.61,18.89,20.99,24.87,28.75,32.62,36.5,40.37
23W46,30.2,+0.4,+1.34%,1.65,18.35,21.4,25.35,29.3,33.25,37.2,41.15
23W45,29.8,-0.45,-1.49%,1.68,17.77,21.8,25.82,29.85,33.87,37.9,41.92
23W44,30.25,+0.35,+1.17%,1.71,17.71,22.2,26.3,30.4,34.5,38.6,42.7
23W43,29.9,0,0%,1.74,17.2,22.6,26.78,30.95,35.12,39.3,43.47
23W42,29.9,-1.9,-5.97%,1.77,16.89,23.01,27.25,31.5,35.75,40,44.25
23W41,31.8,-1.5,-4.5%,1.8,17.66,23.41,27.73,32.05,36.38,40.7,45.02
23W40,33.3,-0.05,-0.15%,1.83,18.18,23.81,28.21,32.61,37,41.4,45.79
23W39,33.35,-0.65,-1.91%,1.86,17.9,24.22,28.69,33.16,37.63,42.1,46.57
23W38,34,+0.2,+0.59%,1.89,17.95,24.62,29.16,33.71,38.25,42.8,47.34
23W37,33.8,0,0%,1.92,17.56,25.02,29.64,34.26,38.88,43.5,48.12
23W36,33.8,+0.75,+2.27%,1.96,17.28,25.42,30.12,34.81,39.5,44.2,48.89
23W35,33.05,-0.1,-0.3%,1.99,16.64,25.83,30.59,35.36,40.13,44.9,49.67
23W34,33.15,-0.4,-1.19%,2.02,16.43,26.23,31.07,35.91,40.76,45.6,50.44
23W33,33.55,-0.85,-2.47%,2.05,16.38,26.63,31.55,36.47,41.38,46.3,51.22
