Date,Price,Change,% Change,EPS,PER,8X,9.8X,11.6X,13.4X,15.2X,17X
25W01,137,-4.5,-3.18%,-1.45,,-,-,-,-,-,-
24W52,141.5,+7,+5.2%,-1.45,,-,-,-,-,-,-
24W51,134.5,-3,-2.18%,-1.45,,-,-,-,-,-,-
24W50,137.5,+13.5,+10.9%,-1.44,,-,-,-,-,-,-
24W49,124,+6,+5.08%,-1.44,,-,-,-,-,-,-
24W48,118,-2,-1.67%,-1.43,,-,-,-,-,-,-
24W47,120,-1,-0.83%,-1.43,,-,-,-,-,-,-
24W46,121,-9,-6.92%,-1.42,,-,-,-,-,-,-
24W45,130,-5.5,-4.06%,-1.42,,-,-,-,-,-,-
24W44,135.5,-2.5,-1.81%,-1.41,,-,-,-,-,-,-
24W43,138,-0.5,-0.36%,-1.41,,-,-,-,-,-,-
24W42,138.5,+7.5,+5.73%,-1.4,,-,-,-,-,-,-
24W41,131,-6,-4.38%,-1.4,,-,-,-,-,-,-
24W40,137,-8.5,-5.84%,-1.39,,-,-,-,-,-,-
24W39,145.5,+3.5,+2.46%,-1.39,,-,-,-,-,-,-
24W38,142,-7,-4.7%,-1.39,,-,-,-,-,-,-
24W37,149,+3,+2.05%,-1.38,,-,-,-,-,-,-
24W36,146,-13,-8.18%,-1.38,,-,-,-,-,-,-
24W35,159,-5.5,-3.34%,-1.37,,-,-,-,-,-,-
24W34,164.5,-11,-6.27%,-1.37,,-,-,-,-,-,-
24W33,175.5,+5,+2.93%,-1.36,,-,-,-,-,-,-
24W32,170.5,-7.5,-4.21%,-1.36,,-,-,-,-,-,-
24W31,178,-10,-5.32%,-1.35,,-,-,-,-,-,-
24W30,188,+24.5,+15%,-1.35,,-,-,-,-,-,-
24W29,163.5,+13,+8.64%,-1.34,,-,-,-,-,-,-
24W28,150.5,-10.5,-6.52%,-1.34,,-,-,-,-,-,-
24W27,161,+3,+1.9%,-1.33,,-,-,-,-,-,-
24W26,158,-9.5,-5.67%,-1.33,,-,-,-,-,-,-
24W25,167.5,-0.5,-0.3%,-1.33,,-,-,-,-,-,-
24W24,168,+4.5,+2.75%,-1.32,,-,-,-,-,-,-
24W23,163.5,-4,-2.39%,-1.32,,-,-,-,-,-,-
24W22,167.5,+15.5,+10.2%,-1.31,,-,-,-,-,-,-
24W21,152,-6.5,-4.1%,-1.31,,-,-,-,-,-,-
24W20,158.5,+21.5,+15.7%,-1.3,,-,-,-,-,-,-
24W19,137,-9.5,-6.48%,-1.3,,-,-,-,-,-,-
