Date,Price,Change,% Change,EPS,PER,8X,9.8X,11.6X,13.4X,15.2X,17X
25W01,52,0,0%,1.21,42.98,13.31,16.7,20.09,23.47,26.86,30.25
24W52,52,+2,+4%,1.21,42.98,13.31,16.7,20.09,23.47,26.86,30.25
24W51,50,-0.5,-0.99%,1.23,40.66,13.53,16.97,20.41,23.86,27.3,30.75
24W50,50.5,-3,-5.61%,1.25,40.41,13.75,17.24,20.74,24.24,27.74,31.24
24W49,53.5,-0.1,-0.19%,1.27,42.15,13.96,17.52,21.07,24.63,28.18,31.74
24W48,53.6,-2.4,-4.29%,1.29,41.58,14.18,17.79,21.4,25.01,28.62,32.23
24W47,56,+5.7,+11.3%,1.31,42.78,14.4,18.06,21.73,25.4,29.06,32.73
24W46,50.3,0,0%,1.33,37.85,14.62,18.34,22.06,25.78,29.5,33.22
24W45,50.3,-2.1,-4.01%,1.35,37.3,14.84,18.61,22.39,26.16,29.94,33.72
24W44,52.4,+2.55,+5.12%,1.37,38.29,15.05,18.88,22.72,26.55,30.38,34.21
24W43,49.85,+0.15,+0.3%,1.39,35.91,15.27,19.16,23.05,26.93,30.82,34.71
24W42,49.7,+0.85,+1.74%,1.41,35.3,15.49,19.43,23.37,27.32,31.26,35.2
24W41,48.85,-0.25,-0.51%,1.43,34.21,15.71,19.7,23.7,27.7,31.7,35.7
24W40,49.1,-1.3,-2.58%,1.45,33.92,15.92,19.98,24.03,28.09,32.14,36.19
24W39,50.4,-3.5,-6.49%,1.47,34.34,16.14,20.25,24.36,28.47,32.58,36.69
24W38,53.9,-1.4,-2.53%,1.49,36.24,16.36,20.52,24.69,28.85,33.02,37.18
24W37,55.3,-9.6,-14.8%,1.51,36.69,16.58,20.8,25.02,29.24,33.46,37.68
24W36,64.9,-5.3,-7.55%,1.53,42.5,16.8,21.07,25.35,29.62,33.9,38.17
24W35,70.2,+2.5,+3.69%,1.55,45.39,17.01,21.34,25.68,30.01,34.34,38.67
24W34,67.7,-5.5,-7.51%,1.57,43.22,17.23,21.62,26,30.39,34.78,39.16
24W33,73.2,-6.6,-8.27%,1.59,46.14,17.45,21.89,26.33,30.78,35.22,39.66
24W32,79.8,+1.4,+1.79%,1.61,49.68,17.67,22.16,26.66,31.16,35.66,40.15
24W31,78.4,+1.7,+2.22%,1.63,48.22,17.89,22.44,26.99,31.54,36.1,40.65
24W30,76.7,+1.3,+1.72%,1.65,46.6,18.1,22.71,27.32,31.93,36.54,41.14
24W29,75.4,-1.6,-2.08%,1.67,45.27,18.32,22.98,27.65,32.31,36.98,41.64
24W28,77,+0.3,+0.39%,1.69,45.69,18.54,23.26,27.98,32.7,37.42,42.13
24W27,76.7,+1.2,+1.59%,1.71,44.98,18.76,23.53,28.31,33.08,37.86,42.63
24W26,75.5,-0.8,-1.05%,1.72,43.77,18.98,23.81,28.64,33.46,38.3,43.12
24W25,76.3,+3.4,+4.66%,1.74,43.73,19.19,24.08,28.96,33.85,38.73,43.62
