Date,Price,Change,% Change,EPS,PER,8X,9.8X,11.6X,13.4X,15.2X,17X
25W01,14.9,-0.25,-1.65%,0.07,212.9,1.05,1.26,1.47,1.68,1.89,2.1
24W52,15.15,+0.75,+5.21%,0.07,216.4,1.05,1.26,1.47,1.68,1.89,2.1
24W51,14.4,-0.5,-3.36%,0.07,208,1.038,1.246,1.454,1.662,1.869,2.077
24W50,14.9,-1.7,-10.2%,0.07,217.6,1.027,1.232,1.438,1.643,1.848,2.054
24W49,16.6,-0.15,-0.9%,0.07,245.2,1.015,1.218,1.422,1.625,1.828,2.031
24W48,16.75,-1,-5.63%,0.07,250.3,1.004,1.205,1.405,1.606,1.807,2.008
24W47,17.75,+0.45,+2.6%,0.07,268.3,0.992,1.191,1.389,1.588,1.786,1.985
24W46,17.3,-0.75,-4.16%,0.07,264.6,0.981,1.177,1.373,1.569,1.765,1.962
24W45,18.05,-0.35,-1.9%,0.06,279.4,0.969,1.163,1.357,1.551,1.745,1.938
24W44,18.4,-0.6,-3.16%,0.06,288.2,0.958,1.149,1.341,1.532,1.724,1.915
24W43,19,-0.4,-2.06%,0.06,301.2,0.946,1.135,1.325,1.514,1.703,1.892
24W42,19.4,-0.15,-0.77%,0.06,311.4,0.935,1.122,1.308,1.495,1.682,1.869
24W41,19.55,-1.15,-5.56%,0.06,317.7,0.923,1.108,1.292,1.477,1.662,1.846
24W40,20.7,-0.15,-0.72%,0.06,340.6,0.912,1.094,1.276,1.458,1.641,1.823
24W39,20.85,+0.6,+2.96%,0.06,347.5,0.9,1.08,1.26,1.44,1.62,1.8
24W38,20.25,+0.1,+0.5%,0.06,341.9,0.888,1.066,1.244,1.422,1.599,1.777
24W37,20.15,+0.95,+4.95%,0.06,344.7,0.877,1.052,1.228,1.403,1.578,1.754
24W36,19.2,-2.35,-10.9%,0.06,332.8,0.865,1.038,1.212,1.385,1.558,1.731
24W35,21.55,+0.1,+0.47%,0.06,378.6,0.854,1.025,1.195,1.366,1.537,1.708
24W34,21.45,-0.5,-2.28%,0.06,382,0.842,1.011,1.179,1.348,1.516,1.685
24W33,21.95,+0.65,+3.05%,0.06,396.3,0.831,0.997,1.163,1.329,1.495,1.662
24W32,21.3,-1.55,-6.78%,0.05,390,0.819,0.983,1.147,1.311,1.475,1.638
24W31,22.85,+0.5,+2.24%,0.05,424.4,0.808,0.969,1.131,1.292,1.454,1.615
24W30,22.35,-1.6,-6.68%,0.05,421.1,0.796,0.955,1.115,1.274,1.433,1.592
24W29,23.95,-1.05,-4.2%,0.05,457.9,0.785,0.942,1.098,1.255,1.412,1.569
24W28,25,+1.45,+6.16%,0.05,485.1,0.773,0.928,1.082,1.237,1.392,1.546
24W27,23.55,+0.25,+1.07%,0.05,463.9,0.762,0.914,1.066,1.218,1.371,1.523
24W26,23.3,-0.1,-0.43%,0.05,466,0.75,0.9,1.05,1.2,1.35,1.5
24W25,23.4,+0.2,+0.86%,0.05,475.3,0.738,0.886,1.034,1.182,1.329,1.477
24W24,23.2,-0.05,-0.22%,0.05,478.7,0.727,0.872,1.018,1.163,1.308,1.454
24W23,23.25,-0.85,-3.53%,0.05,487.5,0.715,0.858,1.002,1.145,1.288,1.431
24W22,24.1,+1.6,+7.11%,0.05,513.6,0.704,0.845,0.985,1.126,1.267,1.408
24W21,22.5,+0.25,+1.12%,0.05,487.5,0.692,0.831,0.969,1.108,1.246,1.385
24W20,22.25,+0.3,+1.37%,0.05,490.2,0.681,0.817,0.953,1.089,1.225,1.362
24W19,21.95,-0.05,-0.23%,0.04,492,0.669,0.803,0.937,1.071,1.205,1.338
24W18,22,0,0%,0.04,501.8,0.658,0.789,0.921,1.052,1.184,1.315
24W17,22,-0.05,-0.23%,0.04,510.7,0.646,0.775,0.905,1.034,1.163,1.292
24W16,22.05,-2.1,-8.7%,0.04,521.2,0.635,0.762,0.888,1.015,1.142,1.269
24W15,24.15,-0.6,-2.42%,0.04,581.4,0.623,0.748,0.872,0.997,1.122,1.246
24W14,24.75,+0.4,+1.64%,0.04,607.1,0.612,0.734,0.856,0.978,1.101,1.223
24W13,24.35,+0.25,+1.04%,0.04,608.8,0.6,0.72,0.84,0.96,1.08,1.2
24W12,24.1,-0.55,-2.23%,0.04,614.3,0.588,0.706,0.824,0.942,1.059,1.177
24W11,24.65,-1,-3.9%,0.04,640.9,0.577,0.692,0.808,0.923,1.038,1.154
24W10,25.65,-3.05,-10.6%,0.04,680.5,0.565,0.678,0.792,0.905,1.018,1.131
24W09,28.7,+4.6,+19.1%,0.04,777.3,0.554,0.665,0.775,0.886,0.997,1.108
24W08,24.1,+0.05,+0.21%,0.04,666.6,0.542,0.651,0.759,0.868,0.976,1.085
24W07,24.05,+1.85,+8.33%,0.04,679.7,0.531,0.637,0.743,0.849,0.955,1.062
24W06,22.2,-0.55,-2.42%,0.03,641.3,0.519,0.623,0.727,0.831,0.935,1.038
24W05,22.75,+0.25,+1.11%,0.03,672.2,0.508,0.609,0.711,0.812,0.914,1.015
24W04,22.5,+0.05,+0.22%,0.03,680.2,0.496,0.595,0.695,0.794,0.893,0.992
24W03,22.45,-0.15,-0.66%,0.03,694.9,0.485,0.582,0.678,0.775,0.872,0.969
24W02,22.6,+0.4,+1.8%,0.03,716.6,0.473,0.568,0.662,0.757,0.852,0.946
24W01,22.2,-0.5,-2.2%,0.03,721.5,0.462,0.554,0.646,0.738,0.831,0.923
23W52,22.7,+0.45,+2.02%,0.03,756.7,0.45,0.54,0.63,0.72,0.81,0.9
23W51,22.25,-0.95,-4.09%,0.03,727.4,0.459,0.551,0.642,0.734,0.826,0.918
23W50,23.2,+0.85,+3.8%,0.03,744.2,0.468,0.561,0.655,0.748,0.842,0.935
23W49,22.35,-0.95,-4.08%,0.03,703.6,0.476,0.572,0.667,0.762,0.858,0.953
23W48,23.3,-0.2,-0.85%,0.03,720.2,0.485,0.582,0.679,0.776,0.874,0.971
23W47,23.5,-0.15,-0.63%,0.03,713.4,0.494,0.593,0.692,0.791,0.889,0.988
23W46,23.65,-1,-4.06%,0.03,705.4,0.503,0.604,0.704,0.805,0.905,1.006
23W45,24.65,+0.55,+2.28%,0.03,722.5,0.512,0.614,0.716,0.819,0.921,1.024
23W44,24.1,-1.15,-4.55%,0.03,694.4,0.521,0.625,0.729,0.833,0.937,1.041
23W43,25.25,-0.15,-0.59%,0.04,715.4,0.529,0.635,0.741,0.847,0.953,1.059
23W42,25.4,+3.2,+14.4%,0.04,707.9,0.538,0.646,0.754,0.861,0.969,1.076
23W41,22.2,+1,+4.72%,0.04,608.7,0.547,0.656,0.766,0.875,0.985,1.094
23W40,21.2,-1.55,-6.81%,0.04,572.1,0.556,0.667,0.778,0.889,1.001,1.112
23W39,22.75,-0.2,-0.87%,0.04,604.3,0.565,0.678,0.791,0.904,1.016,1.129
23W38,22.95,+1.05,+4.79%,0.04,600.2,0.574,0.688,0.803,0.918,1.032,1.147
23W37,21.9,+1.85,+9.23%,0.04,564.1,0.582,0.699,0.815,0.932,1.048,1.165
23W36,20.05,0,0%,0.04,508.7,0.591,0.709,0.828,0.946,1.064,1.182
23W35,20.05,+0.2,+1.01%,0.04,501.2,0.6,0.72,0.84,0.96,1.08,1.2
23W34,19.85,-0.4,-1.98%,0.04,489.1,0.609,0.731,0.852,0.974,1.096,1.218
23W33,20.25,-1.25,-5.81%,0.04,491.8,0.618,0.741,0.865,0.988,1.112,1.235
23W32,21.5,+0.55,+2.63%,0.04,514.8,0.626,0.752,0.877,1.002,1.128,1.253
23W31,20.95,-0.5,-2.33%,0.04,494.6,0.635,0.762,0.889,1.016,1.144,1.271
23W30,21.45,-0.45,-2.05%,0.04,499.5,0.644,0.773,0.902,1.031,1.159,1.288
23W29,21.9,+0.4,+1.86%,0.04,503.1,0.653,0.784,0.914,1.045,1.175,1.306
23W28,21.5,-1.1,-4.87%,0.04,487.3,0.662,0.794,0.926,1.059,1.191,1.324
23W27,22.6,-1.05,-4.44%,0.04,505.5,0.671,0.805,0.939,1.073,1.207,1.341
23W26,23.65,-1.05,-4.25%,0.05,522.1,0.679,0.815,0.951,1.087,1.223,1.359
23W25,24.7,+1.05,+4.44%,0.05,538.3,0.688,0.826,0.964,1.101,1.239,1.376
23W24,23.65,+1.15,+5.11%,0.05,508.9,0.697,0.836,0.976,1.115,1.255,1.394
23W23,22.5,-0.75,-3.23%,0.05,478.1,0.706,0.847,0.988,1.129,1.271,1.412
23W22,23.25,+0.1,+0.43%,0.05,488,0.715,0.858,1.001,1.144,1.286,1.429
23W21,23.15,+1.35,+6.19%,0.05,479.9,0.724,0.868,1.013,1.158,1.302,1.447
23W20,21.8,+0.7,+3.32%,0.05,446.5,0.732,0.879,1.025,1.172,1.318,1.465
23W19,21.1,-1.05,-4.74%,0.05,427,0.741,0.889,1.038,1.186,1.334,1.482
23W18,22.15,-0.4,-1.77%,0.05,443,0.75,0.9,1.05,1.2,1.35,1.5
23W17,22.55,-1.05,-4.45%,0.05,445.8,0.759,0.911,1.062,1.214,1.366,1.518
23W16,23.6,-0.65,-2.68%,0.05,461.2,0.768,0.921,1.075,1.228,1.382,1.535
23W15,24.25,-0.45,-1.82%,0.05,468.5,0.776,0.932,1.087,1.242,1.398,1.553
23W14,24.7,-0.1,-0.4%,0.05,471.8,0.785,0.942,1.099,1.256,1.414,1.571
23W13,24.8,-1.15,-4.43%,0.05,468.4,0.794,0.953,1.112,1.271,1.429,1.588
23W12,25.95,+1.85,+7.68%,0.05,484.8,0.803,0.964,1.124,1.285,1.445,1.606
23W11,24.1,-1.65,-6.41%,0.05,445.3,0.812,0.974,1.136,1.299,1.461,1.624
23W10,25.75,0,0%,0.05,470.7,0.821,0.985,1.149,1.313,1.477,1.641
23W09,25.75,+2.1,+8.88%,0.06,465.7,0.829,0.995,1.161,1.327,1.493,1.659
23W08,23.65,-1.25,-5.02%,0.06,423.2,0.838,1.006,1.174,1.341,1.509,1.676
23W07,24.9,-0.1,-0.4%,0.06,440.9,0.847,1.016,1.186,1.355,1.525,1.694
23W06,25,-1.2,-4.58%,0.06,438.1,0.856,1.027,1.198,1.369,1.541,1.712
23W05,26.2,+0.8,+3.15%,0.06,454.5,0.865,1.038,1.211,1.384,1.556,1.729
23W03,25.4,+0.4,+1.6%,0.06,436.2,0.874,1.048,1.223,1.398,1.572,1.747
23W02,25,-0.95,-3.66%,0.06,425,0.882,1.059,1.235,1.412,1.588,1.765
23W01,25.95,+0.4,+1.57%,0.06,436.8,0.891,1.069,1.248,1.426,1.604,1.782
22W53,25.55,-0.3,-1.16%,0.06,425.8,0.9,1.08,1.26,1.44,1.62,1.8
22W52,25.85,-1.05,-3.9%,0.06,430.8,0.9,1.08,1.26,1.44,1.62,1.8
22W51,26.9,-0.7,-2.54%,0.06,448.3,0.9,1.08,1.26,1.44,1.62,1.8
22W50,27.6,-1.25,-4.33%,0.06,460,0.9,1.08,1.26,1.44,1.62,1.8
22W49,28.85,+0.55,+1.94%,0.06,480.8,0.9,1.08,1.26,1.44,1.62,1.8
22W48,28.3,-2.75,-8.86%,0.06,471.7,0.9,1.08,1.26,1.44,1.62,1.8
22W47,31.05,+0.05,+0.16%,0.06,517.5,0.9,1.08,1.26,1.44,1.62,1.8
22W46,31,-0.4,-1.27%,0.06,516.7,0.9,1.08,1.26,1.44,1.62,1.8
22W45,31.4,+4.65,+17.4%,0.06,523.3,0.9,1.08,1.26,1.44,1.62,1.8
22W44,26.75,+0.25,+0.94%,0.06,445.8,0.9,1.08,1.26,1.44,1.62,1.8
22W43,26.5,-2,-7.02%,0.06,441.7,0.9,1.08,1.26,1.44,1.62,1.8
22W42,28.5,+0.95,+3.45%,0.06,475,0.9,1.08,1.26,1.44,1.62,1.8
22W41,27.55,+1.05,+3.96%,0.06,459.2,0.9,1.08,1.26,1.44,1.62,1.8
22W40,26.5,-1.25,-4.5%,0.06,441.7,0.9,1.08,1.26,1.44,1.62,1.8
22W39,27.75,-3.25,-10.5%,0.06,462.5,0.9,1.08,1.26,1.44,1.62,1.8
22W38,31,-4.55,-12.8%,0.06,516.7,0.9,1.08,1.26,1.44,1.62,1.8
22W37,35.55,+3.45,+10.7%,0.06,592.5,0.9,1.08,1.26,1.44,1.62,1.8
22W36,32.1,-0.55,-1.68%,0.06,535,0.9,1.08,1.26,1.44,1.62,1.8
22W35,32.65,-0.05,-0.15%,0.06,544.2,0.9,1.08,1.26,1.44,1.62,1.8
22W34,32.7,+6.85,+26.5%,0.06,545,0.9,1.08,1.26,1.44,1.62,1.8
22W33,25.85,-1.65,-6%,0.06,430.8,0.9,1.08,1.26,1.44,1.62,1.8
22W32,27.5,+0.5,+1.85%,0.06,458.3,0.9,1.08,1.26,1.44,1.62,1.8
22W31,27,+4.35,+19.2%,0.06,450,0.9,1.08,1.26,1.44,1.62,1.8
22W30,22.65,+7.95,+54.1%,0.06,377.5,0.9,1.08,1.26,1.44,1.62,1.8
22W29,14.7,+0.1,+0.68%,0.06,245,0.9,1.08,1.26,1.44,1.62,1.8
22W28,14.6,+0.15,+1.04%,0.06,243.3,0.9,1.08,1.26,1.44,1.62,1.8
22W27,14.45,-1.9,-11.6%,0.06,240.8,0.9,1.08,1.26,1.44,1.62,1.8
22W26,16.35,-1.05,-6.03%,0.06,272.5,0.9,1.08,1.26,1.44,1.62,1.8
22W25,17.4,+3.1,+21.7%,0.06,290,0.9,1.08,1.26,1.44,1.62,1.8
22W24,14.3,+2.3,+19.2%,0.06,238.3,0.9,1.08,1.26,1.44,1.62,1.8
22W23,12,+0.2,+1.69%,0.06,200,0.9,1.08,1.26,1.44,1.62,1.8
22W22,11.8,+0.4,+3.51%,0.06,196.7,0.9,1.08,1.26,1.44,1.62,1.8
22W21,11.4,+0.2,+1.79%,0.06,190,0.9,1.08,1.26,1.44,1.62,1.8
22W20,11.2,+1.25,+12.6%,0.06,186.7,0.9,1.08,1.26,1.44,1.62,1.8
22W19,9.95,+0.55,+5.85%,0.06,165.8,0.9,1.08,1.26,1.44,1.62,1.8
22W18,9.4,+0.3,+3.3%,0.06,156.7,0.9,1.08,1.26,1.44,1.62,1.8
22W17,9.1,+0.28,+3.17%,0.06,151.7,0.9,1.08,1.26,1.44,1.62,1.8
22W16,8.82,-0.18,-2%,0.06,147,0.9,1.08,1.26,1.44,1.62,1.8
22W15,9,-0.22,-2.39%,0.06,150,0.9,1.08,1.26,1.44,1.62,1.8
22W14,9.22,-0.55,-5.63%,0.06,153.7,0.9,1.08,1.26,1.44,1.62,1.8
22W13,9.77,+0.27,+2.84%,0.06,162.8,0.9,1.08,1.26,1.44,1.62,1.8
22W12,9.5,-0.11,-1.14%,0.06,158.3,0.9,1.08,1.26,1.44,1.62,1.8
22W11,9.61,-0.39,-3.9%,0.06,160.2,0.9,1.08,1.26,1.44,1.62,1.8
22W10,10,-0.1,-0.99%,0.06,166.7,0.9,1.08,1.26,1.44,1.62,1.8
22W09,10.1,-1.1,-9.82%,0.06,168.3,0.9,1.08,1.26,1.44,1.62,1.8
22W08,11.2,-0.05,-0.44%,0.06,186.7,0.9,1.08,1.26,1.44,1.62,1.8
22W07,11.25,+1.25,+12.5%,0.06,187.5,0.9,1.08,1.26,1.44,1.62,1.8
22W05,10,-0.75,-6.98%,0.06,166.7,0.9,1.08,1.26,1.44,1.62,1.8
22W04,10.75,-0.25,-2.27%,0.06,179.2,0.9,1.08,1.26,1.44,1.62,1.8
22W03,11,0,0%,0.06,183.3,0.9,1.08,1.26,1.44,1.62,1.8
22W02,11,+0.8,+7.84%,0.06,183.3,0.9,1.08,1.26,1.44,1.62,1.8
22W01,10.2,+0.05,+0.49%,0.06,170,0.9,1.08,1.26,1.44,1.62,1.8
21W52,10.15,+0.91,+9.85%,0.06,169.2,0.9,1.08,1.26,1.44,1.62,1.8
21W51,9.24,+0.54,+6.21%,0.06,153,0.906,1.087,1.268,1.449,1.631,1.812
21W50,8.7,-0.08,-0.91%,0.06,143.1,0.912,1.094,1.276,1.459,1.641,1.824
21W49,8.78,+0.41,+4.9%,0.06,143.5,0.918,1.101,1.285,1.468,1.652,1.835
21W48,8.37,+0.12,+1.45%,0.06,136,0.924,1.108,1.293,1.478,1.662,1.847
21W47,8.25,+0.17,+2.1%,0.06,133.2,0.929,1.115,1.301,1.487,1.673,1.859
21W46,8.08,-0.16,-1.94%,0.06,129.6,0.935,1.122,1.309,1.496,1.684,1.871
21W45,8.24,+0.01,+0.12%,0.06,131.3,0.941,1.129,1.318,1.506,1.694,1.882
21W44,8.23,+0.34,+4.31%,0.06,130.4,0.947,1.136,1.326,1.515,1.705,1.894
21W43,7.89,+0.09,+1.15%,0.06,124.2,0.953,1.144,1.334,1.525,1.715,1.906
21W42,7.8,+0.01,+0.13%,0.06,122,0.959,1.151,1.342,1.534,1.726,1.918
21W41,7.79,+0.02,+0.26%,0.06,121.1,0.965,1.158,1.351,1.544,1.736,1.929
21W40,7.77,-0.24,-3%,0.06,120.1,0.971,1.165,1.359,1.553,1.747,1.941
21W39,8.01,-0.13,-1.6%,0.07,123,0.976,1.172,1.367,1.562,1.758,1.953
21W38,8.14,+0.14,+1.75%,0.07,124.3,0.982,1.179,1.375,1.572,1.768,1.965
21W37,8,-0.16,-1.96%,0.07,121.4,0.988,1.186,1.384,1.581,1.779,1.976
21W36,8.16,+0.26,+3.29%,0.07,123.1,0.994,1.193,1.392,1.591,1.789,1.988
21W35,7.9,+0.27,+3.54%,0.07,118.5,1,1.2,1.4,1.6,1.8,2
21W34,7.63,-0.36,-4.51%,0.07,113.8,1.006,1.207,1.408,1.609,1.811,2.012
21W33,7.99,-0.56,-6.55%,0.07,118.5,1.012,1.214,1.416,1.619,1.821,2.024
21W32,8.55,+0.34,+4.14%,0.07,126,1.018,1.221,1.425,1.628,1.832,2.035
21W31,8.21,-0.16,-1.91%,0.07,120.3,1.024,1.228,1.433,1.638,1.842,2.047
21W30,8.37,-0.06,-0.71%,0.07,122,1.029,1.235,1.441,1.647,1.853,2.059
21W29,8.43,-0.21,-2.43%,0.07,122.1,1.035,1.242,1.449,1.656,1.864,2.071
21W28,8.64,-0.02,-0.23%,0.07,124.5,1.041,1.249,1.458,1.666,1.874,2.082
21W27,8.66,+0.03,+0.35%,0.07,124.1,1.047,1.256,1.466,1.675,1.885,2.094
