Date,Price,Change,% Change,EPS,PER,8X,9.8X,11.6X,13.4X,15.2X,17X
25W01,46.3,-1.9,-3.94%,0.36,128.6,5.4,6.48,7.56,8.64,9.72,10.8
24W52,48.2,+0.65,+1.37%,0.36,133.9,5.4,6.48,7.56,8.64,9.72,10.8
24W51,47.55,-0.35,-0.73%,0.38,124.5,5.729,6.875,8.02,9.166,10.31,11.46
24W50,47.9,-5.4,-10.1%,0.4,118.6,6.058,7.269,8.481,9.692,10.9,12.12
24W49,53.3,+6.2,+13.2%,0.43,125.2,6.387,7.664,8.941,10.22,11.5,12.77
24W48,47.1,-1.2,-2.48%,0.45,105.2,6.715,8.058,9.402,10.74,12.09,13.43
24W47,48.3,-0.2,-0.41%,0.47,102.8,7.044,8.453,9.862,11.27,12.68,14.09
24W46,48.5,-2.1,-4.15%,0.49,98.67,7.373,8.848,10.32,11.8,13.27,14.75
24W45,50.6,-0.9,-1.75%,0.51,98.55,7.702,9.242,10.78,12.32,13.86,15.4
24W44,51.5,-1.8,-3.38%,0.54,96.19,8.031,9.637,11.24,12.85,14.46,16.06
24W43,53.3,+3,+5.96%,0.56,95.64,8.36,10.03,11.7,13.38,15.05,16.72
24W42,50.3,-1.2,-2.33%,0.58,86.84,8.688,10.43,12.16,13.9,15.64,17.38
24W41,51.5,-2,-3.74%,0.6,85.67,9.017,10.82,12.62,14.43,16.23,18.03
24W40,53.5,-4.4,-7.6%,0.62,85.86,9.346,11.22,13.08,14.95,16.82,18.69
24W39,57.9,+10.1,+21.1%,0.64,89.77,9.675,11.61,13.54,15.48,17.41,19.35
24W38,47.8,-0.05,-0.1%,0.67,71.67,10,12,14.01,16.01,18.01,20.01
24W37,47.85,+1.3,+2.79%,0.69,69.46,10.33,12.4,14.47,16.53,18.6,20.67
24W36,46.55,-3.85,-7.64%,0.71,65.49,10.66,12.79,14.93,17.06,19.19,21.32
24W35,50.4,+0.75,+1.51%,0.73,68.79,10.99,13.19,15.39,17.58,19.78,21.98
24W34,49.65,-0.55,-1.1%,0.75,65.8,11.32,13.58,15.85,18.11,20.37,22.64
24W33,50.2,+1.55,+3.19%,0.78,64.65,11.65,13.98,16.31,18.64,20.97,23.3
24W32,48.65,-3.05,-5.9%,0.8,60.93,11.98,14.37,16.77,19.16,21.56,23.95
24W31,51.7,-2.9,-5.31%,0.82,63.02,12.31,14.77,17.23,19.69,22.15,24.61
24W30,54.6,-3.6,-6.19%,0.84,64.82,12.63,15.16,17.69,20.22,22.74,25.27
24W29,58.2,+0.1,+0.17%,0.86,67.34,12.96,15.56,18.15,20.74,23.33,25.93
24W28,58.1,-2.5,-4.13%,0.89,65.56,13.29,15.95,18.61,21.27,23.93,26.58
24W27,60.6,+2.4,+4.12%,0.91,66.73,13.62,16.35,19.07,21.79,24.52,27.24
24W26,58.2,-5.2,-8.2%,0.93,62.58,13.95,16.74,19.53,22.32,25.11,27.9
24W25,63.4,+0.9,+1.44%,0.95,66.6,14.28,17.13,19.99,22.85,25.7,28.56
24W24,62.5,-0.9,-1.42%,0.97,64.18,14.61,17.53,20.45,23.37,26.29,29.22
24W23,63.4,-5.1,-7.45%,1,63.67,14.94,17.92,20.91,23.9,26.89,29.87
24W22,68.5,+8.2,+13.6%,1.02,67.31,15.27,18.32,21.37,24.42,27.48,30.53
24W21,60.3,-0.2,-0.33%,1.04,58,15.59,18.71,21.83,24.95,28.07,31.19
24W20,60.5,+3.4,+5.95%,1.06,56.99,15.92,19.11,22.29,25.48,28.66,31.85
24W19,57.1,-1.2,-2.06%,1.08,52.7,16.25,19.5,22.75,26,29.25,32.5
24W18,58.3,0,0%,1.11,52.74,16.58,19.9,23.21,26.53,29.85,33.16
24W17,58.3,-1.5,-2.51%,1.13,51.72,16.91,20.29,23.67,27.06,30.44,33.82
24W16,59.8,-4,-6.27%,1.15,52.03,17.24,20.69,24.13,27.58,31.03,34.48
24W15,63.8,-3.8,-5.62%,1.17,54.48,17.57,21.08,24.59,28.11,31.62,35.13
24W14,67.6,+1.3,+1.96%,1.19,56.66,17.9,21.48,25.05,28.63,32.21,35.79
24W13,66.3,-2.2,-3.21%,1.21,54.57,18.22,21.87,25.51,29.16,32.8,36.45
24W12,68.5,-1.4,-2%,1.24,55.38,18.55,22.26,25.98,29.69,33.4,37.11
24W11,69.9,+0.4,+0.58%,1.26,55.53,18.88,22.66,26.44,30.21,33.99,37.77
24W10,69.5,-7.5,-9.74%,1.28,54.26,19.21,23.05,26.9,30.74,34.58,38.42
24W09,77,+1.1,+1.45%,1.3,59.11,19.54,23.45,27.36,31.26,35.17,39.08
24W08,75.9,-5.4,-6.64%,1.32,57.3,19.87,23.84,27.82,31.79,35.76,39.74
24W07,81.3,+3.6,+4.63%,1.35,60.38,20.2,24.24,28.28,32.32,36.36,40.4
24W06,77.7,-7.9,-9.23%,1.37,56.78,20.53,24.63,28.74,32.84,36.95,41.05
24W05,85.6,+11.6,+15.7%,1.39,61.57,20.86,25.03,29.2,33.37,37.54,41.71
24W04,74,-6.3,-7.85%,1.41,52.4,21.18,25.42,29.66,33.9,38.13,42.37
24W03,80.3,+8.2,+11.4%,1.43,55.99,21.51,25.82,30.12,34.42,38.72,43.03
24W02,72.1,-2.3,-3.09%,1.46,49.51,21.84,26.21,30.58,34.95,39.32,43.68
24W01,74.4,-0.2,-0.27%,1.48,50.34,22.17,26.61,31.04,35.47,39.91,44.34
23W52,74.6,+2.6,+3.61%,1.5,49.73,22.5,27,31.5,36,40.5,45
23W51,72,+4.5,+6.67%,1.5,47.85,22.57,27.08,31.6,36.11,40.63,45.14
23W50,67.5,-5.5,-7.53%,1.51,44.72,22.64,27.17,31.7,36.23,40.75,45.28
23W49,73,-1.3,-1.75%,1.51,48.21,22.71,27.25,31.8,36.34,40.88,45.42
23W48,74.3,+4.7,+6.75%,1.52,48.92,22.78,27.34,31.9,36.45,41.01,45.56
23W47,69.6,+2.2,+3.26%,1.52,45.68,22.85,27.42,31.99,36.56,41.14,45.71
23W46,67.4,+14.4,+27.2%,1.53,44.1,22.92,27.51,32.09,36.68,41.26,45.85
23W45,53,+1.1,+2.12%,1.53,34.57,22.99,27.59,32.19,36.79,41.39,45.99
