Date,Price,Change,% Change,EPS,PER,8X,9.8X,11.6X,13.4X,15.2X,17X
25W01,63.6,+0.4,+0.63%,5.36,11.87,42.88,49.31,55.74,62.18,68.61,75.04
24W52,63.2,-1.6,-2.47%,5.36,11.79,42.88,49.31,55.74,62.18,68.61,75.04
24W51,64.8,+0.7,+1.09%,5.36,12.09,42.89,49.32,55.75,62.19,68.62,75.05
24W50,64.1,+0.3,+0.47%,5.36,11.95,42.9,49.33,55.76,62.2,68.63,75.07
24W49,63.8,-0.7,-1.09%,5.36,11.9,42.9,49.34,55.77,62.21,68.64,75.08
24W48,64.5,-0.3,-0.46%,5.36,12.02,42.91,49.35,55.78,62.22,68.66,75.09
24W47,64.8,+3.9,+6.4%,5.36,12.08,42.92,49.36,55.79,62.23,68.67,75.11
24W46,60.9,-3,-4.69%,5.37,11.35,42.93,49.37,55.8,62.24,68.68,75.12
24W45,63.9,+0.4,+0.63%,5.37,11.91,42.93,49.37,55.81,62.25,68.69,75.13
24W44,63.5,-1.1,-1.7%,5.37,11.83,42.94,49.38,55.82,62.27,68.71,75.15
24W43,64.6,+1,+1.57%,5.37,12.03,42.95,49.39,55.83,62.28,68.72,75.16
24W42,63.6,-1.5,-2.3%,5.37,11.84,42.96,49.4,55.84,62.29,68.73,75.17
24W41,65.1,-1.3,-1.96%,5.37,12.12,42.96,49.41,55.85,62.3,68.74,75.19
24W40,66.4,-0.1,-0.15%,5.37,12.36,42.97,49.42,55.86,62.31,68.76,75.2
24W39,66.5,+1,+1.53%,5.37,12.38,42.98,49.43,55.87,62.32,68.77,75.22
24W38,65.5,+0.3,+0.46%,5.37,12.19,42.99,49.44,55.88,62.33,68.78,75.23
24W37,65.2,+0.2,+0.31%,5.37,12.13,43,49.44,55.89,62.34,68.79,75.24
24W36,65,-1.9,-2.84%,5.38,12.09,43,49.45,55.9,62.35,68.8,75.26
24W35,66.9,+1.7,+2.61%,5.38,12.44,43.01,49.46,55.91,62.37,68.82,75.27
24W34,65.2,+0.1,+0.15%,5.38,12.13,43.02,49.47,55.92,62.38,68.83,75.28
24W33,65.1,+0.9,+1.4%,5.38,12.1,43.03,49.48,55.93,62.39,68.84,75.3
24W32,64.2,-0.7,-1.08%,5.38,11.93,43.03,49.49,55.94,62.4,68.85,75.31
24W31,64.9,+2.1,+3.34%,5.38,12.06,43.04,49.5,55.95,62.41,68.87,75.32
24W30,62.8,-3.9,-5.85%,5.38,11.67,43.05,49.51,55.96,62.42,68.88,75.34
24W29,66.7,-1.6,-2.34%,5.38,12.39,43.06,49.52,55.97,62.43,68.89,75.35
24W28,68.3,+0.1,+0.15%,5.38,12.69,43.06,49.52,55.98,62.44,68.9,75.36
24W27,68.2,+1.1,+1.64%,5.38,12.67,43.07,49.53,55.99,62.45,68.92,75.38
24W26,67.1,-1,-1.47%,5.38,12.46,43.08,49.54,56,62.47,68.93,75.39
24W25,68.1,-0.3,-0.44%,5.39,12.64,43.09,49.55,56.01,62.48,68.94,75.4
24W24,68.4,+0.2,+0.29%,5.39,12.7,43.1,49.56,56.02,62.49,68.95,75.42
24W23,68.2,+0.3,+0.44%,5.39,12.66,43.1,49.57,56.03,62.5,68.96,75.43
24W22,67.9,-0.5,-0.73%,5.39,12.6,43.11,49.58,56.04,62.51,68.98,75.44
24W21,68.4,-8.9,-11.5%,5.39,12.69,43.12,49.59,56.05,62.52,68.99,75.46
24W20,77.3,+0.6,+0.78%,5.39,14.34,43.13,49.6,56.06,62.53,69,75.47
24W19,76.7,-1.2,-1.54%,5.39,14.23,43.13,49.6,56.07,62.54,69.01,75.48
24W18,77.9,+0.1,+0.13%,5.39,14.45,43.14,49.61,56.08,62.56,69.03,75.5
24W17,77.8,+3.4,+4.57%,5.39,14.42,43.15,49.62,56.09,62.57,69.04,75.51
24W16,74.4,-3.3,-4.25%,5.39,13.79,43.16,49.63,56.1,62.58,69.05,75.52
24W15,77.7,+1.7,+2.24%,5.4,14.4,43.16,49.64,56.11,62.59,69.06,75.54
24W14,76,-3,-3.8%,5.4,14.08,43.17,49.65,56.12,62.6,69.08,75.55
24W13,79,+3.3,+4.36%,5.4,14.64,43.18,49.66,56.13,62.61,69.09,75.56
24W12,75.7,-0.8,-1.05%,5.4,14.02,43.19,49.67,56.14,62.62,69.1,75.58
24W11,76.5,+1.1,+1.46%,5.4,14.17,43.2,49.67,56.15,62.63,69.11,75.59
24W10,75.4,+4.1,+5.75%,5.4,13.96,43.2,49.68,56.16,62.64,69.12,75.61
24W09,71.3,-2.7,-3.65%,5.4,13.2,43.21,49.69,56.17,62.66,69.14,75.62
24W08,74,+4,+5.71%,5.4,13.7,43.22,49.7,56.18,62.67,69.15,75.63
24W07,70,-1,-1.41%,5.4,12.96,43.23,49.71,56.19,62.68,69.16,75.65
24W06,71,-0.3,-0.42%,5.4,13.14,43.23,49.72,56.2,62.69,69.17,75.66
24W05,71.3,-1.9,-2.6%,5.41,13.19,43.24,49.73,56.21,62.7,69.19,75.67
24W04,73.2,-0.3,-0.41%,5.41,13.54,43.25,49.74,56.22,62.71,69.2,75.69
24W03,73.5,+0.9,+1.24%,5.41,13.59,43.26,49.75,56.23,62.72,69.21,75.7
24W02,72.6,-1.9,-2.55%,5.41,13.42,43.26,49.75,56.24,62.73,69.22,75.71
24W01,74.5,+2.2,+3.04%,5.41,13.77,43.27,49.76,56.25,62.74,69.24,75.73
23W52,72.3,-1,-1.36%,5.41,13.36,43.28,49.77,56.26,62.76,69.25,75.74
23W51,73.3,-3.5,-4.56%,5.47,13.4,43.75,50.31,56.88,63.44,70,76.56
23W50,76.8,+7,+10%,5.53,13.89,44.22,50.85,57.49,64.12,70.75,77.39
23W49,69.8,-2.2,-3.06%,5.59,12.49,44.69,51.4,58.1,64.8,71.51,78.21
23W48,72,+2,+2.86%,5.65,12.75,45.16,51.94,58.71,65.49,72.26,79.03
23W47,70,+0.5,+0.72%,5.7,12.27,45.63,52.48,59.32,66.17,73.01,79.86
23W46,69.5,-0.4,-0.57%,5.76,12.06,46.1,53.02,59.93,66.85,73.77,80.68
23W45,69.9,+0.3,+0.43%,5.82,12.01,46.57,53.56,60.55,67.53,74.52,81.5
23W44,69.6,+2.1,+3.11%,5.88,11.84,47.04,54.1,61.16,68.21,75.27,82.33
23W43,67.5,-1.5,-2.17%,5.94,11.36,47.52,54.64,61.77,68.9,76.02,83.15
23W42,69,+1.5,+2.22%,6,11.5,47.99,55.18,62.38,69.58,76.78,83.98
23W41,67.5,-0.6,-0.88%,6.06,11.14,48.46,55.72,62.99,70.26,77.53,84.8
23W40,68.1,-0.1,-0.15%,6.12,11.13,48.93,56.27,63.61,70.94,78.28,85.62
23W39,68.2,-0.3,-0.44%,6.17,11.05,49.4,56.81,64.22,71.63,79.04,86.45
23W38,68.5,-2.8,-3.93%,6.23,10.99,49.87,57.35,64.83,72.31,79.79,87.27
23W37,71.3,+0.4,+0.56%,6.29,11.33,50.34,57.89,65.44,72.99,80.54,88.09
23W36,70.9,+1.7,+2.46%,6.35,11.16,50.81,58.43,66.05,73.67,81.3,88.92
23W35,69.2,+1,+1.47%,6.41,10.8,51.28,58.97,66.66,74.36,82.05,89.74
23W34,68.2,+0.4,+0.59%,6.47,10.54,51.75,59.51,67.28,75.04,82.8,90.56
23W33,67.8,0,0%,6.53,10.39,52.22,60.05,67.89,75.72,83.55,91.39
23W32,67.8,-0.6,-0.88%,6.59,10.29,52.69,60.6,68.5,76.4,84.31,92.21
23W31,68.4,-1,-1.44%,6.65,10.29,53.16,61.14,69.11,77.09,85.06,93.03
23W30,69.4,+2.7,+4.05%,6.7,10.35,53.63,61.68,69.72,77.77,85.81,93.86
23W29,66.7,+1.4,+2.14%,6.76,9.86,54.1,62.22,70.33,78.45,86.57,94.68
23W28,65.3,+1.4,+2.19%,6.82,9.57,54.57,62.76,70.95,79.13,87.32,95.5
23W27,63.9,+0.8,+1.27%,6.88,9.29,55.04,63.3,71.56,79.81,88.07,96.33
23W26,63.1,+0.1,+0.16%,6.94,9.09,55.52,63.84,72.17,80.5,88.82,97.15
23W25,63,-1.9,-2.93%,7,9,55.99,64.38,72.78,81.18,89.58,97.98
23W24,64.9,-5,-7.15%,7.06,9.2,56.46,64.92,73.39,81.86,90.33,98.8
23W23,69.9,+2.3,+3.4%,7.12,9.82,56.93,65.47,74.01,82.54,91.08,99.62
23W22,67.6,+0.8,+1.2%,7.17,9.42,57.4,66.01,74.62,83.23,91.84,100.4
23W21,66.8,+1.4,+2.14%,7.23,9.23,57.87,66.55,75.23,83.91,92.59,101.3
23W20,65.4,+0.4,+0.62%,7.29,8.97,58.34,67.09,75.84,84.59,93.34,102.1
23W19,65,-1,-1.52%,7.35,8.84,58.81,67.63,76.45,85.27,94.1,102.9
23W18,66,+0.1,+0.15%,7.41,8.91,59.28,68.17,77.06,85.96,94.85,103.7
23W17,65.9,-1.1,-1.64%,7.47,8.82,59.75,68.71,77.68,86.64,95.6,104.6
23W16,67,-2.5,-3.6%,7.53,8.9,60.22,69.25,78.29,87.32,96.35,105.4
23W15,69.5,+0.4,+0.58%,7.59,9.16,60.69,69.8,78.9,88,97.11,106.2
23W14,69.1,-0.2,-0.29%,7.65,9.04,61.16,70.34,79.51,88.69,97.86,107
23W13,69.3,-1,-1.42%,7.7,9,61.63,70.88,80.12,89.37,98.61,107.9
23W12,70.3,+0.3,+0.43%,7.76,9.06,62.1,71.42,80.73,90.05,99.37,108.7
23W11,70,-0.1,-0.14%,7.82,8.95,62.57,71.96,81.35,90.73,100.1,109.5
23W10,70.1,+1.1,+1.59%,7.88,8.9,63.04,72.5,81.96,91.41,100.9,110.3
23W09,69,+1.7,+2.53%,7.94,8.69,63.52,73.04,82.57,92.1,101.6,111.2
23W08,67.3,+3.4,+5.32%,8,8.41,63.99,73.58,83.18,92.78,102.4,112
23W07,63.9,-0.1,-0.16%,8.06,7.93,64.46,74.12,83.79,93.46,103.1,112.8
23W06,64,+0.7,+1.11%,8.12,7.89,64.93,74.67,84.41,94.14,103.9,113.6
23W05,63.3,+2.6,+4.28%,8.17,7.74,65.4,75.21,85.02,94.83,104.6,114.4
23W03,60.7,-0.2,-0.33%,8.23,7.37,65.87,75.75,85.63,95.51,105.4,115.3
23W02,60.9,+2,+3.4%,8.29,7.34,66.34,76.29,86.24,96.19,106.1,116.1
23W01,58.9,+1.5,+2.61%,8.35,7.05,66.81,76.83,86.85,96.87,106.9,116.9
22W53,57.4,-1.2,-2.05%,8.41,6.83,67.28,77.37,87.46,97.56,107.6,117.7
22W52,58.6,-0.8,-1.35%,8.42,6.96,67.37,77.48,87.58,97.69,107.8,117.9
22W51,59.4,+0.1,+0.17%,8.43,7.04,67.46,77.58,87.7,97.82,107.9,118.1
22W50,59.3,-0.1,-0.17%,8.44,7.02,67.55,77.69,87.82,97.95,108.1,118.2
