Date,Price,Change,% Change,EPS,PER,8X,9.8X,11.6X,13.4X,15.2X,17X
25W01,80.3,-2.6,-3.14%,2.96,27.13,26.64,34.93,43.22,51.5,59.79,68.08
24W52,82.9,+0.9,+1.1%,2.96,28.01,26.64,34.93,43.22,51.5,59.79,68.08
24W51,82,+4,+5.13%,2.94,27.91,26.44,34.66,42.89,51.12,59.34,67.57
24W50,78,-2.2,-2.74%,2.92,26.75,26.24,34.4,42.56,50.73,58.89,67.05
24W49,80.2,-2.9,-3.49%,2.89,27.72,26.04,34.14,42.24,50.34,58.44,66.54
24W48,83.1,-3,-3.48%,2.87,28.95,25.84,33.88,41.91,49.95,57.99,66.03
24W47,86.1,-3.9,-4.33%,2.85,30.23,25.64,33.61,41.59,49.56,57.54,65.51
24W46,90,-11,-10.9%,2.83,31.85,25.44,33.35,41.26,49.18,57.09,65
24W45,101,-5.5,-5.16%,2.8,36.02,25.23,33.09,40.94,48.79,56.64,64.49
24W44,106.5,-10,-8.58%,2.78,38.29,25.03,32.82,40.61,48.4,56.19,63.98
24W43,116.5,+4,+3.56%,2.76,42.22,24.83,32.56,40.28,48.01,55.74,63.46
24W42,112.5,+26.6,+31%,2.74,41.1,24.63,32.3,39.96,47.62,55.29,62.95
24W41,85.9,+1.4,+1.66%,2.71,31.64,24.43,32.03,39.63,47.23,54.84,62.44
24W40,84.5,-4.5,-5.06%,2.69,31.39,24.23,31.77,39.31,46.85,54.38,61.92
24W39,89,-0.9,-1%,2.67,33.33,24.03,31.51,38.98,46.46,53.93,61.41
24W38,89.9,+8.1,+9.9%,2.65,33.95,23.83,31.24,38.66,46.07,53.48,60.9
24W37,81.8,+6.6,+8.78%,2.63,31.16,23.63,30.98,38.33,45.68,53.03,60.38
24W36,75.2,+1.5,+2.04%,2.6,28.89,23.43,30.72,38,45.29,52.58,59.87
24W35,73.7,+8.7,+13.4%,2.58,28.56,23.23,30.45,37.68,44.91,52.13,59.36
24W34,65,+8.7,+15.5%,2.56,25.41,23.03,30.19,37.35,44.52,51.68,58.84
24W33,56.3,+7.1,+14.4%,2.54,22.2,22.83,29.93,37.03,44.13,51.23,58.33
24W32,49.2,-0.15,-0.3%,2.51,19.57,22.62,29.66,36.7,43.74,50.78,57.82
24W31,49.35,+0.85,+1.75%,2.49,19.81,22.42,29.4,36.38,43.35,50.33,57.31
24W30,48.5,+1.35,+2.86%,2.47,19.64,22.22,29.14,36.05,42.96,49.88,56.79
24W29,47.15,-4.45,-8.62%,2.45,19.27,22.02,28.87,35.73,42.58,49.43,56.28
24W28,51.6,+1.4,+2.79%,2.42,21.28,21.82,28.61,35.4,42.19,48.98,55.77
24W27,50.2,+5.7,+12.8%,2.4,20.9,21.62,28.35,35.07,41.8,48.53,55.25
24W26,44.5,+0.4,+0.91%,2.38,18.7,21.42,28.08,34.75,41.41,48.08,54.74
24W25,44.1,-0.15,-0.34%,2.36,18.7,21.22,27.82,34.42,41.02,47.63,54.23
24W24,44.25,+0.05,+0.11%,2.34,18.95,21.02,27.56,34.1,40.64,47.17,53.71
24W23,44.2,-6.3,-12.5%,2.31,19.11,20.82,27.29,33.77,40.25,46.72,53.2
24W22,50.5,+6.75,+15.4%,2.29,22.04,20.62,27.03,33.45,39.86,46.27,52.69
24W21,43.75,+6.55,+17.6%,2.27,19.29,20.42,26.77,33.12,39.47,45.82,52.17
24W20,37.2,+1.65,+4.64%,2.25,16.56,20.22,26.5,32.79,39.08,45.37,51.66
24W19,35.55,+0.25,+0.71%,2.22,15.99,20.01,26.24,32.47,38.69,44.92,51.15
24W18,35.3,+0.8,+2.32%,2.2,16.03,19.81,25.98,32.14,38.31,44.47,50.64
24W17,34.5,-0.45,-1.29%,2.18,15.83,19.61,25.71,31.82,37.92,44.02,50.12
