Date,Price,Change,% Change,EPS,PER,8X,9.8X,11.6X,13.4X,15.2X,17X
25W01,56.1,+0.4,+0.72%,3.35,16.75,33.5,37.52,41.54,45.56,49.58,53.6
24W52,55.7,-0.4,-0.71%,3.35,16.63,33.5,37.52,41.54,45.56,49.58,53.6
24W51,56.1,-0.9,-1.58%,3.36,16.69,33.62,37.65,41.68,45.72,49.75,53.78
24W50,57,-0.4,-0.7%,3.37,16.9,33.73,37.78,41.83,45.87,49.92,53.97
24W49,57.4,+1.2,+2.14%,3.38,16.96,33.85,37.91,41.97,46.03,50.09,54.15
24W48,56.2,-1.1,-1.92%,3.4,16.55,33.96,38.04,42.11,46.19,50.26,54.34
24W47,57.3,+1.1,+1.96%,3.41,16.81,34.08,38.17,42.26,46.34,50.43,54.52
24W46,56.2,-3.9,-6.49%,3.42,16.44,34.19,38.3,42.4,46.5,50.6,54.71
24W45,60.1,-0.3,-0.5%,3.43,17.52,34.31,38.42,42.54,46.66,50.78,54.89
24W44,60.4,-0.7,-1.15%,3.44,17.55,34.42,38.55,42.68,46.82,50.95,55.08
24W43,61.1,+0.9,+1.5%,3.45,17.69,34.54,38.68,42.83,46.97,51.12,55.26
24W42,60.2,+0.1,+0.17%,3.47,17.37,34.65,38.81,42.97,47.13,51.29,55.45
24W41,60.1,-0.5,-0.83%,3.48,17.29,34.77,38.94,43.11,47.29,51.46,55.63
24W40,60.6,-0.9,-1.46%,3.49,17.37,34.88,39.07,43.26,47.44,51.63,55.82
24W39,61.5,+0.6,+0.99%,3.5,17.57,35,39.2,43.4,47.6,51.8,56
24W38,60.9,-0.3,-0.49%,3.51,17.34,35.12,39.33,43.54,47.76,51.97,56.18
24W37,61.2,+0.5,+0.82%,3.52,17.37,35.23,39.46,43.69,47.91,52.14,56.37
24W36,60.7,-1.5,-2.41%,3.53,17.17,35.35,39.59,43.83,48.07,52.31,56.55
24W35,62.2,+1.3,+2.13%,3.55,17.54,35.46,39.72,43.97,48.23,52.48,56.74
24W34,60.9,-0.3,-0.49%,3.56,17.12,35.58,39.85,44.12,48.38,52.65,56.92
24W33,61.2,+1,+1.66%,3.57,17.15,35.69,39.98,44.26,48.54,52.82,57.11
24W32,60.2,-1.5,-2.43%,3.58,16.81,35.81,40.1,44.4,48.7,53,57.29
24W31,61.7,-0.3,-0.48%,3.59,17.18,35.92,40.23,44.54,48.86,53.17,57.48
24W30,62,-3.2,-4.91%,3.6,17.2,36.04,40.36,44.69,49.01,53.34,57.66
24W29,65.2,-2.3,-3.41%,3.62,18.03,36.15,40.49,44.83,49.17,53.51,57.85
24W28,67.5,-1,-1.46%,3.63,18.61,36.27,40.62,44.97,49.33,53.68,58.03
24W27,68.5,+0.5,+0.74%,3.64,18.83,36.38,40.75,45.12,49.48,53.85,58.22
24W26,68,-1.3,-1.88%,3.65,18.63,36.5,40.88,45.26,49.64,54.02,58.4
24W25,69.3,-0.4,-0.57%,3.66,18.93,36.62,41.01,45.4,49.8,54.19,58.58
24W24,69.7,-2.9,-3.99%,3.67,18.98,36.73,41.14,45.55,49.95,54.36,58.77
24W23,72.6,-2.8,-3.71%,3.68,19.7,36.85,41.27,45.69,50.11,54.53,58.95
24W22,75.4,-2.4,-3.08%,3.7,20.4,36.96,41.4,45.83,50.27,54.7,59.14
24W21,77.8,+2.6,+3.46%,3.71,20.98,37.08,41.53,45.98,50.42,54.87,59.32
24W20,75.2,+4.4,+6.21%,3.72,20.22,37.19,41.66,46.12,50.58,55.04,59.51
24W19,70.8,+0.2,+0.28%,3.73,18.98,37.31,41.78,46.26,50.74,55.22,59.69
24W18,70.6,+0.8,+1.15%,3.74,18.87,37.42,41.91,46.4,50.9,55.39,59.88
24W17,69.8,+0.5,+0.72%,3.75,18.59,37.54,42.04,46.55,51.05,55.56,60.06
24W16,69.3,-1.6,-2.26%,3.77,18.4,37.65,42.17,46.69,51.21,55.73,60.25
24W15,70.9,+0.4,+0.57%,3.78,18.77,37.77,42.3,46.83,51.37,55.9,60.43
24W14,70.5,-0.2,-0.28%,3.79,18.61,37.88,42.43,46.98,51.52,56.07,60.62
24W13,70.7,+0.7,+1%,3.8,18.61,38,42.56,47.12,51.68,56.24,60.8
24W12,70,+1,+1.45%,3.81,18.37,38.12,42.69,47.26,51.84,56.41,60.98
24W11,69,+0.1,+0.15%,3.82,18.05,38.23,42.82,47.41,51.99,56.58,61.17
24W10,68.9,-0.6,-0.86%,3.83,17.97,38.35,42.95,47.55,52.15,56.75,61.35
24W09,69.5,+0.2,+0.29%,3.85,18.07,38.46,43.08,47.69,52.31,56.92,61.54
24W08,69.3,+0.3,+0.43%,3.86,17.96,38.58,43.21,47.84,52.46,57.09,61.72
24W07,69,-0.1,-0.14%,3.87,17.83,38.69,43.34,47.98,52.62,57.26,61.91
24W06,69.1,+0.8,+1.17%,3.88,17.81,38.81,43.46,48.12,52.78,57.44,62.09
24W05,68.3,+0.5,+0.74%,3.89,17.55,38.92,43.59,48.26,52.94,57.61,62.28
24W04,67.8,-0.5,-0.73%,3.9,17.37,39.04,43.72,48.41,53.09,57.78,62.46
