Date,Price,Change,% Change,EPS,PER,8X,9.8X,11.6X,13.4X,15.2X,17X
25W01,807,+1,+0.12%,14.44,55.89,216.6,259.9,303.2,346.6,389.9,433.2
24W52,806,-35,-4.16%,14.44,55.82,216.6,259.9,303.2,346.6,389.9,433.2
24W51,841,-159,-15.9%,14.36,58.57,215.4,258.4,301.5,344.6,387.7,430.7
24W50,1000,-45,-4.31%,14.28,70.05,214.1,257,299.8,342.6,385.5,428.3
24W49,1045,+143,+15.9%,14.19,73.62,212.9,255.5,298.1,340.7,383.2,425.8
24W48,902,+42,+4.88%,14.11,63.92,211.7,254,296.4,338.7,381,423.4
24W47,860,+75,+9.55%,14.03,61.3,210.5,252.5,294.6,336.7,378.8,420.9
24W46,785,-70,-8.19%,13.95,56.28,209.2,251.1,292.9,334.8,376.6,418.5
24W45,855,-2,-0.23%,13.87,61.66,208,249.6,291.2,332.8,374.4,416
24W44,857,-2,-0.23%,13.78,62.17,206.8,248.1,289.5,330.8,372.2,413.5
24W43,859,-33,-3.7%,13.7,62.69,205.5,246.6,287.8,328.9,370,411.1
24W42,892,+46,+5.44%,13.62,65.49,204.3,245.2,286,326.9,367.8,408.6
24W41,846,-22,-2.53%,13.54,62.49,203.1,243.7,284.3,324.9,365.5,406.2
24W40,868,+53,+6.5%,13.46,64.5,201.9,242.2,282.6,323,363.3,403.7
24W39,815,+12,+1.49%,13.38,60.93,200.6,240.8,280.9,321,361.1,401.2
24W38,803,+16,+2.03%,13.29,60.41,199.4,239.3,279.2,319,358.9,398.8
24W37,787,+104,+15.2%,13.21,59.57,198.2,237.8,277.4,317.1,356.7,396.3
24W36,683,-118,-14.7%,13.13,52.02,196.9,236.3,275.7,315.1,354.5,393.9
24W35,801,-29,-3.49%,13.05,61.39,195.7,234.9,274,313.1,352.3,391.4
24W34,830,+40,+5.06%,12.97,64.02,194.5,233.4,272.3,311.2,350.1,389
24W33,790,+86,+12.2%,12.88,61.32,193.3,231.9,270.6,309.2,347.9,386.5
24W32,704,-40,-5.38%,12.8,54.99,192,230.4,268.8,307.2,345.6,384
24W31,744,+53,+7.67%,12.72,58.49,190.8,229,267.1,305.3,343.4,381.6
24W30,691,+9,+1.32%,12.64,54.68,189.6,227.5,265.4,303.3,341.2,379.1
24W29,682,-37,-5.15%,12.56,54.32,188.3,226,263.7,301.3,339,376.7
24W28,719,-65,-8.29%,12.47,57.64,187.1,224.5,262,299.4,336.8,374.2
24W27,784,+24,+3.16%,12.39,63.27,185.9,223.1,260.2,297.4,334.6,371.8
24W26,760,-40,-5%,12.31,61.74,184.6,221.6,258.5,295.4,332.4,369.3
24W25,800,+1,+0.13%,12.23,65.42,183.4,220.1,256.8,293.5,330.2,366.8
24W24,799,+94,+13.3%,12.15,65.78,182.2,218.6,255.1,291.5,327.9,364.4
24W23,705,-10,-1.4%,12.06,58.44,181,217.2,253.3,289.5,325.7,361.9
24W22,715,-5,-0.69%,11.98,59.67,179.7,215.7,251.6,287.6,323.5,359.5
24W21,720,+85,+13.4%,11.9,60.5,178.5,214.2,249.9,285.6,321.3,357
24W20,635,-21,-3.2%,11.82,53.73,177.3,212.7,248.2,283.6,319.1,354.6
24W19,656,-124,-15.9%,11.74,55.89,176,211.3,246.5,281.7,316.9,352.1
24W18,780,+53,+7.29%,11.65,66.93,174.8,209.8,244.7,279.7,314.7,349.6
24W17,727,-23,-3.07%,11.57,62.82,173.6,208.3,243,277.7,312.5,347.2
24W16,750,-77,-9.31%,11.49,65.27,172.4,206.8,241.3,275.8,310.3,344.7
24W15,827,+102,+14.1%,11.41,72.49,171.1,205.4,239.6,273.8,308,342.3
24W14,725,-68,-8.58%,11.33,64.01,169.9,203.9,237.9,271.8,305.8,339.8
