Date,Price,Change,% Change,EPS,PER,8X,9.8X,11.6X,13.4X,15.2X,17X
25W01,108,+1,+0.93%,6.95,15.54,69.5,80.62,91.74,102.9,114,125.1
24W52,107,+1,+0.94%,6.95,15.4,69.5,80.62,91.74,102.9,114,125.1
24W51,106,-0.5,-0.47%,6.94,15.28,69.35,80.45,91.54,102.6,113.7,124.8
24W50,106.5,-0.5,-0.47%,6.92,15.39,69.2,80.27,91.34,102.4,113.5,124.6
24W49,107,+2.5,+2.39%,6.9,15.5,69.05,80.1,91.15,102.2,113.2,124.3
24W48,104.5,-1.5,-1.42%,6.89,15.17,68.9,79.92,90.95,102,113,124
24W47,106,-7,-6.19%,6.88,15.42,68.75,79.75,90.75,101.8,112.7,123.8
24W46,113,-1.5,-1.31%,6.86,16.47,68.6,79.58,90.55,101.5,112.5,123.5
24W45,114.5,+1,+0.88%,6.84,16.73,68.45,79.4,90.35,101.3,112.3,123.2
24W44,113.5,+0.5,+0.44%,6.83,16.62,68.3,79.23,90.16,101.1,112,122.9
24W43,113,+3,+2.73%,6.82,16.58,68.15,79.05,89.96,100.9,111.8,122.7
24W42,110,-1.5,-1.35%,6.8,16.18,68,78.88,89.76,100.6,111.5,122.4
24W41,111.5,0,0%,6.78,16.43,67.85,78.71,89.56,100.4,111.3,122.1
24W40,111.5,-0.5,-0.45%,6.77,16.47,67.7,78.53,89.36,100.2,111,121.9
24W39,112,+4.5,+4.19%,6.76,16.58,67.55,78.36,89.17,99.97,110.8,121.6
24W38,107.5,-1.5,-1.38%,6.74,15.95,67.4,78.18,88.97,99.75,110.5,121.3
24W37,109,-0.5,-0.46%,6.72,16.21,67.25,78.01,88.77,99.53,110.3,121
24W36,109.5,-3.5,-3.1%,6.71,16.32,67.1,77.84,88.57,99.31,110,120.8
24W35,113,0,0%,6.7,16.88,66.95,77.66,88.37,99.09,109.8,120.5
24W34,113,+3,+2.73%,6.68,16.92,66.8,77.49,88.18,98.86,109.6,120.2
24W33,110,+8,+7.84%,6.66,16.5,66.65,77.31,87.98,98.64,109.3,120
