Date,Price,Change,% Change,EPS,PER,8X,9.8X,11.6X,13.4X,15.2X,17X
25W01,116,-2,-1.69%,11.31,10.26,113.1,135.7,158.3,181,203.6,226.2
24W52,118,-3,-2.48%,11.31,10.43,113.1,135.7,158.3,181,203.6,226.2
24W51,121,-1,-0.82%,11.25,10.75,112.5,135,157.5,180,202.5,225
24W50,122,-3,-2.4%,11.19,10.9,111.9,134.3,156.7,179.1,201.4,223.8
24W49,125,+2.5,+2.04%,11.13,11.23,111.3,133.6,155.9,178.1,200.4,222.6
24W48,122.5,-3,-2.39%,11.07,11.06,110.7,132.9,155,177.2,199.3,221.5
24W47,125.5,-4.5,-3.46%,11.01,11.39,110.1,132.2,154.2,176.2,198.2,220.3
24W46,130,+5,+4%,10.95,11.87,109.5,131.5,153.4,175.3,197.2,219.1
24W45,125,+5,+4.17%,10.9,11.47,109,130.7,152.5,174.3,196.1,217.9
24W44,120,+2.5,+2.13%,10.84,11.07,108.4,130,151.7,173.4,195.1,216.7
24W43,117.5,+1.5,+1.29%,10.78,10.9,107.8,129.3,150.9,172.4,194,215.5
24W42,116,+0.5,+0.43%,10.72,10.82,107.2,128.6,150,171.5,192.9,214.4
24W41,115.5,-4,-3.35%,10.66,10.84,106.6,127.9,149.2,170.5,191.9,213.2
24W40,119.5,-2,-1.65%,10.6,11.27,106,127.2,148.4,169.6,190.8,212
24W39,121.5,+6,+5.19%,10.54,11.53,105.4,126.5,147.6,168.6,189.7,210.8
24W38,115.5,0,0%,10.48,11.02,104.8,125.8,146.7,167.7,188.7,209.6
24W37,115.5,+2.5,+2.21%,10.42,11.08,104.2,125.1,145.9,166.7,187.6,208.4
24W36,113,-4,-3.42%,10.36,10.9,103.6,124.3,145.1,165.8,186.5,207.2
24W35,117,+2.5,+2.18%,10.3,11.36,103,123.6,144.2,164.8,185.5,206.1
24W34,114.5,0,0%,10.24,11.18,102.4,122.9,143.4,163.9,184.4,204.9
24W33,114.5,+1.5,+1.33%,10.18,11.24,101.8,122.2,142.6,163,183.3,203.7
24W32,113,-3,-2.59%,10.13,11.16,101.3,121.5,141.8,162,182.3,202.5
24W31,116,+4.5,+4.04%,10.07,11.52,100.7,120.8,140.9,161.1,181.2,201.3
24W30,111.5,+1.5,+1.36%,10.01,11.14,100.1,120.1,140.1,160.1,180.1,200.1
24W29,110,+1,+0.92%,9.95,11.06,99.48,119.4,139.3,159.2,179.1,199
24W28,109,+1.5,+1.4%,9.89,11.02,98.88,118.7,138.4,158.2,178,197.8
24W27,107.5,+1.5,+1.42%,9.83,10.94,98.29,118,137.6,157.3,176.9,196.6
24W26,106,-0.5,-0.47%,9.77,10.85,97.7,117.2,136.8,156.3,175.9,195.4
24W25,106.5,+0.5,+0.47%,9.71,10.97,97.11,116.5,136,155.4,174.8,194.2
24W24,106,-1,-0.93%,9.65,10.98,96.52,115.8,135.1,154.4,173.7,193
24W23,107,+2,+1.9%,9.59,11.15,95.92,115.1,134.3,153.5,172.7,191.8
24W22,105,-0.5,-0.47%,9.53,11.01,95.33,114.4,133.5,152.5,171.6,190.7
24W21,105.5,+1,+0.96%,9.47,11.14,94.74,113.7,132.6,151.6,170.5,189.5
24W20,104.5,-2.5,-2.34%,9.41,11.1,94.15,113,131.8,150.6,169.5,188.3
24W19,107,+7,+7%,9.36,11.44,93.55,112.3,131,149.7,168.4,187.1
24W18,100,0,0%,9.3,10.76,92.96,111.6,130.1,148.7,167.3,185.9
24W17,100,-5.5,-5.21%,9.24,10.83,92.37,110.8,129.3,147.8,166.3,184.7
24W16,105.5,-2,-1.86%,9.18,11.5,91.78,110.1,128.5,146.8,165.2,183.6
24W15,107.5,0,0%,9.12,11.79,91.18,109.4,127.7,145.9,164.1,182.4
24W14,107.5,0,0%,9.06,11.87,90.59,108.7,126.8,144.9,163.1,181.2
24W13,107.5,-1,-0.92%,9,11.94,90,108,126,144,162,180
24W12,108.5,+1.5,+1.4%,8.94,12.14,89.41,107.3,125.2,143.1,160.9,178.8
24W11,107,-3.5,-3.17%,8.88,12.05,88.82,106.6,124.3,142.1,159.9,177.6
24W10,110.5,-0.5,-0.45%,8.82,12.53,88.22,105.9,123.5,141.2,158.8,176.4
24W09,111,+1,+0.91%,8.76,12.67,87.63,105.2,122.7,140.2,157.7,175.3
24W08,110,+3.5,+3.29%,8.7,12.64,87.04,104.4,121.9,139.3,156.7,174.1
24W07,106.5,-3,-2.74%,8.64,12.32,86.45,103.7,121,138.3,155.6,172.9
24W06,109.5,+2.5,+2.34%,8.59,12.75,85.85,103,120.2,137.4,154.5,171.7
24W05,107,-1,-0.93%,8.53,12.55,85.26,102.3,119.4,136.4,153.5,170.5
24W04,108,-0.5,-0.46%,8.47,12.76,84.67,101.6,118.5,135.5,152.4,169.3
24W03,108.5,-3.5,-3.12%,8.41,12.9,84.08,100.9,117.7,134.5,151.3,168.2
24W02,112,-2,-1.75%,8.35,13.42,83.48,100.2,116.9,133.6,150.3,167
24W01,114,+7.5,+7.04%,8.29,13.75,82.89,99.47,116,132.6,149.2,165.8
23W52,106.5,+0.5,+0.47%,8.23,12.94,82.3,98.76,115.2,131.7,148.1,164.6
23W51,106,-0.5,-0.47%,8.19,12.95,81.85,98.22,114.6,131,147.3,163.7
23W50,106.5,-3,-2.74%,8.14,13.08,81.4,97.68,114,130.2,146.5,162.8
23W49,109.5,+3,+2.82%,8.1,13.53,80.95,97.14,113.3,129.5,145.7,161.9
23W48,106.5,+3,+2.9%,8.05,13.23,80.5,96.6,112.7,128.8,144.9,161
23W47,103.5,+1,+0.98%,8.01,12.93,80.05,96.07,112.1,128.1,144.1,160.1
23W46,102.5,+1,+0.99%,7.96,12.88,79.61,95.53,111.4,127.4,143.3,159.2
23W45,101.5,+3,+3.05%,7.92,12.82,79.16,94.99,110.8,126.7,142.5,158.3
23W44,98.5,+2.9,+3.03%,7.87,12.51,78.71,94.45,110.2,125.9,141.7,157.4
23W43,95.6,-0.5,-0.52%,7.83,12.22,78.26,93.91,109.6,125.2,140.9,156.5
23W42,96.1,-5.4,-5.32%,7.78,12.35,77.81,93.37,108.9,124.5,140.1,155.6
23W41,101.5,-3,-2.87%,7.74,13.12,77.36,92.83,108.3,123.8,139.2,154.7
23W40,104.5,+3,+2.96%,7.69,13.59,76.91,92.29,107.7,123.1,138.4,153.8
23W39,101.5,0,0%,7.65,13.27,76.46,91.76,107,122.3,137.6,152.9
23W38,101.5,-1,-0.98%,7.6,13.35,76.01,91.22,106.4,121.6,136.8,152
23W37,102.5,+2,+1.99%,7.56,13.56,75.56,90.68,105.8,120.9,136,151.1
23W36,100.5,-1,-0.99%,7.51,13.38,75.12,90.14,105.2,120.2,135.2,150.2
23W35,101.5,0,0%,7.47,13.59,74.67,89.6,104.5,119.5,134.4,149.3
23W34,101.5,0,0%,7.42,13.68,74.22,89.06,103.9,118.7,133.6,148.4
23W33,101.5,-6.5,-6.02%,7.38,13.76,73.77,88.52,103.3,118,132.8,147.5
23W32,108,+5,+4.85%,7.33,14.73,73.32,87.98,102.6,117.3,132,146.6
23W31,103,+0.5,+0.49%,7.29,14.13,72.87,87.44,102,116.6,131.2,145.7
23W30,102.5,-2,-1.91%,7.24,14.15,72.42,86.91,101.4,115.9,130.4,144.8
23W29,104.5,-5.5,-5%,7.2,14.52,71.97,86.37,100.8,115.2,129.6,143.9
23W28,110,-1.5,-1.35%,7.15,15.38,71.52,85.83,100.1,114.4,128.7,143
23W27,111.5,-1,-0.89%,7.11,15.69,71.07,85.29,99.5,113.7,127.9,142.1
23W26,112.5,-5,-4.26%,7.06,15.93,70.63,84.75,98.88,113,127.1,141.3
23W25,117.5,-6.5,-5.24%,7.02,16.74,70.18,84.21,98.25,112.3,126.3,140.4
23W24,124,-13.5,-9.82%,6.97,17.78,69.73,83.67,97.62,111.6,125.5,139.5
23W23,137.5,+28.5,+26.1%,6.93,19.85,69.28,83.13,96.99,110.8,124.7,138.6
23W22,109,0,0%,6.88,15.84,68.83,82.6,96.36,110.1,123.9,137.7
23W21,109,-3.5,-3.11%,6.84,15.94,68.38,82.06,95.73,109.4,123.1,136.8
23W20,112.5,+9,+8.7%,6.79,16.56,67.93,81.52,95.1,108.7,122.3,135.9
23W19,103.5,+11,+11.9%,6.75,15.34,67.48,80.98,94.48,108,121.5,135
23W18,92.5,+2.3,+2.55%,6.7,13.8,67.03,80.44,93.85,107.3,120.7,134.1
23W17,90.2,+2,+2.27%,6.66,13.55,66.58,79.9,93.22,106.5,119.9,133.2
23W16,88.2,-3.5,-3.82%,6.61,13.34,66.14,79.36,92.59,105.8,119,132.3
23W15,91.7,-1,-1.08%,6.57,13.96,65.69,78.82,91.96,105.1,118.2,131.4
23W14,92.7,+3.8,+4.27%,6.52,14.21,65.24,78.28,91.33,104.4,117.4,130.5
23W13,88.9,+0.5,+0.57%,6.48,13.72,64.79,77.75,90.7,103.7,116.6,129.6
23W12,88.4,+1.4,+1.61%,6.43,13.74,64.34,77.21,90.07,102.9,115.8,128.7
23W11,87,-1.1,-1.25%,6.39,13.62,63.89,76.67,89.45,102.2,115,127.8
23W10,88.1,+1.3,+1.5%,6.34,13.89,63.44,76.13,88.82,101.5,114.2,126.9
23W09,86.8,-0.1,-0.12%,6.3,13.78,62.99,75.59,88.19,100.8,113.4,126
23W08,86.9,+0.5,+0.58%,6.25,13.89,62.54,75.05,87.56,100.1,112.6,125.1
23W07,86.4,+1.4,+1.65%,6.21,13.91,62.09,74.51,86.93,99.35,111.8,124.2
23W06,85,+1.9,+2.29%,6.16,13.79,61.65,73.97,86.3,98.63,111,123.3
23W05,83.1,+1.1,+1.34%,6.12,13.58,61.2,73.44,85.67,97.91,110.2,122.4
23W03,82,+0.3,+0.37%,6.07,13.5,60.75,72.9,85.05,97.2,109.3,121.5
23W02,81.7,-2.5,-2.97%,6.03,13.55,60.3,72.36,84.42,96.48,108.5,120.6
23W01,84.2,+3.1,+3.82%,5.98,14.07,59.85,71.82,83.79,95.76,107.7,119.7
22W53,81.1,-2.1,-2.52%,5.94,13.65,59.4,71.28,83.16,95.04,106.9,118.8
22W52,83.2,-1,-1.19%,5.95,13.98,59.52,71.42,83.33,95.23,107.1,119
22W51,84.2,+1.3,+1.57%,5.96,14.12,59.64,71.57,83.49,95.42,107.3,119.3
22W50,82.9,-1.4,-1.66%,5.98,13.87,59.76,71.71,83.66,95.61,107.6,119.5
22W49,84.3,+6.9,+8.91%,5.99,14.08,59.88,71.85,83.83,95.8,107.8,119.8
22W48,77.4,+3.9,+5.31%,6,12.9,60,72,83.99,95.99,108,120
22W47,73.5,-0.5,-0.68%,6.01,12.23,60.12,72.14,84.16,96.18,108.2,120.2
22W46,74,+2,+2.78%,6.02,12.29,60.23,72.28,84.33,96.38,108.4,120.5
22W45,72,0,0%,6.04,11.93,60.35,72.42,84.5,96.57,108.6,120.7
22W44,72,-0.7,-0.96%,6.05,11.91,60.47,72.57,84.66,96.76,108.9,120.9
22W43,72.7,-0.7,-0.95%,6.06,12,60.59,72.71,84.83,96.95,109.1,121.2
22W42,73.4,0,0%,6.07,12.09,60.71,72.85,85,97.14,109.3,121.4
22W41,73.4,+1,+1.38%,6.08,12.07,60.83,73,85.16,97.33,109.5,121.7
22W40,72.4,-3.4,-4.49%,6.1,11.88,60.95,73.14,85.33,97.52,109.7,121.9
22W39,75.8,-1.2,-1.56%,6.11,12.41,61.07,73.28,85.5,97.71,109.9,122.1
22W38,77,+2.9,+3.91%,6.12,12.58,61.19,73.43,85.66,97.9,110.1,122.4
22W37,74.1,-1.4,-1.85%,6.13,12.09,61.31,73.57,85.83,98.09,110.4,122.6
22W36,75.5,-1.7,-2.2%,6.14,12.29,61.43,73.71,86,98.28,110.6,122.9
22W35,77.2,+0.4,+0.52%,6.15,12.54,61.55,73.86,86.16,98.47,110.8,123.1
22W34,76.8,+3.7,+5.06%,6.17,12.45,61.67,74,86.33,98.66,111,123.3
22W33,73.1,+2.4,+3.39%,6.18,11.83,61.78,74.14,86.5,98.86,111.2,123.6
22W32,70.7,-1.5,-2.08%,6.19,11.42,61.9,74.28,86.67,99.05,111.4,123.8
22W31,72.2,-0.6,-0.82%,6.2,11.64,62.02,74.43,86.83,99.24,111.6,124
22W30,72.8,+2.2,+3.12%,6.21,11.72,62.14,74.57,87,99.43,111.9,124.3
22W29,70.6,-0.6,-0.84%,6.23,11.34,62.26,74.71,87.17,99.62,112.1,124.5
22W28,71.2,-0.6,-0.84%,6.24,11.41,62.38,74.86,87.33,99.81,112.3,124.8
22W27,71.8,-2,-2.71%,6.25,11.49,62.5,75,87.5,100,112.5,125
22W26,73.8,+0.6,+0.82%,6.26,11.79,62.62,75.14,87.67,100.2,112.7,125.2
22W25,73.2,-1.9,-2.53%,6.27,11.67,62.74,75.29,87.83,100.4,112.9,125.5
22W24,75.1,-0.5,-0.66%,6.29,11.95,62.86,75.43,88,100.6,113.1,125.7
22W23,75.6,+1,+1.34%,6.3,12,62.98,75.57,88.17,100.8,113.4,126
22W22,74.6,+0.3,+0.4%,6.31,11.82,63.1,75.72,88.33,101,113.6,126.2
22W21,74.3,+1.5,+2.06%,6.32,11.75,63.22,75.86,88.5,101.1,113.8,126.4
22W20,72.8,-8.1,-10%,6.33,11.49,63.33,76,88.67,101.3,114,126.7
22W19,80.9,-1.2,-1.46%,6.35,12.75,63.45,76.14,88.84,101.5,114.2,126.9
22W18,82.1,-1.7,-2.03%,6.36,12.91,63.57,76.29,89,101.7,114.4,127.1
22W17,83.8,-3.7,-4.23%,6.37,13.16,63.69,76.43,89.17,101.9,114.6,127.4
22W16,87.5,+1,+1.16%,6.38,13.71,63.81,76.57,89.34,102.1,114.9,127.6
22W15,86.5,+0.3,+0.35%,6.39,13.53,63.93,76.72,89.5,102.3,115.1,127.9
22W14,86.2,-0.3,-0.35%,6.4,13.46,64.05,76.86,89.67,102.5,115.3,128.1
22W13,86.5,+0.3,+0.35%,6.42,13.48,64.17,77,89.84,102.7,115.5,128.3
22W12,86.2,-0.6,-0.69%,6.43,13.41,64.29,77.15,90,102.9,115.7,128.6
22W11,86.8,-1.6,-1.81%,6.44,13.48,64.41,77.29,90.17,103.1,115.9,128.8
22W10,88.4,+0.4,+0.45%,6.45,13.7,64.53,77.43,90.34,103.2,116.1,129.1
22W09,88,-0.6,-0.68%,6.46,13.61,64.65,77.58,90.5,103.4,116.4,129.3
22W08,88.6,-0.3,-0.34%,6.48,13.68,64.77,77.72,90.67,103.6,116.6,129.5
22W07,88.9,+3.6,+4.22%,6.49,13.7,64.88,77.86,90.84,103.8,116.8,129.8
22W05,85.3,-1.8,-2.07%,6.5,13.12,65,78,91.01,104,117,130
22W04,87.1,-1.2,-1.36%,6.51,13.37,65.12,78.15,91.17,104.2,117.2,130.2
22W03,88.3,-9.8,-9.99%,6.52,13.53,65.24,78.29,91.34,104.4,117.4,130.5
22W02,98.1,+8,+8.88%,6.54,15.01,65.36,78.43,91.51,104.6,117.7,130.7
22W01,90.1,+1.7,+1.92%,6.55,13.76,65.48,78.58,91.67,104.8,117.9,131
21W52,88.4,-0.1,-0.11%,6.56,13.48,65.6,78.72,91.84,105,118.1,131.2
21W51,88.5,-0.2,-0.23%,6.62,13.37,66.19,79.42,92.66,105.9,119.1,132.4
21W50,88.7,+1,+1.14%,6.68,13.28,66.77,80.13,93.48,106.8,120.2,133.5
21W49,87.7,-0.7,-0.79%,6.74,13.02,67.36,80.83,94.3,107.8,121.2,134.7
21W48,88.4,-3.9,-4.23%,6.79,13.01,67.95,81.53,95.12,108.7,122.3,135.9
21W47,92.3,+3.5,+3.94%,6.85,13.47,68.53,82.24,95.94,109.7,123.4,137.1
21W46,88.8,+0.6,+0.68%,6.91,12.85,69.12,82.94,96.76,110.6,124.4,138.2
21W45,88.2,+0.1,+0.11%,6.97,12.65,69.7,83.64,97.59,111.5,125.5,139.4
21W44,88.1,-0.9,-1.01%,7.03,12.53,70.29,84.35,98.41,112.5,126.5,140.6
21W43,89,-0.9,-1%,7.09,12.56,70.88,85.05,99.23,113.4,127.6,141.8
21W42,89.9,-0.6,-0.66%,7.15,12.58,71.46,85.76,100,114.3,128.6,142.9
21W41,90.5,+1.9,+2.14%,7.2,12.56,72.05,86.46,100.9,115.3,129.7,144.1
21W40,88.6,+3.8,+4.48%,7.26,12.2,72.64,87.16,101.7,116.2,130.7,145.3
21W39,84.8,-0.2,-0.24%,7.32,11.58,73.22,87.87,102.5,117.2,131.8,146.4
21W38,85,+0.1,+0.12%,7.38,11.52,73.81,88.57,103.3,118.1,132.9,147.6
21W37,84.9,-1.3,-1.51%,7.44,11.41,74.39,89.27,104.2,119,133.9,148.8
21W36,86.2,-1.4,-1.6%,7.5,11.5,74.98,89.98,105,120,135,150
21W35,87.6,+3.4,+4.04%,7.56,11.59,75.57,90.68,105.8,120.9,136,151.1
21W34,84.2,-3.9,-4.43%,7.62,11.06,76.15,91.38,106.6,121.8,137.1,152.3
21W33,88.1,-2,-2.22%,7.67,11.48,76.74,92.09,107.4,122.8,138.1,153.5
21W32,90.1,-0.6,-0.66%,7.73,11.65,77.33,92.79,108.3,123.7,139.2,154.7
21W31,90.7,-0.3,-0.33%,7.79,11.64,77.91,93.49,109.1,124.7,140.2,155.8
21W30,91,-0.3,-0.33%,7.85,11.59,78.5,94.2,109.9,125.6,141.3,157
21W29,91.3,-0.8,-0.87%,7.91,11.54,79.08,94.9,110.7,126.5,142.4,158.2
21W28,92.1,-1.3,-1.39%,7.97,11.56,79.67,95.6,111.5,127.5,143.4,159.3
