Date,Price,Change,% Change,EPS,PER,8X,9.8X,11.6X,13.4X,15.2X,17X
25W01,153,0,0%,11.95,12.8,119.5,138.6,157.7,176.9,196,215.1
24W52,153,+5,+3.38%,11.95,12.8,119.5,138.6,157.7,176.9,196,215.1
24W51,148,+1,+0.68%,11.92,12.42,119.2,138.3,157.3,176.4,195.5,214.5
24W50,147,-4,-2.65%,11.89,12.36,118.9,137.9,156.9,175.9,195,214
24W49,151,-6,-3.82%,11.86,12.73,118.6,137.5,156.5,175.5,194.5,213.4
24W48,157,+4,+2.61%,11.83,13.27,118.3,137.2,156.1,175,194,212.9
24W47,153,-2,-1.29%,11.8,12.97,118,136.8,155.7,174.6,193.5,212.3
24W46,155,+1,+0.65%,11.77,13.17,117.7,136.5,155.3,174.1,193,211.8
24W45,154,-12,-7.23%,11.73,13.12,117.3,136.1,154.9,173.7,192.4,211.2
24W44,166,+4.5,+2.79%,11.7,14.18,117,135.8,154.5,173.2,191.9,210.7
24W43,161.5,-3,-1.82%,11.67,13.84,116.7,135.4,154.1,172.8,191.4,210.1
24W42,164.5,-1.5,-0.9%,11.64,14.13,116.4,135.1,153.7,172.3,190.9,209.6
24W41,166,+6.5,+4.08%,11.61,14.3,116.1,134.7,153.3,171.9,190.4,209
24W40,159.5,-7,-4.2%,11.58,13.77,115.8,134.3,152.9,171.4,189.9,208.5
24W39,166.5,+4,+2.46%,11.55,14.42,115.5,134,152.5,170.9,189.4,207.9
24W38,162.5,0,0%,11.52,14.11,115.2,133.6,152.1,170.5,188.9,207.3
24W37,162.5,+4.5,+2.85%,11.49,14.14,114.9,133.3,151.6,170,188.4,206.8
24W36,158,-4,-2.47%,11.46,13.79,114.6,132.9,151.2,169.6,187.9,206.2
24W35,162,+3,+1.89%,11.43,14.18,114.3,132.6,150.8,169.1,187.4,205.7
24W34,159,-2,-1.24%,11.4,13.95,114,132.2,150.4,168.7,186.9,205.1
24W33,161,+6,+3.87%,11.37,14.17,113.7,131.8,150,168.2,186.4,204.6
24W32,155,+0.5,+0.32%,11.33,13.67,113.3,131.5,149.6,167.8,185.9,204
24W31,154.5,0,0%,11.3,13.67,113,131.1,149.2,167.3,185.4,203.5
24W30,154.5,-10,-6.08%,11.27,13.71,112.7,130.8,148.8,166.8,184.9,202.9
24W29,164.5,-3.5,-2.08%,11.24,14.63,112.4,130.4,148.4,166.4,184.4,202.4
24W28,168,+1.5,+0.9%,11.21,14.98,112.1,130.1,148,165.9,183.9,201.8
24W27,166.5,-4.5,-2.63%,11.18,14.89,111.8,129.7,147.6,165.5,183.4,201.3
24W26,171,-1,-0.58%,11.15,15.34,111.5,129.3,147.2,165,182.9,200.7
24W25,172,-20.5,-10.6%,11.12,15.47,111.2,129,146.8,164.6,182.4,200.1
24W24,192.5,-6.5,-3.27%,11.09,17.36,110.9,128.6,146.4,164.1,181.9,199.6
24W23,199,+12.5,+6.7%,11.06,18,110.6,128.3,146,163.7,181.3,199
24W22,186.5,-4,-2.1%,11.03,16.91,110.3,127.9,145.6,163.2,180.8,198.5
24W21,190.5,+1.5,+0.79%,11,17.32,110,127.6,145.1,162.7,180.3,197.9
24W20,189,-8,-4.06%,10.97,17.24,109.7,127.2,144.7,162.3,179.8,197.4
24W19,197,-8,-3.9%,10.93,18.02,109.3,126.8,144.3,161.8,179.3,196.8
24W18,205,+2.5,+1.23%,10.9,18.8,109,126.5,143.9,161.4,178.8,196.3
24W17,202.5,+3.5,+1.76%,10.87,18.62,108.7,126.1,143.5,160.9,178.3,195.7
24W16,199,-10,-4.78%,10.84,18.35,108.4,125.8,143.1,160.5,177.8,195.2
24W15,209,-9.5,-4.35%,10.81,19.33,108.1,125.4,142.7,160,177.3,194.6
24W14,218.5,-3.5,-1.58%,10.78,20.27,107.8,125.1,142.3,159.6,176.8,194.1
24W13,222,-10.5,-4.52%,10.75,20.65,107.5,124.7,141.9,159.1,176.3,193.5
24W12,232.5,-8,-3.33%,10.72,21.69,107.2,124.3,141.5,158.6,175.8,192.9
