Date,Price,Change,% Change,EPS,PER,8X,9.8X,11.6X,13.4X,15.2X,17X
25W01,9.67,-0.78,-7.46%,-0.33,,-,-,-,-,-,-
24W52,10.45,-1.05,-9.13%,-0.33,,-,-,-,-,-,-
24W51,11.5,-0.8,-6.5%,-0.33,,-,-,-,-,-,-
24W50,12.3,-0.25,-1.99%,-0.34,,-,-,-,-,-,-
24W49,12.55,-1.15,-8.39%,-0.34,,-,-,-,-,-,-
24W48,13.7,+0.55,+4.18%,-0.35,,-,-,-,-,-,-
24W47,13.15,+0.15,+1.15%,-0.35,,-,-,-,-,-,-
24W46,13,-0.15,-1.14%,-0.35,,-,-,-,-,-,-
24W45,13.15,+0.2,+1.54%,-0.36,,-,-,-,-,-,-
24W44,12.95,-0.95,-6.83%,-0.36,,-,-,-,-,-,-
24W43,13.9,+0.2,+1.46%,-0.37,,-,-,-,-,-,-
24W42,13.7,+0.1,+0.74%,-0.37,,-,-,-,-,-,-
24W41,13.6,-0.4,-2.86%,-0.37,,-,-,-,-,-,-
24W40,14,0,0%,-0.38,,-,-,-,-,-,-
24W39,14,-0.4,-2.78%,-0.38,,-,-,-,-,-,-
24W38,14.4,+0.55,+3.97%,-0.39,,-,-,-,-,-,-
24W37,13.85,+0.35,+2.59%,-0.39,,-,-,-,-,-,-
24W36,13.5,-1,-6.9%,-0.39,,-,-,-,-,-,-
24W35,14.5,-0.15,-1.02%,-0.4,,-,-,-,-,-,-
24W34,14.65,-0.1,-0.68%,-0.4,,-,-,-,-,-,-
24W33,14.75,-0.05,-0.34%,-0.41,,-,-,-,-,-,-
24W32,14.8,-0.45,-2.95%,-0.41,,-,-,-,-,-,-
24W31,15.25,-0.35,-2.24%,-0.41,,-,-,-,-,-,-
24W30,15.6,+0.05,+0.32%,-0.42,,-,-,-,-,-,-
24W29,15.55,+2.85,+22.4%,-0.42,,-,-,-,-,-,-
24W28,12.7,+0.65,+5.39%,-0.43,,-,-,-,-,-,-
24W27,12.05,+0.1,+0.84%,-0.43,,-,-,-,-,-,-
24W26,11.95,+0.6,+5.29%,-0.44,,-,-,-,-,-,-
24W25,11.35,-0.15,-1.3%,-0.44,,-,-,-,-,-,-
24W24,11.5,0,0%,-0.44,,-,-,-,-,-,-
24W23,11.5,-0.2,-1.71%,-0.45,,-,-,-,-,-,-
24W22,11.7,-0.2,-1.68%,-0.45,,-,-,-,-,-,-
24W21,11.9,-0.05,-0.42%,-0.46,,-,-,-,-,-,-
24W20,11.95,-0.35,-2.85%,-0.46,,-,-,-,-,-,-
24W19,12.3,-0.45,-3.53%,-0.46,,-,-,-,-,-,-
24W18,12.75,+0.15,+1.19%,-0.47,,-,-,-,-,-,-
24W17,12.6,+0.3,+2.44%,-0.47,,-,-,-,-,-,-
24W16,12.3,-0.75,-5.75%,-0.48,,-,-,-,-,-,-
24W15,13.05,+1.45,+12.5%,-0.48,,-,-,-,-,-,-
24W14,11.6,0,0%,-0.48,,-,-,-,-,-,-
24W13,11.6,-0.1,-0.85%,-0.49,,-,-,-,-,-,-
24W12,11.7,+0.2,+1.74%,-0.49,,-,-,-,-,-,-
24W11,11.5,-0.75,-6.12%,-0.5,,-,-,-,-,-,-
24W10,12.25,+1.15,+10.4%,-0.5,,-,-,-,-,-,-
24W09,11.1,-1.55,-12.3%,-0.5,,-,-,-,-,-,-
24W08,12.65,+1.5,+13.5%,-0.51,,-,-,-,-,-,-
24W07,11.15,-0.25,-2.19%,-0.51,,-,-,-,-,-,-
24W06,11.4,-0.6,-5%,-0.52,,-,-,-,-,-,-
24W05,12,-0.65,-5.14%,-0.52,,-,-,-,-,-,-
24W04,12.65,-0.85,-6.3%,-0.52,,-,-,-,-,-,-
24W03,13.5,-0.45,-3.23%,-0.53,,-,-,-,-,-,-
24W02,13.95,-0.35,-2.45%,-0.53,,-,-,-,-,-,-
