Date,Price,Change,% Change,EPS,PER,8X,9.8X,11.6X,13.4X,15.2X,17X
25W01,124,-3.5,-2.75%,4.43,27.99,66.45,79.74,93.03,106.3,119.6,132.9
24W52,127.5,-12,-8.6%,4.43,28.78,66.45,79.74,93.03,106.3,119.6,132.9
24W51,139.5,-2.5,-1.76%,4.42,31.57,66.29,79.55,92.8,106.1,119.3,132.6
24W50,142,-26.5,-15.7%,4.41,32.21,66.13,79.35,92.58,105.8,119,132.3
24W49,168.5,+44.5,+35.9%,4.4,38.32,65.97,79.16,92.35,105.5,118.7,131.9
24W48,124,+5.5,+4.64%,4.39,28.27,65.8,78.96,92.13,105.3,118.4,131.6
24W47,118.5,-1.5,-1.25%,4.38,27.08,65.64,78.77,91.9,105,118.2,131.3
24W46,120,-33,-21.6%,4.37,27.49,65.48,78.58,91.67,104.8,117.9,131
24W45,153,+12,+8.51%,4.35,35.14,65.32,78.38,91.45,104.5,117.6,130.6
24W44,141,+6.5,+4.83%,4.34,32.46,65.16,78.19,91.22,104.3,117.3,130.3
24W43,134.5,+44.7,+49.8%,4.33,31.04,65,78,90.99,104,117,130
24W42,89.8,-1.4,-1.54%,4.32,20.78,64.83,77.8,90.77,103.7,116.7,129.7
24W41,91.2,+2.9,+3.28%,4.31,21.15,64.67,77.61,90.54,103.5,116.4,129.3
24W40,88.3,-0.8,-0.9%,4.3,20.53,64.51,77.41,90.32,103.2,116.1,129
24W39,89.1,-2.9,-3.15%,4.29,20.77,64.35,77.22,90.09,103,115.8,128.7
24W38,92,+8,+9.52%,4.28,21.5,64.19,77.03,89.86,102.7,115.5,128.4
24W37,84,+0.4,+0.48%,4.27,19.68,64.03,76.83,89.64,102.4,115.2,128.1
24W36,83.6,-2.4,-2.79%,4.26,19.64,63.87,76.64,89.41,102.2,115,127.7
24W35,86,+2.3,+2.75%,4.25,20.25,63.7,76.44,89.19,101.9,114.7,127.4
24W34,83.7,-0.6,-0.71%,4.24,19.76,63.54,76.25,88.96,101.7,114.4,127.1
