Date,Price,Change,% Change,EPS,PER,8X,9.8X,11.6X,13.4X,15.2X,17X
25W01,35.5,0,0%,1.6,22.19,19.2,21.12,23.04,24.96,26.88,28.8
24W52,35.5,-0.2,-0.56%,1.6,22.19,19.2,21.12,23.04,24.96,26.88,28.8
24W51,35.7,0,0%,1.59,22.46,19.08,20.98,22.89,24.8,26.71,28.61
24W50,35.7,+1.7,+5%,1.58,22.61,18.95,20.85,22.74,24.64,26.53,28.43
24W49,34,-0.2,-0.58%,1.57,21.67,18.83,20.71,22.59,24.47,26.36,28.24
24W48,34.2,+0.2,+0.59%,1.56,21.94,18.7,20.57,22.44,24.31,26.18,28.05
24W47,34,+0.95,+2.87%,1.55,21.96,18.58,20.43,22.29,24.15,26.01,27.87
24W46,33.05,-0.45,-1.34%,1.54,21.49,18.45,20.3,22.14,23.99,25.83,27.68
24W45,33.5,+0.5,+1.52%,1.53,21.93,18.33,20.16,21.99,23.83,25.66,27.49
24W44,33,0,0%,1.52,21.75,18.2,20.02,21.84,23.66,25.48,27.3
24W43,33,+0.2,+0.61%,1.51,21.9,18.08,19.89,21.69,23.5,25.31,27.12
24W42,32.8,-0.3,-0.91%,1.5,21.92,17.95,19.75,21.54,23.34,25.14,26.93
24W41,33.1,-0.2,-0.6%,1.49,22.28,17.83,19.61,21.4,23.18,24.96,26.74
24W40,33.3,+1.2,+3.74%,1.48,22.57,17.7,19.48,21.25,23.02,24.79,26.56
24W39,32.1,+0.05,+0.16%,1.46,21.91,17.58,19.34,21.1,22.85,24.61,26.37
24W38,32.05,0,0%,1.45,22.03,17.46,19.2,20.95,22.69,24.44,26.18
24W37,32.05,+0.05,+0.16%,1.44,22.19,17.33,19.06,20.8,22.53,24.26,26
24W36,32,-2,-5.88%,1.43,22.32,17.21,18.93,20.65,22.37,24.09,25.81
24W35,34,-0.6,-1.73%,1.42,23.89,17.08,18.79,20.5,22.21,23.91,25.62
24W34,34.6,+0.15,+0.44%,1.41,24.49,16.96,18.65,20.35,22.04,23.74,25.44
24W33,34.45,+0.15,+0.44%,1.4,24.56,16.83,18.52,20.2,21.88,23.57,25.25
24W32,34.3,-1.6,-4.46%,1.39,24.64,16.71,18.38,20.05,21.72,23.39,25.06
24W31,35.9,-0.95,-2.58%,1.38,25.98,16.58,18.24,19.9,21.56,23.22,24.87
24W30,36.85,+0.2,+0.55%,1.37,26.87,16.46,18.1,19.75,21.4,23.04,24.69
24W29,36.65,-0.35,-0.95%,1.36,26.93,16.33,17.97,19.6,21.23,22.87,24.5
24W28,37,-0.2,-0.54%,1.35,27.39,16.21,17.83,19.45,21.07,22.69,24.31
24W27,37.2,-0.3,-0.8%,1.34,27.75,16.08,17.69,19.3,20.91,22.52,24.13
24W26,37.5,+0.05,+0.13%,1.33,28.2,15.96,17.56,19.15,20.75,22.34,23.94
