Date,Price,Change,% Change,EPS,PER,8X,9.8X,11.6X,13.4X,15.2X,17X
25W01,28.7,-0.05,-0.17%,3.08,9.32,27.72,30.18,32.65,35.11,37.58,40.04
24W52,28.75,+0.3,+1.05%,3.08,9.33,27.72,30.18,32.65,35.11,37.58,40.04
24W51,28.45,-1,-3.4%,3.07,9.26,27.65,30.11,32.57,35.03,37.49,39.94
24W50,29.45,0,0%,3.07,9.61,27.59,30.04,32.49,34.95,37.4,39.85
24W49,29.45,+0.75,+2.61%,3.06,9.63,27.52,29.97,32.42,34.86,37.31,39.76
24W48,28.7,+0.3,+1.06%,3.05,9.41,27.46,29.9,32.34,34.78,37.22,39.66
24W47,28.4,+0.15,+0.53%,3.04,9.33,27.39,29.83,32.26,34.7,37.13,39.57
24W46,28.25,-0.1,-0.35%,3.04,9.3,27.33,29.75,32.18,34.61,37.04,39.47
24W45,28.35,+0.25,+0.89%,3.03,9.36,27.26,29.68,32.11,34.53,36.95,39.38
24W44,28.1,-0.25,-0.88%,3.02,9.3,27.19,29.61,32.03,34.45,36.86,39.28
24W43,28.35,-0.05,-0.18%,3.01,9.41,27.13,29.54,31.95,34.36,36.77,39.18
24W42,28.4,+0.4,+1.43%,3.01,9.44,27.06,29.47,31.87,34.28,36.68,39.09
24W41,28,0,0%,3,9.33,27,29.4,31.8,34.2,36.6,39
24W40,28,-0.2,-0.71%,2.99,9.36,26.93,29.32,31.72,34.11,36.51,38.9
24W39,28.2,-0.1,-0.35%,2.99,9.45,26.86,29.25,31.64,34.03,36.42,38.81
24W38,28.3,+0.2,+0.71%,2.98,9.5,26.8,29.18,31.56,33.95,36.33,38.71
24W37,28.1,-0.4,-1.4%,2.97,9.46,26.73,29.11,31.49,33.86,36.24,38.62
24W36,28.5,-1.25,-4.2%,2.96,9.62,26.67,29.04,31.41,33.78,36.15,38.52
24W35,29.75,-0.25,-0.83%,2.96,10.07,26.6,28.97,31.33,33.7,36.06,38.43
24W34,30,+1.6,+5.63%,2.95,10.17,26.54,28.89,31.25,33.61,35.97,38.33
24W33,28.4,+0.35,+1.25%,2.94,9.66,26.47,28.82,31.18,33.53,35.88,38.24
24W32,28.05,-0.05,-0.18%,2.93,9.56,26.4,28.75,31.1,33.45,35.79,38.14
24W31,28.1,+0.1,+0.36%,2.93,9.6,26.34,28.68,31.02,33.36,35.7,38.04
24W30,28,-0.15,-0.53%,2.92,9.59,26.27,28.61,30.94,33.28,35.61,37.95
24W29,28.15,-0.45,-1.57%,2.91,9.67,26.21,28.54,30.87,33.2,35.53,37.86
24W28,28.6,+1.05,+3.81%,2.9,9.85,26.14,28.47,30.79,33.11,35.44,37.76
24W27,27.55,+0.4,+1.47%,2.9,9.51,26.08,28.39,30.71,33.03,35.35,37.67
24W26,27.15,-0.15,-0.55%,2.89,9.39,26.01,28.32,30.63,32.95,35.26,37.57
24W25,27.3,-1.25,-4.38%,2.88,9.47,25.94,28.25,30.56,32.86,35.17,37.48
24W24,28.55,+0.05,+0.18%,2.88,9.93,25.88,28.18,30.48,32.78,35.08,37.38
24W23,28.5,+0.45,+1.6%,2.87,9.94,25.81,28.11,30.4,32.7,34.99,37.29
24W22,28.05,-0.05,-0.18%,2.86,9.81,25.75,28.04,30.32,32.61,34.9,37.19
24W21,28.1,-0.55,-1.92%,2.85,9.85,25.68,27.96,30.25,32.53,34.81,37.1
24W20,28.65,-0.1,-0.35%,2.85,10.07,25.62,27.89,30.17,32.45,34.72,37
24W19,28.75,-0.75,-2.54%,2.84,10.13,25.55,27.82,30.09,32.36,34.63,36.9
24W18,29.5,+1,+3.51%,2.83,10.42,25.48,27.75,30.01,32.28,34.54,36.81
24W17,28.5,+0.45,+1.6%,2.82,10.09,25.42,27.68,29.94,32.2,34.46,36.72
24W16,28.05,+0.3,+1.08%,2.82,9.96,25.35,27.61,29.86,32.11,34.37,36.62
24W15,27.75,+1.35,+5.11%,2.81,9.88,25.29,27.53,29.78,32.03,34.28,36.53
24W14,26.4,0,0%,2.8,9.42,25.22,27.46,29.7,31.95,34.19,36.43
24W13,26.4,0,0%,2.8,9.45,25.16,27.39,29.63,31.86,34.1,36.34
24W12,26.4,-0.1,-0.38%,2.79,9.47,25.09,27.32,29.55,31.78,34.01,36.24
24W11,26.5,-0.3,-1.12%,2.78,9.53,25.02,27.25,29.47,31.7,33.92,36.15
24W10,26.8,+0.2,+0.75%,2.77,9.66,24.96,27.18,29.39,31.61,33.83,36.05
24W09,26.6,+0.25,+0.95%,2.77,9.62,24.89,27.1,29.32,31.53,33.74,35.96
24W08,26.35,0,0%,2.76,9.55,24.83,27.03,29.24,31.45,33.65,35.86
24W07,26.35,+0.35,+1.35%,2.75,9.58,24.76,26.96,29.16,31.36,33.56,35.77
24W06,26,0,0%,2.74,9.48,24.69,26.89,29.08,31.28,33.47,35.67
24W05,26,-0.3,-1.14%,2.74,9.5,24.63,26.82,29.01,31.2,33.39,35.58
24W04,26.3,+0.7,+2.73%,2.73,9.64,24.56,26.75,28.93,31.11,33.3,35.48
24W03,25.6,+0.05,+0.2%,2.72,9.41,24.5,26.67,28.85,31.03,33.21,35.39
24W02,25.55,-0.85,-3.22%,2.71,9.41,24.43,26.6,28.77,30.95,33.12,35.29
24W01,26.4,-0.2,-0.75%,2.71,9.75,24.37,26.53,28.7,30.86,33.03,35.2
23W52,26.6,+1.1,+4.31%,2.7,9.85,24.3,26.46,28.62,30.78,32.94,35.1
23W51,25.5,+0.15,+0.59%,2.68,9.5,24.15,26.3,28.45,30.59,32.74,34.89
23W50,25.35,+0.35,+1.4%,2.67,9.5,24,26.14,28.27,30.4,32.54,34.67
23W49,25,0,0%,2.65,9.43,23.86,25.98,28.1,30.22,32.34,34.46
23W48,25,0,0%,2.63,9.49,23.71,25.81,27.92,30.03,32.14,34.24
23W47,25,+0.1,+0.4%,2.62,9.55,23.56,25.65,27.75,29.84,31.94,34.03
23W46,24.9,+0.05,+0.2%,2.6,9.57,23.41,25.49,27.57,29.65,31.73,33.82
23W45,24.85,+0.05,+0.2%,2.58,9.61,23.26,25.33,27.4,29.47,31.53,33.6
23W44,24.8,+1.4,+5.98%,2.57,9.66,23.11,25.17,27.22,29.28,31.33,33.39
23W43,23.4,+0.1,+0.43%,2.55,9.17,22.97,25.01,27.05,29.09,31.13,33.17
23W42,23.3,-0.2,-0.85%,2.54,9.19,22.82,24.85,26.87,28.9,30.93,32.96
23W41,23.5,+0.2,+0.86%,2.52,9.33,22.67,24.68,26.7,28.71,30.73,32.74
23W40,23.3,-0.05,-0.21%,2.5,9.31,22.52,24.52,26.52,28.53,30.53,32.53
23W39,23.35,-0.2,-0.85%,2.49,9.39,22.37,24.36,26.35,28.34,30.33,32.32
23W38,23.55,-0.8,-3.29%,2.47,9.54,22.22,24.2,26.18,28.15,30.13,32.1
23W37,24.35,+0.8,+3.4%,2.45,9.93,22.08,24.04,26,27.96,29.93,31.89
23W36,23.55,+0.05,+0.21%,2.44,9.67,21.93,23.88,25.83,27.78,29.72,31.67
23W35,23.5,+0.5,+2.17%,2.42,9.71,21.78,23.72,25.65,27.59,29.52,31.46
23W34,23,+0.15,+0.66%,2.4,9.57,21.63,23.55,25.48,27.4,29.32,31.25
23W33,22.85,-0.3,-1.3%,2.39,9.57,21.48,23.39,25.3,27.21,29.12,31.03
23W32,23.15,+0.15,+0.65%,2.37,9.77,21.34,23.23,25.13,27.02,28.92,30.82
23W31,23,+0.05,+0.22%,2.35,9.77,21.19,23.07,24.95,26.84,28.72,30.6
23W30,22.95,0,0%,2.34,9.82,21.04,22.91,24.78,26.65,28.52,30.39
23W29,22.95,+0.1,+0.44%,2.32,9.89,20.89,22.75,24.6,26.46,28.32,30.18
23W28,22.85,+0.7,+3.16%,2.3,9.91,20.74,22.59,24.43,26.27,28.12,29.96
23W27,22.15,-0.8,-3.49%,2.29,9.68,20.59,22.42,24.26,26.09,27.92,29.75
23W26,22.95,0,0%,2.27,10.1,20.45,22.26,24.08,25.9,27.72,29.53
23W25,22.95,-0.3,-1.29%,2.26,10.18,20.3,22.1,23.91,25.71,27.51,29.32
23W24,23.25,+0.7,+3.1%,2.24,10.38,20.15,21.94,23.73,25.52,27.31,29.1
23W23,22.55,+0.2,+0.89%,2.22,10.15,20,21.78,23.56,25.33,27.11,28.89
23W22,22.35,+0.05,+0.22%,2.21,10.13,19.85,21.62,23.38,25.15,26.91,28.68
23W21,22.3,0,0%,2.19,10.19,19.7,21.46,23.21,24.96,26.71,28.46
23W20,22.3,+0.5,+2.29%,2.17,10.26,19.56,21.29,23.03,24.77,26.51,28.25
23W19,21.8,+0.25,+1.16%,2.16,10.11,19.41,21.13,22.86,24.58,26.31,28.03
23W18,21.55,+0.3,+1.41%,2.14,10.07,19.26,20.97,22.68,24.4,26.11,27.82
23W17,21.25,+0.35,+1.67%,2.12,10.01,19.11,20.81,22.51,24.21,25.91,27.61
23W16,20.9,-0.15,-0.71%,2.11,9.92,18.96,20.65,22.33,24.02,25.71,27.39
23W15,21.05,+0.25,+1.2%,2.09,10.07,18.82,20.49,22.16,23.83,25.51,27.18
23W14,20.8,+0.05,+0.24%,2.07,10.03,18.67,20.33,21.99,23.64,25.3,26.96
23W13,20.75,0,0%,2.06,10.08,18.52,20.16,21.81,23.46,25.1,26.75
23W12,20.75,+0.1,+0.48%,2.04,10.17,18.37,20,21.64,23.27,24.9,26.54
23W11,20.65,-0.5,-2.36%,2.02,10.2,18.22,19.84,21.46,23.08,24.7,26.32
23W10,21.15,+0.35,+1.68%,2.01,10.53,18.07,19.68,21.29,22.89,24.5,26.11
23W09,20.8,0,0%,1.99,10.44,17.93,19.52,21.11,22.71,24.3,25.89
23W08,20.8,+0.1,+0.48%,1.98,10.53,17.78,19.36,20.94,22.52,24.1,25.68
23W07,20.7,0,0%,1.96,10.57,17.63,19.2,20.76,22.33,23.9,25.46
23W06,20.7,-0.05,-0.24%,1.94,10.66,17.48,19.04,20.59,22.14,23.7,25.25
23W05,20.75,+0.05,+0.24%,1.93,10.77,17.33,18.87,20.41,21.96,23.5,25.04
23W03,20.7,+0.05,+0.24%,1.91,10.84,17.18,18.71,20.24,21.77,23.29,24.82
23W02,20.65,+0.15,+0.73%,1.89,10.91,17.04,18.55,20.07,21.58,23.09,24.61
23W01,20.5,+0.05,+0.24%,1.88,10.92,16.89,18.39,19.89,21.39,22.89,24.39
22W53,20.45,0,0%,1.86,10.99,16.74,18.23,19.72,21.2,22.69,24.18
22W52,20.45,+0.05,+0.25%,1.84,11.09,16.6,18.07,19.55,21.02,22.5,23.97
22W51,20.4,-0.1,-0.49%,1.83,11.16,16.45,17.92,19.38,20.84,22.3,23.76
22W50,20.5,+0.05,+0.24%,1.81,11.31,16.31,17.76,19.21,20.66,22.11,23.56
22W49,20.45,+0.1,+0.49%,1.8,11.39,16.17,17.6,19.04,20.48,21.91,23.35
22W48,20.35,+0.25,+1.24%,1.78,11.43,16.02,17.45,18.87,20.29,21.72,23.14
22W47,20.1,-0.1,-0.5%,1.76,11.39,15.88,17.29,18.7,20.11,21.52,22.94
22W46,20.2,+0.25,+1.25%,1.75,11.55,15.73,17.13,18.53,19.93,21.33,22.73
22W45,19.95,+0.25,+1.27%,1.73,11.52,15.59,16.98,18.36,19.75,21.13,22.52
22W44,19.7,-0.05,-0.25%,1.72,11.48,15.45,16.82,18.19,19.57,20.94,22.31
22W43,19.75,-0.25,-1.25%,1.7,11.62,15.3,16.66,18.02,19.38,20.74,22.1
22W42,20,-0.05,-0.25%,1.68,11.87,15.16,16.51,17.85,19.2,20.55,21.9
22W41,20.05,0,0%,1.67,12.02,15.02,16.35,17.69,19.02,20.36,21.69
22W40,20.05,-0.05,-0.25%,1.65,12.13,14.87,16.19,17.52,18.84,20.16,21.48
22W39,20.1,-0.3,-1.47%,1.64,12.28,14.73,16.04,17.35,18.66,19.97,21.28
22W38,20.4,+0.15,+0.74%,1.62,12.59,14.59,15.88,17.18,18.47,19.77,21.07
22W37,20.25,+0.2,+1%,1.6,12.62,14.44,15.73,17.01,18.29,19.58,20.86
22W36,20.05,0,0%,1.59,12.62,14.3,15.57,16.84,18.11,19.38,20.65
22W35,20.05,+0.1,+0.5%,1.57,12.75,14.15,15.41,16.67,17.93,19.19,20.44
22W34,19.95,-0.1,-0.5%,1.56,12.82,14.01,15.26,16.5,17.75,18.99,20.24
22W33,20.05,+0.55,+2.82%,1.54,13.01,13.87,15.1,16.33,17.56,18.8,20.03
22W32,19.5,-0.05,-0.26%,1.52,12.79,13.72,14.94,16.16,17.38,18.6,19.82
22W31,19.55,0,0%,1.51,12.96,13.58,14.79,15.99,17.2,18.41,19.62
22W30,19.55,0,0%,1.49,13.1,13.44,14.63,15.82,17.02,18.21,19.41
