Date,Price,Change,% Change,EPS,PER,8X,9.8X,11.6X,13.4X,15.2X,17X
25W01,25.3,-0.2,-0.78%,-2.13,,-,-,-,-,-,-
24W52,25.5,-0.05,-0.2%,-2.13,,-,-,-,-,-,-
24W51,25.55,+1.05,+4.29%,-2.12,,-,-,-,-,-,-
24W50,24.5,-0.1,-0.41%,-2.11,,-,-,-,-,-,-
24W49,24.6,-0.05,-0.2%,-2.1,,-,-,-,-,-,-
24W48,24.65,-0.15,-0.6%,-2.09,,-,-,-,-,-,-
24W47,24.8,+0.1,+0.4%,-2.08,,-,-,-,-,-,-
24W46,24.7,-0.6,-2.37%,-2.07,,-,-,-,-,-,-
24W45,25.3,-0.85,-3.25%,-2.07,,-,-,-,-,-,-
24W44,26.15,-0.5,-1.88%,-2.06,,-,-,-,-,-,-
24W43,26.65,+0.95,+3.7%,-2.05,,-,-,-,-,-,-
24W42,25.7,+0.05,+0.19%,-2.04,,-,-,-,-,-,-
24W41,25.65,+0.05,+0.2%,-2.03,,-,-,-,-,-,-
24W40,25.6,-0.15,-0.58%,-2.02,,-,-,-,-,-,-
24W39,25.75,0,0%,-2.01,,-,-,-,-,-,-
24W38,25.75,+0.25,+0.98%,-2,,-,-,-,-,-,-
24W37,25.5,-0.35,-1.35%,-1.99,,-,-,-,-,-,-
24W36,25.85,-1.25,-4.61%,-1.98,,-,-,-,-,-,-
24W35,27.1,-0.3,-1.09%,-1.97,,-,-,-,-,-,-
24W34,27.4,+1.3,+4.98%,-1.96,,-,-,-,-,-,-
24W33,26.1,+0.65,+2.55%,-1.95,,-,-,-,-,-,-
24W32,25.45,-1.75,-6.43%,-1.95,,-,-,-,-,-,-
24W31,27.2,-2.2,-7.48%,-1.94,,-,-,-,-,-,-
24W30,29.4,-0.2,-0.68%,-1.93,,-,-,-,-,-,-
24W29,29.6,+0.1,+0.34%,-1.92,,-,-,-,-,-,-
24W28,29.5,-1.5,-4.84%,-1.91,,-,-,-,-,-,-
24W27,31,+0.9,+2.99%,-1.9,,-,-,-,-,-,-
24W26,30.1,+3.15,+11.7%,-1.89,,-,-,-,-,-,-
24W25,26.95,+0.4,+1.51%,-1.88,,-,-,-,-,-,-
24W24,26.55,-0.6,-2.21%,-1.87,,-,-,-,-,-,-
24W23,27.15,-1.05,-3.72%,-1.86,,-,-,-,-,-,-
24W22,28.2,+3.3,+13.3%,-1.85,,-,-,-,-,-,-
24W21,24.9,-0.6,-2.35%,-1.84,,-,-,-,-,-,-
24W20,25.5,+0.5,+2%,-1.83,,-,-,-,-,-,-
24W19,25,-0.2,-0.79%,-1.83,,-,-,-,-,-,-
24W18,25.2,-0.3,-1.18%,-1.82,,-,-,-,-,-,-
24W17,25.5,+0.1,+0.39%,-1.81,,-,-,-,-,-,-
24W16,25.4,-1.45,-5.4%,-1.8,,-,-,-,-,-,-
24W15,26.85,+1.85,+7.4%,-1.79,,-,-,-,-,-,-
24W14,25,0,0%,-1.78,,-,-,-,-,-,-
24W13,25,+0.05,+0.2%,-1.77,,-,-,-,-,-,-
24W12,24.95,-0.35,-1.38%,-1.76,,-,-,-,-,-,-
24W11,25.3,-0.15,-0.59%,-1.75,,-,-,-,-,-,-
24W10,25.45,-1.15,-4.32%,-1.74,,-,-,-,-,-,-
24W09,26.6,-0.3,-1.12%,-1.73,,-,-,-,-,-,-
24W08,26.9,-0.5,-1.82%,-1.72,,-,-,-,-,-,-
24W07,27.4,+0.6,+2.24%,-1.71,,-,-,-,-,-,-
24W06,26.8,-0.25,-0.92%,-1.71,,-,-,-,-,-,-
