Date,Price,Change,% Change,EPS,PER,8X,9.8X,11.6X,13.4X,15.2X,17X
25W01,102,-2,-1.92%,1.46,69.86,20.44,25.11,29.78,34.46,39.13,43.8
24W52,104,+12,+13%,1.46,71.23,20.44,25.11,29.78,34.46,39.13,43.8
24W51,92,-6.3,-6.41%,1.43,64.15,20.08,24.67,29.25,33.84,38.43,43.02
24W50,98.3,+2.6,+2.72%,1.41,69.81,19.71,24.22,28.72,33.23,37.74,42.24
24W49,95.7,+1.2,+1.27%,1.38,69.24,19.35,23.77,28.2,32.62,37.04,41.46
24W48,94.5,-1.5,-1.56%,1.36,69.68,18.99,23.33,27.67,32.01,36.34,40.68
24W47,96,-2.6,-2.64%,1.33,72.17,18.62,22.88,27.14,31.39,35.65,39.91
24W46,98.6,-6.4,-6.1%,1.3,75.6,18.26,22.43,26.61,30.78,34.95,39.13
24W45,105,-3,-2.78%,1.28,82.14,17.9,21.99,26.08,30.17,34.26,38.35
24W44,108,-7.5,-6.49%,1.25,86.24,17.53,21.54,25.55,29.55,33.56,37.57
24W43,115.5,+10.5,+10%,1.23,94.18,17.17,21.09,25.02,28.94,32.87,36.79
24W42,105,-0.5,-0.47%,1.2,87.47,16.81,20.65,24.49,28.33,32.17,36.01
24W41,105.5,0,0%,1.17,89.83,16.44,20.2,23.96,27.72,31.47,35.23
24W40,105.5,-6.5,-5.8%,1.15,91.86,16.08,19.75,23.43,27.1,30.78,34.45
24W39,112,+7.5,+7.18%,1.12,99.78,15.71,19.31,22.9,26.49,30.08,33.67
24W38,104.5,-4.5,-4.13%,1.1,95.3,15.35,18.86,22.37,25.88,29.39,32.9
24W37,109,+5.5,+5.31%,1.07,101.8,14.99,18.41,21.84,25.27,28.69,32.12
24W36,103.5,-15,-12.7%,1.04,99.08,14.62,17.97,21.31,24.65,28,31.34
24W35,118.5,+6,+5.33%,1.02,116.3,14.26,17.52,20.78,24.04,27.3,30.56
24W34,112.5,+7,+6.64%,0.99,113.3,13.9,17.07,20.25,23.43,26.6,29.78
24W33,105.5,+0.5,+0.48%,0.97,109.1,13.53,16.63,19.72,22.81,25.91,29
24W32,105,+0.5,+0.48%,0.94,111.6,13.17,16.18,19.19,22.2,25.21,28.22
24W31,104.5,-15.5,-12.9%,0.91,114.2,12.81,15.73,18.66,21.59,24.52,27.44
24W30,120,+2.5,+2.13%,0.89,135,12.44,15.29,18.13,20.98,23.82,26.67
24W29,117.5,-2,-1.67%,0.86,136.2,12.08,14.84,17.6,20.36,23.13,25.89
24W28,119.5,+26.8,+28.9%,0.84,142.8,11.72,14.4,17.07,19.75,22.43,25.11
24W27,92.7,+0.3,+0.32%,0.81,114.3,11.35,13.95,16.54,19.14,21.73,24.33
24W26,92.4,-1.8,-1.91%,0.78,117.7,10.99,13.5,16.01,18.53,21.04,23.55
