Date,Price,Change,% Change,EPS,PER,8X,9.8X,11.6X,13.4X,15.2X,17X
25W01,55.6,-0.2,-0.36%,3.88,14.33,38.8,45.01,51.22,57.42,63.63,69.84
24W52,55.8,+0.9,+1.64%,3.88,14.38,38.8,45.01,51.22,57.42,63.63,69.84
24W51,54.9,-2.1,-3.68%,3.87,14.2,38.67,44.86,51.05,57.23,63.42,69.61
24W50,57,-2.1,-3.55%,3.85,14.79,38.54,44.71,50.88,57.04,63.21,69.38
24W49,59.1,+0.7,+1.2%,3.84,15.39,38.41,44.56,50.71,56.85,63,69.14
24W48,58.4,-0.1,-0.17%,3.83,15.25,38.28,44.41,50.54,56.66,62.79,68.91
24W47,58.5,+0.5,+0.86%,3.82,15.33,38.16,44.26,50.37,56.47,62.58,68.68
24W46,58,-0.9,-1.53%,3.8,15.25,38.03,44.11,50.2,56.28,62.36,68.45
24W45,58.9,+0.4,+0.68%,3.79,15.54,37.9,43.96,50.03,56.09,62.15,68.22
24W44,58.5,-0.9,-1.52%,3.78,15.49,37.77,43.81,49.86,55.9,61.94,67.98
24W43,59.4,-0.7,-1.16%,3.76,15.78,37.64,43.66,49.69,55.71,61.73,67.75
24W42,60.1,-0.2,-0.33%,3.75,16.02,37.51,43.51,49.52,55.52,61.52,67.52
24W41,60.3,-1.6,-2.58%,3.74,16.13,37.38,43.36,49.35,55.33,61.31,67.29
24W40,61.9,-1.8,-2.83%,3.73,16.62,37.25,43.21,49.18,55.14,61.1,67.06
24W39,63.7,-0.8,-1.24%,3.71,17.16,37.12,43.06,49,54.94,60.88,66.82
24W38,64.5,+1,+1.57%,3.7,17.43,37,42.92,48.83,54.75,60.67,66.59
24W37,63.5,+0.9,+1.44%,3.69,17.22,36.87,42.77,48.66,54.56,60.46,66.36
24W36,62.6,+0.8,+1.29%,3.67,17.04,36.74,42.62,48.49,54.37,60.25,66.13
24W35,61.8,-11.2,-15.3%,3.66,16.88,36.61,42.47,48.32,54.18,60.04,65.9
24W34,73,+2,+2.82%,3.65,20.01,36.48,42.32,48.15,53.99,59.83,65.67
24W33,71,+2.4,+3.5%,3.64,19.53,36.35,42.17,47.98,53.8,59.62,65.43
24W32,68.6,+1.7,+2.54%,3.62,18.94,36.22,42.02,47.81,53.61,59.41,65.2
24W31,66.9,0,0%,3.61,18.53,36.09,41.87,47.64,53.42,59.19,64.97
24W30,66.9,-1.1,-1.62%,3.6,18.6,35.97,41.72,47.47,53.23,58.98,64.74
24W29,68,-2,-2.86%,3.58,18.98,35.84,41.57,47.3,53.04,58.77,64.51
24W28,70,-1.9,-2.64%,3.57,19.6,35.71,41.42,47.13,52.85,58.56,64.27
24W27,71.9,+1.9,+2.71%,3.56,20.21,35.58,41.27,46.96,52.66,58.35,64.04
24W26,70,-0.9,-1.27%,3.54,19.75,35.45,41.12,46.79,52.47,58.14,63.81
24W25,70.9,-0.1,-0.14%,3.53,20.07,35.32,40.97,46.62,52.28,57.93,63.58
24W24,71,-4.5,-5.96%,3.52,20.17,35.19,40.82,46.45,52.08,57.72,63.35
24W23,75.5,+4.8,+6.79%,3.51,21.53,35.06,40.67,46.28,51.89,57.5,63.11
24W22,70.7,+3.7,+5.52%,3.49,20.24,34.93,40.52,46.11,51.7,57.29,62.88
24W21,67,+0.1,+0.15%,3.48,19.25,34.81,40.37,45.94,51.51,57.08,62.65
24W20,66.9,-1.9,-2.76%,3.47,19.29,34.68,40.23,45.77,51.32,56.87,62.42
24W19,68.8,+10.3,+17.6%,3.45,19.91,34.55,40.08,45.6,51.13,56.66,62.19
24W18,58.5,-1.7,-2.82%,3.44,17,34.42,39.93,45.43,50.94,56.45,61.95
24W17,60.2,-3.8,-5.94%,3.43,17.56,34.29,39.78,45.26,50.75,56.24,61.72
