Date,Price,Change,% Change,EPS,PER,8X,9.8X,11.6X,13.4X,15.2X,17X
25W01,388.5,+4.5,+1.17%,20.69,18.78,206.9,264.8,322.8,380.7,438.6,496.6
24W52,384,+19,+5.21%,20.69,18.56,206.9,264.8,322.8,380.7,438.6,496.6
24W51,365,+14,+3.99%,20.61,17.71,206.1,263.8,321.5,379.2,437,494.7
24W50,351,-8.5,-2.36%,20.53,17.1,205.3,262.8,320.3,377.8,435.3,492.8
24W49,359.5,+3.5,+0.98%,20.45,17.58,204.5,261.8,319.1,376.3,433.6,490.9
24W48,356,+30,+9.2%,20.37,17.47,203.7,260.8,317.8,374.9,431.9,489
24W47,326,+18,+5.84%,20.29,16.06,202.9,259.8,316.6,373.4,430.2,487.1
24W46,308,+2.5,+0.82%,20.22,15.24,202.2,258.8,315.4,372,428.6,485.2
24W45,305.5,-8,-2.55%,20.14,15.17,201.4,257.8,314.1,370.5,426.9,483.3
24W44,313.5,+3,+0.97%,20.06,15.63,200.6,256.7,312.9,369.1,425.2,481.4
24W43,310.5,+12.5,+4.19%,19.98,15.54,199.8,255.7,311.7,367.6,423.5,479.5
24W42,298,+3,+1.02%,19.9,14.98,199,254.7,310.4,366.2,421.9,477.6
24W41,295,-14.5,-4.68%,19.82,14.88,198.2,253.7,309.2,364.7,420.2,475.7
24W40,309.5,-17.5,-5.35%,19.74,15.68,197.4,252.7,308,363.2,418.5,473.8
24W39,327,+1,+0.31%,19.66,16.63,196.6,251.7,306.7,361.8,416.8,471.9
24W38,326,+1.5,+0.46%,19.58,16.65,195.8,250.7,305.5,360.3,415.2,470
24W37,324.5,+15,+4.85%,19.5,16.64,195,249.7,304.3,358.9,413.5,468.1
24W36,309.5,+25.5,+8.98%,19.43,15.93,194.3,248.6,303,357.4,411.8,466.2
24W35,284,+8.5,+3.09%,19.35,14.68,193.5,247.6,301.8,356,410.1,464.3
24W34,275.5,+3,+1.1%,19.27,14.3,192.7,246.6,300.6,354.5,408.5,462.4
24W33,272.5,+8.5,+3.22%,19.19,14.2,191.9,245.6,299.3,353.1,406.8,460.5
24W32,264,+12.5,+4.97%,19.11,13.82,191.1,244.6,298.1,351.6,405.1,458.6
24W31,251.5,-1.5,-0.59%,19.03,13.22,190.3,243.6,296.9,350.2,403.4,456.7
24W30,253,-16,-5.95%,18.95,13.35,189.5,242.6,295.6,348.7,401.8,454.8
24W29,269,-11,-3.93%,18.87,14.25,188.7,241.6,294.4,347.2,400.1,452.9
24W28,280,-12.5,-4.27%,18.79,14.9,187.9,240.6,293.2,345.8,398.4,451
24W27,292.5,-1.5,-0.51%,18.71,15.63,187.1,239.5,291.9,344.3,396.7,449.1
24W26,294,+1,+0.34%,18.63,15.78,186.3,238.5,290.7,342.9,395.1,447.2
24W25,293,+7.5,+2.63%,18.56,15.79,185.6,237.5,289.5,341.4,393.4,445.3
24W24,285.5,+14.5,+5.35%,18.48,15.45,184.8,236.5,288.2,340,391.7,443.4
24W23,271,-4,-1.45%,18.4,14.73,184,235.5,287,338.5,390,441.5
24W22,275,-3,-1.08%,18.32,15.01,183.2,234.5,285.8,337.1,388.4,439.7
24W21,278,-2.5,-0.89%,18.24,15.24,182.4,233.5,284.5,335.6,386.7,437.8
24W20,280.5,+14,+5.25%,18.16,15.45,181.6,232.5,283.3,334.2,385,435.9
24W19,266.5,-28,-9.51%,18.08,14.74,180.8,231.4,282.1,332.7,383.3,434
24W18,294.5,+36.5,+14.1%,18,16.36,180,230.4,280.8,331.2,381.7,432.1
24W17,258,+24.5,+10.5%,17.92,14.39,179.2,229.4,279.6,329.8,380,430.2
24W16,233.5,-18,-7.16%,17.84,13.09,178.4,228.4,278.4,328.3,378.3,428.3
24W15,251.5,+8.5,+3.5%,17.77,14.16,177.7,227.4,277.1,326.9,376.6,426.4
24W14,243,0,0%,17.69,13.74,176.9,226.4,275.9,325.4,375,424.5
24W13,243,+25,+11.5%,17.61,13.8,176.1,225.4,274.7,324,373.3,422.6
24W12,218,-1.5,-0.68%,17.53,12.44,175.3,224.4,273.4,322.5,371.6,420.7
24W11,219.5,+9,+4.28%,17.45,12.58,174.5,223.4,272.2,321.1,369.9,418.8
24W10,210.5,+4,+1.94%,17.37,12.12,173.7,222.3,271,319.6,368.3,416.9
24W09,206.5,+2.5,+1.23%,17.29,11.94,172.9,221.3,269.7,318.2,366.6,415
24W08,204,+1.5,+0.74%,17.21,11.85,172.1,220.3,268.5,316.7,364.9,413.1
24W07,202.5,+17.5,+9.46%,17.13,11.82,171.3,219.3,267.3,315.3,363.2,411.2
24W06,185,-3,-1.6%,17.05,10.85,170.5,218.3,266,313.8,361.5,409.3
24W05,188,-1,-0.53%,16.98,11.07,169.8,217.3,264.8,312.3,359.9,407.4
24W04,189,+3,+1.61%,16.9,11.19,169,216.3,263.6,310.9,358.2,405.5
24W03,186,-8.5,-4.37%,16.82,11.06,168.2,215.3,262.3,309.4,356.5,403.6
24W02,194.5,-3,-1.52%,16.74,11.62,167.4,214.2,261.1,308,354.8,401.7
24W01,197.5,-5.5,-2.71%,16.66,11.86,166.6,213.2,259.9,306.5,353.2,399.8
23W52,203,-2,-0.98%,16.58,12.24,165.8,212.2,258.6,305.1,351.5,397.9
23W51,205,+7,+3.54%,16.53,12.4,165.3,211.6,257.9,304.2,350.5,396.7
23W50,198,-5.5,-2.7%,16.48,12.01,164.8,211,257.1,303.3,349.4,395.6
23W49,203.5,-16,-7.29%,16.43,12.38,164.3,210.3,256.4,302.4,348.4,394.4
23W48,219.5,-3.5,-1.57%,16.38,13.4,163.8,209.7,255.6,301.5,347.4,393.2
23W47,223,+5.5,+2.53%,16.34,13.65,163.4,209.1,254.8,300.6,346.3,392.1
23W46,217.5,+6.5,+3.08%,16.29,13.35,162.9,208.5,254.1,299.7,345.3,390.9
23W45,211,+14,+7.11%,16.24,12.99,162.4,207.8,253.3,298.8,344.3,389.7
23W44,197,-5.5,-2.72%,16.19,12.17,161.9,207.2,252.6,297.9,343.2,388.5
23W43,202.5,-3,-1.46%,16.14,12.55,161.4,206.6,251.8,297,342.2,387.4
23W42,205.5,-45,-18%,16.09,12.77,160.9,206,251,296.1,341.1,386.2
23W41,250.5,-38.5,-13.3%,16.04,15.61,160.4,205.3,250.3,295.2,340.1,385
23W40,289,-1.5,-0.52%,15.99,18.07,159.9,204.7,249.5,294.3,339.1,383.9
23W39,290.5,+24.5,+9.21%,15.95,18.22,159.5,204.1,248.7,293.4,338,382.7
23W38,266,-6,-2.21%,15.9,16.73,159,203.5,248,292.5,337,381.5
23W37,272,+23,+9.24%,15.85,17.16,158.5,202.8,247.2,291.6,336,380.3
23W36,249,+12.5,+5.29%,15.8,15.76,158,202.2,246.5,290.7,334.9,379.2
23W35,236.5,+13,+5.82%,15.75,15.02,157.5,201.6,245.7,289.8,333.9,378
23W34,223.5,-5,-2.19%,15.7,14.23,157,201,244.9,288.9,332.9,376.8
23W33,228.5,-12.5,-5.19%,15.65,14.6,156.5,200.4,244.2,288,331.8,375.7
23W32,241,+24,+11.1%,15.6,15.45,156,199.7,243.4,287.1,330.8,374.5
23W31,217,-22,-9.21%,15.55,13.95,155.5,199.1,242.7,286.2,329.8,373.3
23W30,239,+18,+8.14%,15.51,15.41,155.1,198.5,241.9,285.3,328.7,372.1
23W29,221,-30.5,-12.1%,15.46,14.3,154.6,197.9,241.1,284.4,327.7,371
23W28,251.5,+39,+18.4%,15.41,16.32,154.1,197.2,240.4,283.5,326.7,369.8
23W27,212.5,-11,-4.92%,15.36,13.84,153.6,196.6,239.6,282.6,325.6,368.6
23W26,223.5,+5.5,+2.52%,15.31,14.6,153.1,196,238.8,281.7,324.6,367.5
23W25,218,+1.5,+0.69%,15.26,14.28,152.6,195.4,238.1,280.8,323.5,366.3
23W24,216.5,-4.5,-2.04%,15.21,14.23,152.1,194.7,237.3,279.9,322.5,365.1
23W23,221,+29.5,+15.4%,15.16,14.57,151.6,194.1,236.6,279,321.5,363.9
23W22,191.5,-2,-1.03%,15.12,12.67,151.2,193.5,235.8,278.1,320.4,362.8
23W21,193.5,+17,+9.63%,15.07,12.84,150.7,192.9,235,277.2,319.4,361.6
23W20,176.5,+43.5,+32.7%,15.02,11.75,150.2,192.2,234.3,276.3,318.4,360.4
23W19,133,+7.5,+5.98%,14.97,8.89,149.7,191.6,233.5,275.4,317.3,359.3
23W18,125.5,+2.5,+2.03%,14.92,8.41,149.2,191,232.8,274.5,316.3,358.1
23W17,123,+1,+0.82%,14.87,8.27,148.7,190.4,232,273.6,315.3,356.9
23W16,122,-10.5,-7.92%,14.82,8.23,148.2,189.7,231.2,272.7,314.2,355.7
23W15,132.5,+8,+6.43%,14.77,8.97,147.7,189.1,230.5,271.8,313.2,354.6
23W14,124.5,-3.5,-2.73%,14.72,8.46,147.2,188.5,229.7,270.9,312.2,353.4
23W13,128,+12.5,+10.8%,14.68,8.72,146.8,187.9,228.9,270,311.1,352.2
