Date,Price,Change,% Change,EPS,PER,8X,9.8X,11.6X,13.4X,15.2X,17X
25W01,51.8,-0.7,-1.33%,4.25,12.19,34,39.1,44.2,49.3,54.4,59.5
24W52,52.5,-1.2,-2.23%,4.25,12.35,34,39.1,44.2,49.3,54.4,59.5
24W51,53.7,-1.9,-3.42%,4.34,12.38,34.7,39.9,45.1,50.31,55.51,60.72
24W50,55.6,-1.9,-3.3%,4.42,12.57,35.39,40.7,46.01,51.32,56.63,61.93
24W49,57.5,+1.1,+1.95%,4.51,12.75,36.09,41.5,46.91,52.32,57.74,63.15
24W48,56.4,-1.4,-2.42%,4.6,12.27,36.78,42.3,47.82,53.33,58.85,64.37
24W47,57.8,+1.7,+3.03%,4.68,12.34,37.48,43.1,48.72,54.34,59.96,65.58
24W46,56.1,-3.1,-5.24%,4.77,11.76,38.17,43.9,49.62,55.35,61.08,66.8
24W45,59.2,-0.7,-1.17%,4.86,12.18,38.87,44.7,50.53,56.36,62.19,68.02
24W44,59.9,-0.2,-0.33%,4.95,12.11,39.56,45.5,51.43,57.37,63.3,69.24
24W43,60.1,+0.5,+0.84%,5.03,11.94,40.26,46.3,52.34,58.37,64.41,70.45
24W42,59.6,-0.4,-0.67%,5.12,11.64,40.95,47.1,53.24,59.38,65.53,71.67
24W41,60,-1.8,-2.91%,5.21,11.52,41.65,47.9,54.14,60.39,66.64,72.89
24W40,61.8,-0.3,-0.48%,5.29,11.68,42.34,48.7,55.05,61.4,67.75,74.1
24W39,62.1,+1.1,+1.8%,5.38,11.54,43.04,49.5,55.95,62.41,68.86,75.32
24W38,61,+0.3,+0.49%,5.47,11.16,43.74,50.3,56.86,63.42,69.98,76.54
24W37,60.7,+0.4,+0.66%,5.55,10.93,44.43,51.1,57.76,64.42,71.09,77.75
24W36,60.3,-2.7,-4.29%,5.64,10.69,45.13,51.9,58.66,65.43,72.2,78.97
24W35,63,+1.8,+2.94%,5.73,11,45.82,52.69,59.57,66.44,73.31,80.19
