Date,Price,Change,% Change,EPS,PER,8X,9.8X,11.6X,13.4X,15.2X,17X
25W01,38.15,+0.35,+0.93%,2.89,13.2,34.68,42.77,50.86,58.96,67.05,75.14
24W52,37.8,-1.7,-4.3%,2.89,13.08,34.68,42.77,50.86,58.96,67.05,75.14
24W51,39.5,-0.05,-0.13%,2.88,13.74,34.5,42.56,50.61,58.66,66.71,74.76
24W50,39.55,+1.15,+2.99%,2.86,13.82,34.33,42.34,50.35,58.36,66.37,74.38
24W49,38.4,-0.75,-1.92%,2.85,13.49,34.15,42.12,50.09,58.06,66.03,74
24W48,39.15,+0.65,+1.69%,2.83,13.83,33.98,41.91,49.84,57.76,65.69,73.62
24W47,38.5,+0.8,+2.12%,2.82,13.67,33.8,41.69,49.58,57.47,65.35,73.24
24W46,37.7,+3.1,+8.96%,2.8,13.45,33.63,41.47,49.32,57.17,65.01,72.86
24W45,34.6,-0.75,-2.12%,2.79,12.41,33.45,41.26,49.06,56.87,64.67,72.48
24W44,35.35,-0.95,-2.62%,2.77,12.75,33.28,41.04,48.81,56.57,64.34,72.1
24W43,36.3,+1.55,+4.46%,2.76,13.16,33.1,40.83,48.55,56.27,64,71.72
24W42,34.75,-0.25,-0.71%,2.74,12.66,32.93,40.61,48.29,55.97,63.66,71.34
24W41,35,+0.1,+0.29%,2.73,12.82,32.75,40.39,48.03,55.68,63.32,70.96
24W40,34.9,-0.75,-2.1%,2.71,12.86,32.58,40.18,47.78,55.38,62.98,70.58
24W39,35.65,+1.4,+4.09%,2.7,13.2,32.4,39.96,47.52,55.08,62.64,70.2
24W38,34.25,+1.45,+4.42%,2.69,12.75,32.22,39.74,47.26,54.78,62.3,69.82
24W37,32.8,+0.55,+1.71%,2.67,12.28,32.05,39.53,47.01,54.48,61.96,69.44
24W36,32.25,+1.4,+4.54%,2.66,12.14,31.87,39.31,46.75,54.19,61.62,69.06
24W35,30.85,+0.8,+2.66%,2.64,11.68,31.7,39.09,46.49,53.89,61.28,68.68
24W34,30.05,+0.35,+1.18%,2.63,11.44,31.52,38.88,46.23,53.59,60.94,68.3
24W33,29.7,+0.15,+0.51%,2.61,11.37,31.35,38.66,45.98,53.29,60.61,67.92
24W32,29.55,-1.35,-4.37%,2.6,11.38,31.17,38.45,45.72,52.99,60.27,67.54
24W31,30.9,+0.15,+0.49%,2.58,11.96,31,38.23,45.46,52.69,59.93,67.16
24W30,30.75,-0.65,-2.07%,2.57,11.97,30.82,38.01,45.2,52.4,59.59,66.78
24W29,31.4,-1.4,-4.27%,2.55,12.3,30.65,37.8,44.95,52.1,59.25,66.4
24W28,32.8,-2.5,-7.08%,2.54,12.92,30.47,37.58,44.69,51.8,58.91,66.02
24W27,35.3,+0.55,+1.58%,2.52,13.98,30.3,37.36,44.43,51.5,58.57,65.64
24W26,34.75,-1.05,-2.93%,2.51,13.84,30.12,37.15,44.18,51.2,58.23,65.26
24W25,35.8,+1,+2.87%,2.5,14.35,29.94,36.93,43.92,50.91,57.89,64.88
24W24,34.8,-1.4,-3.87%,2.48,14.03,29.77,36.72,43.66,50.61,57.55,64.5
24W23,36.2,-1.45,-3.85%,2.47,14.68,29.59,36.5,43.4,50.31,57.21,64.12
24W22,37.65,+3.4,+9.93%,2.45,15.36,29.42,36.28,43.15,50.01,56.88,63.74
