Date,Price,Change,% Change,EPS,PER,8X,9.8X,11.6X,13.4X,15.2X,17X
25W01,25.95,0,0%,0,,-,-,-,-,-,-
24W52,25.95,0,0%,0,,-,-,-,-,-,-
24W51,25.95,-0.85,-3.17%,0.02,1227,0.148,0.178,0.207,0.237,0.267,0.296
24W50,26.8,-0.9,-3.25%,0.04,633.4,0.296,0.355,0.415,0.474,0.533,0.592
24W49,27.7,+0.75,+2.78%,0.06,436.5,0.444,0.533,0.622,0.711,0.8,0.888
24W48,26.95,+0.7,+2.67%,0.08,318.5,0.592,0.711,0.829,0.948,1.066,1.185
24W47,26.25,+0.2,+0.77%,0.11,248.2,0.74,0.888,1.037,1.185,1.333,1.481
24W46,26.05,-0.1,-0.38%,0.13,205.2,0.888,1.066,1.244,1.422,1.599,1.777
24W45,26.15,-0.05,-0.19%,0.15,176.6,1.037,1.244,1.451,1.658,1.866,2.073
24W44,26.2,+0.2,+0.77%,0.17,154.8,1.185,1.422,1.658,1.895,2.132,2.369
24W43,26,-0.65,-2.44%,0.19,136.6,1.333,1.599,1.866,2.132,2.399,2.665
24W42,26.65,+1.1,+4.31%,0.21,126,1.481,1.777,2.073,2.369,2.665,2.962
24W41,25.55,+0.1,+0.39%,0.23,109.8,1.629,1.955,2.28,2.606,2.932,3.258
24W40,25.45,-0.1,-0.39%,0.25,100.3,1.777,2.132,2.488,2.843,3.198,3.554
24W39,25.55,+0.85,+3.44%,0.28,92.91,1.925,2.31,2.695,3.08,3.465,3.85
24W38,24.7,-0.75,-2.95%,0.3,83.4,2.073,2.488,2.902,3.317,3.732,4.146
24W37,25.45,+0.2,+0.79%,0.32,80.21,2.221,2.665,3.11,3.554,3.998,4.442
24W36,25.25,-2.25,-8.18%,0.34,74.6,2.369,2.843,3.317,3.791,4.265,4.738
24W35,27.5,+0.95,+3.58%,0.36,76.47,2.517,3.021,3.524,4.028,4.531,5.035
24W34,26.55,-2.4,-8.29%,0.38,69.73,2.665,3.198,3.732,4.265,4.798,5.331
24W33,28.95,+2.75,+10.5%,0.4,72.03,2.813,3.376,3.939,4.502,5.064,5.627
24W32,26.2,-2.65,-9.19%,0.42,61.93,2.962,3.554,4.146,4.738,5.331,5.923
24W31,28.85,-1,-3.35%,0.44,64.94,3.11,3.732,4.353,4.975,5.597,6.219
24W30,29.85,+0.35,+1.19%,0.47,64.14,3.258,3.909,4.561,5.212,5.864,6.515
24W29,29.5,+1.65,+5.92%,0.49,60.63,3.406,4.087,4.768,5.449,6.13,6.812
24W28,27.85,+1,+3.72%,0.51,54.86,3.554,4.265,4.975,5.686,6.397,7.108
24W27,26.85,+0.2,+0.75%,0.53,50.77,3.702,4.442,5.183,5.923,6.663,7.404
24W26,26.65,+0.15,+0.57%,0.55,48.45,3.85,4.62,5.39,6.16,6.93,7.7
24W25,26.5,-0.45,-1.67%,0.57,46.4,3.998,4.798,5.597,6.397,7.197,7.996
24W24,26.95,-0.9,-3.23%,0.59,45.5,4.146,4.975,5.805,6.634,7.463,8.292
24W23,27.85,+0.9,+3.34%,0.61,45.4,4.294,5.153,6.012,6.871,7.73,8.588
24W22,26.95,+2.05,+8.23%,0.63,42.47,4.442,5.331,6.219,7.108,7.996,8.885
24W21,24.9,-1.2,-4.6%,0.66,37.97,4.59,5.508,6.427,7.345,8.263,9.181
24W20,26.1,-0.2,-0.76%,0.68,38.56,4.738,5.686,6.634,7.582,8.529,9.477
24W19,26.3,-3.05,-10.4%,0.7,37.67,4.887,5.864,6.841,7.818,8.796,9.773
24W18,29.35,+3.5,+13.5%,0.72,40.81,5.035,6.042,7.048,8.055,9.062,10.07
24W17,25.85,+2.45,+10.5%,0.74,34.91,5.183,6.219,7.256,8.292,9.329,10.37
24W16,23.4,-0.15,-0.64%,0.76,30.73,5.331,6.397,7.463,8.529,9.595,10.66
24W15,23.55,+0.7,+3.06%,0.78,30.09,5.479,6.575,7.67,8.766,9.862,10.96
24W14,22.85,+1.05,+4.82%,0.8,28.43,5.627,6.752,7.878,9.003,10.13,11.25
24W13,21.8,+0.7,+3.32%,0.82,26.42,5.775,6.93,8.085,9.24,10.4,11.55
24W12,21.1,+0.3,+1.44%,0.85,24.94,5.923,7.108,8.292,9.477,10.66,11.85
24W11,20.8,-0.1,-0.48%,0.87,23.98,6.071,7.285,8.5,9.714,10.93,12.14
24W10,20.9,+0.75,+3.72%,0.89,23.52,6.219,7.463,8.707,9.951,11.19,12.44
24W09,20.15,+0.05,+0.25%,0.91,22.15,6.367,7.641,8.914,10.19,11.46,12.73
24W08,20.1,+0.15,+0.75%,0.93,21.6,6.515,7.818,9.122,10.42,11.73,13.03
24W07,19.95,0,0%,0.95,20.96,6.663,7.996,9.329,10.66,11.99,13.33
24W06,19.95,+0.05,+0.25%,0.97,20.5,6.812,8.174,9.536,10.9,12.26,13.62
24W05,19.9,-0.15,-0.75%,0.99,20.02,6.96,8.352,9.743,11.14,12.53,13.92
24W04,20.05,+0.3,+1.52%,1.02,19.75,7.108,8.529,9.951,11.37,12.79,14.22
24W03,19.75,-0.35,-1.74%,1.04,19.05,7.256,8.707,10.16,11.61,13.06,14.51
24W02,20.1,-0.45,-2.19%,1.06,19,7.404,8.885,10.37,11.85,13.33,14.81
24W01,20.55,+0.3,+1.48%,1.08,19.05,7.552,9.062,10.57,12.08,13.59,15.1
23W52,20.25,0,0%,1.1,18.41,7.7,9.24,10.78,12.32,13.86,15.4
23W51,20.25,+0.05,+0.25%,1.16,17.46,8.119,9.742,11.37,12.99,14.61,16.24
23W50,20.2,-0.1,-0.49%,1.22,16.56,8.537,10.24,11.95,13.66,15.37,17.07
23W49,20.3,-0.15,-0.73%,1.28,15.87,8.956,10.75,12.54,14.33,16.12,17.91
23W48,20.45,0,0%,1.34,15.27,9.375,11.25,13.12,15,16.87,18.75
23W47,20.45,+0.85,+4.34%,1.4,14.62,9.793,11.75,13.71,15.67,17.63,19.59
23W46,19.6,+0.6,+3.16%,1.46,13.44,10.21,12.25,14.3,16.34,18.38,20.42
23W45,19,+0.6,+3.26%,1.52,12.51,10.63,12.76,14.88,17.01,19.13,21.26
