Date,Price,Change,% Change,EPS,PER,8X,9.8X,11.6X,13.4X,15.2X,17X
25W01,17.6,-0.25,-1.4%,-1.46,,-,-,-,-,-,-
24W52,17.85,+0.15,+0.85%,-1.46,,-,-,-,-,-,-
24W51,17.7,-0.1,-0.56%,-1.45,,-,-,-,-,-,-
24W50,17.8,-0.05,-0.28%,-1.44,,-,-,-,-,-,-
24W49,17.85,-0.3,-1.65%,-1.43,,-,-,-,-,-,-
24W48,18.15,-0.35,-1.89%,-1.41,,-,-,-,-,-,-
24W47,18.5,-0.9,-4.64%,-1.4,,-,-,-,-,-,-
24W46,19.4,-0.3,-1.52%,-1.39,,-,-,-,-,-,-
24W45,19.7,-0.3,-1.5%,-1.38,,-,-,-,-,-,-
24W44,20,+0.35,+1.78%,-1.37,,-,-,-,-,-,-
24W43,19.65,+0.45,+2.34%,-1.36,,-,-,-,-,-,-
24W42,19.2,+0.75,+4.07%,-1.34,,-,-,-,-,-,-
24W41,18.45,+0.45,+2.5%,-1.33,,-,-,-,-,-,-
24W40,18,-0.35,-1.91%,-1.32,,-,-,-,-,-,-
24W39,18.35,+0.5,+2.8%,-1.31,,-,-,-,-,-,-
24W38,17.85,+0.55,+3.18%,-1.3,,-,-,-,-,-,-
24W37,17.3,-0.85,-4.68%,-1.29,,-,-,-,-,-,-
24W36,18.15,-0.55,-2.94%,-1.28,,-,-,-,-,-,-
24W35,18.7,-0.1,-0.53%,-1.26,,-,-,-,-,-,-
24W34,18.8,+0.45,+2.45%,-1.25,,-,-,-,-,-,-
24W33,18.35,+0.1,+0.55%,-1.24,,-,-,-,-,-,-
24W32,18.25,-1.45,-7.36%,-1.23,,-,-,-,-,-,-
24W31,19.7,-0.05,-0.25%,-1.22,,-,-,-,-,-,-
24W30,19.75,-0.3,-1.5%,-1.21,,-,-,-,-,-,-
24W29,20.05,-1.45,-6.74%,-1.19,,-,-,-,-,-,-
24W28,21.5,+0.35,+1.65%,-1.18,,-,-,-,-,-,-
24W27,21.15,-0.25,-1.17%,-1.17,,-,-,-,-,-,-
24W26,21.4,+0.45,+2.15%,-1.16,,-,-,-,-,-,-
24W25,20.95,+0.35,+1.7%,-1.15,,-,-,-,-,-,-
24W24,20.6,-0.1,-0.48%,-1.14,,-,-,-,-,-,-
24W23,20.7,-0.05,-0.24%,-1.13,,-,-,-,-,-,-
24W22,20.75,+0.15,+0.73%,-1.11,,-,-,-,-,-,-
24W21,20.6,+1.4,+7.29%,-1.1,,-,-,-,-,-,-
24W20,19.2,+0.05,+0.26%,-1.09,,-,-,-,-,-,-
24W19,19.15,+0.2,+1.06%,-1.08,,-,-,-,-,-,-
24W18,18.95,-0.05,-0.26%,-1.07,,-,-,-,-,-,-
24W17,19,-0.2,-1.04%,-1.06,,-,-,-,-,-,-
24W16,19.2,-0.95,-4.71%,-1.04,,-,-,-,-,-,-
24W15,20.15,-0.15,-0.74%,-1.03,,-,-,-,-,-,-
24W14,20.3,-0.3,-1.46%,-1.02,,-,-,-,-,-,-
24W13,20.6,-0.4,-1.9%,-1.01,,-,-,-,-,-,-
24W12,21,+0.2,+0.96%,-1,,-,-,-,-,-,-
24W11,20.8,-0.7,-3.26%,-0.99,,-,-,-,-,-,-
24W10,21.5,-1.3,-5.7%,-0.98,,-,-,-,-,-,-
24W09,22.8,+0.3,+1.33%,-0.96,,-,-,-,-,-,-
24W08,22.5,+0.8,+3.69%,-0.95,,-,-,-,-,-,-
24W07,21.7,+0.45,+2.12%,-0.94,,-,-,-,-,-,-
24W06,21.25,-0.5,-2.3%,-0.93,,-,-,-,-,-,-
24W05,21.75,0,0%,-0.92,,-,-,-,-,-,-
24W04,21.75,+1.35,+6.62%,-0.91,,-,-,-,-,-,-
24W03,20.4,-0.4,-1.92%,-0.89,,-,-,-,-,-,-
24W02,20.8,-0.8,-3.7%,-0.88,,-,-,-,-,-,-
24W01,21.6,-0.3,-1.37%,-0.87,,-,-,-,-,-,-
23W52,21.9,+0.05,+0.23%,-0.86,,-,-,-,-,-,-
23W51,21.85,-0.45,-2.02%,-0.8,,-,-,-,-,-,-
23W50,22.3,-0.3,-1.33%,-0.74,,-,-,-,-,-,-
23W49,22.6,+0.5,+2.26%,-0.68,,-,-,-,-,-,-
23W48,22.1,+0.1,+0.45%,-0.62,,-,-,-,-,-,-
23W47,22,+0.55,+2.56%,-0.56,,-,-,-,-,-,-
23W46,21.45,+0.65,+3.12%,-0.5,,-,-,-,-,-,-
23W45,20.8,-0.95,-4.37%,-0.44,,-,-,-,-,-,-
23W44,21.75,-0.85,-3.76%,-0.38,,-,-,-,-,-,-
23W43,22.6,-0.15,-0.66%,-0.32,,-,-,-,-,-,-
23W42,22.75,+2.6,+12.9%,-0.26,,-,-,-,-,-,-
23W41,20.15,-0.2,-0.98%,-0.2,,-,-,-,-,-,-
23W40,20.35,+0.15,+0.74%,-0.14,,-,-,-,-,-,-
23W39,20.2,-1,-4.72%,-0.08,,-,-,-,-,-,-
23W38,21.2,+0.4,+1.92%,-0.02,,-,-,-,-,-,-
23W37,20.8,+0.35,+1.71%,0.04,520,0.6,0.72,0.84,0.96,1.08,1.2
23W36,20.45,-0.2,-0.97%,0.1,204.5,1.5,1.8,2.1,2.4,2.7,3
23W35,20.65,+0.2,+0.98%,0.16,129.1,2.4,2.88,3.36,3.84,4.32,4.8
23W34,20.45,0,0%,0.22,92.95,3.3,3.96,4.62,5.28,5.94,6.6
23W33,20.45,-0.45,-2.15%,0.28,73.04,4.2,5.04,5.88,6.72,7.56,8.4
23W32,20.9,-0.95,-4.35%,0.34,61.47,5.1,6.12,7.14,8.16,9.18,10.2
23W31,21.85,-0.85,-3.74%,0.4,54.62,6,7.2,8.4,9.6,10.8,12
23W30,22.7,+0.45,+2.02%,0.46,49.35,6.9,8.28,9.66,11.04,12.42,13.8
23W29,22.25,-0.8,-3.47%,0.52,42.79,7.8,9.36,10.92,12.48,14.04,15.6
23W28,23.05,-0.5,-2.12%,0.58,39.74,8.7,10.44,12.18,13.92,15.66,17.4
23W27,23.55,-2.15,-8.37%,0.64,36.8,9.6,11.52,13.44,15.36,17.28,19.2
23W26,25.7,-0.85,-3.2%,0.7,36.71,10.5,12.6,14.7,16.8,18.9,21
23W25,26.55,+1.25,+4.94%,0.76,34.93,11.4,13.68,15.96,18.24,20.52,22.8
23W24,25.3,+1.1,+4.55%,0.82,30.85,12.3,14.76,17.22,19.68,22.14,24.6
23W23,24.2,+0.1,+0.41%,0.88,27.5,13.2,15.84,18.48,21.12,23.76,26.4
23W22,24.1,+1,+4.33%,0.94,25.64,14.1,16.92,19.74,22.56,25.38,28.2
23W21,23.1,-0.05,-0.22%,1,23.1,15,18,21,24,27,30
23W20,23.15,+0.2,+0.87%,1.06,21.84,15.9,19.08,22.26,25.44,28.62,31.8
23W19,22.95,-1.15,-4.77%,1.12,20.49,16.8,20.16,23.52,26.88,30.24,33.6
23W18,24.1,-0.2,-0.82%,1.18,20.42,17.7,21.24,24.78,28.32,31.86,35.4
23W17,24.3,-0.35,-1.42%,1.24,19.6,18.6,22.32,26.04,29.76,33.48,37.2
23W16,24.65,-0.45,-1.79%,1.3,18.96,19.5,23.4,27.3,31.2,35.1,39
23W15,25.1,+0.65,+2.66%,1.36,18.46,20.4,24.48,28.56,32.64,36.72,40.8
23W14,24.45,-0.4,-1.61%,1.42,17.22,21.3,25.56,29.82,34.08,38.34,42.6
23W13,24.85,+0.1,+0.4%,1.48,16.79,22.2,26.64,31.08,35.52,39.96,44.4
23W12,24.75,+2.9,+13.3%,1.54,16.07,23.1,27.72,32.34,36.96,41.58,46.2
23W11,21.85,+0.35,+1.63%,1.6,13.66,24,28.8,33.6,38.4,43.2,48
23W10,21.5,-0.05,-0.23%,1.66,12.95,24.9,29.88,34.86,39.84,44.82,49.8
23W09,21.55,+0.6,+2.86%,1.72,12.53,25.8,30.96,36.12,41.28,46.44,51.6
23W08,20.95,+0.15,+0.72%,1.78,11.77,26.7,32.04,37.38,42.72,48.06,53.4
23W07,20.8,-0.05,-0.24%,1.84,11.3,27.6,33.12,38.64,44.16,49.68,55.2
23W06,20.85,-0.75,-3.47%,1.9,10.97,28.5,34.2,39.9,45.6,51.3,57
23W05,21.6,+1.35,+6.67%,1.96,11.02,29.4,35.28,41.16,47.04,52.92,58.8
23W03,20.25,-0.25,-1.22%,2.02,10.02,30.3,36.36,42.42,48.48,54.54,60.6
23W02,20.5,-0.85,-3.98%,2.08,9.86,31.2,37.44,43.68,49.92,56.16,62.4
23W01,21.35,+0.15,+0.71%,2.14,9.98,32.1,38.52,44.94,51.36,57.78,64.2
22W53,21.2,-0.45,-2.08%,2.2,9.64,33,39.6,46.2,52.8,59.4,66
22W52,21.65,-0.35,-1.59%,2.19,9.89,32.85,39.42,45.99,52.56,59.13,65.7
22W51,22,-0.4,-1.79%,2.18,10.09,32.7,39.24,45.78,52.32,58.86,65.4
22W50,22.4,-1.55,-6.47%,2.17,10.32,32.55,39.06,45.57,52.08,58.59,65.1
22W49,23.95,+1.2,+5.27%,2.16,11.09,32.4,38.88,45.36,51.84,58.32,64.8
22W48,22.75,-0.15,-0.66%,2.15,10.58,32.25,38.7,45.15,51.6,58.05,64.5
22W47,22.9,+1.45,+6.76%,2.14,10.7,32.1,38.52,44.94,51.36,57.78,64.2
22W46,21.45,+0.45,+2.14%,2.13,10.07,31.95,38.34,44.73,51.12,57.51,63.9
