Date,Price,Change,% Change,EPS,PER,8X,9.8X,11.6X,13.4X,15.2X,17X
25W01,61.1,-0.3,-0.49%,4.52,13.52,63.28,71.42,79.55,87.69,95.82,104
24W52,61.4,0,0%,4.52,13.58,63.28,71.42,79.55,87.69,95.82,104
24W51,61.4,-1,-1.6%,4.49,13.67,62.88,70.96,79.05,87.13,95.22,103.3
24W50,62.4,-2.1,-3.26%,4.46,13.98,62.48,70.51,78.54,86.58,94.61,102.6
24W49,64.5,+1,+1.57%,4.43,14.55,62.08,70.06,78.04,86.02,94,102
24W48,63.5,-1.6,-2.46%,4.41,14.41,61.68,69.61,77.53,85.46,93.39,101.3
24W47,65.1,+1.1,+1.72%,4.38,14.87,61.27,69.15,77.03,84.91,92.79,100.7
24W46,64,-1.4,-2.14%,4.35,14.72,60.87,68.7,76.53,84.35,92.18,100
24W45,65.4,-1.4,-2.1%,4.32,15.14,60.47,68.25,76.02,83.8,91.57,99.35
24W44,66.8,-1.9,-2.77%,4.29,15.57,60.07,67.79,75.52,83.24,90.96,98.69
24W43,68.7,0,0%,4.26,16.12,59.67,67.34,75.01,82.69,90.36,98.03
24W42,68.7,-0.8,-1.15%,4.23,16.23,59.27,66.89,74.51,82.13,89.75,97.37
24W41,69.5,-1,-1.42%,4.2,16.53,58.87,66.44,74,81.57,89.14,96.71
24W40,70.5,0,0%,4.18,16.88,58.47,65.98,73.5,81.02,88.53,96.05
24W39,70.5,+0.9,+1.29%,4.15,17,58.06,65.53,73,80.46,87.93,95.39
24W38,69.6,+0.2,+0.29%,4.12,16.9,57.66,65.08,72.49,79.91,87.32,94.73
24W37,69.4,+0.2,+0.29%,4.09,16.97,57.26,64.63,71.99,79.35,86.71,94.07
24W36,69.2,-4.7,-6.36%,4.06,17.04,56.86,64.17,71.48,78.79,86.1,93.42
24W35,73.9,+1,+1.37%,4.03,18.32,56.46,63.72,70.98,78.24,85.5,92.76
24W34,72.9,+0.5,+0.69%,4,18.21,56.06,63.27,70.47,77.68,84.89,92.1
24W33,72.4,-0.9,-1.23%,3.98,18.21,55.66,62.81,69.97,77.13,84.28,91.44
24W32,73.3,0,0%,3.95,18.57,55.26,62.36,69.47,76.57,83.67,90.78
24W31,73.3,-1.9,-2.53%,3.92,18.71,54.86,61.91,68.96,76.01,83.07,90.12
24W30,75.2,+1.2,+1.62%,3.89,19.33,54.45,61.46,68.46,75.46,82.46,89.46
24W29,74,+3.2,+4.52%,3.86,19.17,54.05,61,67.95,74.9,81.85,88.8
24W28,70.8,+1,+1.43%,3.83,18.47,53.65,60.55,67.45,74.35,81.24,88.14
24W27,69.8,+1.5,+2.2%,3.8,18.35,53.25,60.1,66.94,73.79,80.64,87.48
24W26,68.3,+1.4,+2.09%,3.77,18.09,52.85,59.64,66.44,73.23,80.03,86.82
24W25,66.9,-0.7,-1.04%,3.75,17.86,52.45,59.19,65.94,72.68,79.42,86.17
24W24,67.6,-2.7,-3.84%,3.72,18.18,52.05,58.74,65.43,72.12,78.82,85.51
