Date,Price,Change,% Change,EPS,PER,8X,9.8X,11.6X,13.4X,15.2X,17X
25W01,174,-1,-0.57%,13.95,12.47,139.5,159,178.6,198.1,217.6,237.2
24W52,175,+0.5,+0.29%,13.95,12.54,139.5,159,178.6,198.1,217.6,237.2
24W51,174.5,-2.5,-1.41%,13.92,12.53,139.2,158.7,178.2,197.7,217.2,236.7
24W50,177,-2,-1.12%,13.89,12.74,138.9,158.4,177.9,197.3,216.8,236.2
24W49,179,+2,+1.13%,13.87,12.91,138.7,158.1,177.5,196.9,216.3,235.7
24W48,177,-2.5,-1.39%,13.84,12.79,138.4,157.8,177.1,196.5,215.9,235.3
24W47,179.5,+4,+2.28%,13.81,13,138.1,157.5,176.8,196.1,215.5,234.8
24W46,175.5,-3,-1.68%,13.78,12.73,137.8,157.1,176.4,195.7,215,234.3
24W45,178.5,-0.5,-0.28%,13.76,12.98,137.6,156.8,176.1,195.3,214.6,233.9
24W44,179,+1,+0.56%,13.73,13.04,137.3,156.5,175.7,194.9,214.2,233.4
24W43,178,+1.5,+0.85%,13.7,12.99,137,156.2,175.4,194.6,213.7,232.9
24W42,176.5,+1,+0.57%,13.67,12.91,136.7,155.9,175,194.2,213.3,232.4
24W41,175.5,-3.5,-1.96%,13.65,12.86,136.5,155.6,174.7,193.8,212.9,232
24W40,179,-3.5,-1.92%,13.62,13.14,136.2,155.2,174.3,193.4,212.4,231.5
24W39,182.5,-2.5,-1.35%,13.59,13.43,135.9,154.9,174,193,212,231
24W38,185,0,0%,13.56,13.64,135.6,154.6,173.6,192.6,211.6,230.6
24W37,185,-3.5,-1.86%,13.53,13.67,135.3,154.3,173.2,192.2,211.1,230.1
24W36,188.5,-3.5,-1.82%,13.51,13.96,135.1,154,172.9,191.8,210.7,229.6
24W35,192,+9,+4.92%,13.48,14.24,134.8,153.7,172.5,191.4,210.3,229.1
24W34,183,-1,-0.54%,13.45,13.6,134.5,153.3,172.2,191,209.8,228.7
24W33,184,+2,+1.1%,13.42,13.71,134.2,153,171.8,190.6,209.4,228.2
24W32,182,+1.5,+0.83%,13.4,13.59,134,152.7,171.5,190.2,209,227.7
24W31,180.5,+1,+0.56%,13.37,13.5,133.7,152.4,171.1,189.8,208.5,227.3
24W30,179.5,-4,-2.18%,13.34,13.45,133.4,152.1,170.8,189.4,208.1,226.8
24W29,183.5,-3.5,-1.87%,13.31,13.78,133.1,151.8,170.4,189,207.7,226.3
24W28,187,-2.5,-1.32%,13.29,14.08,132.9,151.5,170.1,188.7,207.3,225.9
24W27,189.5,-1,-0.52%,13.26,14.29,132.6,151.1,169.7,188.3,206.8,225.4
24W26,190.5,-9,-4.51%,13.23,14.4,132.3,150.8,169.3,187.9,206.4,224.9
24W25,199.5,+1.5,+0.76%,13.2,15.11,132,150.5,169,187.5,206,224.4
24W24,198,-0.5,-0.25%,13.17,15.03,131.7,150.2,168.6,187.1,205.5,224
24W23,198.5,-0.5,-0.25%,13.15,15.1,131.5,149.9,168.3,186.7,205.1,223.5
24W22,199,+1,+0.51%,13.12,15.17,131.2,149.6,167.9,186.3,204.7,223
24W21,198,-1,-0.5%,13.09,15.12,130.9,149.2,167.6,185.9,204.2,222.6
24W20,199,+0.5,+0.25%,13.06,15.23,130.6,148.9,167.2,185.5,203.8,222.1
24W19,198.5,-1,-0.5%,13.04,15.23,130.4,148.6,166.9,185.1,203.4,221.6
24W18,199.5,+4,+2.05%,13.01,15.34,130.1,148.3,166.5,184.7,202.9,221.1
24W17,195.5,+0.5,+0.26%,12.98,15.06,129.8,148,166.2,184.3,202.5,220.7
24W16,195,+0.5,+0.26%,12.95,15.05,129.5,147.7,165.8,183.9,202.1,220.2
24W15,194.5,-22,-10.2%,12.93,15.05,129.3,147.3,165.4,183.5,201.6,219.7
24W14,216.5,+14.5,+7.18%,12.9,16.79,129,147,165.1,183.1,201.2,219.3
24W13,202,+5,+2.54%,12.87,15.7,128.7,146.7,164.7,182.8,200.8,218.8
24W12,197,+8.5,+4.51%,12.84,15.34,128.4,146.4,164.4,182.4,200.3,218.3
24W11,188.5,+5,+2.72%,12.81,14.71,128.1,146.1,164,182,199.9,217.8
24W10,183.5,-1,-0.54%,12.79,14.35,127.9,145.8,163.7,181.6,199.5,217.4
24W09,184.5,+7,+3.94%,12.76,14.46,127.6,145.5,163.3,181.2,199,216.9
24W08,177.5,+6,+3.5%,12.73,13.94,127.3,145.1,163,180.8,198.6,216.4
24W07,171.5,-0.5,-0.29%,12.7,13.5,127,144.8,162.6,180.4,198.2,216
24W06,172,-2,-1.15%,12.68,13.57,126.8,144.5,162.3,180,197.7,215.5
24W05,174,-1,-0.57%,12.65,13.76,126.5,144.2,161.9,179.6,197.3,215
24W04,175,+4,+2.34%,12.62,13.87,126.2,143.9,161.5,179.2,196.9,214.6
24W03,171,-4,-2.29%,12.59,13.58,125.9,143.6,161.2,178.8,196.5,214.1
24W02,175,+4.5,+2.64%,12.57,13.93,125.7,143.2,160.8,178.4,196,213.6
24W01,170.5,+1.5,+0.89%,12.54,13.6,125.4,142.9,160.5,178,195.6,213.1
23W52,169,+1,+0.6%,12.51,13.51,125.1,142.6,160.1,177.6,195.2,212.7
23W51,168,-6,-3.45%,12.44,13.51,124.4,141.8,159.2,176.6,194,211.4
23W50,174,-7.5,-4.13%,12.36,14.07,123.6,140.9,158.3,175.6,192.9,210.2
23W49,181.5,+8.5,+4.91%,12.29,14.77,122.9,140.1,157.3,174.5,191.7,208.9
23W48,173,+6,+3.59%,12.22,14.16,122.2,139.3,156.4,173.5,190.6,207.7
23W47,167,+6.5,+4.05%,12.14,13.75,121.4,138.4,155.4,172.4,189.5,206.5
23W46,160.5,+1,+0.63%,12.07,13.3,120.7,137.6,154.5,171.4,188.3,205.2
23W45,159.5,0,0%,12,13.29,120,136.8,153.6,170.4,187.2,204
23W44,159.5,-9.5,-5.62%,11.92,13.38,119.2,135.9,152.6,169.3,186,202.7
23W43,169,-8,-4.52%,11.85,14.26,118.5,135.1,151.7,168.3,184.9,201.5
23W42,177,-5,-2.75%,11.78,15.03,117.8,134.3,150.8,167.3,183.7,200.2
23W41,182,+8,+4.6%,11.71,15.55,117.1,133.4,149.8,166.2,182.6,199
23W40,174,+1,+0.58%,11.63,14.96,116.3,132.6,148.9,165.2,181.5,197.8
23W39,173,+1,+0.58%,11.56,14.97,115.6,131.8,148,164.1,180.3,196.5
23W38,172,-5,-2.82%,11.49,14.97,114.9,130.9,147,163.1,179.2,195.3
23W37,177,+4.5,+2.61%,11.41,15.51,114.1,130.1,146.1,162.1,178,194
23W36,172.5,+9,+5.5%,11.34,15.21,113.4,129.3,145.1,161,176.9,192.8
23W35,163.5,+2.5,+1.55%,11.27,14.51,112.7,128.4,144.2,160,175.8,191.5
23W34,161,-1,-0.62%,11.19,14.38,111.9,127.6,143.3,158.9,174.6,190.3
23W33,162,-6.5,-3.86%,11.12,14.57,111.2,126.8,142.3,157.9,173.5,189
23W32,168.5,-2,-1.17%,11.05,15.25,110.5,125.9,141.4,156.9,172.3,187.8
23W31,170.5,+0.5,+0.29%,10.97,15.54,109.7,125.1,140.5,155.8,171.2,186.6
23W30,170,+2,+1.19%,10.9,15.59,109,124.3,139.5,154.8,170.1,185.3
