Date,Price,Change,% Change,EPS,PER,8X,9.8X,11.6X,13.4X,15.2X,17X
25W01,207,+3,+1.47%,6.41,32.29,44.87,65.38,85.89,106.4,126.9,147.4
24W52,204,+31,+17.9%,6.41,31.83,44.87,65.38,85.89,106.4,126.9,147.4
24W51,173,+23,+15.3%,6.38,27.1,44.69,65.12,85.55,106,126.4,146.8
24W50,150,-3.5,-2.28%,6.36,23.59,44.51,64.86,85.2,105.6,125.9,146.2
24W49,153.5,+0.5,+0.33%,6.33,24.24,44.33,64.59,84.86,105.1,125.4,145.7
24W48,153,+1,+0.66%,6.31,24.26,44.15,64.33,84.51,104.7,124.9,145.1
24W47,152,+1.5,+1%,6.28,24.2,43.97,64.07,84.17,104.3,124.4,144.5
24W46,150.5,-1,-0.66%,6.26,24.06,43.79,63.8,83.82,103.8,123.9,143.9
24W45,151.5,-8.5,-5.31%,6.23,24.32,43.61,63.54,83.48,103.4,123.3,143.3
24W44,160,-7.5,-4.48%,6.2,25.79,43.43,63.28,83.13,103,122.8,142.7
24W43,167.5,-6,-3.46%,6.18,27.11,43.25,63.02,82.79,102.6,122.3,142.1
24W42,173.5,+8,+4.83%,6.15,28.2,43.07,62.75,82.44,102.1,121.8,141.5
24W41,165.5,-1,-0.6%,6.13,27.01,42.89,62.49,82.1,101.7,121.3,140.9
24W40,166.5,-1.5,-0.89%,6.1,27.29,42.71,62.23,81.75,101.3,120.8,140.3
24W39,168,+6,+3.7%,6.08,27.65,42.52,61.96,81.4,100.8,120.3,139.7
24W38,162,-0.5,-0.31%,6.05,26.78,42.34,61.7,81.06,100.4,119.8,139.1
24W37,162.5,-6.5,-3.85%,6.02,26.98,42.16,61.44,80.71,99.99,119.3,138.5
24W36,169,-9,-5.06%,6,28.18,41.98,61.18,80.37,99.56,118.8,137.9
24W35,178,+18.5,+11.6%,5.97,29.81,41.8,60.91,80.02,99.13,118.2,137.4
24W34,159.5,-13.5,-7.8%,5.95,26.82,41.62,60.65,79.68,98.71,117.7,136.8
24W33,173,+1,+0.58%,5.92,29.22,41.44,60.39,79.33,98.28,117.2,136.2
24W32,172,+11,+6.83%,5.89,29.18,41.26,60.13,78.99,97.85,116.7,135.6
24W31,161,+7,+4.55%,5.87,27.43,41.08,59.86,78.64,97.42,116.2,135
24W30,154,-17,-9.94%,5.84,26.36,40.9,59.6,78.3,97,115.7,134.4
24W29,171,-19,-10%,5.82,29.4,40.72,59.34,77.95,96.57,115.2,133.8
24W28,190,-8,-4.04%,5.79,32.81,40.54,59.07,77.61,96.14,114.7,133.2
24W27,198,+33.5,+20.4%,5.77,34.34,40.36,58.81,77.26,95.71,114.2,132.6
24W26,164.5,0,0%,5.74,28.66,40.18,58.55,76.92,95.28,113.7,132
24W25,164.5,+14.5,+9.67%,5.71,28.79,40,58.29,76.57,94.86,113.1,131.4
24W24,150,-11,-6.83%,5.69,26.37,39.82,58.02,76.23,94.43,112.6,130.8
24W23,161,-4,-2.42%,5.66,28.43,39.64,57.76,75.88,94,112.1,130.2
24W22,165,-3,-1.79%,5.64,29.27,39.46,57.5,75.53,93.57,111.6,129.6
24W21,168,+42,+33.3%,5.61,29.94,39.28,57.23,75.19,93.15,111.1,129.1
24W20,126,+4.5,+3.7%,5.59,22.56,39.1,56.97,74.84,92.72,110.6,128.5
24W19,121.5,-3.5,-2.8%,5.56,21.85,38.92,56.71,74.5,92.29,110.1,127.9
24W18,125,+1,+0.81%,5.53,22.59,38.74,56.45,74.15,91.86,109.6,127.3
24W17,124,+1.5,+1.22%,5.51,22.51,38.56,56.18,73.81,91.43,109.1,126.7
24W16,122.5,-14,-10.3%,5.48,22.34,38.38,55.92,73.46,91.01,108.5,126.1
24W15,136.5,-3.5,-2.5%,5.46,25.02,38.2,55.66,73.12,90.58,108,125.5
24W14,140,+8,+6.06%,5.43,25.78,38.02,55.39,72.77,90.15,107.5,124.9
24W13,132,-6.5,-4.69%,5.4,24.42,37.84,55.13,72.43,89.72,107,124.3
24W12,138.5,+7,+5.32%,5.38,25.75,37.65,54.87,72.08,89.3,106.5,123.7
24W11,131.5,-1.5,-1.13%,5.35,24.56,37.47,54.61,71.74,88.87,106,123.1
24W10,133,0,0%,5.33,24.96,37.29,54.34,71.39,88.44,105.5,122.5
24W09,133,-8.5,-6.01%,5.3,25.09,37.11,54.08,71.05,88.01,105,121.9
24W08,141.5,+8.5,+6.39%,5.28,26.82,36.93,53.82,70.7,87.58,104.5,121.4
24W07,133,+3.5,+2.7%,5.25,25.33,36.75,53.55,70.36,87.16,104,120.8
24W06,129.5,-1,-0.77%,5.22,24.79,36.57,53.29,70.01,86.73,103.4,120.2
24W05,130.5,+8,+6.53%,5.2,25.1,36.39,53.03,69.66,86.3,102.9,119.6
24W04,122.5,+9,+7.93%,5.17,23.68,36.21,52.77,69.32,85.87,102.4,119
24W03,113.5,+1.5,+1.34%,5.15,22.05,36.03,52.5,68.97,85.45,101.9,118.4
24W02,112,+8,+7.69%,5.12,21.87,35.85,52.24,68.63,85.02,101.4,117.8
24W01,104,-2,-1.89%,5.1,20.41,35.67,51.98,68.28,84.59,100.9,117.2
23W52,106,+1.5,+1.44%,5.07,20.91,35.49,51.71,67.94,84.16,100.4,116.6
23W51,104.5,-1.5,-1.42%,5.13,20.39,35.88,52.28,68.68,85.09,101.5,117.9
23W50,106,-6.5,-5.78%,5.18,20.46,36.27,52.85,69.43,86.01,102.6,119.2
23W49,112.5,-3,-2.6%,5.24,21.48,36.66,53.42,70.18,86.94,103.7,120.5
23W48,115.5,+3,+2.67%,5.29,21.82,37.05,53.99,70.92,87.86,104.8,121.7
23W47,112.5,+3.5,+3.21%,5.35,21.03,37.44,54.55,71.67,88.78,105.9,123
23W46,109,+5,+4.81%,5.4,20.17,37.83,55.12,72.42,89.71,107,124.3
23W45,104,+0.5,+0.48%,5.46,19.05,38.22,55.69,73.16,90.63,108.1,125.6
23W44,103.5,+1,+0.98%,5.52,18.77,38.61,56.26,73.91,91.56,109.2,126.9
23W43,102.5,+1.5,+1.49%,5.57,18.4,39,56.83,74.65,92.48,110.3,128.1
23W42,101,-8.5,-7.76%,5.63,17.95,39.39,57.39,75.4,93.41,111.4,129.4
23W41,109.5,-13.5,-11%,5.68,19.27,39.78,57.96,76.15,94.33,112.5,130.7
23W40,123,-2.5,-1.99%,5.74,21.44,40.17,58.53,76.89,95.25,113.6,132
23W39,125.5,-2.5,-1.95%,5.79,21.66,40.56,59.1,77.64,96.18,114.7,133.3
23W38,128,-1.5,-1.16%,5.85,21.88,40.95,59.67,78.38,97.1,115.8,134.5
23W37,129.5,+21.5,+19.9%,5.91,21.93,41.34,60.23,79.13,98.03,116.9,135.8
23W36,108,-3.5,-3.14%,5.96,18.12,41.73,60.8,79.88,98.95,118,137.1
23W35,111.5,-5.5,-4.7%,6.02,18.53,42.12,61.37,80.62,99.88,119.1,138.4
23W34,117,-3.5,-2.9%,6.07,19.27,42.51,61.94,81.37,100.8,120.2,139.7
23W33,120.5,+6.5,+5.7%,6.13,19.66,42.9,62.51,82.12,101.7,121.3,140.9
23W32,114,-19,-14.3%,6.18,18.44,43.29,63.07,82.86,102.6,122.4,142.2
23W31,133,-24.5,-15.6%,6.24,21.32,43.68,63.64,83.61,103.6,123.5,143.5
23W30,157.5,-3.5,-2.17%,6.3,25.02,44.07,64.21,84.35,104.5,124.6,144.8
23W29,161,+23,+16.7%,6.35,25.35,44.46,64.78,85.1,105.4,125.7,146.1
23W28,138,+27.5,+24.9%,6.41,21.54,44.85,65.35,85.85,106.3,126.8,147.3
23W27,110.5,0,0%,6.46,17.1,45.24,65.91,86.59,107.3,128,148.6
23W26,110.5,-10.5,-8.68%,6.52,16.95,45.62,66.48,87.34,108.2,129.1,149.9
23W25,121,+12,+11%,6.57,18.41,46.01,67.05,88.09,109.1,130.2,151.2
23W24,109,-16,-12.8%,6.63,16.44,46.4,67.62,88.83,110,131.3,152.5
23W23,125,+31,+33%,6.68,18.7,46.79,68.19,89.58,111,132.4,153.8
23W22,94,+5.5,+6.21%,6.74,13.95,47.18,68.75,90.32,111.9,133.5,155
23W21,88.5,+5.2,+6.24%,6.8,13.02,47.57,69.32,91.07,112.8,134.6,156.3
23W20,83.3,-0.5,-0.6%,6.85,12.16,47.96,69.89,91.82,113.7,135.7,157.6
23W19,83.8,-1.6,-1.87%,6.91,12.13,48.35,70.46,92.56,114.7,136.8,158.9
