Date,Price,Change,% Change,EPS,PER,8X,9.8X,11.6X,13.4X,15.2X,17X
25W01,6.72,-0.11,-1.61%,-0.34,,-,-,-,-,-,-
24W52,6.83,+0.43,+6.72%,-0.34,,-,-,-,-,-,-
24W51,6.4,-0.32,-4.76%,-0.33,,-,-,-,-,-,-
24W50,6.72,-0.29,-4.14%,-0.33,,-,-,-,-,-,-
24W49,7.01,-0.01,-0.14%,-0.32,,-,-,-,-,-,-
24W48,7.02,+0.01,+0.14%,-0.31,,-,-,-,-,-,-
24W47,7.01,-0.19,-2.64%,-0.3,,-,-,-,-,-,-
24W46,7.2,-0.15,-2.04%,-0.3,,-,-,-,-,-,-
24W45,7.35,-0.15,-2%,-0.29,,-,-,-,-,-,-
24W44,7.5,-0.05,-0.66%,-0.28,,-,-,-,-,-,-
24W43,7.55,+0.35,+4.86%,-0.27,,-,-,-,-,-,-
24W42,7.2,+0.1,+1.41%,-0.27,,-,-,-,-,-,-
24W41,7.1,0,0%,-0.26,,-,-,-,-,-,-
24W40,7.1,-0.1,-1.39%,-0.25,,-,-,-,-,-,-
24W39,7.2,-0.01,-0.14%,-0.25,,-,-,-,-,-,-
24W38,7.21,-0.24,-3.22%,-0.24,,-,-,-,-,-,-
24W37,7.45,-0.14,-1.84%,-0.23,,-,-,-,-,-,-
24W36,7.59,-0.19,-2.44%,-0.22,,-,-,-,-,-,-
24W35,7.78,-0.47,-5.7%,-0.22,,-,-,-,-,-,-
24W34,8.25,+0.9,+12.2%,-0.21,,-,-,-,-,-,-
24W33,7.35,+0.23,+3.23%,-0.2,,-,-,-,-,-,-
24W32,7.12,-0.88,-11%,-0.19,,-,-,-,-,-,-
24W31,8,-0.2,-2.44%,-0.19,,-,-,-,-,-,-
24W30,8.2,-0.16,-1.91%,-0.18,,-,-,-,-,-,-
24W29,8.36,-0.08,-0.95%,-0.17,,-,-,-,-,-,-
24W28,8.44,+0.05,+0.6%,-0.16,,-,-,-,-,-,-
24W27,8.39,-0.06,-0.71%,-0.16,,-,-,-,-,-,-
24W26,8.45,-0.41,-4.63%,-0.15,,-,-,-,-,-,-
24W25,8.86,-0.14,-1.56%,-0.14,,-,-,-,-,-,-
24W24,9,+0.25,+2.86%,-0.14,,-,-,-,-,-,-
24W23,8.75,-0.68,-7.21%,-0.13,,-,-,-,-,-,-
24W22,9.43,-0.43,-4.36%,-0.12,,-,-,-,-,-,-
24W21,9.86,0,0%,-0.11,,-,-,-,-,-,-
24W20,9.86,-0.34,-3.33%,-0.11,,-,-,-,-,-,-
24W19,10.2,+0.05,+0.49%,-0.1,,-,-,-,-,-,-
24W18,10.15,-0.25,-2.4%,-0.09,,-,-,-,-,-,-
24W17,10.4,+0.25,+2.46%,-0.08,,-,-,-,-,-,-
24W16,10.15,-0.15,-1.46%,-0.08,,-,-,-,-,-,-
24W15,10.3,-0.3,-2.83%,-0.07,,-,-,-,-,-,-
24W14,10.6,+0.05,+0.47%,-0.06,,-,-,-,-,-,-
24W13,10.55,-0.65,-5.8%,-0.06,,-,-,-,-,-,-
24W12,11.2,+0.7,+6.67%,-0.05,,-,-,-,-,-,-
24W11,10.5,+0.5,+5%,-0.04,,-,-,-,-,-,-
24W10,10,-0.85,-7.83%,-0.03,,-,-,-,-,-,-
24W09,10.85,-0.15,-1.36%,-0.03,,-,-,-,-,-,-
24W08,11,-0.9,-7.56%,-0.02,,-,-,-,-,-,-
24W07,11.9,0,0%,-0.01,,-,-,-,-,-,-
24W06,11.9,+0.05,+0.42%,0,,-,-,-,-,-,-
24W05,11.85,+0.1,+0.85%,0,3423,0.052,0.062,0.073,0.083,0.093,0.104
24W04,11.75,+0.5,+4.44%,0.01,1091,0.162,0.194,0.226,0.258,0.291,0.323
24W03,11.25,-0.9,-7.41%,0.02,622.3,0.271,0.325,0.38,0.434,0.488,0.542
24W02,12.15,+0.1,+0.83%,0.03,478.6,0.381,0.457,0.533,0.609,0.685,0.762
24W01,12.05,-0.15,-1.23%,0.03,368.6,0.49,0.588,0.687,0.785,0.883,0.981
23W52,12.2,0,0%,0.04,305,0.6,0.72,0.84,0.96,1.08,1.2
23W51,12.2,0,0%,0,,-,-,-,-,-,-
23W50,12.2,-0.1,-0.81%,-0.04,,-,-,-,-,-,-
23W49,12.3,-0.25,-1.99%,-0.08,,-,-,-,-,-,-
23W48,12.55,+0.2,+1.62%,-0.12,,-,-,-,-,-,-
23W47,12.35,+0.1,+0.82%,-0.16,,-,-,-,-,-,-
23W46,12.25,-0.15,-1.21%,-0.2,,-,-,-,-,-,-
