Date,Price,Change,% Change,EPS,PER,8X,9.8X,11.6X,13.4X,15.2X,17X
25W01,434.5,+3,+0.7%,14.25,30.49,213.8,256.5,299.2,342,384.8,427.5
24W52,431.5,+19.5,+4.73%,14.25,30.28,213.8,256.5,299.2,342,384.8,427.5
24W51,412,-11,-2.6%,14.22,28.97,213.3,256,298.7,341.4,384,426.7
24W50,423,+24,+6.02%,14.2,29.8,212.9,255.5,298.1,340.7,383.3,425.9
24W49,399,+18,+4.72%,14.17,28.16,212.5,255.1,297.6,340.1,382.6,425.1
24W48,381,-13,-3.3%,14.14,26.94,212.1,254.6,297,339.4,381.9,424.3
24W47,394,+8,+2.07%,14.12,27.91,211.7,254.1,296.4,338.8,381.1,423.5
24W46,386,-14,-3.5%,14.09,27.4,211.3,253.6,295.9,338.2,380.4,422.7
24W45,400,+9.5,+2.43%,14.06,28.44,210.9,253.1,295.3,337.5,379.7,421.9
24W44,390.5,-11.5,-2.86%,14.04,27.82,210.5,252.7,294.8,336.9,379,421.1
24W43,402,0,0%,14.01,28.69,210.1,252.2,294.2,336.2,378.3,420.3
24W42,402,+22,+5.79%,13.98,28.75,209.7,251.7,293.6,335.6,377.5,419.5
24W41,380,+14,+3.83%,13.96,27.23,209.3,251.2,293.1,334.9,376.8,418.7
24W40,366,-34,-8.5%,13.93,26.28,208.9,250.7,292.5,334.3,376.1,417.9
24W39,400,+13,+3.36%,13.9,28.77,208.5,250.2,292,333.7,375.4,417.1
24W38,387,+2,+0.52%,13.88,27.89,208.1,249.8,291.4,333,374.6,416.3
24W37,385,+9.5,+2.53%,13.85,27.8,207.7,249.3,290.8,332.4,373.9,415.5
24W36,375.5,-24,-6.01%,13.82,27.17,207.3,248.8,290.3,331.7,373.2,414.7
24W35,399.5,-2.5,-0.62%,13.8,28.96,206.9,248.3,289.7,331.1,372.5,413.9
24W34,402,-9,-2.19%,13.77,29.2,206.5,247.8,289.1,330.5,371.8,413.1
24W33,411,+23.5,+6.06%,13.74,29.91,206.1,247.4,288.6,329.8,371,412.3
24W32,387.5,-2.5,-0.64%,13.72,28.25,205.7,246.9,288,329.2,370.3,411.5
24W31,390,+2,+0.52%,13.69,28.49,205.3,246.4,287.5,328.5,369.6,410.7
24W30,388,-11,-2.76%,13.66,28.4,204.9,245.9,286.9,327.9,368.9,409.9
24W29,399,-23,-5.45%,13.64,29.26,204.5,245.4,286.3,327.2,368.2,409.1
24W28,422,+35,+9.04%,13.61,31.01,204.1,245,285.8,326.6,367.4,408.3
24W27,387,-0.5,-0.13%,13.58,28.49,203.7,244.5,285.2,326,366.7,407.5
24W26,387.5,+4.5,+1.17%,13.56,28.59,203.3,244,284.7,325.3,366,406.6
24W25,383,+29.5,+8.35%,13.53,28.31,202.9,243.5,284.1,324.7,365.3,405.8
24W24,353.5,+8.5,+2.46%,13.5,26.18,202.5,243,283.5,324,364.5,405
24W23,345,+20,+6.15%,13.47,25.6,202.1,242.5,283,323.4,363.8,404.2
24W22,325,-3,-0.91%,13.45,24.17,201.7,242.1,282.4,322.8,363.1,403.4
