Date,Price,Change,% Change,EPS,PER,8X,9.8X,11.6X,13.4X,15.2X,17X
25W01,19.05,+0.1,+0.53%,-2.49,,-,-,-,-,-,-
24W52,18.95,+0.8,+4.41%,-2.49,,-,-,-,-,-,-
24W51,18.15,-0.15,-0.82%,-2.51,,-,-,-,-,-,-
24W50,18.3,0,0%,-2.54,,-,-,-,-,-,-
24W49,18.3,+0.3,+1.67%,-2.56,,-,-,-,-,-,-
24W48,18,-0.05,-0.28%,-2.59,,-,-,-,-,-,-
24W47,18.05,+0.45,+2.56%,-2.61,,-,-,-,-,-,-
24W46,17.6,+0.1,+0.57%,-2.64,,-,-,-,-,-,-
24W45,17.5,+0.15,+0.86%,-2.66,,-,-,-,-,-,-
24W44,17.35,+0.35,+2.06%,-2.68,,-,-,-,-,-,-
24W43,17,-0.5,-2.86%,-2.71,,-,-,-,-,-,-
24W42,17.5,-1.5,-7.89%,-2.73,,-,-,-,-,-,-
24W41,19,-0.15,-0.78%,-2.76,,-,-,-,-,-,-
24W40,19.15,-0.45,-2.3%,-2.78,,-,-,-,-,-,-
24W39,19.6,-0.75,-3.69%,-2.8,,-,-,-,-,-,-
24W38,20.35,+0.6,+3.04%,-2.83,,-,-,-,-,-,-
24W37,19.75,-0.1,-0.5%,-2.85,,-,-,-,-,-,-
24W36,19.85,-0.25,-1.24%,-2.88,,-,-,-,-,-,-
24W35,20.1,+0.45,+2.29%,-2.9,,-,-,-,-,-,-
24W34,19.65,-0.2,-1.01%,-2.93,,-,-,-,-,-,-
24W33,19.85,-1.05,-5.02%,-2.95,,-,-,-,-,-,-
24W32,20.9,-0.4,-1.88%,-2.97,,-,-,-,-,-,-
24W31,21.3,+0.05,+0.24%,-3,,-,-,-,-,-,-
24W30,21.25,-0.75,-3.41%,-3.02,,-,-,-,-,-,-
24W29,22,+0.6,+2.8%,-3.05,,-,-,-,-,-,-
24W28,21.4,+0.1,+0.47%,-3.07,,-,-,-,-,-,-
24W27,21.3,-0.4,-1.84%,-3.1,,-,-,-,-,-,-
24W26,21.7,-0.3,-1.36%,-3.12,,-,-,-,-,-,-
24W25,22,+0.25,+1.15%,-3.14,,-,-,-,-,-,-
24W24,21.75,-0.35,-1.58%,-3.17,,-,-,-,-,-,-
24W23,22.1,-0.4,-1.78%,-3.19,,-,-,-,-,-,-
24W22,22.5,0,0%,-3.22,,-,-,-,-,-,-
24W21,22.5,-0.25,-1.1%,-3.24,,-,-,-,-,-,-
24W20,22.75,-0.3,-1.3%,-3.27,,-,-,-,-,-,-
24W19,23.05,-1.8,-7.24%,-3.29,,-,-,-,-,-,-
24W18,24.85,+0.85,+3.54%,-3.31,,-,-,-,-,-,-
24W17,24,+2.15,+9.84%,-3.34,,-,-,-,-,-,-
24W16,21.85,+1.9,+9.52%,-3.36,,-,-,-,-,-,-
24W15,19.95,-0.15,-0.75%,-3.39,,-,-,-,-,-,-
24W14,20.1,+0.15,+0.75%,-3.41,,-,-,-,-,-,-
24W13,19.95,+0.4,+2.05%,-3.44,,-,-,-,-,-,-
24W12,19.55,0,0%,-3.46,,-,-,-,-,-,-
24W11,19.55,+0.1,+0.51%,-3.48,,-,-,-,-,-,-
24W10,19.45,-0.45,-2.26%,-3.51,,-,-,-,-,-,-
24W09,19.9,-0.1,-0.5%,-3.53,,-,-,-,-,-,-
24W08,20,+0.05,+0.25%,-3.56,,-,-,-,-,-,-
24W07,19.95,-0.3,-1.48%,-3.58,,-,-,-,-,-,-
24W06,20.25,+0.1,+0.5%,-3.6,,-,-,-,-,-,-
24W05,20.15,-0.3,-1.47%,-3.63,,-,-,-,-,-,-
24W04,20.45,-0.55,-2.62%,-3.65,,-,-,-,-,-,-
24W03,21,-0.75,-3.45%,-3.68,,-,-,-,-,-,-
24W02,21.75,+1.4,+6.88%,-3.7,,-,-,-,-,-,-
24W01,20.35,+0.05,+0.25%,-3.73,,-,-,-,-,-,-
23W52,20.3,+0.5,+2.53%,-3.75,,-,-,-,-,-,-
23W51,19.8,0,0%,-3.62,,-,-,-,-,-,-
23W50,19.8,-0.3,-1.49%,-3.49,,-,-,-,-,-,-
23W49,20.1,+0.5,+2.55%,-3.36,,-,-,-,-,-,-
23W48,19.6,-0.1,-0.51%,-3.23,,-,-,-,-,-,-
23W47,19.7,-0.2,-1.01%,-3.1,,-,-,-,-,-,-
23W46,19.9,-3.9,-16.4%,-2.98,,-,-,-,-,-,-
23W45,23.8,+3.8,+19%,-2.85,,-,-,-,-,-,-
23W44,20,-2,-9.09%,-2.72,,-,-,-,-,-,-
23W43,22,+0.7,+3.29%,-2.59,,-,-,-,-,-,-
23W42,21.3,-4.75,-18.2%,-2.46,,-,-,-,-,-,-
23W41,26.05,-2.1,-7.46%,-2.33,,-,-,-,-,-,-
23W40,28.15,-0.35,-1.23%,-2.2,,-,-,-,-,-,-
23W39,28.5,-0.5,-1.72%,-2.07,,-,-,-,-,-,-
23W38,29,-0.55,-1.86%,-1.94,,-,-,-,-,-,-
23W37,29.55,-0.75,-2.48%,-1.81,,-,-,-,-,-,-
23W36,30.3,-0.7,-2.26%,-1.69,,-,-,-,-,-,-
23W35,31,+1.4,+4.73%,-1.56,,-,-,-,-,-,-
23W34,29.6,+0.75,+2.6%,-1.43,,-,-,-,-,-,-
23W33,28.85,-0.05,-0.17%,-1.3,,-,-,-,-,-,-
23W32,28.9,-4.1,-12.4%,-1.17,,-,-,-,-,-,-
23W31,33,+2.1,+6.8%,-1.04,,-,-,-,-,-,-
23W30,30.9,+0.75,+2.49%,-0.91,,-,-,-,-,-,-
23W29,30.15,-0.7,-2.27%,-0.78,,-,-,-,-,-,-
23W28,30.85,+0.15,+0.49%,-0.65,,-,-,-,-,-,-
23W27,30.7,+1.6,+5.5%,-0.52,,-,-,-,-,-,-
23W26,29.1,+0.65,+2.28%,-0.4,,-,-,-,-,-,-
23W25,28.45,-0.1,-0.35%,-0.27,,-,-,-,-,-,-
23W24,28.55,-0.3,-1.04%,-0.14,,-,-,-,-,-,-
23W23,28.85,+1.05,+3.78%,-0.01,,-,-,-,-,-,-
23W22,27.8,+0.2,+0.72%,0.12,230.5,1.809,2.171,2.532,2.894,3.256,3.618
23W21,27.6,-0.45,-1.6%,0.25,110.6,3.744,4.493,5.242,5.991,6.739,7.488
23W20,28.05,+1.65,+6.25%,0.38,74.08,5.679,6.815,7.951,9.087,10.22,11.36
23W19,26.4,+0.75,+2.92%,0.51,52,7.615,9.138,10.66,12.18,13.71,15.23
23W18,25.65,-0.2,-0.77%,0.64,40.29,9.55,11.46,13.37,15.28,17.19,19.1
23W17,25.85,+0.3,+1.17%,0.77,33.76,11.49,13.78,16.08,18.38,20.67,22.97
23W16,25.55,-0.85,-3.22%,0.89,28.56,13.42,16.1,18.79,21.47,24.16,26.84
23W15,26.4,+1.25,+4.97%,1.02,25.79,15.36,18.43,21.5,24.57,27.64,30.71
23W14,25.15,+0.95,+3.93%,1.15,21.82,17.29,20.75,24.21,27.67,31.12,34.58
23W13,24.2,-2.6,-9.7%,1.28,18.88,19.23,23.07,26.92,30.76,34.61,38.45
23W12,26.8,+0.65,+2.49%,1.41,19,21.16,25.39,29.63,33.86,38.09,42.32
23W11,26.15,-0.35,-1.32%,1.54,16.98,23.1,27.72,32.34,36.96,41.57,46.19
23W10,26.5,0,0%,1.67,15.88,25.03,30.04,35.05,40.05,45.06,50.06
23W09,26.5,+1.35,+5.37%,1.8,14.74,26.97,32.36,37.75,43.15,48.54,53.94
23W08,25.15,+0.65,+2.65%,1.93,13.05,28.9,34.68,40.46,46.24,52.03,57.81
23W07,24.5,+0.45,+1.87%,2.06,11.92,30.84,37.01,43.17,49.34,55.51,61.68
23W06,24.05,+2.45,+11.3%,2.18,11.01,32.77,39.33,45.88,52.44,58.99,65.55
23W05,21.6,+1.6,+8%,2.31,9.33,34.71,41.65,48.59,55.53,62.48,69.42
23W03,20,0,0%,2.44,8.19,36.64,43.97,51.3,58.63,65.96,73.29
23W02,20,+0.05,+0.25%,2.57,7.78,38.58,46.3,54.01,61.73,69.44,77.16
23W01,19.95,+1.7,+9.32%,2.7,7.39,40.51,48.62,56.72,64.82,72.93,81.03
22W53,18.25,+0.15,+0.83%,2.83,6.45,42.45,50.94,59.43,67.92,76.41,84.9
22W52,18.1,+0.4,+2.26%,2.83,6.39,42.47,50.97,59.46,67.96,76.45,84.95
22W51,17.7,+0.6,+3.51%,2.83,6.25,42.5,51,59.49,67.99,76.49,84.99
22W50,17.1,-0.1,-0.58%,2.83,6.03,42.52,51.02,59.53,68.03,76.53,85.04
22W49,17.2,+0.25,+1.47%,2.84,6.06,42.54,51.05,59.56,68.07,76.58,85.08
