Date,Price,Change,% Change,EPS,PER,8X,9.8X,11.6X,13.4X,15.2X,17X
25W01,78.1,-1.6,-2.01%,10.21,7.65,153.2,183.8,214.4,245,275.7,306.3
24W52,79.7,+2,+2.57%,10.21,7.81,153.2,183.8,214.4,245,275.7,306.3
24W51,77.7,-1.9,-2.39%,10.08,7.71,151.2,181.4,211.7,241.9,272.1,302.4
24W50,79.6,-8.9,-10.1%,9.95,8,149.2,179.1,208.9,238.7,268.6,298.4
24W49,88.5,+2.7,+3.15%,9.82,9.02,147.2,176.7,206.1,235.6,265,294.5
24W48,85.8,-2.6,-2.94%,9.68,8.86,145.3,174.3,203.4,232.4,261.5,290.5
24W47,88.4,-3,-3.28%,9.55,9.25,143.3,172,200.6,229.3,257.9,286.6
24W46,91.4,-5.6,-5.77%,9.42,9.7,141.3,169.6,197.9,226.1,254.4,282.7
24W45,97,+6.7,+7.42%,9.29,10.44,139.4,167.2,195.1,223,250.8,278.7
24W44,90.3,-1.7,-1.85%,9.16,9.86,137.4,164.9,192.3,219.8,247.3,274.8
24W43,92,+0.9,+0.99%,9.03,10.19,135.4,162.5,189.6,216.7,243.8,270.8
24W42,91.1,-0.3,-0.33%,8.9,10.24,133.4,160.1,186.8,213.5,240.2,266.9
24W41,91.4,-10.1,-9.95%,8.77,10.43,131.5,157.8,184.1,210.4,236.7,263
24W40,101.5,-9,-8.14%,8.63,11.76,129.5,155.4,181.3,207.2,233.1,259
24W39,110.5,+6,+5.74%,8.5,13,127.5,153,178.6,204.1,229.6,255.1
24W38,104.5,+1,+0.97%,8.37,12.48,125.6,150.7,175.8,200.9,226,251.1
24W37,103.5,-6.5,-5.91%,8.24,12.56,123.6,148.3,173,197.8,222.5,247.2
24W36,110,-13.5,-10.9%,8.11,13.57,121.6,146,170.3,194.6,218.9,243.3
24W35,123.5,+4.5,+3.78%,7.98,15.48,119.7,143.6,167.5,191.5,215.4,239.3
24W34,119,-2.5,-2.06%,7.85,15.17,117.7,141.2,164.8,188.3,211.8,235.4
24W33,121.5,+2.5,+2.1%,7.71,15.75,115.7,138.9,162,185.1,208.3,231.4
24W32,119,+1,+0.85%,7.58,15.69,113.7,136.5,159.2,182,204.7,227.5
24W31,118,-6,-4.84%,7.45,15.84,111.8,134.1,156.5,178.8,201.2,223.6
24W30,124,-8.5,-6.42%,7.32,16.94,109.8,131.8,153.7,175.7,197.7,219.6
24W29,132.5,-10.5,-7.34%,7.19,18.43,107.8,129.4,151,172.5,194.1,215.7
24W28,143,-7.5,-4.98%,7.06,20.26,105.9,127,148.2,169.4,190.6,211.7
24W27,150.5,+2,+1.35%,6.93,21.73,103.9,124.7,145.5,166.2,187,207.8
24W26,148.5,+0.5,+0.34%,6.8,21.85,101.9,122.3,142.7,163.1,183.5,203.8
24W25,148,-31,-17.3%,6.66,22.21,99.95,119.9,139.9,159.9,179.9,199.9
24W24,179,+35.5,+24.7%,6.53,27.4,97.98,117.6,137.2,156.8,176.4,196
24W23,143.5,+24,+20.1%,6.4,22.42,96.01,115.2,134.4,153.6,172.8,192
24W22,119.5,+7.5,+6.7%,6.27,19.06,94.04,112.9,131.7,150.5,169.3,188.1
24W21,112,+8,+7.69%,6.14,18.25,92.07,110.5,128.9,147.3,165.7,184.1
24W20,104,-8.5,-7.56%,6.01,17.31,90.1,108.1,126.1,144.2,162.2,180.2
24W19,112.5,+17.8,+18.8%,5.88,19.15,88.13,105.8,123.4,141,158.6,176.3
24W18,94.7,+7.2,+8.23%,5.74,16.49,86.16,103.4,120.6,137.9,155.1,172.3
24W17,87.5,+7.3,+9.1%,5.61,15.59,84.19,101,117.9,134.7,151.5,168.4
24W16,80.2,-9.7,-10.8%,5.48,14.63,82.22,98.67,115.1,131.6,148,164.4
24W15,89.9,+6.1,+7.28%,5.35,16.8,80.25,96.3,112.4,128.4,144.5,160.5
24W14,83.8,+4.8,+6.08%,5.22,16.06,78.28,93.94,109.6,125.3,140.9,156.6
24W13,79,-1.8,-2.23%,5.09,15.53,76.31,91.58,106.8,122.1,137.4,152.6
24W12,80.8,+3.3,+4.26%,4.96,16.3,74.34,89.21,104.1,118.9,133.8,148.7
24W11,77.5,-0.5,-0.64%,4.82,16.06,72.37,86.85,101.3,115.8,130.3,144.7
24W10,78,-6.9,-8.13%,4.69,16.62,70.4,84.48,98.56,112.6,126.7,140.8
24W09,84.9,-1,-1.16%,4.56,18.61,68.43,82.12,95.8,109.5,123.2,136.9
24W08,85.9,+4.5,+5.53%,4.43,19.39,66.46,79.75,93.05,106.3,119.6,132.9
24W07,81.4,+4.2,+5.44%,4.3,18.93,64.49,77.39,90.29,103.2,116.1,129
24W06,77.2,-0.3,-0.39%,4.17,18.52,62.52,75.03,87.53,100,112.5,125
24W05,77.5,-1.1,-1.4%,4.04,19.2,60.55,72.66,84.77,96.88,109,121.1
24W04,78.6,-2.9,-3.56%,3.91,20.13,58.58,70.3,82.01,93.73,105.4,117.2
24W03,81.5,+3.1,+3.95%,3.77,21.59,56.61,67.93,79.25,90.58,101.9,113.2
24W02,78.4,-0.9,-1.13%,3.64,21.52,54.64,65.57,76.5,87.42,98.35,109.3
24W01,79.3,-8.3,-9.47%,3.51,22.58,52.67,63.2,73.74,84.27,94.81,105.3
23W52,87.6,+0.6,+0.69%,3.38,25.92,50.7,60.84,70.98,81.12,91.26,101.4
23W51,87,-1.3,-1.47%,3.31,26.25,49.71,59.65,69.59,79.53,89.48,99.42
23W50,88.3,-0.4,-0.45%,3.25,27.19,48.72,58.46,68.2,77.95,87.69,97.44
23W49,88.7,+3.5,+4.11%,3.18,27.88,47.73,57.27,66.82,76.36,85.91,95.45
23W48,85.2,-0.8,-0.93%,3.12,27.35,46.74,56.08,65.43,74.78,84.12,93.47
23W47,86,-4.2,-4.66%,3.05,28.2,45.74,54.89,64.04,73.19,82.34,91.49
23W46,90.2,+3.1,+3.56%,2.98,30.23,44.75,53.7,62.65,71.6,80.56,89.51
23W45,87.1,-4.8,-5.22%,2.92,29.85,43.76,52.51,61.27,70.02,78.77,87.52
23W44,91.9,+17.8,+24%,2.85,32.23,42.77,51.32,59.88,68.43,76.99,85.54
23W43,74.1,-1.1,-1.46%,2.79,26.6,41.78,50.14,58.49,66.85,75.2,83.56
23W42,75.2,+2.3,+3.16%,2.72,27.66,40.79,48.95,57.1,65.26,73.42,81.58
23W41,72.9,+1.8,+2.53%,2.65,27.48,39.8,47.76,55.72,63.68,71.63,79.59
23W40,71.1,+6.8,+10.6%,2.59,27.48,38.81,46.57,54.33,62.09,69.85,77.61
23W39,64.3,-4.2,-6.13%,2.52,25.51,37.81,45.38,52.94,60.5,68.07,75.63
23W38,68.5,-1.9,-2.7%,2.45,27.9,36.82,44.19,51.55,58.92,66.28,73.65
23W37,70.4,+3.8,+5.71%,2.39,29.47,35.83,43,50.17,57.33,64.5,71.66
23W36,66.6,-2.3,-3.34%,2.32,28.67,34.84,41.81,48.78,55.75,62.71,69.68
23W35,68.9,+6.2,+9.89%,2.26,30.53,33.85,40.62,47.39,54.16,60.93,67.7
23W34,62.7,+2.6,+4.33%,2.19,28.62,32.86,39.43,46,52.57,59.15,65.72
23W33,60.1,-2.2,-3.53%,2.12,28.29,31.87,38.24,44.61,50.99,57.36,63.74
23W32,62.3,+0.7,+1.14%,2.06,30.27,30.88,37.05,43.23,49.4,55.58,61.75
23W31,61.6,-1.7,-2.69%,1.99,30.92,29.89,35.86,41.84,47.82,53.79,59.77
23W30,63.3,+1.9,+3.09%,1.93,32.86,28.89,34.67,40.45,46.23,52.01,57.79
23W29,61.4,-4.1,-6.26%,1.86,33.01,27.9,33.48,39.06,44.64,50.23,55.81
23W28,65.5,+3,+4.8%,1.79,36.51,26.91,32.29,37.68,43.06,48.44,53.82
23W27,62.5,-9.3,-13%,1.73,36.17,25.92,31.1,36.29,41.47,46.66,51.84
23W26,71.8,-2.6,-3.49%,1.66,43.2,24.93,29.92,34.9,39.89,44.87,49.86
23W25,74.4,+2.8,+3.91%,1.6,46.62,23.94,28.73,33.51,38.3,43.09,47.88
23W24,71.6,+8.3,+13.1%,1.53,46.8,22.95,27.54,32.13,36.72,41.3,45.89
23W23,63.3,+1.2,+1.93%,1.46,43.25,21.96,26.35,30.74,35.13,39.52,43.91
23W22,62.1,+5.1,+8.95%,1.4,44.43,20.96,25.16,29.35,33.54,37.74,41.93
23W21,57,-1.6,-2.73%,1.33,42.81,19.97,23.97,27.96,31.96,35.95,39.95
23W20,58.6,0,0%,1.27,46.31,18.98,22.78,26.58,30.37,34.17,37.96
23W19,58.6,-16.6,-22.1%,1.2,48.86,17.99,21.59,25.19,28.79,32.38,35.98
23W18,75.2,+7.3,+10.8%,1.13,66.35,17,20.4,23.8,27.2,30.6,34
23W17,67.9,-5.3,-7.24%,1.07,63.62,16.01,19.21,22.41,25.61,28.82,32.02
23W16,73.2,-6.6,-8.27%,1,73.11,15.02,18.02,21.02,24.03,27.03,30.04
23W15,79.8,+7.2,+9.92%,0.94,85.34,14.03,16.83,19.64,22.44,25.25,28.05
23W14,72.6,+4.2,+6.14%,0.87,83.54,13.04,15.64,18.25,20.86,23.46,26.07
23W13,68.4,-0.7,-1.01%,0.8,85.19,12.04,14.45,16.86,19.27,21.68,24.09
23W12,69.1,+6.8,+10.9%,0.74,93.78,11.05,13.26,15.47,17.68,19.9,22.11
23W11,62.3,+4.1,+7.04%,0.67,92.88,10.06,12.07,14.09,16.1,18.11,20.12
23W10,58.2,+0.8,+1.39%,0.6,96.25,9.071,10.88,12.7,14.51,16.33,18.14
23W09,57.4,+5.6,+10.8%,0.54,106.6,8.079,9.695,11.31,12.93,14.54,16.16
23W08,51.8,+7.9,+18%,0.47,109.6,7.088,8.506,9.924,11.34,12.76,14.18
23W07,43.9,+9.2,+26.5%,0.41,108,6.097,7.316,8.536,9.755,10.97,12.19
23W06,34.7,+1.4,+4.2%,0.34,101.9,5.106,6.127,7.148,8.169,9.191,10.21
23W05,33.3,+1.35,+4.23%,0.27,121.4,4.115,4.938,5.761,6.584,7.406,8.229
23W03,31.95,+0.15,+0.47%,0.21,153.4,3.124,3.748,4.373,4.998,5.622,6.247
23W02,31.8,-0.1,-0.31%,0.14,223.7,2.132,2.559,2.985,3.412,3.838,4.265
23W01,31.9,+1.45,+4.76%,0.08,419.3,1.141,1.369,1.598,1.826,2.054,2.282
22W53,30.45,+0.3,+1%,0.01,3045,0.15,0.18,0.21,0.24,0.27,0.3
22W52,30.15,-0.65,-2.11%,-0.01,,-,-,-,-,-,-
22W51,30.8,+0.6,+1.99%,-0.03,,-,-,-,-,-,-
22W50,30.2,-0.95,-3.05%,-0.05,,-,-,-,-,-,-
22W49,31.15,+1.2,+4.01%,-0.07,,-,-,-,-,-,-
22W48,29.95,-1.35,-4.31%,-0.09,,-,-,-,-,-,-
22W47,31.3,+1.25,+4.16%,-0.11,,-,-,-,-,-,-
22W46,30.05,-1,-3.22%,-0.13,,-,-,-,-,-,-
22W45,31.05,+1.35,+4.55%,-0.15,,-,-,-,-,-,-
22W44,29.7,-0.7,-2.3%,-0.17,,-,-,-,-,-,-
22W43,30.4,+0.15,+0.5%,-0.19,,-,-,-,-,-,-
22W42,30.25,+4.2,+16.1%,-0.21,,-,-,-,-,-,-
22W40,26.05,-2.1,-7.46%,-0.23,,-,-,-,-,-,-
22W39,28.15,-3.25,-10.4%,-0.25,,-,-,-,-,-,-
22W38,31.4,+1.8,+6.08%,-0.27,,-,-,-,-,-,-
22W37,29.6,+0.55,+1.89%,-0.29,,-,-,-,-,-,-
22W36,29.05,-0.95,-3.17%,-0.31,,-,-,-,-,-,-
22W35,30,-0.45,-1.48%,-0.33,,-,-,-,-,-,-
22W34,30.45,+0.95,+3.22%,-0.35,,-,-,-,-,-,-
22W33,29.5,+1.45,+5.17%,-0.37,,-,-,-,-,-,-
22W32,28.05,-0.15,-0.53%,-0.39,,-,-,-,-,-,-
22W31,28.2,-0.8,-2.76%,-0.41,,-,-,-,-,-,-
22W30,29,+1.1,+3.94%,-0.43,,-,-,-,-,-,-
22W29,27.9,+0.9,+3.33%,-0.45,,-,-,-,-,-,-
22W28,27,+0.8,+3.05%,-0.47,,-,-,-,-,-,-
22W27,26.2,-1.55,-5.59%,-0.49,,-,-,-,-,-,-
22W26,27.75,-1.35,-4.64%,-0.52,,-,-,-,-,-,-
22W25,29.1,-2.15,-6.88%,-0.54,,-,-,-,-,-,-
22W24,31.25,-1,-3.1%,-0.56,,-,-,-,-,-,-
22W23,32.25,+1.15,+3.7%,-0.58,,-,-,-,-,-,-
22W22,31.1,-1.1,-3.42%,-0.6,,-,-,-,-,-,-
22W21,32.2,+1.65,+5.4%,-0.62,,-,-,-,-,-,-
22W20,30.55,-2.15,-6.57%,-0.64,,-,-,-,-,-,-
22W19,32.7,+0.2,+0.62%,-0.66,,-,-,-,-,-,-
22W18,32.5,-5.2,-13.8%,-0.68,,-,-,-,-,-,-
22W17,37.7,+0.7,+1.89%,-0.7,,-,-,-,-,-,-
22W16,37,+0.2,+0.54%,-0.72,,-,-,-,-,-,-
22W15,36.8,-0.3,-0.81%,-0.74,,-,-,-,-,-,-
22W14,37.1,-3.55,-8.73%,-0.76,,-,-,-,-,-,-
22W13,40.65,-1.4,-3.33%,-0.78,,-,-,-,-,-,-
22W12,42.05,+0.85,+2.06%,-0.8,,-,-,-,-,-,-
22W11,41.2,-1.85,-4.3%,-0.82,,-,-,-,-,-,-
22W10,43.05,+0.05,+0.12%,-0.84,,-,-,-,-,-,-
22W09,43,-3.9,-8.32%,-0.86,,-,-,-,-,-,-
22W08,46.9,+3.3,+7.57%,-0.88,,-,-,-,-,-,-
22W07,43.6,+1.9,+4.56%,-0.9,,-,-,-,-,-,-
22W05,41.7,-0.65,-1.53%,-0.92,,-,-,-,-,-,-
22W04,42.35,-1,-2.31%,-0.94,,-,-,-,-,-,-
22W03,43.35,-2.15,-4.73%,-0.96,,-,-,-,-,-,-
22W02,45.5,-3,-6.19%,-0.98,,-,-,-,-,-,-
22W01,48.5,+0.75,+1.57%,-1,,-,-,-,-,-,-
21W52,47.75,-0.45,-0.93%,-1.02,,-,-,-,-,-,-
21W51,48.2,+3.65,+8.19%,-0.96,,-,-,-,-,-,-
21W50,44.55,-2.05,-4.4%,-0.9,,-,-,-,-,-,-
21W49,46.6,+2.65,+6.03%,-0.84,,-,-,-,-,-,-
21W48,43.95,+0.75,+1.74%,-0.78,,-,-,-,-,-,-
21W47,43.2,+1.95,+4.73%,-0.72,,-,-,-,-,-,-
21W46,41.25,-3.55,-7.92%,-0.66,,-,-,-,-,-,-
21W45,44.8,+0.6,+1.36%,-0.6,,-,-,-,-,-,-
21W44,44.2,+1.15,+2.67%,-0.54,,-,-,-,-,-,-
21W43,43.05,+1.5,+3.61%,-0.48,,-,-,-,-,-,-
21W42,41.55,-0.1,-0.24%,-0.42,,-,-,-,-,-,-
21W41,41.65,-0.95,-2.23%,-0.36,,-,-,-,-,-,-
21W40,42.6,-7.6,-15.1%,-0.3,,-,-,-,-,-,-
21W39,50.2,-0.5,-0.99%,-0.23,,-,-,-,-,-,-
21W38,50.7,-0.7,-1.36%,-0.17,,-,-,-,-,-,-
21W37,51.4,-0.9,-1.72%,-0.11,,-,-,-,-,-,-
