Date,Price,Change,% Change,EPS,PER,8X,9.8X,11.6X,13.4X,15.2X,17X
25W01,175,-4,-2.23%,8.82,19.84,70.56,98.78,127,155.2,183.5,211.7
24W52,179,-2.5,-1.38%,8.82,20.29,70.56,98.78,127,155.2,183.5,211.7
24W51,181.5,-1,-0.55%,8.82,20.58,70.54,98.76,127,155.2,183.4,211.6
24W50,182.5,-28.5,-13.5%,8.82,20.7,70.52,98.73,126.9,155.1,183.4,211.6
24W49,211,+15,+7.65%,8.81,23.94,70.5,98.7,126.9,155.1,183.3,211.5
24W48,196,+5.5,+2.89%,8.81,22.25,70.48,98.67,126.9,155.1,183.2,211.4
24W47,190.5,+32.5,+20.6%,8.81,21.63,70.46,98.64,126.8,155,183.2,211.4
24W46,158,+9.5,+6.4%,8.8,17.94,70.44,98.62,126.8,155,183.1,211.3
24W45,148.5,-0.5,-0.34%,8.8,16.87,70.42,98.59,126.8,154.9,183.1,211.3
24W44,149,-9.5,-5.99%,8.8,16.93,70.4,98.56,126.7,154.9,183,211.2
24W43,158.5,-2.5,-1.55%,8.8,18.02,70.38,98.53,126.7,154.8,183,211.1
24W42,161,-12,-6.94%,8.8,18.31,70.36,98.5,126.6,154.8,182.9,211.1
24W41,173,+1,+0.58%,8.79,19.68,70.34,98.48,126.6,154.7,182.9,211
24W40,172,-10,-5.49%,8.79,19.57,70.32,98.45,126.6,154.7,182.8,211
24W39,182,+4,+2.25%,8.79,20.71,70.3,98.42,126.5,154.7,182.8,210.9
24W38,178,+1.5,+0.85%,8.78,20.26,70.28,98.39,126.5,154.6,182.7,210.8
24W37,176.5,-1,-0.56%,8.78,20.1,70.26,98.36,126.5,154.6,182.7,210.8
24W36,177.5,0,0%,8.78,20.22,70.24,98.34,126.4,154.5,182.6,210.7
24W35,177.5,+14,+8.56%,8.78,20.22,70.22,98.31,126.4,154.5,182.6,210.7
24W34,163.5,+0.5,+0.31%,8.78,18.63,70.2,98.28,126.4,154.4,182.5,210.6
24W33,163,+7,+4.49%,8.77,18.58,70.18,98.25,126.3,154.4,182.5,210.5
24W32,156,-5,-3.11%,8.77,17.79,70.16,98.22,126.3,154.4,182.4,210.5
24W31,161,-11,-6.4%,8.77,18.36,70.14,98.2,126.3,154.3,182.4,210.4
24W30,172,-13,-7.03%,8.76,19.62,70.12,98.17,126.2,154.3,182.3,210.4
24W29,185,-0.5,-0.27%,8.76,21.11,70.1,98.14,126.2,154.2,182.3,210.3
24W28,185.5,-6.5,-3.39%,8.76,21.18,70.08,98.11,126.1,154.2,182.2,210.2
24W27,192,0,0%,8.76,21.92,70.06,98.08,126.1,154.1,182.2,210.2
24W26,192,-2.5,-1.29%,8.75,21.93,70.04,98.06,126.1,154.1,182.1,210.1
24W25,194.5,-8.5,-4.19%,8.75,22.22,70.02,98.03,126,154,182.1,210.1
24W24,203,+9.5,+4.91%,8.75,23.2,70,98,126,154,182,210
24W23,193.5,+0.5,+0.26%,8.75,22.12,69.98,97.97,126,154,181.9,209.9
24W22,193,-5.5,-2.77%,8.74,22.07,69.96,97.94,125.9,153.9,181.9,209.9
24W21,198.5,-4.5,-2.22%,8.74,22.71,69.94,97.92,125.9,153.9,181.8,209.8
24W20,203,-9,-4.25%,8.74,23.23,69.92,97.89,125.9,153.8,181.8,209.8
24W19,212,-1.5,-0.7%,8.74,24.26,69.9,97.86,125.8,153.8,181.7,209.7
24W18,213.5,-1,-0.47%,8.74,24.44,69.88,97.83,125.8,153.7,181.7,209.6
24W17,214.5,-20,-8.53%,8.73,24.56,69.86,97.8,125.7,153.7,181.6,209.6
24W16,234.5,-41.5,-15%,8.73,26.86,69.84,97.78,125.7,153.6,181.6,209.5
24W15,276,-1,-0.36%,8.73,31.62,69.82,97.75,125.7,153.6,181.5,209.5
24W14,277,-9.5,-3.32%,8.72,31.75,69.8,97.72,125.6,153.6,181.5,209.4
24W13,286.5,+24.5,+9.35%,8.72,32.85,69.78,97.69,125.6,153.5,181.4,209.3
24W12,262,-20.5,-7.26%,8.72,30.05,69.76,97.66,125.6,153.5,181.4,209.3
24W11,282.5,+22.5,+8.65%,8.72,32.41,69.74,97.64,125.5,153.4,181.3,209.2
