Date,Price,Change,% Change,EPS,PER,8X,9.8X,11.6X,13.4X,15.2X,17X
25W01,83,+0.6,+0.73%,5.24,15.84,47.16,56.59,66.02,75.46,84.89,94.32
24W52,82.4,-4.4,-5.07%,5.24,15.73,47.16,56.59,66.02,75.46,84.89,94.32
24W51,86.8,+4,+4.83%,5.23,16.6,47.05,56.46,65.87,75.28,84.69,94.1
24W50,82.8,-2.6,-3.04%,5.22,15.88,46.94,56.33,65.71,75.1,84.49,93.88
24W49,85.4,-2.6,-2.95%,5.2,16.41,46.83,56.19,65.56,74.92,84.29,93.66
24W48,88,+1.9,+2.21%,5.19,16.95,46.72,56.06,65.4,74.75,84.09,93.43
24W47,86.1,+4.3,+5.26%,5.18,16.63,46.61,55.93,65.25,74.57,83.89,93.21
24W46,81.8,+2.6,+3.28%,5.17,15.83,46.5,55.79,65.09,74.39,83.69,92.99
24W45,79.2,-7.3,-8.44%,5.15,15.37,46.38,55.66,64.94,74.22,83.49,92.77
24W44,86.5,+3,+3.59%,5.14,16.82,46.27,55.53,64.78,74.04,83.29,92.55
24W43,83.5,+0.8,+0.97%,5.13,16.28,46.16,55.4,64.63,73.86,83.09,92.33
24W42,82.7,+6.5,+8.53%,5.12,16.16,46.05,55.26,64.47,73.68,82.89,92.1
24W41,76.2,-3.6,-4.51%,5.1,14.93,45.94,55.13,64.32,73.51,82.69,91.88
24W40,79.8,-4.2,-5%,5.09,15.67,45.83,55,64.16,73.33,82.5,91.66
24W39,84,-3,-3.45%,5.08,16.54,45.72,54.86,64.01,73.15,82.3,91.44
24W38,87,+3,+3.57%,5.07,17.17,45.61,54.73,63.85,72.97,82.1,91.22
24W37,84,+12.5,+17.5%,5.06,16.62,45.5,54.6,63.7,72.8,81.9,91
24W36,71.5,+0.7,+0.99%,5.04,14.18,45.39,54.47,63.54,72.62,81.7,90.78
24W35,70.8,+1,+1.43%,5.03,14.07,45.28,54.33,63.39,72.44,81.5,90.55
24W34,69.8,+1,+1.45%,5.02,13.91,45.17,54.2,63.23,72.27,81.3,90.33
24W33,68.8,+1.6,+2.38%,5.01,13.74,45.06,54.07,63.08,72.09,81.1,90.11
24W32,67.2,+4.7,+7.52%,4.99,13.46,44.94,53.93,62.92,71.91,80.9,89.89
24W31,62.5,+1.6,+2.63%,4.98,12.55,44.83,53.8,62.77,71.73,80.7,89.67
24W30,60.9,-2.5,-3.94%,4.97,12.26,44.72,53.67,62.61,71.56,80.5,89.45
24W29,63.4,-4.7,-6.9%,4.96,12.79,44.61,53.53,62.46,71.38,80.3,89.22
24W28,68.1,-0.1,-0.15%,4.94,13.77,44.5,53.4,62.3,71.2,80.1,89
24W27,68.2,+3.2,+4.92%,4.93,13.83,44.39,53.27,62.15,71.03,79.9,88.78
24W26,65,+1,+1.56%,4.92,13.21,44.28,53.14,61.99,70.85,79.7,88.56
24W25,64,+0.3,+0.47%,4.91,13.04,44.17,53,61.84,70.67,79.5,88.34
24W24,63.7,-4.3,-6.32%,4.9,13.01,44.06,52.87,61.68,70.49,79.31,88.12
24W23,68,-0.5,-0.73%,4.88,13.93,43.95,52.74,61.53,70.32,79.11,87.9
24W22,68.5,+0.2,+0.29%,4.87,14.06,43.84,52.6,61.37,70.14,78.91,87.67
24W21,68.3,+0.1,+0.15%,4.86,14.06,43.73,52.47,61.22,69.96,78.71,87.45
24W20,68.2,+3.7,+5.74%,4.85,14.07,43.62,52.34,61.06,69.78,78.51,87.23
24W19,64.5,+1.7,+2.71%,4.83,13.34,43.5,52.21,60.91,69.61,78.31,87.01
24W18,62.8,+0.6,+0.96%,4.82,13.02,43.39,52.07,60.75,69.43,78.11,86.79
24W17,62.2,+0.1,+0.16%,4.81,12.93,43.28,51.94,60.6,69.25,77.91,86.57
24W16,62.1,-1.8,-2.82%,4.8,12.95,43.17,51.81,60.44,69.08,77.71,86.34
24W15,63.9,+6.3,+10.9%,4.78,13.36,43.06,51.67,60.29,68.9,77.51,86.12
24W14,57.6,+0.8,+1.41%,4.77,12.07,42.95,51.54,60.13,68.72,77.31,85.9
24W13,56.8,-0.4,-0.7%,4.76,11.93,42.84,51.41,59.98,68.54,77.11,85.68
24W12,57.2,+0.2,+0.35%,4.75,12.05,42.73,51.28,59.82,68.37,76.91,85.46
24W11,57,+0.8,+1.42%,4.74,12.04,42.62,51.14,59.67,68.19,76.71,85.24
24W10,56.2,-1.1,-1.92%,4.72,11.9,42.51,51.01,59.51,68.01,76.51,85.02
24W09,57.3,+1.1,+1.96%,4.71,12.16,42.4,50.88,59.36,67.84,76.31,84.79
24W08,56.2,-0.2,-0.35%,4.7,11.96,42.29,50.74,59.2,67.66,76.12,84.57
24W07,56.4,+0.6,+1.08%,4.69,12.04,42.18,50.61,59.05,67.48,75.92,84.35
24W06,55.8,-0.6,-1.06%,4.67,11.94,42.06,50.48,58.89,67.3,75.72,84.13
24W05,56.4,-0.3,-0.53%,4.66,12.1,41.95,50.34,58.74,67.13,75.52,83.91
24W04,56.7,+0.1,+0.18%,4.65,12.2,41.84,50.21,58.58,66.95,75.32,83.69
24W03,56.6,-0.4,-0.7%,4.64,12.21,41.73,50.08,58.43,66.77,75.12,83.46
24W02,57,-1.6,-2.73%,4.62,12.33,41.62,49.95,58.27,66.59,74.92,83.24
24W01,58.6,-0.2,-0.34%,4.61,12.71,41.51,49.81,58.12,66.42,74.72,83.02
23W52,58.8,+1.1,+1.91%,4.6,12.78,41.4,49.68,57.96,66.24,74.52,82.8
23W51,57.7,-0.9,-1.54%,4.68,12.32,42.15,50.58,59.01,67.43,75.86,84.29
23W50,58.6,-0.3,-0.51%,4.77,12.3,42.89,51.47,60.05,68.63,77.21,85.79
23W49,58.9,-0.2,-0.34%,4.85,12.15,43.64,52.37,61.1,69.82,78.55,87.28
23W48,59.1,-0.1,-0.17%,4.93,11.98,44.39,53.26,62.14,71.02,79.89,88.77
23W47,59.2,+0.8,+1.37%,5.01,11.81,45.13,54.16,63.19,72.21,81.24,90.26
23W46,58.4,-1.5,-2.5%,5.1,11.46,45.88,55.05,64.23,73.41,82.58,91.76
23W45,59.9,+0.7,+1.18%,5.18,11.56,46.63,55.95,65.28,74.6,83.93,93.25
23W44,59.2,-0.4,-0.67%,5.26,11.25,47.37,56.85,66.32,75.79,85.27,94.74
23W43,59.6,+0.1,+0.17%,5.35,11.15,48.12,57.74,67.37,76.99,86.61,96.24
23W42,59.5,-1.5,-2.46%,5.43,10.96,48.86,58.64,68.41,78.18,87.96,97.73
23W41,61,-0.5,-0.81%,5.51,11.07,49.61,59.53,69.46,79.38,89.3,99.22
23W40,61.5,+4.6,+8.08%,5.6,10.99,50.36,60.43,70.5,80.57,90.64,100.7
23W39,56.9,+1.8,+3.27%,5.68,10.02,51.1,61.32,71.55,81.77,91.99,102.2
23W38,55.1,-1.7,-2.99%,5.76,9.56,51.85,62.22,72.59,82.96,93.33,103.7
23W37,56.8,-1.4,-2.41%,5.84,9.72,52.6,63.12,73.64,84.16,94.67,105.2
23W36,58.2,-0.4,-0.68%,5.93,9.82,53.34,64.01,74.68,85.35,96.02,106.7
23W35,58.6,+1.2,+2.09%,6.01,9.75,54.09,64.91,75.73,86.54,97.36,108.2
23W34,57.4,-1.7,-2.88%,6.09,9.42,54.84,65.8,76.77,87.74,98.71,109.7
23W33,59.1,-1.2,-1.99%,6.18,9.57,55.58,66.7,77.82,88.93,100,111.2
23W32,60.3,-3.2,-5.04%,6.26,9.63,56.33,67.6,78.86,90.13,101.4,112.7
23W31,63.5,-0.5,-0.78%,6.34,10.01,57.08,68.49,79.91,91.32,102.7,114.2
23W30,64,+1.4,+2.24%,6.42,9.96,57.82,69.39,80.95,92.52,104.1,115.6
