Date,Price,Change,% Change,EPS,PER,8X,9.8X,11.6X,13.4X,15.2X,17X
25W01,264,-1.5,-0.56%,11.05,23.89,165.8,194.5,223.2,251.9,280.7,309.4
24W52,265.5,+3.5,+1.34%,11.05,24.03,165.8,194.5,223.2,251.9,280.7,309.4
24W51,262,-6,-2.24%,11.03,23.75,165.5,194.2,222.9,251.6,280.3,308.9
24W50,268,-4,-1.47%,11.02,24.32,165.3,193.9,222.6,251.2,279.8,308.5
24W49,272,+1.5,+0.55%,11,24.72,165,193.6,222.2,250.8,279.4,308
24W48,270.5,+1.5,+0.56%,10.99,24.62,164.8,193.3,221.9,250.5,279,307.6
24W47,269,0,0%,10.97,24.52,164.5,193.1,221.6,250.1,278.6,307.1
24W46,269,-4,-1.47%,10.95,24.56,164.3,192.8,221.3,249.7,278.2,306.7
24W45,273,-3,-1.09%,10.94,24.96,164.1,192.5,220.9,249.4,277.8,306.2
24W44,276,-19,-6.44%,10.92,25.27,163.8,192.2,220.6,249,277.4,305.8
24W43,295,-2,-0.67%,10.9,27.05,163.6,191.9,220.3,248.6,277,305.3
24W42,297,+3,+1.02%,10.89,27.28,163.3,191.6,219.9,248.3,276.6,304.9
24W41,294,-3,-1.01%,10.87,27.04,163.1,191.4,219.6,247.9,276.2,304.4
24W40,297,-1,-0.34%,10.86,27.36,162.8,191.1,219.3,247.5,275.7,304
24W39,298,0,0%,10.84,27.49,162.6,190.8,219,247.2,275.3,303.5
24W38,298,+7.5,+2.58%,10.82,27.53,162.4,190.5,218.6,246.8,274.9,303.1
24W37,290.5,+5.5,+1.93%,10.81,26.88,162.1,190.2,218.3,246.4,274.5,302.6
24W36,285,+3.5,+1.24%,10.79,26.41,161.9,189.9,218,246,274.1,302.2
24W35,281.5,-0.5,-0.18%,10.78,26.12,161.6,189.6,217.7,245.7,273.7,301.7
24W34,282,+4,+1.44%,10.76,26.21,161.4,189.4,217.3,245.3,273.3,301.3
24W33,278,-6,-2.11%,10.74,25.88,161.1,189.1,217,244.9,272.9,300.8
