Date,Price,Change,% Change,EPS,PER,8X,9.8X,11.6X,13.4X,15.2X,17X
25W01,31.6,-0.45,-1.4%,-1.28,,-,-,-,-,-,-
24W52,32.05,-0.05,-0.16%,-1.28,,-,-,-,-,-,-
24W51,32.1,+2,+6.64%,-1.25,,-,-,-,-,-,-
24W50,30.1,-1.4,-4.44%,-1.22,,-,-,-,-,-,-
24W49,31.5,-1,-3.08%,-1.19,,-,-,-,-,-,-
24W48,32.5,+1.3,+4.17%,-1.17,,-,-,-,-,-,-
24W47,31.2,-0.45,-1.42%,-1.14,,-,-,-,-,-,-
24W46,31.65,-2.35,-6.91%,-1.11,,-,-,-,-,-,-
24W45,34,+1.8,+5.59%,-1.08,,-,-,-,-,-,-
24W44,32.2,-1.75,-5.15%,-1.05,,-,-,-,-,-,-
24W43,33.95,+0.2,+0.59%,-1.02,,-,-,-,-,-,-
24W42,33.75,+2.3,+7.31%,-1,,-,-,-,-,-,-
24W41,31.45,-1.25,-3.82%,-0.97,,-,-,-,-,-,-
24W40,32.7,-2.4,-6.84%,-0.94,,-,-,-,-,-,-
24W39,35.1,-2.9,-7.63%,-0.91,,-,-,-,-,-,-
24W38,38,+1.35,+3.68%,-0.88,,-,-,-,-,-,-
24W37,36.65,+0.45,+1.24%,-0.85,,-,-,-,-,-,-
24W36,36.2,-3.15,-8.01%,-0.82,,-,-,-,-,-,-
24W35,39.35,+11.95,+43.6%,-0.8,,-,-,-,-,-,-
24W34,27.4,-0.15,-0.54%,-0.77,,-,-,-,-,-,-
24W33,27.55,+0.75,+2.8%,-0.74,,-,-,-,-,-,-
24W32,26.8,-1,-3.6%,-0.71,,-,-,-,-,-,-
24W31,27.8,-0.2,-0.71%,-0.68,,-,-,-,-,-,-
24W30,28,+0.9,+3.32%,-0.65,,-,-,-,-,-,-
24W29,27.1,-5.7,-17.4%,-0.63,,-,-,-,-,-,-
24W28,32.8,-2.85,-7.99%,-0.6,,-,-,-,-,-,-
24W27,35.65,+4.15,+13.2%,-0.57,,-,-,-,-,-,-
24W26,31.5,+0.15,+0.48%,-0.54,,-,-,-,-,-,-
24W25,31.35,+8.25,+35.7%,-0.51,,-,-,-,-,-,-
24W24,23.1,-0.45,-1.91%,-0.48,,-,-,-,-,-,-
24W23,23.55,+0.55,+2.39%,-0.45,,-,-,-,-,-,-
24W22,23,+1.25,+5.75%,-0.43,,-,-,-,-,-,-
24W21,21.75,+1.6,+7.94%,-0.4,,-,-,-,-,-,-
24W20,20.15,-1.85,-8.41%,-0.37,,-,-,-,-,-,-
24W19,22,-0.85,-3.72%,-0.34,,-,-,-,-,-,-
24W18,22.85,-0.35,-1.51%,-0.31,,-,-,-,-,-,-
24W17,23.2,-0.8,-3.33%,-0.28,,-,-,-,-,-,-
24W16,24,+0.25,+1.05%,-0.26,,-,-,-,-,-,-
24W15,23.75,+1.15,+5.09%,-0.23,,-,-,-,-,-,-
24W14,22.6,-0.2,-0.88%,-0.2,,-,-,-,-,-,-
24W13,22.8,+2.6,+12.9%,-0.17,,-,-,-,-,-,-
24W12,20.2,+1.2,+6.32%,-0.14,,-,-,-,-,-,-
24W11,19,-0.55,-2.81%,-0.11,,-,-,-,-,-,-
24W10,19.55,-1.55,-7.35%,-0.08,,-,-,-,-,-,-
24W09,21.1,-1.7,-7.46%,-0.06,,-,-,-,-,-,-
24W08,22.8,+4.1,+21.9%,-0.03,,-,-,-,-,-,-
24W07,18.7,+0.65,+3.6%,0,24310,0.012,0.014,0.016,0.018,0.021,0.023
24W06,18.05,-0.25,-1.37%,0.03,617.5,0.438,0.526,0.614,0.702,0.789,0.877
24W05,18.3,-0.05,-0.27%,0.06,317.2,0.865,1.038,1.212,1.385,1.558,1.731
24W04,18.35,+1.05,+6.07%,0.09,213,1.292,1.551,1.809,2.068,2.326,2.585
24W03,17.3,-0.7,-3.89%,0.11,150.9,1.719,2.063,2.407,2.751,3.095,3.438
24W02,18,-0.6,-3.23%,0.14,125.8,2.146,2.575,3.005,3.434,3.863,4.292
24W01,18.6,-0.05,-0.27%,0.17,108.4,2.573,3.088,3.602,4.117,4.632,5.146
23W52,18.65,+0.15,+0.81%,0.2,93.25,3,3.6,4.2,4.8,5.4,6
23W51,18.5,-0.5,-2.63%,0.2,91.07,3.047,3.656,4.266,4.875,5.485,6.094
23W50,19,+0.05,+0.26%,0.21,92.11,3.094,3.713,4.332,4.951,5.569,6.188
23W49,18.95,0,0%,0.21,90.49,3.141,3.769,4.398,5.026,5.654,6.282
23W48,18.95,+0.75,+4.12%,0.21,89.16,3.188,3.826,4.464,5.101,5.739,6.376
23W47,18.2,+0.2,+1.11%,0.22,84.38,3.235,3.882,4.529,5.176,5.824,6.471
23W46,18,+0.65,+3.75%,0.22,82.26,3.282,3.939,4.595,5.252,5.908,6.565
23W45,17.35,+0.15,+0.87%,0.22,78.17,3.329,3.995,4.661,5.327,5.993,6.659
23W44,17.2,-0.4,-2.27%,0.23,76.41,3.376,4.052,4.727,5.402,6.078,6.753
23W43,17.6,+0.2,+1.15%,0.23,77.11,3.424,4.108,4.793,5.478,6.162,6.847
23W42,17.4,-0.75,-4.13%,0.23,75.2,3.471,4.165,4.859,5.553,6.247,6.941
23W41,18.15,+0.65,+3.71%,0.23,77.4,3.518,4.221,4.925,5.628,6.332,7.035
23W40,17.5,+0.45,+2.64%,0.24,73.64,3.565,4.278,4.991,5.704,6.416,7.129
23W39,17.05,-0.05,-0.29%,0.24,70.81,3.612,4.334,5.056,5.779,6.501,7.224
23W38,17.1,-0.2,-1.16%,0.24,70.1,3.659,4.391,5.122,5.854,6.586,7.318
23W37,17.3,+0.2,+1.17%,0.25,70.02,3.706,4.447,5.188,5.929,6.671,7.412
23W36,17.1,-0.35,-2.01%,0.25,68.35,3.753,4.504,5.254,6.005,6.755,7.506
23W35,17.45,+0.3,+1.75%,0.25,68.88,3.8,4.56,5.32,6.08,6.84,7.6
23W34,17.15,-0.3,-1.72%,0.26,66.87,3.847,4.616,5.386,6.155,6.925,7.694
23W33,17.45,-0.7,-3.86%,0.26,67.22,3.894,4.673,5.452,6.231,7.009,7.788
23W32,18.15,-2.2,-10.8%,0.26,69.08,3.941,4.729,5.518,6.306,7.094,7.882
23W31,20.35,-0.4,-1.93%,0.27,76.54,3.988,4.786,5.584,6.381,7.179,7.976
23W30,20.75,-0.2,-0.95%,0.27,77.13,4.035,4.842,5.649,6.456,7.264,8.071
23W29,20.95,0,0%,0.27,76.98,4.082,4.899,5.715,6.532,7.348,8.165
23W28,20.95,+0.05,+0.24%,0.28,76.1,4.129,4.955,5.781,6.607,7.433,8.259
23W27,20.9,+1.6,+8.29%,0.28,75.06,4.176,5.012,5.847,6.682,7.518,8.353
23W26,19.3,+1.05,+5.75%,0.28,68.54,4.224,5.068,5.913,6.758,7.602,8.447
23W25,18.25,-0.95,-4.95%,0.28,64.1,4.271,5.125,5.979,6.833,7.687,8.541
23W24,19.2,+2.6,+15.7%,0.29,66.7,4.318,5.181,6.045,6.908,7.772,8.635
23W23,16.6,-0.15,-0.9%,0.29,57.05,4.365,5.238,6.111,6.984,7.856,8.729
23W22,16.75,+0.35,+2.13%,0.29,56.95,4.412,5.294,6.176,7.059,7.941,8.824
23W21,16.4,-0.05,-0.3%,0.3,55.17,4.459,5.351,6.242,7.134,8.026,8.918
23W20,16.45,-0.2,-1.2%,0.3,54.76,4.506,5.407,6.308,7.209,8.111,9.012
23W19,16.65,-0.7,-4.03%,0.3,54.85,4.553,5.464,6.374,7.285,8.195,9.106
23W18,17.35,+0.1,+0.58%,0.31,56.58,4.6,5.52,6.44,7.36,8.28,9.2
23W17,17.25,+0.05,+0.29%,0.31,55.68,4.647,5.576,6.506,7.435,8.365,9.294
23W16,17.2,-1.2,-6.52%,0.31,54.96,4.694,5.633,6.572,7.511,8.449,9.388
23W15,18.4,+1.15,+6.67%,0.32,58.21,4.741,5.689,6.638,7.586,8.534,9.482
23W14,17.25,+0.35,+2.07%,0.32,54.04,4.788,5.746,6.704,7.661,8.619,9.576
23W13,16.9,-0.05,-0.29%,0.32,52.43,4.835,5.802,6.769,7.736,8.704,9.671
23W12,16.95,+0.1,+0.59%,0.33,52.08,4.882,5.859,6.835,7.812,8.788,9.765
23W11,16.85,+0.2,+1.2%,0.33,51.27,4.929,5.915,6.901,7.887,8.873,9.859
23W10,16.65,-0.15,-0.89%,0.33,50.19,4.976,5.972,6.967,7.962,8.958,9.953
23W09,16.8,+0.15,+0.9%,0.33,50.16,5.024,6.028,7.033,8.038,9.042,10.05
23W08,16.65,+0.5,+3.1%,0.34,49.25,5.071,6.085,7.099,8.113,9.127,10.14
23W07,16.15,+1.6,+11%,0.34,47.34,5.118,6.141,7.165,8.188,9.212,10.24
23W06,14.55,+0.05,+0.34%,0.34,42.26,5.165,6.198,7.231,8.264,9.296,10.33
23W05,14.5,+0.45,+3.2%,0.35,41.73,5.212,6.254,7.296,8.339,9.381,10.42
23W03,14.05,-0.05,-0.35%,0.35,40.08,5.259,6.311,7.362,8.414,9.466,10.52
23W02,14.1,+0.1,+0.71%,0.35,39.86,5.306,6.367,7.428,8.489,9.551,10.61
23W01,14,+0.05,+0.36%,0.36,39.23,5.353,6.424,7.494,8.565,9.635,10.71
22W53,13.95,-0.45,-3.13%,0.36,38.75,5.4,6.48,7.56,8.64,9.72,10.8
22W52,14.4,-0.25,-1.71%,0.37,39.33,5.492,6.591,7.689,8.788,9.886,10.98
22W51,14.65,+0.05,+0.34%,0.37,39.35,5.585,6.702,7.818,8.935,10.05,11.17
22W50,14.6,0,0%,0.38,38.58,5.677,6.812,7.948,9.083,10.22,11.35
22W49,14.6,+0.65,+4.66%,0.38,37.96,5.769,6.923,8.077,9.231,10.38,11.54
22W48,13.95,-0.05,-0.36%,0.39,35.7,5.862,7.034,8.206,9.378,10.55,11.72
22W47,14,+0.2,+1.45%,0.4,35.27,5.954,7.145,8.335,9.526,10.72,11.91
22W46,13.8,+0.35,+2.6%,0.4,34.24,6.046,7.255,8.465,9.674,10.88,12.09
22W45,13.45,+0.1,+0.75%,0.41,32.87,6.138,7.366,8.594,9.822,11.05,12.28
22W44,13.35,+0.05,+0.38%,0.42,32.14,6.231,7.477,8.723,9.969,11.22,12.46
22W43,13.3,-0.1,-0.75%,0.42,31.55,6.323,7.588,8.852,10.12,11.38,12.65
22W42,13.4,-0.55,-3.94%,0.43,31.33,6.415,7.698,8.982,10.26,11.55,12.83
22W41,13.95,+0.05,+0.36%,0.43,32.15,6.508,7.809,9.111,10.41,11.71,13.02
22W40,13.9,-0.35,-2.46%,0.44,31.59,6.6,7.92,9.24,10.56,11.88,13.2
22W39,14.25,-0.3,-2.06%,0.45,31.94,6.692,8.031,9.369,10.71,12.05,13.38
22W38,14.55,+0.35,+2.46%,0.45,32.17,6.785,8.142,9.498,10.86,12.21,13.57
22W37,14.2,-0.3,-2.07%,0.46,30.97,6.877,8.252,9.628,11,12.38,13.75
22W36,14.5,+0.2,+1.4%,0.46,31.21,6.969,8.363,9.757,11.15,12.54,13.94
22W35,14.3,-0.05,-0.35%,0.47,30.38,7.062,8.474,9.886,11.3,12.71,14.12
