Date,Price,Change,% Change,EPS,PER,8X,9.8X,11.6X,13.4X,15.2X,17X
25W01,28.15,-0.1,-0.35%,-0.62,,-,-,-,-,-,-
24W52,28.25,-0.15,-0.53%,-0.62,,-,-,-,-,-,-
24W51,28.4,+0.35,+1.25%,-0.62,,-,-,-,-,-,-
24W50,28.05,-0.75,-2.6%,-0.62,,-,-,-,-,-,-
24W49,28.8,+0.25,+0.88%,-0.61,,-,-,-,-,-,-
24W48,28.55,+0.4,+1.42%,-0.61,,-,-,-,-,-,-
24W47,28.15,-0.35,-1.23%,-0.61,,-,-,-,-,-,-
24W46,28.5,-0.3,-1.04%,-0.61,,-,-,-,-,-,-
24W45,28.8,-0.2,-0.69%,-0.6,,-,-,-,-,-,-
24W44,29,+1.05,+3.76%,-0.6,,-,-,-,-,-,-
24W43,27.95,-1,-3.45%,-0.6,,-,-,-,-,-,-
24W42,28.95,-1.5,-4.93%,-0.6,,-,-,-,-,-,-
24W41,30.45,+0.85,+2.87%,-0.59,,-,-,-,-,-,-
24W40,29.6,0,0%,-0.59,,-,-,-,-,-,-
24W39,29.6,-2.35,-7.36%,-0.59,,-,-,-,-,-,-
24W38,31.95,+0.95,+3.06%,-0.59,,-,-,-,-,-,-
24W37,31,-1.25,-3.88%,-0.59,,-,-,-,-,-,-
24W36,32.25,+0.4,+1.26%,-0.58,,-,-,-,-,-,-
24W35,31.85,-1.3,-3.92%,-0.58,,-,-,-,-,-,-
24W34,33.15,+0.4,+1.22%,-0.58,,-,-,-,-,-,-
24W33,32.75,+2.05,+6.68%,-0.58,,-,-,-,-,-,-
24W32,30.7,-1.6,-4.95%,-0.57,,-,-,-,-,-,-
24W31,32.3,-2.9,-8.24%,-0.57,,-,-,-,-,-,-
24W30,35.2,+4.85,+16%,-0.57,,-,-,-,-,-,-
24W29,30.35,-2.15,-6.62%,-0.57,,-,-,-,-,-,-
24W28,32.5,-1.95,-5.66%,-0.56,,-,-,-,-,-,-
24W27,34.45,+7.05,+25.7%,-0.56,,-,-,-,-,-,-
24W26,27.4,+0.6,+2.24%,-0.56,,-,-,-,-,-,-
24W25,26.8,-1.15,-4.11%,-0.56,,-,-,-,-,-,-
24W24,27.95,-0.15,-0.53%,-0.56,,-,-,-,-,-,-
24W23,28.1,-0.4,-1.4%,-0.55,,-,-,-,-,-,-
24W22,28.5,-0.35,-1.21%,-0.55,,-,-,-,-,-,-
24W21,28.85,+0.3,+1.05%,-0.55,,-,-,-,-,-,-
24W20,28.55,-0.8,-2.73%,-0.55,,-,-,-,-,-,-
24W19,29.35,-0.5,-1.68%,-0.54,,-,-,-,-,-,-
24W18,29.85,+0.6,+2.05%,-0.54,,-,-,-,-,-,-
24W17,29.25,-2.7,-8.45%,-0.54,,-,-,-,-,-,-
24W16,31.95,+4.25,+15.3%,-0.54,,-,-,-,-,-,-
24W15,27.7,-3.65,-11.6%,-0.53,,-,-,-,-,-,-
24W14,31.35,-1.9,-5.71%,-0.53,,-,-,-,-,-,-
24W13,33.25,-0.85,-2.49%,-0.53,,-,-,-,-,-,-
24W12,34.1,-1.6,-4.48%,-0.53,,-,-,-,-,-,-
24W11,35.7,-1.2,-3.25%,-0.53,,-,-,-,-,-,-
24W10,36.9,-1.1,-2.89%,-0.52,,-,-,-,-,-,-
24W09,38,-0.5,-1.3%,-0.52,,-,-,-,-,-,-
24W08,38.5,+1.8,+4.9%,-0.52,,-,-,-,-,-,-
24W07,36.7,+1.9,+5.46%,-0.52,,-,-,-,-,-,-
24W06,34.8,+0.2,+0.58%,-0.51,,-,-,-,-,-,-
24W05,34.6,-0.65,-1.84%,-0.51,,-,-,-,-,-,-
24W04,35.25,-0.1,-0.28%,-0.51,,-,-,-,-,-,-
24W03,35.35,+0.4,+1.14%,-0.51,,-,-,-,-,-,-
24W02,34.95,-1.85,-5.03%,-0.5,,-,-,-,-,-,-
24W01,36.8,+4.3,+13.2%,-0.5,,-,-,-,-,-,-
23W52,32.5,-10.4,-24.2%,-0.5,,-,-,-,-,-,-
23W51,42.9,+2.65,+6.58%,-0.48,,-,-,-,-,-,-
23W50,40.25,+3.25,+8.78%,-0.47,,-,-,-,-,-,-
23W49,37,+10.8,+41.2%,-0.45,,-,-,-,-,-,-
23W48,26.2,-0.8,-2.96%,-0.43,,-,-,-,-,-,-
23W47,27,+6.2,+29.8%,-0.41,,-,-,-,-,-,-
23W46,20.8,-0.5,-2.35%,-0.4,,-,-,-,-,-,-
23W45,21.3,+0.9,+4.41%,-0.38,,-,-,-,-,-,-
23W44,20.4,-0.6,-2.86%,-0.36,,-,-,-,-,-,-
23W43,21,-1,-4.55%,-0.35,,-,-,-,-,-,-
23W42,22,-1.55,-6.58%,-0.33,,-,-,-,-,-,-
23W41,23.55,+0.2,+0.86%,-0.31,,-,-,-,-,-,-
23W40,23.35,+1.65,+7.6%,-0.3,,-,-,-,-,-,-
23W39,21.7,+0.7,+3.33%,-0.28,,-,-,-,-,-,-
23W38,21,-1.9,-8.3%,-0.26,,-,-,-,-,-,-
23W37,22.9,-1.05,-4.38%,-0.24,,-,-,-,-,-,-
23W36,23.95,+2.65,+12.4%,-0.23,,-,-,-,-,-,-
23W35,21.3,-0.3,-1.39%,-0.21,,-,-,-,-,-,-
