Date,Price,Change,% Change,EPS,PER,8X,9.8X,11.6X,13.4X,15.2X,17X
25W01,24.6,0,0%,-1.73,,-,-,-,-,-,-
24W52,24.6,+2.25,+10.1%,-1.73,,-,-,-,-,-,-
24W51,22.35,-3.7,-14.2%,-1.74,,-,-,-,-,-,-
24W50,26.05,-0.1,-0.38%,-1.74,,-,-,-,-,-,-
24W49,26.15,+1.95,+8.06%,-1.75,,-,-,-,-,-,-
24W48,24.2,+0.3,+1.26%,-1.76,,-,-,-,-,-,-
24W47,23.9,+1.65,+7.42%,-1.76,,-,-,-,-,-,-
24W46,22.25,-0.75,-3.26%,-1.77,,-,-,-,-,-,-
24W45,23,-0.1,-0.43%,-1.77,,-,-,-,-,-,-
24W44,23.1,-0.75,-3.14%,-1.78,,-,-,-,-,-,-
24W43,23.85,-1.1,-4.41%,-1.79,,-,-,-,-,-,-
24W42,24.95,+1.1,+4.61%,-1.79,,-,-,-,-,-,-
24W41,23.85,+1,+4.38%,-1.8,,-,-,-,-,-,-
24W40,22.85,-0.4,-1.72%,-1.81,,-,-,-,-,-,-
24W39,23.25,+0.4,+1.75%,-1.81,,-,-,-,-,-,-
24W38,22.85,-1.55,-6.35%,-1.82,,-,-,-,-,-,-
24W37,24.4,+1.8,+7.96%,-1.83,,-,-,-,-,-,-
24W36,22.6,-3.9,-14.7%,-1.83,,-,-,-,-,-,-
24W35,26.5,-3.25,-10.9%,-1.84,,-,-,-,-,-,-
24W34,29.75,+1.15,+4.02%,-1.84,,-,-,-,-,-,-
24W33,28.6,+3.05,+11.9%,-1.85,,-,-,-,-,-,-
24W32,25.55,+2.25,+9.66%,-1.86,,-,-,-,-,-,-
24W31,23.3,+1.9,+8.88%,-1.86,,-,-,-,-,-,-
24W30,21.4,+3.2,+17.6%,-1.87,,-,-,-,-,-,-
24W29,18.2,+1.65,+9.97%,-1.88,,-,-,-,-,-,-
24W28,16.55,+0.3,+1.85%,-1.88,,-,-,-,-,-,-
24W27,16.25,+0.3,+1.88%,-1.89,,-,-,-,-,-,-
24W26,15.95,-0.45,-2.74%,-1.9,,-,-,-,-,-,-
24W25,16.4,-0.5,-2.96%,-1.9,,-,-,-,-,-,-
24W24,16.9,-0.6,-3.43%,-1.91,,-,-,-,-,-,-
24W23,17.5,+0.55,+3.24%,-1.91,,-,-,-,-,-,-
24W22,16.95,-0.05,-0.29%,-1.92,,-,-,-,-,-,-
24W21,17,-0.3,-1.73%,-1.93,,-,-,-,-,-,-
24W20,17.3,-0.75,-4.16%,-1.93,,-,-,-,-,-,-
24W19,18.05,+0.4,+2.27%,-1.94,,-,-,-,-,-,-
24W18,17.65,+0.25,+1.44%,-1.95,,-,-,-,-,-,-
24W17,17.4,+0.4,+2.35%,-1.95,,-,-,-,-,-,-
24W16,17,-0.4,-2.3%,-1.96,,-,-,-,-,-,-
24W15,17.4,-0.1,-0.57%,-1.96,,-,-,-,-,-,-
24W14,17.5,-0.55,-3.05%,-1.97,,-,-,-,-,-,-
24W13,18.05,-0.35,-1.9%,-1.98,,-,-,-,-,-,-
24W12,18.4,0,0%,-1.98,,-,-,-,-,-,-
24W11,18.4,-1.4,-7.07%,-1.99,,-,-,-,-,-,-
24W10,19.8,-1.4,-6.6%,-2,,-,-,-,-,-,-
24W09,21.2,+1.2,+6%,-2,,-,-,-,-,-,-
