Date,Price,PER
25W01,39.0,15.23
24W52,39.5,15.43
24W51,40.5,15.84
24W50,40.45,15.84
24W49,40.4,15.84
24W48,40.85,16.04
24W47,41.2,16.2
24W46,41.5,16.34
24W45,42.25,16.65
24W44,44.1,17.4
24W43,44.65,17.64
24W42,45.35,17.94
24W41,45.95,18.2
24W40,46.55,18.47
24W39,47.85,19.01
24W38,49.0,19.49
24W37,49.0,19.51
24W36,49.35,19.68
24W35,50.1,20.0
24W34,48.3,19.31
24W33,47.9,19.18
24W32,47.25,18.94
24W31,51.7,20.75
24W30,53.1,21.34
24W29,53.1,21.37
24W28,50.8,20.47
24W27,54.6,22.03
24W26,53.0,21.41
24W25,52.6,21.28
24W24,49.5,20.05
24W23,48.8,19.8
24W22,48.2,19.58
24W21,47.15,19.18
24W20,47.95,19.53
24W19,48.75,19.88
24W18,53.9,22.01
24W17,51.4,21.02
24W16,50.2,20.55
24W15,49.55,20.32
24W14,47.7,19.58
24W13,47.4,19.49
24W12,45.75,18.83
24W11,44.35,18.28
24W10,44.7,18.45
24W09,43.7,18.06
24W08,42.65,17.65
24W07,42.25,17.51
24W06,42.0,17.43
24W05,42.2,17.54
24W04,42.3,17.6
24W03,42.25,17.61
24W02,41.75,17.42
24W01,42.25,17.65
23W52,42.15,17.64
23W51,42.0,17.48
23W50,43.5,18.0
23W49,43.8,18.02
23W48,44.35,18.15
23W47,43.05,17.52
23W46,43.5,17.61
23W45,42.9,17.28
23W44,41.55,16.64
23W43,39.9,15.9
23W42,39.5,15.65
23W41,39.35,15.51
23W40,39.05,15.31
23W39,39.45,15.39
23W38,39.65,15.39
23W37,40.1,15.48
23W36,40.4,15.52
23W35,39.55,15.11
23W34,38.8,14.75
23W33,39.6,14.98
23W32,40.05,15.08
23W31,40.15,15.04
23W30,40.4,15.06
23W29,40.45,15.0
23W28,39.9,14.72
23W27,39.75,14.6
23W26,42.1,15.38
23W25,41.75,15.18
23W24,41.65,15.07
23W23,42.0,15.13
23W22,41.8,14.98
23W21,41.1,14.66
23W20,41.4,14.7
23W19,40.8,14.42
23W18,42.6,14.98
23W17,42.5,14.88
23W16,41.85,14.58
23W15,43.05,14.93
23W14,42.3,14.6
23W13,41.9,14.4
23W12,42.55,14.56
23W11,41.2,14.03
23W10,42.2,14.31
23W09,44.8,15.12
23W08,44.45,14.93
23W07,44.2,14.78
23W06,43.6,14.52
23W05,43.35,14.37
23W03,42.45,14.01
23W02,42.4,13.93
23W01,42.3,13.84
22W53,41.85,13.63
22W52,41.85,13.71
22W51,42.8,14.1
22W50,42.65,14.14
22W49,41.8,13.94
22W48,40.4,13.55
22W47,39.55,13.34
22W46,39.1,13.27
22W45,40.1,13.69
22W44,46.65,16.03
22W43,46.2,15.97
22W42,44.4,15.44
22W41,46.6,16.31
22W40,45.6,16.06
22W39,49.0,17.36
22W38,47.65,16.99
22W37,47.8,17.15
22W36,45.95,16.59
22W35,45.95,16.7
22W34,45.35,16.59
22W33,44.6,16.42
22W32,43.6,16.16
22W31,44.45,16.58
22W30,41.6,15.62
22W29,41.9,15.84
22W28,41.85,15.93
22W27,42.4,16.25
22W26,46.55,17.96
22W25,48.1,18.68
22W24,46.0,17.99
22W23,45.25,17.82
22W22,45.6,18.08
22W21,45.2,18.05
