Date,Price,PER
25W01,28.4,26.54
24W52,28.6,26.73
24W51,28.25,25.77
24W50,28.6,25.47
24W49,28.55,24.85
24W48,27.05,23.01
24W47,27.0,22.47
24W46,27.0,21.99
24W45,27.3,21.76
24W44,27.5,21.47
24W43,28.0,21.42
24W42,27.1,20.32
24W41,26.85,19.75
24W40,28.3,20.42
24W39,28.25,20.0
24W38,28.3,19.67
24W37,28.15,19.21
24W36,28.2,18.91
24W35,28.7,18.91
24W34,28.9,18.71
24W33,28.3,18.02
24W32,27.7,17.35
24W31,27.6,17.0
24W30,27.3,16.55
24W29,28.0,16.71
24W28,28.2,16.57
24W27,28.9,16.72
24W26,28.05,15.98
24W25,27.8,15.61
24W24,27.75,15.35
24W23,28.8,15.7
24W22,28.8,15.48
24W21,28.95,15.34
24W20,29.2,15.26
24W19,28.95,14.93
24W18,31.5,16.02
24W17,30.45,15.29
24W16,30.15,14.94
24W15,30.8,15.06
24W14,32.8,15.84
24W13,37.35,17.81
24W12,37.45,17.63
24W11,34.7,16.14
24W10,31.85,14.63
24W09,30.25,13.73
24W08,30.35,13.61
24W07,30.5,13.52
24W06,31.3,13.72
24W05,31.45,13.62
24W04,31.4,13.45
24W03,30.8,13.05
24W02,31.75,13.3
24W01,31.25,12.95
23W52,31.1,12.75
23W51,31.6,13.15
23W50,32.2,13.61
23W49,32.4,13.91
23W48,30.5,13.3
23W47,30.4,13.48
23W46,30.0,13.52
23W45,30.0,13.75
23W44,30.8,14.36
23W43,30.6,14.51
23W42,30.8,14.87
23W41,31.15,15.31
23W40,30.7,15.37
23W39,30.9,15.76
23W38,31.0,16.11
23W37,31.8,16.85
23W36,31.3,16.92
23W35,31.85,17.56
23W34,31.35,17.65
23W33,30.9,17.76
23W32,30.5,17.91
23W31,33.7,20.23
23W30,33.5,20.56
23W29,32.8,20.6
23W28,31.95,20.54
23W27,32.4,21.34
23W26,34.1,23.02
23W25,36.8,25.47
23W24,36.05,25.61
23W23,29.8,21.74
23W22,30.1,22.56
23W21,29.7,22.89
23W20,30.1,23.88
23W19,28.7,23.46
23W18,27.55,23.22
23W17,27.4,23.83
23W16,26.9,24.17
23W15,27.45,25.51
23W14,27.1,26.08
23W13,27.25,27.19
23W12,27.0,27.97
23W11,26.8,28.86
23W10,27.0,30.28
23W09,26.6,31.11
23W08,26.95,32.94
23W07,26.85,34.37
23W06,26.5,35.6
