Date,Price,PER
25W01,23.9,-
24W52,23.5,-
24W51,23.8,-
24W50,24.65,-
24W49,25.3,-
24W48,24.95,-
24W47,25.0,-
24W46,24.6,-
24W45,26.9,-
24W44,27.0,-
24W43,27.35,-
24W42,26.85,-
24W41,26.7,-
24W40,28.2,-
24W39,28.85,-
24W38,29.05,-
24W37,29.45,-
24W36,30.3,-
24W35,31.65,-
24W34,30.4,-
24W33,29.85,-
24W32,31.65,-
24W31,30.0,-
24W30,30.1,-
24W29,31.15,-
24W28,31.75,-
24W27,31.9,-
24W26,32.45,-
24W25,33.5,-
24W24,34.75,-
24W23,32.0,-
24W22,32.05,-
24W21,32.9,2632
24W20,32.55,651
24W19,32.35,369.7
24W18,32.3,258.4
24W17,30.85,189.8
24W16,29.0,145
24W15,29.65,124.8
24W14,28.9,105.1
24W13,29.1,93.12
24W12,28.7,82
24W11,28.65,73.94
24W10,31.35,73.76
24W09,31.85,68.86
24W08,30.95,61.9
24W07,31.2,58.05
24W06,31.1,54.09
24W05,30.9,50.45
24W04,30.9,47.54
24W03,30.25,44
24W02,30.55,42.14
24W01,30.9,40.52
23W52,30.95,38.69
23W51,31.95,36.99
23W50,32.3,34.83
23W49,33.1,33.39
23W48,30.45,28.87
23W47,30.0,26.82
23W46,31.0,26.22
23W45,28.95,23.23
23W44,28.3,21.61
23W43,28.95,21.08
23W42,26.3,18.3
23W41,27.8,18.52
23W40,28.5,18.21
23W39,27.6,16.95
23W38,27.55,16.28
23W37,27.4,15.6
23W36,27.7,15.22
23W35,28.2,14.97
23W34,30.15,15.48
23W33,30.2,15.02
23W32,27.95,13.47
23W31,29.45,13.77
23W30,30.0,13.62
23W29,29.8,13.15
23W28,30.3,13.01
23W27,31.65,13.23
23W26,32.5,13.23
23W25,33.2,13.17
23W24,31.95,12.36
23W23,31.45,11.88
23W22,32.1,11.84
23W21,31.6,11.39
23W20,29.75,10.48
23W19,29.8,10.27
23W18,31.65,10.67
23W17,29.7,9.8
23W16,29.8,9.63
23W15,32.2,10.2
23W14,29.0,9
23W13,29.3,8.92
23W12,30.35,9.06
23W11,29.2,8.56
23W10,32.15,9.25
23W09,35.8,10.11
23W08,33.9,9.41
23W07,28.2,7.69
23W06,26.75,7.17
23W05,25.45,6.71
23W03,24.95,6.47
23W02,24.65,6.28
23W01,26.05,6.53
22W53,26.4,6.52
22W52,25.95,6.38
22W51,26.25,6.44
22W50,25.05,6.12
22W49,25.4,6.18
22W48,25.2,6.11
22W47,24.95,6.03
22W46,24.6,5.92
22W45,23.45,5.63
22W44,20.3,4.85
22W43,20.4,4.86
22W42,21.3,5.06
22W41,22.45,5.31
22W40,22.15,5.22
22W39,22.95,5.39
22W38,23.15,5.42
22W37,23.5,5.49
22W36,24.0,5.58
22W35,24.5,5.68
22W34,26.1,6.03
22W33,25.3,5.83
22W32,24.4,5.6
22W31,24.85,5.68
22W30,24.15,5.51
22W29,23.2,5.27
22W28,23.25,5.27
22W27,23.55,5.32
22W26,23.3,5.24
22W25,27.8,6.23
22W24,28.3,6.33
22W23,22.9,5.1
22W22,22.75,5.05
22W21,21.7,4.8
22W20,21.3,4.7
22W19,21.55,4.74
22W18,21.1,4.63
22W17,22.05,4.82
22W16,22.2,4.84
22W15,23.3,5.06
22W14,23.3,5.04
22W13,23.3,5.03
22W12,23.25,5
22W11,23.25,4.99
22W10,23.05,4.93
22W09,22.8,4.86
22W08,23.6,5.01
22W07,23.7,5.02
22W05,22.0,4.64
22W04,22.1,4.65
22W03,23.15,4.86
22W02,24.65,5.16
22W01,25.7,5.36
21W52,25.7,5.34
21W51,25.6,5.48
21W50,25.6,5.65
21W49,24.9,5.67
21W48,24.8,5.83
21W47,24.65,6
21W46,25.55,6.43
21W45,26.0,6.79
21W44,23.9,6.47
21W43,25.0,7.04
21W42,20.4,5.98
21W41,21.7,6.63
21W40,22.1,7.06
21W39,23.9,7.99
21W38,24.7,8.66
21W37,25.6,9.44
21W36,27.35,10.63
21W35,29.1,11.96
21W34,28.3,12.34
21W33,30.45,14.14
21W32,31.8,15.79
21W31,32.05,17.1
21W30,36.35,20.96
21W29,36.05,22.61
21W28,42.0,28.87
21W27,35.2,26.77
21W26,29.6,25.19
21W25,20.9,20.19
21W24,21.4,23.9
21W23,21.15,27.99
21W22,21.8,35.4
21W21,18.55,38.96
21W20,20.1,59.77
21W19,22.95,116.8
21W18,23.6,416.5
21W17,21.65,-
21W16,18.85,-
21W15,17.15,-
21W14,16.9,-
21W13,15.75,-
21W12,15.9,-
21W11,15.65,-
21W10,15.45,-
21W09,15.45,-
21W08,14.4,-
21W06,13.65,-
21W05,13.3,-
21W04,13.65,-
21W03,13.0,-
21W02,13.15,-
21W01,13.15,-
20W52,12.8,-
20W51,12.7,-
20W50,12.75,-
20W49,13.1,-
20W48,12.5,-
20W47,12.25,-
20W46,11.25,-
20W45,11.1,-
20W44,11.05,-
20W43,11.35,-
20W42,11.4,-
20W41,11.45,-
20W40,11.35,-
20W39,11.1,-
20W38,11.5,-
20W37,11.15,-
20W36,11.55,-
20W35,11.5,-
20W34,11.35,-
20W33,11.7,-
20W32,11.5,-
20W31,11.4,-
20W30,11.8,-
20W29,11.85,-
20W28,12.35,-
20W27,11.75,-
20W26,11.8,-
20W25,11.85,-
20W24,11.35,-
20W23,12.2,-
20W22,10.85,-
20W21,10.85,-
20W20,11.1,-
20W19,11.2,-
20W18,11.45,-
20W17,11.0,-
20W16,11.15,-
20W15,10.8,-
20W14,9.7,-
20W13,9.7,-
20W12,9.36,-
20W11,11.4,-
20W10,12.9,-
20W09,13.05,-
20W08,13.3,-
20W07,13.35,-
20W06,13.45,-
20W05,13.4,-
20W04,14.0,-
20W03,14.25,-
20W02,14.35,-
20W01,14.9,-
