Date,Price,PER
25W01,44.85,16.37
24W52,45.4,16.57
24W51,45.2,16.58
24W50,46.1,17.0
24W49,48.0,17.79
24W48,48.8,18.18
24W47,48.85,18.29
24W46,49.0,18.44
24W45,50.3,19.03
24W44,52.2,19.85
24W43,55.9,21.37
24W42,54.6,20.99
24W41,55.0,21.25
24W40,61.2,23.78
24W39,61.3,23.95
24W38,62.4,24.51
24W37,68.0,26.85
24W36,64.6,25.65
24W35,68.6,27.39
24W34,62.2,24.97
24W33,51.5,20.79
24W32,49.1,19.93
24W31,51.6,21.07
24W30,54.8,22.5
24W29,60.3,24.9
24W28,61.1,25.38
24W27,62.5,26.11
24W26,58.2,24.45
24W25,58.3,24.64
24W24,57.6,24.49
24W23,54.0,23.09
24W22,52.2,22.46
24W21,52.4,22.68
24W20,51.6,22.46
24W19,51.2,22.43
24W18,50.8,22.39
24W17,49.65,22.01
24W16,47.0,20.97
24W15,48.0,21.55
24W14,46.8,21.14
24W13,46.15,20.98
24W12,46.05,21.06
24W11,45.75,21.06
24W10,45.0,20.85
24W09,45.3,21.12
24W08,46.5,21.82
24W07,48.7,23.01
24W06,48.1,22.87
24W05,47.65,22.81
24W04,47.8,23.03
24W03,47.85,23.21
24W02,46.95,22.93
24W01,46.35,22.79
23W52,49.05,24.28
23W51,43.25,21.14
23W50,43.4,20.94
23W49,42.65,20.33
23W48,42.7,20.1
23W47,42.7,19.86
23W46,42.05,19.32
23W45,41.65,18.91
23W44,41.65,18.69
23W43,41.85,18.56
23W42,41.15,18.04
23W41,42.85,18.58
23W40,42.95,18.41
23W39,42.65,18.08
23W38,42.7,17.9
23W37,44.5,18.46
23W36,44.0,18.05
23W35,43.75,17.76
23W34,42.9,17.23
23W33,41.8,16.62
23W32,42.9,16.88
23W31,42.0,16.36
23W30,41.9,16.15
23W29,42.3,16.15
23W28,42.0,15.87
23W27,41.4,15.49
23W26,43.75,16.22
23W25,43.6,16.01
23W24,44.2,16.07
23W23,42.5,15.31
23W22,42.25,15.08
23W21,42.35,14.97
23W20,42.3,14.82
23W19,42.1,14.62
23W18,42.05,14.47
23W17,42.0,14.32
23W16,41.9,14.16
23W15,42.55,14.26
23W14,42.55,14.13
23W13,42.6,14.03
23W12,42.9,14.01
23W11,41.85,13.55
23W10,42.35,13.59
23W09,42.55,13.55
23W08,42.7,13.48
23W07,41.85,13.1
23W06,41.7,12.95
23W05,42.0,12.94
23W03,41.1,12.56
23W02,41.2,12.49
23W01,41.35,12.44
22W53,41.2,12.3
22W52,41.0,12.23
22W51,41.1,12.25
22W50,41.6,12.38
22W49,42.8,12.73
22W48,42.3,12.57
22W47,42.2,12.53
22W46,41.55,12.32
22W45,41.25,12.22
22W44,40.6,12.02
22W43,36.9,10.91
22W42,38.7,11.44
22W41,40.1,11.84
22W40,39.55,11.67
22W39,40.6,11.97
22W38,41.4,12.19
22W37,41.2,12.12
22W36,40.8,11.99
22W35,41.1,12.07
22W34,41.7,12.23
22W33,41.3,12.11
22W32,40.95,11.99
22W31,41.15,12.04
22W30,40.85,11.94
22W29,43.3,12.65
22W28,41.65,12.15
22W27,43.65,12.73
22W26,44.65,13.01
22W25,45.4,13.21
22W24,46.65,13.56
22W23,46.8,13.6
22W22,46.95,13.63
22W21,46.9,13.6
22W20,45.1,13.07
22W19,44.5,12.88
22W18,43.8,12.67
22W17,44.7,12.92
22W16,44.95,12.98
22W15,44.9,12.95
22W14,45.15,13.01
22W13,45.05,12.97
22W12,44.45,12.79
22W11,44.35,12.75
22W10,46.25,13.28
22W09,45.7,13.11
22W08,46.1,13.21
